rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_rank,main_player_league_points,main_player_champion_level,main_player_champion_experience
55,0,78,0,BRONZE_IV,15,17,17010,3,0,8,0,BRONZE_III,28,18,20745,318,0,314,0,IRON_I,100,18,18751,102,0,95,0,BRONZE_II,66,17,17364,102,0,95,0,BRONZE_II,66,16,15821,131,0,172,0,BRONZE_IV,0,16,15261,4,0,6,0,IRON,I,92,15,14401,11,0,15,0,BRONZE_IV,83,16,15629,10,0,6,0,BRONZE_II,47,16,15452,55,0,78,0,BRONZE_IV,15,12,9514
5,0,13,0,BRONZE_IV,45,17,18342,19,0,13,0,BRONZE_I,5,13,10721,11,0,8,0,BRONZE_IV,49,15,13925,82,0,81,0,BRONZE_II,21,14,12892,226,0,210,0,BRONZE_II,16,12,9766,226,0,210,0,BRONZE_II,16,14,11529,4,0,6,0,IRON,I,92,12,9041,11,0,15,0,BRONZE_IV,83,14,11471,3,0,8,0,BRONZE_IV,29,11,8011,241,0,387,0,IRON_III,0,12,9223
11,0,20,0,IRON,I,61,13,10598,33,0,37,0,BRONZE_IV,67,11,7880,112,0,114,0,BRONZE_II,0,13,11322,303,0,283,0,BRONZE_II,27,12,8814,10,0,8,0,BRONZE_II,0,11,7541,160,0,147,0,SILVER_IV,55,14,12341,214,0,238,0,BRONZE_IV,92,14,11531,3,0,7,0,IRON_I,46,15,13464,30,0,50,0,BRONZE_IV,27,12,8859,273,0,283,0,BRONZE_II,2,11,8023
11,0,20,0,IRON,I,61,15,14313,6,0,11,0,IRON_II,24,13,10436,212,0,214,0,BRONZE_IV,42,13,10617,45,0,70,0,IRON_III,51,11,8421,98,0,110,0,BRONZE_IV,79,11,7772,119,0,119,0,SILVER_IV,15,15,13219,49,0,60,0,BRONZE_IV,47,14,12367,47,0,34,0,IRON_I,35,14,12750,140,0,159,0,BRONZE_IV,13,14,12348,79,0,97,0,BRONZE_IV,14,13,10953
11,0,20,0,IRON,I,61,9,5100,6,0,11,0,IRON_II,24,7,3367,55,0,48,0,BRONZE_I,100,6,2552,108,0,96,0,BRONZE_III,29,3,1132,0,0,25,0,IRON_I,0,5,2142,85,0,64,0,SILVER_IV,36,9,5334,40,0,40,0,BRONZE_II,49,7,3264,40,0,40,0,BRONZE_IV,1,7,3488,56,0,50,0,IRON_II,40,7,3961,33,0,41,0,IRON_II,24,6,2441
11,0,20,0,IRON,I,61,16,15715,21,0,28,0,BRONZE_III,75,15,14631,129,0,120,0,SILVER_IV,79,16,16265,81,0,106,0,BRONZE_II,1,14,12850,31,0,28,0,BRONZE_III,47,14,12534,324,0,382,0,IRON_IV,75,16,14755,324,0,382,0,IRON_IV,75,15,13103,982,0,1011,0,BRONZE_IV,35,16,15890,117,0,124,0,BRONZE_I,20,15,14278,130,0,127,0,SILVER_IV,4,15,13352
11,0,20,0,IRON,I,61,12,9925,35,0,36,0,BRONZE_IV,16,14,12700,20,0,33,0,BRONZE_IV,48,11,8523,47,0,53,0,BRONZE_II,16,13,10230,23,0,35,0,BRONZE_III,82,10,6618,59,0,74,0,BRONZE_IV,84,14,13000,260,0,219,0,SILVER_IV,46,16,15007,135,0,119,0,BRONZE_II,52,14,12852,48,0,56,0,BRONZE_II,61,14,12229,28,0,44,0,IRON_I,35,12,9672
128,0,150,0,BRONZE_IV,55,13,10845,59,0,59,0,BRONZE_I,100,10,6788,3,0,7,0,IRON,I,9,14,13000,201,0,232,0,IRON_II,0,12,8763,48,0,53,0,BRONZE_I,79,10,6913,40,0,59,0,IRON_III,66,13,11065,44,0,48,0,BRONZE_II,78,14,12378,65,0,84,0,BRONZE_IV,11,13,11105,417,0,365,0,SILVER_III,7,14,11831,427,0,437,0,BRONZE_IV,11,11,8566
303,0,315,0,BRONZE_IV,37,12,9217,122,0,165,0,BRONZE_III,28,14,12196,3,0,7,0,IRON,I,9,14,12471,133,0,132,0,BRONZE_IV,0,13,10135,98,0,81,0,BRONZE_II,33,12,9066,70,0,72,0,IRON_I,67,16,14950,146,0,122,0,BRONZE_IV,28,16,15085,67,0,70,0,IRON_III,65,15,13378,50,0,49,0,BRONZE_II,0,14,12766,50,0,49,0,BRONZE_II,0,14,12644
214,0,229,0,BRONZE_I,0,13,10288,212,0,199,0,GOLD_III,90,10,7109,6,0,5,0,BRONZE_IV,58,11,7714,54,0,61,0,SILVER_IV,47,11,7865,2,0,10,0,BRONZE_IV,59,8,4956,9,0,13,0,IRON,I,79,13,10090,9,0,13,0,IRON_I,79,12,8991,12,0,16,0,PLATINUM_II,13,13,11297,173,0,184,0,IRON_II,8,10,6272,215,0,133,0,DIAMOND_IV,6,10,6827
45,0,88,0,IRON_III,61,15,14603,153,0,165,0,BRONZE_IV,33,14,11759,45,0,63,0,BRONZE_IV,0,17,16950,54,0,101,0,IRON_IV,75,14,11593,145,0,166,0,IRON_I,75,13,10650,44,0,83,0,IRON_IV,68,17,16940,102,0,127,0,IRON_II,23,13,11228,184,0,192,0,BRONZE_IV,44,13,10619,6,0,13,0,IRON_II,69,13,10803,55,0,78,0,IRON,I,64,13,11108
236,0,235,0,SILVER_IV,34,13,10804,238,0,212,0,SILVER_III,43,13,10183,45,0,42,0,SILVER_IV,2,13,10756,31,0,32,0,BRONZE_III,89,10,7244,95,0,87,0,BRONZE_I,60,12,9491,37,0,43,0,BRONZE_IV,78,12,9349,91,0,113,0,GOLD_IV,0,12,9398,8,0,2,0,SILVER_II,39,10,6904,127,0,126,0,SILVER_III,72,11,7478,55,0,78,0,IRON,I,64,11,7482
287,0,271,0,GOLD_III,2,16,15294,49,0,34,0,SILVER_IV,0,13,10639,116,0,124,0,GOLD_IV,52,15,13511,102,0,105,0,GOLD_IV,0,15,13214,263,0,283,0,BRONZE_II,13,14,11928,12,0,10,0,BRONZE_IV,63,13,11230,8,0,2,0,SILVER_II,39,15,13929,3,0,12,0,BRONZE_III,71,13,11241,3,0,12,0,BRONZE_III,71,15,13406,55,0,78,0,IRON,I,64,13,10428
301,0,282,0,SILVER_III,75,10,7004,276,0,285,0,SILVER_IV,58,10,6351,119,0,124,0,PLATINUM_IV,0,10,6531,30,0,25,0,GOLD_I,30,10,6722,271,0,283,0,SILVER_IV,0,9,5360,215,0,199,0,GOLD_III,66,7,3862,8,0,2,0,SILVER_II,39,7,3777,42,0,59,0,IRON_I,11,9,5992,35,0,13,0,SILVER_I,5,8,4162,55,0,78,0,IRON,I,64,9,5049
115,0,112,0,SILVER_IV,88,13,10103,46,0,30,0,SILVER_I,47,10,7040,42,0,26,0,GOLD_II,29,13,10370,33,0,19,0,GOLD_III,0,12,9539,82,0,74,0,SILVER_IV,27,12,8617,10,0,14,0,BRONZE_I,77,10,6385,8,0,2,0,SILVER_II,39,10,7106,42,0,59,0,IRON_I,11,13,10618,42,0,59,0,IRON_I,11,12,9228,55,0,78,0,IRON,I,64,12,8944
38,0,63,0,IRON_III,60,14,12595,204,0,199,0,BRONZE_IV,0,11,8346,60,0,89,0,IRON_II,46,14,12019,20,0,29,0,IRON,I,49,11,8486,266,0,281,0,BRONZE_IV,0,11,7692,114,0,122,0,BRONZE_IV,0,15,14075,62,0,64,0,IRON_I,22,14,12974,144,0,173,0,BRONZE_IV,32,15,13073,77,0,87,0,BRONZE_IV,7,13,10870,139,0,141,0,IRON_II,63,12,9108
94,0,127,0,IRON_III,9,17,16829,54,0,66,0,IRON_III,85,15,14537,193,0,194,0,IRON_II,59,15,13171,20,0,29,0,IRON,I,49,13,10193,87,0,85,0,IRON_I,0,15,13581,238,0,260,0,IRON_III,85,14,11923,50,0,72,0,BRONZE_IV,0,15,14631,240,0,243,0,IRON_II,46,15,13784,286,0,274,0,BRONZE_IV,37,17,17404,146,0,151,0,BRONZE_IV,26,15,13547
177,0,178,0,BRONZE_IV,75,5,2243,33,0,40,0,BRONZE_IV,0,13,10588,199,0,182,0,BRONZE_IV,0,14,11674,20,0,29,0,IRON,I,49,11,7386,236,0,278,0,IRON_IV,60,13,11293,68,0,88,0,IRON_IV,75,13,11004,87,0,108,0,BRONZE_III,68,12,9707,141,0,154,0,BRONZE_IV,2,16,14804,140,0,133,0,BRONZE_IV,14,12,9695,199,0,178,0,SILVER_IV,79,12,9903
14,0,10,0,SILVER_II,62,16,15508,311,0,328,0,BRONZE_II,28,14,12626,43,0,43,0,BRONZE_II,32,15,14049,20,0,29,0,IRON,I,49,13,11013,85,0,91,0,BRONZE_II,75,13,10929,148,0,149,0,BRONZE_II,78,16,15644,36,0,37,0,BRONZE_II,92,15,13481,54,0,58,0,SILVER_IV,32,16,15284,95,0,93,0,SILVER_III,0,15,13527,53,0,52,0,BRONZE_I,64,15,13915
14,0,10,0,SILVER_II,62,14,11939,50,0,47,0,SILVER_IV,17,14,12063,24,0,33,0,BRONZE_II,63,13,10316,20,0,29,0,IRON,I,49,12,9626,54,0,54,0,BRONZE_II,78,12,8624,113,0,94,0,SILVER_II,16,12,9406,51,0,49,0,BRONZE_I,78,12,9863,66,0,63,0,BRONZE_I,87,13,10424,417,0,413,0,SILVER_IV,76,13,10217,240,0,249,0,BRONZE_II,13,11,7581
38,0,27,0,BRONZE_II,26,14,12705,130,0,136,0,SILVER_II,0,10,6769,4,0,12,0,IRON,I,33,12,9635,15,0,19,0,BRONZE_II,60,11,7544,4,0,26,0,BRONZE_IV,56,9,5776,6,0,10,0,BRONZE_II,19,14,12141,19,0,19,0,BRONZE_II,63,12,9697,38,0,44,0,SILVER_IV,34,13,10177,14,0,15,0,BRONZE_III,55,12,9008,4,0,8,0,BRONZE_III,66,11,8184
47,0,66,0,SILVER_IV,14,15,13273,130,0,136,0,SILVER_II,0,12,8979,4,0,12,0,IRON,I,33,10,6896,91,0,77,0,SILVER_IV,44,11,8530,115,0,105,0,SILVER_IV,29,13,10227,6,0,9,0,BRONZE_II,83,16,14769,39,0,52,0,SILVER_IV,69,16,15081,14,0,11,0,BRONZE_I,43,14,11575,63,0,84,0,BRONZE_I,23,13,10125,192,0,210,0,BRONZE_II,39,12,9915
47,0,66,0,SILVER_IV,14,16,15482,130,0,136,0,SILVER_II,0,13,11249,4,0,12,0,IRON,I,33,14,11895,58,0,61,0,SILVER_I,4,13,10169,102,0,108,0,BRONZE_III,15,11,7917,18,0,23,0,BRONZE_I,100,16,15154,37,0,47,0,BRONZE_II,18,15,13585,213,0,216,0,BRONZE_I,22,13,10998,39,0,29,0,SILVER_III,51,14,12876,174,0,158,0,BRONZE_II,17,13,10847
102,0,108,0,BRONZE_III,15,15,14228,130,0,136,0,SILVER_II,0,17,18013,4,0,12,0,IRON,I,33,15,14452,72,0,81,0,BRONZE_II,85,15,14598,120,0,123,0,BRONZE_II,19,15,13101,14,0,16,0,BRONZE_II,52,15,14665,345,0,354,0,BRONZE_II,62,14,12582,171,0,161,0,SILVER_III,28,14,11750,9,0,13,0,BRONZE_III,53,14,11703,119,0,115,0,SILVER_III,0,13,10404
224,0,213,0,SILVER_IV,0,17,18080,130,0,136,0,SILVER_II,0,17,16693,4,0,12,0,IRON,I,33,14,11816,655,0,635,0,SILVER_IV,35,18,19221,188,0,192,0,SILVER_III,58,16,15429,410,0,394,0,SILVER_IV,39,18,22009,215,0,231,0,SILVER_IV,0,17,17060,229,0,242,0,SILVER_I,43,17,17677,135,0,110,0,GOLD_IV,0,16,16272,197,0,190,0,BRONZE_I,69,16,15349
324,0,318,0,BRONZE_III,90,15,13498,57,0,56,0,SILVER_II,3,14,12803,13,0,5,0,BRONZE_I,11,15,14631,13,0,5,0,BRONZE_I,11,12,9732,446,0,442,0,SILVER_IV,46,12,8900,132,0,122,0,BRONZE_III,29,13,10551,347,0,301,0,SILVER_IV,75,13,11334,5,0,6,0,IRON,I,98,13,10976,7,0,8,0,BRONZE_II,55,12,9565,41,0,36,0,BRONZE_I,76,11,7561
217,0,177,0,BRONZE_I,68,14,11860,132,0,115,0,SILVER_II,15,13,10792,43,0,20,0,SILVER_IV,1,14,11679,83,0,83,0,BRONZE_II,0,12,9955,30,0,29,0,SILVER_II,45,12,8939,131,0,127,0,SILVER_IV,23,13,10360,5,0,6,0,IRON_I,98,12,9868,5,0,6,0,IRON,I,98,13,10932,28,0,25,0,BRONZE_II,62,10,7126,106,0,106,0,SILVER_IV,2,11,7548
77,0,70,0,BRONZE_II,12,17,16875,87,0,105,0,BRONZE_IV,9,17,16722,82,0,82,0,IRON_I,74,16,16320,101,0,118,0,SILVER_IV,76,16,15391,119,0,138,0,BRONZE_II,12,16,15797,6,0,11,0,BRONZE_IV,21,18,19311,28,0,25,0,BRONZE_II,62,17,17751,5,0,6,0,IRON,I,98,17,17926,221,0,235,0,BRONZE_III,0,18,19385,302,0,297,0,BRONZE_I,36,17,17043
61,0,63,0,BRONZE_III,40,16,15697,12,0,12,0,BRONZE_II,28,17,17491,12,0,12,0,BRONZE_II,28,16,15809,12,0,19,0,BRONZE_IV,78,15,14425,12,0,19,0,BRONZE_IV,78,15,14205,47,0,58,0,BRONZE_I,17,18,20580,17,0,42,0,IRON_II,75,16,15348,5,0,6,0,IRON,I,98,15,13685,28,0,25,0,BRONZE_II,62,15,14430,405,0,432,0,BRONZE_IV,58,15,13722
12,0,19,0,BRONZE_IV,78,15,13560,18,0,15,0,BRONZE_I,43,15,14042,12,0,12,0,BRONZE_II,0,15,13769,9,0,15,0,BRONZE_IV,31,13,11359,191,0,204,0,BRONZE_III,25,13,11021,25,0,14,0,SILVER_II,29,17,17798,91,0,96,0,SILVER_IV,0,17,17638,5,0,6,0,IRON,I,98,17,16624,79,0,94,0,SILVER_IV,13,15,13412,61,0,66,0,BRONZE_IV,44,14,11829
5,0,5,0,IRON,I,33,12,9671,213,0,211,0,BRONZE_IV,22,8,4932,20,0,30,0,IRON_II,40,12,8716,454,0,422,0,BRONZE_IV,25,9,5633,15,0,46,0,IRON_III,65,9,5293,206,0,167,0,BRONZE_IV,51,14,11544,117,0,100,0,BRONZE_IV,75,13,11377,91,0,107,0,BRONZE_IV,0,13,10810,158,0,153,0,BRONZE_III,50,13,11135,45,0,44,0,BRONZE_III,72,12,9090
5,0,5,0,IRON,I,33,15,13553,298,0,276,0,BRONZE_I,29,17,17819,11,0,14,0,IRON_II,55,15,13809,192,0,178,0,BRONZE_IV,0,14,12591,339,0,282,0,BRONZE_I,54,13,10854,145,0,125,0,BRONZE_IV,14,16,15913,198,0,213,0,IRON_IV,4,16,15073,441,0,450,0,BRONZE_IV,0,16,16453,76,0,68,0,BRONZE_IV,0,14,12088,277,0,244,0,BRONZE_II,12,13,10693
5,0,5,0,IRON,I,33,12,9686,272,0,217,0,SILVER_II,30,11,8400,247,0,242,0,BRONZE_II,28,13,10046,148,0,151,0,IRON_II,52,11,8228,78,0,75,0,IRON_II,87,11,8162,262,0,257,0,BRONZE_IV,0,14,11955,71,0,78,0,BRONZE_IV,55,13,10292,253,0,288,0,IRON_II,15,13,10728,35,0,47,0,BRONZE_IV,0,11,8546,102,0,94,0,BRONZE_IV,49,13,10271
5,0,5,0,IRON,I,33,16,16355,41,0,33,0,BRONZE_II,98,18,19311,100,0,80,0,BRONZE_II,31,17,18019,57,0,84,0,IRON_I,6,17,17864,8,0,20,0,IRON_II,20,15,14259,201,0,188,0,BRONZE_II,30,18,20183,83,0,85,0,BRONZE_III,27,17,18302,37,0,61,0,IRON_IV,3,16,16401,29,0,42,0,IRON_II,0,15,14221,66,0,64,0,BRONZE_IV,82,14,12556
5,0,5,0,IRON,I,33,15,13216,465,0,423,0,SILVER_IV,60,14,11499,311,0,275,0,BRONZE_I,59,13,10506,270,0,259,0,BRONZE_IV,28,12,9918,37,0,43,0,IRON_I,67,12,9001,128,0,115,0,IRON_IV,90,13,11253,158,0,162,0,BRONZE_IV,30,13,10262,99,0,91,0,BRONZE_II,3,13,10976,16,0,22,0,BRONZE_IV,37,12,8852,195,0,195,0,BRONZE_IV,92,11,7725
193,0,187,0,BRONZE_IV,12,14,11484,246,0,207,0,BRONZE_II,6,12,8583,99,0,101,0,BRONZE_IV,79,12,8641,117,0,98,0,SILVER_III,40,11,8072,54,0,57,0,BRONZE_III,22,12,8892,208,0,261,0,IRON_II,15,12,9751,202,0,202,0,SILVER_IV,47,13,10224,102,0,127,0,BRONZE_IV,40,11,8084,157,0,170,0,IRON,I,34,8,4388,222,0,210,0,BRONZE_III,43,10,6834
196,0,195,0,BRONZE_III,11,17,17945,355,0,366,0,IRON_I,64,14,12327,99,0,122,0,BRONZE_III,14,15,14034,208,0,230,0,IRON_III,76,14,12661,151,0,174,0,IRON_III,60,13,11077,104,0,107,0,IRON_III,76,15,13991,280,0,269,0,BRONZE_IV,28,16,16377,63,0,61,0,BRONZE_IV,46,17,17592,157,0,170,0,IRON,I,34,15,13159,68,0,80,0,BRONZE_IV,0,14,12008
392,0,407,0,BRONZE_IV,0,18,22918,92,0,104,0,IRON_I,28,16,15920,29,0,33,0,BRONZE_IV,49,16,16400,190,0,203,0,BRONZE_IV,63,18,21206,102,0,84,0,BRONZE_III,20,17,17387,64,0,50,0,BRONZE_III,42,18,18860,26,0,24,0,BRONZE_IV,0,17,17904,259,0,272,0,BRONZE_IV,11,18,18378,157,0,170,0,IRON,I,34,14,12605,445,0,465,0,BRONZE_IV,0,16,15183
137,0,154,0,BRONZE_IV,29,18,21830,174,0,178,0,BRONZE_IV,12,17,16916,393,0,393,0,BRONZE_III,55,17,16768,320,0,338,0,BRONZE_III,46,16,15755,45,0,65,0,IRON_IV,39,15,13421,9,0,7,0,IRON_II,0,15,13653,366,0,354,0,BRONZE_II,43,16,14964,192,0,193,0,IRON_II,60,15,14177,157,0,170,0,IRON,I,34,15,13285,286,0,270,0,BRONZE_I,42,14,11557
117,0,143,0,BRONZE_III,0,18,22790,101,0,93,0,BRONZE_IV,75,18,18931,160,0,155,0,BRONZE_IV,0,16,15412,195,0,203,0,IRON_I,0,17,16860,156,0,163,0,BRONZE_IV,73,14,12567,220,0,186,0,SILVER_IV,2,17,18216,335,0,335,0,BRONZE_IV,61,16,16171,16,0,25,0,IRON_III,52,16,15664,157,0,170,0,IRON,I,34,18,19241,12,0,22,0,BRONZE_IV,77,17,16904
12,0,45,0,IRON_II,7,11,7895,21,0,7,0,SILVER_I,13,15,14203,56,0,54,0,BRONZE_III,81,18,18826,158,0,192,0,IRON_I,8,14,12993,51,0,55,0,BRONZE_II,0,15,13406,25,0,21,0,GOLD_IV,74,15,14613,34,0,28,0,GOLD_III,35,13,10497,2,0,9,0,IRON,I,0,13,10976,23,0,10,0,GOLD_II,21,13,9993,54,0,57,0,SILVER_III,24,12,9675
54,0,57,0,SILVER_III,24,15,13038,82,0,73,0,PLATINUM_III,82,14,12501,9,0,9,0,BRONZE_IV,83,18,18379,9,0,9,0,BRONZE_IV,83,13,10162,9,0,9,0,BRONZE_IV,83,12,9463,25,0,21,0,GOLD_IV,74,17,17608,34,0,28,0,GOLD_III,35,15,14019,2,0,9,0,IRON,I,0,15,13448,23,0,10,0,GOLD_II,21,14,12652,54,0,57,0,SILVER_III,24,13,11352
281,0,243,0,SILVER_III,3,10,7122,142,0,159,0,SILVER_III,75,9,5133,142,0,159,0,SILVER_III,75,10,6283,39,0,31,0,BRONZE_III,75,8,4768,39,0,31,0,BRONZE_III,75,8,4468,39,0,31,0,BRONZE_III,75,12,9223,34,0,28,0,GOLD_III,35,11,7353,2,0,9,0,IRON,I,0,11,8187,23,0,10,0,GOLD_II,21,9,5897,54,0,57,0,SILVER_III,24,7,3704
16,0,14,0,SILVER_II,60,10,6972,16,0,14,0,SILVER_II,60,7,3787,16,0,14,0,SILVER_II,60,10,6723,16,0,14,0,SILVER_II,60,8,4659,16,0,14,0,SILVER_II,60,7,4013,54,0,57,0,SILVER_III,24,11,8316,34,0,28,0,GOLD_III,35,10,6318,2,0,9,0,IRON,I,0,11,8470,23,0,10,0,GOLD_II,21,10,6229,54,0,57,0,SILVER_III,24,8,4576
71,0,64,0,SILVER_IV,0,17,16565,53,0,49,0,SILVER_I,3,18,18499,214,0,223,0,SILVER_III,34,17,17798,214,0,235,0,SILVER_IV,70,18,19020,11,0,11,0,IRON,I,90,16,15070,155,0,160,0,SILVER_IV,0,18,20951,168,0,172,0,SILVER_IV,17,18,24345,136,0,132,0,SILVER_IV,0,18,24142,202,0,198,0,SILVER_IV,58,18,22597,217,0,189,0,SILVER_IV,61,18,18571
179,0,185,0,SILVER_III,1,17,16941,92,0,88,0,SILVER_III,20,17,17430,53,0,49,0,SILVER_I,3,18,18928,157,0,176,0,SILVER_IV,31,17,17124,11,0,11,0,IRON,I,90,15,13399,249,0,286,0,BRONZE_I,18,16,16081,145,0,175,0,BRONZE_II,58,14,11711,209,0,219,0,SILVER_IV,30,14,11456,149,0,150,0,SILVER_III,75,14,12939,101,0,104,0,BRONZE_II,3,13,11366
166,0,172,0,SILVER_IV,67,16,15531,252,0,285,0,SILVER_IV,20,15,14133,133,0,132,0,BRONZE_I,90,16,15529,53,0,49,0,SILVER_I,3,17,16636,11,0,11,0,IRON,I,90,16,15209,30,0,36,0,BRONZE_I,49,18,19660,362,0,364,0,BRONZE_II,0,18,20311,89,0,78,0,SILVER_III,7,17,17091,102,0,103,0,SILVER_IV,50,18,21376,148,0,155,0,SILVER_IV,75,18,19152
67,0,62,0,GOLD_IV,8,18,20499,151,0,156,0,SILVER_IV,24,16,16071,53,0,49,0,SILVER_I,3,17,17743,61,0,70,0,BRONZE_IV,24,16,14708,11,0,11,0,IRON,I,90,16,16009,111,0,99,0,BRONZE_IV,83,17,17824,528,0,534,0,GOLD_IV,0,17,18281,272,0,273,0,SILVER_III,71,17,17119,273,0,251,0,SILVER_III,14,17,16523,128,0,102,0,SILVER_III,59,14,12245
258,0,254,0,BRONZE_IV,91,18,19992,73,0,79,0,IRON_III,50,17,17889,104,0,126,0,BRONZE_IV,38,17,18348,56,0,49,0,BRONZE_III,42,17,17799,69,0,68,0,BRONZE_IV,23,18,22469,54,0,72,0,IRON_I,43,15,13873,326,0,333,0,BRONZE_IV,86,18,22994,35,0,60,0,BRONZE_IV,62,17,16956,134,0,128,0,IRON,I,1,17,17030,4,0,12,0,IRON_I,0,17,16657
245,0,233,0,BRONZE_IV,75,16,15585,72,0,81,0,IRON_III,95,14,12520,184,0,183,0,BRONZE_IV,13,15,13032,99,0,118,0,IRON_II,22,11,7702,308,0,299,0,IRON_II,61,14,11870,223,0,257,0,IRON_I,0,15,13462,366,0,338,0,BRONZE_III,56,16,15654,4,0,11,0,IRON_II,34,15,14627,134,0,128,0,IRON,I,1,14,12292,334,0,338,0,BRONZE_IV,5,16,15007
169,0,198,0,IRON_III,28,15,13780,36,0,29,0,IRON_I,23,18,20163,206,0,191,0,BRONZE_IV,68,16,16374,222,0,251,0,BRONZE_IV,68,15,14574,73,0,90,0,IRON_I,23,15,14035,45,0,48,0,BRONZE_IV,36,16,14904,161,0,187,0,IRON_IV,33,14,12138,391,0,415,0,IRON_I,10,14,12136,134,0,128,0,IRON,I,1,15,13826,181,0,184,0,BRONZE_IV,34,14,12513
25,0,33,0,IRON_I,28,16,15983,60,0,79,0,IRON_III,8,16,15568,251,0,269,0,BRONZE_III,35,16,16320,244,0,244,0,IRON_II,58,17,17395,25,0,51,0,IRON_I,71,16,15825,208,0,195,0,BRONZE_IV,55,18,20558,41,0,45,0,IRON_III,71,18,20689,231,0,301,0,IRON_III,14,15,14546,134,0,128,0,IRON,I,1,16,16372,230,0,258,0,BRONZE_IV,18,16,16209
87,0,101,0,IRON_III,46,11,8380,138,0,148,0,BRONZE_IV,12,14,12221,380,0,388,0,BRONZE_IV,51,16,15472,172,0,169,0,BRONZE_IV,45,14,12612,142,0,165,0,IRON_II,8,13,10171,73,0,77,0,BRONZE_II,14,13,11152,109,0,137,0,IRON_II,0,15,13214,154,0,167,0,BRONZE_IV,0,13,10692,134,0,128,0,IRON,I,1,14,11643,215,0,213,0,IRON_II,60,13,10122
369,0,373,0,BRONZE_I,46,16,16390,15,0,10,0,IRON,I,37,16,14895,77,0,113,0,IRON_IV,38,15,14277,169,0,182,0,IRON_II,19,15,14201,79,0,76,0,BRONZE_I,9,14,12737,395,0,432,0,IRON_III,64,15,13454,186,0,221,0,IRON_III,63,15,13055,162,0,169,0,BRONZE_IV,75,14,12917,59,0,67,0,BRONZE_II,35,13,10778,54,0,63,0,BRONZE_IV,0,10,6629
200,0,205,0,IRON_IV,86,18,23027,15,0,10,0,IRON,I,37,16,15516,164,0,186,0,IRON_III,3,12,9633,98,0,107,0,BRONZE_IV,75,16,16347,63,0,65,0,BRONZE_III,50,14,12211,68,0,70,0,BRONZE_III,35,17,18101,186,0,221,0,IRON_III,63,16,15840,200,0,195,0,BRONZE_IV,48,16,16455,174,0,221,0,IRON_IV,83,14,12350,345,0,350,0,BRONZE_IV,56,15,13926
26,0,45,0,IRON_I,34,17,17954,15,0,10,0,IRON,I,37,16,16099,57,0,77,0,BRONZE_IV,51,15,14441,97,0,94,0,BRONZE_IV,63,15,13896,116,0,134,0,IRON_I,67,14,12162,18,0,23,0,IRON_I,100,14,12962,122,0,138,0,BRONZE_IV,0,15,13858,167,0,134,0,BRONZE_IV,0,17,17517,258,0,267,0,BRONZE_III,0,14,12766,256,0,253,0,BRONZE_IV,13,13,10984
292,0,286,0,IRON_II,10,10,7061,17,0,18,0,IRON,I,24,9,6009,24,0,40,0,BRONZE_IV,11,12,9090,129,0,121,0,BRONZE_IV,91,10,6794,7,0,31,0,BRONZE_IV,50,9,5653,16,0,58,0,IRON_III,69,14,11538,319,0,313,0,BRONZE_III,12,11,8564,104,0,114,0,IRON_III,47,11,8403,19,0,30,0,IRON_II,59,10,7276,137,0,129,0,BRONZE_III,18,10,7049
35,0,19,0,BRONZE_II,27,15,13581,17,0,18,0,IRON,I,24,11,8126,129,0,141,0,BRONZE_IV,37,13,11402,170,0,153,0,BRONZE_II,30,13,10841,228,0,194,0,BRONZE_IV,85,10,6999,240,0,262,0,BRONZE_IV,0,12,9122,246,0,268,0,IRON_III,46,10,6504,134,0,134,0,IRON_II,63,12,8746,446,0,419,0,BRONZE_IV,46,11,7948,110,0,130,0,BRONZE_III,1,10,6285
