rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
185,0,173,0,PLATINUM_IV,54,18,22926,504,0,493,0,PLATINUM_II,89,18,22439,160,0,152,0,PLATINUM_III,77,18,24055,88,0,94,0,PLATINUM_IV,61,18,23775,52,0,41,0,PLATINUM_IV,37,17,17351,273,0,248,0,PLATINUM_IV,63,18,24110,198,0,172,0,PLATINUM_III,5,17,16738,320,0,315,0,PLATINUM_II,54,18,25494,261,0,265,0,GOLD_II,72,17,17726,86,0,75,0,PLATINUM_III,20,15,14654
87,0,74,0,DIAMOND_II,18,14,12963,8,0,2,0,PLATINUM_IV,41,16,15999,19,0,19,0,DIAMOND_IV,71,13,11412,59,0,54,0,DIAMOND_I,0,13,10955,75,0,57,0,PLATINUM_I,48,11,7491,78,0,91,0,DIAMOND_III,25,15,13264,60,0,56,0,DIAMOND_I,18,13,11372,62,0,81,0,DIAMOND_IV,37,11,7642,1007,0,1000,0,DIAMOND_I,16,11,8242,6,0,7,0,PLATINUM_IV,43,10,6322
7,0,3,0,PLATINUM_IV,98,17,18103,24,0,16,0,PLATINUM_I,61,15,13584,41,0,17,0,PLATINUM_I,75,16,15353,14,0,5,0,PLATINUM_I,68,14,12416,377,0,342,0,MASTER_I,1,14,12588,45,0,36,0,DIAMOND_II,11,15,13064,8,0,2,0,PLATINUM_IV,41,16,14985,19,0,19,0,DIAMOND_IV,71,14,11659,92,0,98,0,DIAMOND_IV,66,14,11710,6,0,7,0,PLATINUM_IV,43,13,10534
18,0,25,0,PLATINUM_IV,94,15,13538,193,0,155,0,PLATINUM_IV,55,16,16333,72,0,86,0,GOLD_III,81,18,19162,159,0,151,0,PLATINUM_IV,42,17,17793,333,0,327,0,PLATINUM_III,13,17,16582,70,0,64,0,PLATINUM_IV,1,16,14925,434,0,434,0,PLATINUM_IV,42,15,13981,160,0,160,0,PLATINUM_IV,46,15,14216,67,0,47,0,PLATINUM_IV,32,15,13859,50,0,43,0,GOLD_I,77,14,12843
33,0,43,0,PLATINUM_IV,0,15,14112,204,0,198,0,PLATINUM_III,6,14,12182,190,0,191,0,PLATINUM_III,1,14,12800,347,0,347,0,PLATINUM_III,19,13,11288,76,0,78,0,PLATINUM_IV,82,12,9597,229,0,213,0,PLATINUM_IV,95,16,15810,13,0,11,0,GOLD_I,27,17,16783,160,0,160,0,PLATINUM_IV,46,15,14382,116,0,94,0,PLATINUM_IV,14,15,14235,9,0,13,0,GOLD_I,17,13,10911
573,0,581,0,PLATINUM_IV,66,14,12023,166,0,136,0,PLATINUM_IV,83,14,12374,208,0,187,0,PLATINUM_IV,76,14,12997,88,0,68,0,PLATINUM_I,0,15,14131,182,0,164,0,GOLD_III,65,14,11501,91,0,71,0,GOLD_I,63,13,11433,260,0,211,0,PLATINUM_III,30,14,12688,160,0,160,0,PLATINUM_IV,46,15,13312,166,0,173,0,PLATINUM_IV,27,13,11001,56,0,53,0,GOLD_I,99,13,10599
78,0,90,0,GOLD_I,70,16,14820,156,0,171,0,PLATINUM_IV,0,14,11981,199,0,190,0,PLATINUM_IV,14,14,12069,113,0,115,0,GOLD_I,100,16,14786,99,0,105,0,PLATINUM_IV,24,12,9930,73,0,93,0,PLATINUM_IV,1,16,15432,253,0,252,0,PLATINUM_IV,52,15,13340,160,0,160,0,PLATINUM_IV,46,15,14356,349,0,342,0,PLATINUM_IV,40,15,13111,327,0,319,0,PLATINUM_III,11,14,12445
307,0,283,0,PLATINUM_III,1,16,15082,262,0,277,0,PLATINUM_IV,29,14,11839,203,0,183,0,PLATINUM_III,30,14,12462,131,0,120,0,PLATINUM_IV,66,13,10900,87,0,74,0,PLATINUM_IV,0,13,10465,54,0,37,0,PLATINUM_IV,38,16,15959,321,0,315,0,PLATINUM_II,1,16,16428,160,0,160,0,PLATINUM_IV,46,17,17209,150,0,122,0,PLATINUM_IV,45,15,13460,59,0,48,0,PLATINUM_IV,18,13,11186
1024,0,987,0,GOLD_I,82,16,16459,294,0,316,0,PLATINUM_IV,0,15,14278,34,0,44,0,GOLD_II,50,17,16743,59,0,57,0,GOLD_I,32,16,16188,121,0,107,0,GOLD_I,69,15,14005,150,0,155,0,PLATINUM_IV,74,17,17652,271,0,268,0,PLATINUM_IV,60,16,14876,354,0,346,0,GOLD_I,44,15,14616,136,0,135,0,GOLD_II,14,14,12831,239,0,226,0,GOLD_I,41,13,11324
62,0,59,0,GOLD_I,71,14,12339,96,0,80,0,GOLD_I,82,15,14129,579,0,581,0,GOLD_I,50,15,13174,131,0,121,0,PLATINUM_IV,27,13,10339,385,0,382,0,PLATINUM_IV,58,11,7797,150,0,155,0,PLATINUM_IV,74,16,15401,321,0,319,0,PLATINUM_IV,48,15,13246,154,0,135,0,PLATINUM_IV,14,15,13355,186,0,158,0,PLATINUM_IV,36,15,13020,90,0,72,0,PLATINUM_IV,19,14,12092
269,0,280,0,PLATINUM_IV,40,16,15176,265,0,228,0,PLATINUM_IV,26,16,15099,92,0,64,0,GOLD_I,38,14,11883,96,0,92,0,PLATINUM_IV,1,13,11213,187,0,183,0,PLATINUM_IV,24,12,9275,150,0,155,0,PLATINUM_IV,74,17,17800,318,0,299,0,PLATINUM_IV,51,16,16301,222,0,215,0,PLATINUM_IV,14,17,18092,363,0,331,0,GOLD_I,83,15,14140,185,0,151,0,PLATINUM_IV,16,15,13111
68,0,62,0,GOLD_I,9,17,17152,368,0,384,0,GOLD_III,79,17,16772,174,0,170,0,GOLD_I,25,14,12825,214,0,191,0,GOLD_I,0,15,14221,71,0,73,0,GOLD_I,69,15,13447,150,0,155,0,PLATINUM_IV,74,18,19348,425,0,398,0,PLATINUM_III,56,18,19732,177,0,175,0,GOLD_II,70,16,14775,323,0,299,0,PLATINUM_IV,30,16,15672,620,0,622,0,GOLD_III,22,15,13486
206,0,196,0,PLATINUM_IV,0,18,19429,159,0,154,0,PLATINUM_IV,96,18,21407,246,0,232,0,GOLD_III,94,18,22329,97,0,92,0,PLATINUM_IV,41,18,19239,175,0,167,0,GOLD_II,4,17,16509,150,0,155,0,PLATINUM_IV,74,18,21037,455,0,442,0,GOLD_II,59,18,21444,105,0,108,0,GOLD_I,56,18,18799,146,0,147,0,PLATINUM_IV,32,18,23787,136,0,116,0,PLATINUM_IV,12,18,19139
210,0,214,0,GOLD_III,0,18,25717,403,0,392,0,PLATINUM_II,23,18,19556,124,0,116,0,PLATINUM_IV,63,18,20818,146,0,130,0,PLATINUM_IV,35,17,17477,72,0,74,0,PLATINUM_IV,0,16,14873,43,0,42,0,GOLD_I,30,18,20328,211,0,211,0,PLATINUM_IV,68,18,18683,252,0,242,0,PLATINUM_IV,67,18,20504,215,0,205,0,GOLD_I,100,18,19688,464,0,438,0,PLATINUM_IV,14,16,15939
157,0,150,0,GOLD_I,66,14,12212,77,0,72,0,GOLD_I,29,15,13956,206,0,200,0,PLATINUM_IV,0,16,15436,229,0,206,0,GOLD_II,56,13,10476,72,0,74,0,PLATINUM_IV,0,14,12280,57,0,47,0,GOLD_II,37,15,13513,283,0,290,0,GOLD_I,59,16,16356,134,0,116,0,GOLD_III,9,15,13760,178,0,175,0,GOLD_I,57,16,15913,34,0,28,0,GOLD_I,72,14,11527
1261,0,1283,0,PLATINUM_IV,11,17,17433,69,0,58,0,GOLD_III,0,15,13566,74,0,68,0,GOLD_I,0,16,16422,229,0,206,0,GOLD_II,56,13,11382,72,0,74,0,PLATINUM_IV,0,15,13379,80,0,71,0,GOLD_I,70,18,19490,56,0,40,0,GOLD_II,58,18,18489,75,0,88,0,GOLD_I,100,16,16411,366,0,364,0,PLATINUM_IV,13,17,16620,112,0,120,0,GOLD_II,45,16,15507
25,0,28,0,GOLD_I,0,14,12878,110,0,108,0,PLATINUM_IV,17,16,15028,292,0,281,0,PLATINUM_IV,6,15,13737,229,0,206,0,GOLD_II,56,13,9991,72,0,74,0,PLATINUM_IV,0,14,11661,150,0,142,0,PLATINUM_IV,14,17,18008,16,0,15,0,GOLD_II,35,17,16833,136,0,116,0,PLATINUM_IV,12,17,17300,382,0,378,0,PLATINUM_IV,1,15,13148,201,0,181,0,PLATINUM_IV,30,15,13806
121,0,124,0,PLATINUM_III,57,14,12439,339,0,305,0,PLATINUM_II,16,13,11429,12,0,6,0,GOLD_II,4,13,10795,214,0,226,0,PLATINUM_IV,0,13,10670,72,0,74,0,PLATINUM_IV,0,12,9498,229,0,248,0,PLATINUM_IV,41,12,9800,108,0,102,0,GOLD_I,49,10,7276,364,0,345,0,PLATINUM_IV,37,14,11779,64,0,68,0,PLATINUM_IV,0,11,7889,47,0,47,0,GOLD_I,64,10,7003
58,0,40,0,PLATINUM_II,64,13,10541,351,0,351,0,PLATINUM_II,44,13,10006,109,0,96,0,PLATINUM_I,46,14,12192,34,0,31,0,PLATINUM_IV,41,13,10147,37,0,30,0,PLATINUM_IV,0,10,6752,115,0,109,0,PLATINUM_II,87,14,11566,31,0,25,0,PLATINUM_IV,67,11,8294,246,0,244,0,PLATINUM_I,75,12,9255,112,0,105,0,PLATINUM_III,75,10,6951,32,0,31,0,PLATINUM_IV,20,9,5183
499,0,510,0,GOLD_I,83,17,17028,73,0,79,0,PLATINUM_II,42,16,15415,182,0,157,0,PLATINUM_I,0,18,19386,88,0,85,0,PLATINUM_III,48,15,14047,94,0,93,0,PLATINUM_II,1,14,11876,418,0,411,0,PLATINUM_II,0,18,20012,31,0,25,0,PLATINUM_IV,67,18,21887,104,0,114,0,PLATINUM_IV,0,18,22501,85,0,73,0,PLATINUM_II,43,16,16050,311,0,301,0,DIAMOND_IV,38,15,14296
524,0,530,0,PLATINUM_IV,42,17,17547,440,0,457,0,PLATINUM_IV,47,16,15540,386,0,368,0,DIAMOND_IV,77,18,19205,73,0,80,0,PLATINUM_III,30,17,17252,264,0,271,0,PLATINUM_III,33,15,14606,451,0,445,0,PLATINUM_II,76,18,19260,31,0,25,0,PLATINUM_IV,67,18,18896,324,0,341,0,PLATINUM_IV,22,18,19282,379,0,350,0,PLATINUM_III,61,17,16531,285,0,287,0,PLATINUM_III,63,15,14297
482,0,416,0,MASTER_I,143,14,11787,202,0,210,0,DIAMOND_IV,58,14,11657,151,0,163,0,PLATINUM_IV,20,13,10484,642,0,639,0,GOLD_II,32,12,9483,144,0,136,0,PLATINUM_III,75,12,9240,793,0,764,0,DIAMOND_IV,75,15,14671,31,0,25,0,PLATINUM_IV,67,15,13897,100,0,104,0,PLATINUM_IV,69,16,14916,138,0,148,0,PLATINUM_IV,12,13,10955,285,0,287,0,PLATINUM_III,63,13,10189
117,0,107,0,PLATINUM_III,41,18,21580,44,0,44,0,PLATINUM_III,9,15,14301,48,0,46,0,PLATINUM_III,0,17,18235,39,0,56,0,PLATINUM_IV,58,16,15454,101,0,110,0,GOLD_I,86,15,13892,85,0,84,0,PLATINUM_IV,25,17,17061,31,0,25,0,PLATINUM_IV,67,18,19004,162,0,148,0,PLATINUM_II,60,17,18008,37,0,30,0,PLATINUM_IV,54,17,17743,191,0,181,0,PLATINUM_III,13,15,14136
29,0,15,0,PLATINUM_IV,1,16,14977,84,0,83,0,PLATINUM_IV,69,17,16924,28,0,25,0,GOLD_I,100,14,11789,34,0,23,0,GOLD_I,43,14,11661,79,0,81,0,PLATINUM_IV,18,12,8833,56,0,48,0,PLATINUM_III,39,13,10770,37,0,39,0,PLATINUM_IV,52,12,9918,103,0,115,0,GOLD_II,0,12,9068,96,0,71,0,DIAMOND_IV,1,13,10281,31,0,19,0,PLATINUM_III,6,11,7975
29,0,15,0,PLATINUM_IV,1,16,16143,46,0,35,0,PLATINUM_III,0,18,18922,126,0,136,0,PLATINUM_IV,74,15,14139,34,0,36,0,PLATINUM_IV,0,15,14319,226,0,186,0,PLATINUM_III,75,15,14050,24,0,28,0,PLATINUM_IV,0,15,14265,315,0,304,0,PLATINUM_II,0,16,15747,188,0,194,0,PLATINUM_IV,78,16,15646,429,0,433,0,PLATINUM_IV,14,15,13996,139,0,142,0,PLATINUM_III,10,14,12778
29,0,15,0,PLATINUM_IV,1,12,9189,14,0,17,0,GOLD_II,52,10,7212,16,0,19,0,GOLD_III,75,12,8673,52,0,51,0,GOLD_I,63,9,5436,14,0,11,0,SILVER_I,86,9,5293,8,0,10,0,GOLD_IV,74,9,5583,33,0,46,0,GOLD_IV,64,9,5544,7,0,10,0,GOLD_III,91,9,5409,62,0,51,0,PLATINUM_IV,95,11,7376,6,0,9,0,SILVER_I,18,8,4322
29,0,15,0,PLATINUM_IV,1,15,14118,28,0,25,0,GOLD_I,100,14,12357,15,0,7,0,SILVER_IV,0,14,12763,343,0,349,0,PLATINUM_I,12,14,11567,217,0,223,0,PLATINUM_I,8,13,10417,69,0,65,0,GOLD_III,23,13,10802,47,0,41,0,PLATINUM_IV,0,14,11491,6,0,14,0,GOLD_III,49,11,8099,72,0,89,0,GOLD_IV,47,12,9141,17,0,25,0,PLATINUM_III,76,12,9518
29,0,15,0,PLATINUM_IV,1,18,19846,14,0,14,0,GOLD_I,22,16,16250,15,0,7,0,SILVER_IV,0,16,15654,41,0,31,0,GOLD_IV,43,15,14629,7,0,7,0,SILVER_III,80,12,8963,93,0,89,0,GOLD_III,68,18,21689,22,0,19,0,PLATINUM_II,28,18,19512,28,0,20,0,SILVER_III,40,18,18439,16,0,23,0,GOLD_II,66,17,16922,55,0,58,0,GOLD_III,62,15,14185
52,0,50,0,PLATINUM_IV,65,13,10637,173,0,179,0,PLATINUM_IV,0,13,11045,71,0,58,0,PLATINUM_IV,1,13,10415,94,0,84,0,PLATINUM_II,15,12,8769,56,0,48,0,PLATINUM_IV,49,10,7014,101,0,95,0,PLATINUM_IV,0,12,9527,323,0,310,0,PLATINUM_IV,90,12,8793,199,0,196,0,PLATINUM_III,13,12,9222,75,0,58,0,PLATINUM_III,75,11,7578,195,0,192,0,PLATINUM_IV,75,10,6613
259,0,271,0,PLATINUM_IV,7,16,16131,54,0,37,0,PLATINUM_IV,1,16,15251,71,0,58,0,PLATINUM_IV,1,17,18001,176,0,165,0,PLATINUM_IV,0,16,15837,265,0,258,0,PLATINUM_IV,16,16,15455,236,0,214,0,PLATINUM_IV,8,16,16045,146,0,144,0,PLATINUM_III,40,17,18212,54,0,59,0,GOLD_I,41,17,18284,531,0,531,0,PLATINUM_III,18,18,18455,429,0,391,0,PLATINUM_IV,43,17,17269
87,0,63,0,PLATINUM_II,93,17,16662,55,0,48,0,PLATINUM_IV,0,14,12428,71,0,58,0,PLATINUM_IV,1,16,14825,95,0,114,0,PLATINUM_IV,28,13,10785,122,0,97,0,PLATINUM_IV,48,14,12297,68,0,45,0,PLATINUM_IV,19,15,13160,279,0,275,0,PLATINUM_IV,97,14,11802,217,0,210,0,PLATINUM_III,58,15,13028,736,0,739,0,PLATINUM_III,26,12,9784,25,0,15,0,GOLD_I,52,12,8803
118,0,108,0,PLATINUM_IV,77,17,17672,127,0,119,0,PLATINUM_IV,0,17,16526,71,0,58,0,PLATINUM_IV,1,18,19894,169,0,170,0,PLATINUM_IV,17,17,17111,122,0,97,0,PLATINUM_IV,48,16,14708,148,0,143,0,PLATINUM_IV,29,15,14249,267,0,279,0,GOLD_III,32,15,14371,37,0,42,0,GOLD_III,60,17,18148,130,0,128,0,GOLD_II,88,15,13216,122,0,122,0,PLATINUM_IV,0,16,14834
952,0,958,0,PLATINUM_IV,72,17,17872,429,0,408,0,PLATINUM_II,57,15,13873,71,0,58,0,PLATINUM_IV,1,17,17154,311,0,330,0,PLATINUM_IV,80,15,13249,164,0,177,0,PLATINUM_IV,2,13,10452,142,0,135,0,PLATINUM_IV,40,15,13703,154,0,150,0,PLATINUM_IV,30,13,10885,277,0,261,0,PLATINUM_IV,12,16,15085,221,0,242,0,GOLD_II,14,12,9164,96,0,115,0,PLATINUM_IV,14,12,9949
86,0,67,0,GOLD_I,100,18,19004,216,0,204,0,PLATINUM_IV,73,17,18066,218,0,204,0,PLATINUM_IV,75,18,21927,93,0,95,0,PLATINUM_IV,1,16,15457,140,0,113,0,PLATINUM_IV,96,14,11862,259,0,272,0,PLATINUM_IV,70,16,14860,341,0,315,0,PLATINUM_III,8,15,13545,148,0,144,0,PLATINUM_IV,27,16,15980,253,0,256,0,GOLD_II,43,15,14116,308,0,273,0,PLATINUM_IV,0,13,11421
69,0,61,0,PLATINUM_IV,3,18,20147,216,0,204,0,PLATINUM_IV,73,17,17554,144,0,124,0,PLATINUM_IV,34,16,15506,79,0,72,0,PLATINUM_IV,44,16,15427,140,0,113,0,PLATINUM_IV,96,15,13349,215,0,235,0,PLATINUM_IV,5,15,14309,85,0,82,0,PLATINUM_IV,55,15,13797,80,0,78,0,PLATINUM_IV,28,17,17323,255,0,259,0,PLATINUM_II,0,13,10697,114,0,128,0,GOLD_III,67,13,10793
273,0,283,0,PLATINUM_IV,0,12,9827,111,0,127,0,GOLD_I,100,12,9777,306,0,323,0,GOLD_II,0,13,11308,179,0,153,0,PLATINUM_IV,0,12,9673,118,0,123,0,PLATINUM_IV,0,11,8310,141,0,122,0,GOLD_I,0,15,14481,281,0,265,0,PLATINUM_IV,15,13,10670,48,0,41,0,PLATINUM_IV,1,13,11141,51,0,46,0,GOLD_III,62,14,12157,315,0,286,0,GOLD_III,75,12,9943
273,0,283,0,PLATINUM_IV,0,13,10383,135,0,126,0,GOLD_I,100,14,12653,91,0,90,0,GOLD_III,76,13,10359,306,0,323,0,GOLD_II,0,15,14329,346,0,343,0,GOLD_III,56,12,9634,133,0,135,0,GOLD_III,33,15,13736,440,0,435,0,PLATINUM_IV,54,14,12825,173,0,197,0,GOLD_I,28,16,14964,495,0,506,0,GOLD_II,85,15,13313,180,0,178,0,GOLD_II,9,14,11562
273,0,283,0,PLATINUM_IV,0,16,15915,151,0,157,0,GOLD_III,27,16,15286,218,0,211,0,PLATINUM_IV,45,15,13573,103,0,70,0,PLATINUM_IV,16,14,12971,306,0,323,0,GOLD_II,0,14,12099,257,0,245,0,GOLD_I,94,17,18164,257,0,257,0,PLATINUM_IV,13,16,14782,427,0,423,0,PLATINUM_III,75,18,18397,18,0,21,0,GOLD_III,74,16,15475,70,0,75,0,PLATINUM_IV,0,15,13955
273,0,283,0,PLATINUM_IV,0,17,17843,184,0,183,0,PLATINUM_IV,0,18,19524,219,0,219,0,GOLD_IV,62,16,16053,306,0,323,0,GOLD_II,0,18,20147,490,0,481,0,PLATINUM_IV,54,17,17086,289,0,268,0,PLATINUM_IV,0,18,18583,47,0,57,0,GOLD_II,40,18,20716,89,0,60,0,PLATINUM_IV,84,18,19918,204,0,217,0,GOLD_II,58,18,23071,153,0,166,0,GOLD_II,89,17,17615
273,0,283,0,PLATINUM_IV,0,15,13872,92,0,92,0,GOLD_I,15,16,16414,98,0,85,0,PLATINUM_III,30,18,19135,306,0,323,0,GOLD_II,0,16,15555,115,0,129,0,GOLD_I,0,14,12967,179,0,132,0,PLATINUM_IV,28,16,16082,54,0,55,0,GOLD_III,70,15,13257,59,0,49,0,PLATINUM_IV,51,15,13280,28,0,40,0,GOLD_II,23,14,12158,90,0,86,0,PLATINUM_IV,1,13,10309
66,0,52,0,PLATINUM_IV,0,14,12524,82,0,60,0,PLATINUM_II,0,14,11727,207,0,200,0,PLATINUM_IV,44,14,12804,131,0,141,0,PLATINUM_IV,37,12,9293,164,0,167,0,PLATINUM_IV,44,12,9344,117,0,126,0,PLATINUM_III,44,15,14570,91,0,78,0,PLATINUM_III,55,15,14302,96,0,91,0,PLATINUM_IV,0,15,14542,385,0,377,0,PLATINUM_III,0,15,14443,120,0,128,0,PLATINUM_IV,43,13,10204
116,0,106,0,BRONZE_I,0,17,16730,149,0,132,0,BRONZE_III,2,16,15681,80,0,61,0,GOLD_IV,78,17,17107,52,0,52,0,SILVER_II,22,15,14360,59,0,68,0,SILVER_IV,75,14,11459,32,0,39,0,BRONZE_I,0,15,13292,32,0,39,0,BRONZE_I,0,13,10531,48,0,52,0,IRON_II,62,16,15025,57,0,46,0,PLATINUM_III,51,15,14114,135,0,147,0,PLATINUM_IV,0,13,11352
65,0,88,0,GOLD_IV,13,17,17935,12,0,10,0,GOLD_I,0,16,15920,54,0,53,0,GOLD_IV,75,16,15069,169,0,168,0,PLATINUM_IV,17,15,14594,150,0,143,0,PLATINUM_IV,0,15,14550,173,0,114,0,DIAMOND_IV,2,15,14323,57,0,46,0,PLATINUM_III,51,15,13251,17,0,12,0,GOLD_IV,58,15,14506,58,0,53,0,GOLD_IV,0,14,11539,135,0,147,0,PLATINUM_IV,0,14,12915
112,0,112,0,BRONZE_IV,75,13,11215,31,0,37,0,IRON_III,58,11,8238,30,0,56,0,IRON_IV,44,11,7729,11,0,13,0,SILVER_I,19,13,11129,325,0,334,0,SILVER_II,28,11,8088,7,0,17,0,BRONZE_III,0,12,9372,7,0,17,0,BRONZE_III,0,14,12578,155,0,162,0,GOLD_III,76,14,12224,57,0,46,0,PLATINUM_III,51,12,9374,135,0,147,0,PLATINUM_IV,0,10,7122
155,0,163,0,PLATINUM_I,51,14,12284,177,0,155,0,PLATINUM_IV,45,15,13272,380,0,379,0,PLATINUM_III,39,15,14675,283,0,278,0,PLATINUM_IV,29,13,11333,446,0,422,0,PLATINUM_II,3,13,10587,138,0,132,0,PLATINUM_III,21,14,11932,550,0,531,0,PLATINUM_III,69,13,10358,105,0,135,0,PLATINUM_III,2,12,9357,57,0,46,0,PLATINUM_III,51,14,12349,135,0,147,0,PLATINUM_IV,0,11,7398
70,0,77,0,PLATINUM_II,24,16,16321,39,0,56,0,PLATINUM_III,40,15,13350,140,0,129,0,PLATINUM_III,45,15,14639,154,0,143,0,PLATINUM_IV,28,15,13338,119,0,111,0,PLATINUM_III,21,13,10034,50,0,51,0,PLATINUM_IV,54,14,12062,142,0,132,0,PLATINUM_III,19,12,9928,114,0,127,0,PLATINUM_IV,0,13,11194,57,0,46,0,PLATINUM_III,51,12,9830,135,0,147,0,PLATINUM_IV,0,12,9044
45,0,31,0,GOLD_I,64,17,17704,29,0,14,0,PLATINUM_IV,1,16,15165,45,0,38,0,GOLD_I,31,16,16437,237,0,219,0,PLATINUM_III,3,15,13757,37,0,25,0,GOLD_II,74,15,13786,42,0,43,0,GOLD_III,83,18,19055,13,0,7,0,PLATINUM_IV,0,16,15453,77,0,63,0,GOLD_II,28,15,14635,105,0,121,0,PLATINUM_I,0,16,14869,139,0,142,0,PLATINUM_III,10,14,11459
144,0,129,0,PLATINUM_IV,91,10,7262,135,0,111,0,PLATINUM_I,12,10,6778,353,0,357,0,PLATINUM_IV,59,10,7037,7,0,18,0,GOLD_II,50,7,3607,102,0,105,0,PLATINUM_IV,48,8,4085,116,0,99,0,PLATINUM_III,34,10,6921,13,0,7,0,PLATINUM_IV,0,9,5177,196,0,192,0,PLATINUM_II,14,9,6074,68,0,73,0,PLATINUM_III,20,11,8531,77,0,63,0,GOLD_II,28,9,5699
167,0,182,0,PLATINUM_III,89,14,12246,28,0,36,0,GOLD_I,100,14,12446,81,0,84,0,PLATINUM_IV,1,15,13053,134,0,125,0,PLATINUM_III,8,14,12367,75,0,90,0,PLATINUM_IV,89,13,10250,127,0,132,0,PLATINUM_IV,65,16,15193,13,0,7,0,PLATINUM_IV,0,12,9537,168,0,115,0,PLATINUM_II,55,16,15541,37,0,14,0,PLATINUM_IV,1,16,15468,77,0,63,0,GOLD_II,28,15,14035
86,0,110,0,PLATINUM_III,33,13,10922,76,0,62,0,PLATINUM_III,34,13,11078,168,0,186,0,PLATINUM_IV,3,14,12359,839,0,848,0,PLATINUM_III,3,13,10114,175,0,180,0,PLATINUM_IV,33,11,7869,69,0,52,0,PLATINUM_IV,95,14,12872,13,0,7,0,PLATINUM_IV,0,13,11212,85,0,104,0,PLATINUM_IV,0,14,11474,252,0,212,0,DIAMOND_IV,0,15,13423,77,0,63,0,GOLD_II,28,14,12450
170,0,191,0,PLATINUM_IV,0,16,15004,137,0,111,0,GOLD_I,100,15,13118,239,0,223,0,PLATINUM_III,17,15,14610,39,0,53,0,GOLD_II,15,13,10199,116,0,95,0,PLATINUM_II,10,15,13468,38,0,35,0,PLATINUM_IV,0,16,15304,13,0,7,0,PLATINUM_IV,0,15,13661,67,0,48,0,PLATINUM_IV,22,17,16810,162,0,139,0,PLATINUM_II,59,18,20205,77,0,63,0,GOLD_II,28,16,16008
212,0,183,0,PLATINUM_II,45,12,9512,120,0,117,0,PLATINUM_I,30,11,7737,228,0,201,0,PLATINUM_I,60,12,9723,237,0,268,0,PLATINUM_IV,0,12,8596,184,0,168,0,PLATINUM_I,48,10,7251,10,0,4,0,PLATINUM_IV,44,14,11732,505,0,500,0,PLATINUM_III,16,13,10453,13,0,18,0,PLATINUM_II,39,13,10783,48,0,40,0,PLATINUM_II,50,13,10969,46,0,36,0,PLATINUM_III,20,11,8557
225,0,192,0,DIAMOND_IV,0,14,11974,211,0,207,0,PLATINUM_IV,20,12,9015,68,0,58,0,DIAMOND_IV,28,12,8665,209,0,214,0,PLATINUM_I,9,10,7256,95,0,89,0,DIAMOND_IV,1,10,6812,10,0,4,0,PLATINUM_IV,44,13,10612,505,0,500,0,PLATINUM_III,16,13,10481,400,0,399,0,PLATINUM_I,14,13,10360,92,0,88,0,PLATINUM_I,54,13,10890,41,0,30,0,PLATINUM_IV,72,12,8768
29,0,9,0,GOLD_I,74,13,11269,13,0,14,0,PLATINUM_III,75,15,14450,15,0,14,0,PLATINUM_IV,1,15,14053,51,0,39,0,DIAMOND_III,8,15,13537,50,0,43,0,DIAMOND_IV,0,14,11721,10,0,4,0,PLATINUM_IV,44,15,14574,505,0,500,0,PLATINUM_III,16,13,10587,10,0,22,0,PLATINUM_IV,20,14,12325,31,0,17,0,PLATINUM_IV,9,12,9092,5,0,9,0,PLATINUM_IV,0,10,7175
157,0,117,0,DIAMOND_IV,20,14,11942,66,0,63,0,PLATINUM_II,18,13,11043,578,0,564,0,PLATINUM_IV,77,14,12271,74,0,72,0,PLATINUM_I,37,12,9866,98,0,77,0,PLATINUM_II,60,12,9508,10,0,4,0,PLATINUM_IV,44,15,14461,505,0,500,0,PLATINUM_III,16,15,14291,46,0,29,0,DIAMOND_IV,1,17,17190,270,0,288,0,PLATINUM_III,73,15,13491,72,0,56,0,PLATINUM_III,4,14,11972
