rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
584,0,534,0,DIAMOND_II,11,14,11476,94,0,90,0,DIAMOND_III,64,13,10437,123,0,95,0,DIAMOND_III,1,12,8611,192,0,176,0,DIAMOND_III,73,11,8522,30,0,40,0,DIAMOND_IV,96,11,7781,467,0,461,0,DIAMOND_III,62,13,10697,266,0,280,0,DIAMOND_III,0,11,8503,166,0,162,0,DIAMOND_I,37,12,8896,385,0,374,0,DIAMOND_II,20,10,6771,112,0,118,0,DIAMOND_III,16,9,5611
385,0,374,0,DIAMOND_II,20,12,9855,94,0,90,0,DIAMOND_III,64,13,11180,123,0,95,0,DIAMOND_III,1,16,15762,30,0,40,0,DIAMOND_IV,96,13,10366,59,0,56,0,DIAMOND_III,4,12,9929,36,0,57,0,PLATINUM_II,44,11,8363,133,0,120,0,DIAMOND_III,59,13,11412,129,0,100,0,DIAMOND_III,11,13,10375,50,0,49,0,DIAMOND_IV,50,12,9236,119,0,121,0,DIAMOND_IV,75,10,7061
811,0,802,0,DIAMOND_II,23,11,7965,94,0,90,0,DIAMOND_III,64,10,7082,123,0,95,0,DIAMOND_III,1,11,7809,30,0,40,0,DIAMOND_IV,96,10,6556,237,0,201,0,DIAMOND_II,26,9,5576,351,0,301,0,DIAMOND_I,1,12,9740,755,0,748,0,DIAMOND_II,33,12,9607,228,0,224,0,DIAMOND_III,1,12,8968,50,0,49,0,DIAMOND_IV,50,11,8296,119,0,121,0,DIAMOND_IV,75,11,7303
114,0,91,0,DIAMOND_III,15,15,14373,94,0,90,0,DIAMOND_III,64,15,13730,123,0,95,0,DIAMOND_III,1,15,13660,211,0,189,0,DIAMOND_III,22,15,13664,99,0,69,0,DIAMOND_III,18,13,10801,203,0,198,0,DIAMOND_III,32,13,10030,336,0,278,0,DIAMOND_II,22,14,12958,167,0,180,0,DIAMOND_II,3,12,9733,212,0,158,0,DIAMOND_III,59,11,8344,1178,0,1149,0,DIAMOND_IV,32,11,7588
84,0,83,0,DIAMOND_IV,75,14,12094,94,0,90,0,DIAMOND_III,64,13,10966,53,0,41,0,DIAMOND_IV,0,12,8822,539,0,528,0,DIAMOND_III,0,12,9492,44,0,28,0,DIAMOND_II,6,10,6862,40,0,32,0,DIAMOND_III,31,13,11341,350,0,316,0,DIAMOND_III,60,16,15189,170,0,140,0,DIAMOND_II,79,15,13674,27,0,29,0,PLATINUM_I,75,14,12210,252,0,241,0,DIAMOND_IV,52,11,8366
194,0,159,0,PLATINUM_I,74,13,11028,136,0,141,0,DIAMOND_IV,78,12,9301,80,0,46,0,DIAMOND_IV,25,14,11901,244,0,253,0,DIAMOND_IV,29,13,11081,126,0,96,0,DIAMOND_IV,6,12,8867,100,0,105,0,PLATINUM_I,48,16,15895,91,0,79,0,DIAMOND_III,12,15,13998,62,0,43,0,PLATINUM_I,0,15,14075,318,0,284,0,DIAMOND_III,76,12,9790,48,0,35,0,PLATINUM_I,86,12,9766
34,0,9,0,PLATINUM_II,1,15,14529,55,0,32,0,DIAMOND_IV,38,14,11981,28,0,16,0,PLATINUM_IV,86,13,10659,231,0,208,0,DIAMOND_II,0,11,8514,59,0,33,0,DIAMOND_III,26,9,5450,381,0,386,0,DIAMOND_III,0,14,12064,91,0,79,0,DIAMOND_III,12,15,13786,611,0,599,0,DIAMOND_II,9,14,12379,440,0,394,0,DIAMOND_IV,35,14,12244,39,0,33,0,DIAMOND_II,1,11,8319
145,0,145,0,DIAMOND_III,17,17,17488,741,0,744,0,DIAMOND_IV,79,17,16524,382,0,385,0,DIAMOND_III,16,16,16257,385,0,377,0,DIAMOND_III,54,15,14650,491,0,454,0,DIAMOND_III,11,14,12785,284,0,263,0,DIAMOND_III,75,15,13409,111,0,127,0,DIAMOND_III,0,14,12024,171,0,197,0,DIAMOND_III,0,14,12877,234,0,226,0,DIAMOND_IV,76,14,11682,153,0,161,0,DIAMOND_III,20,12,9639
145,0,145,0,DIAMOND_III,17,17,17387,459,0,444,0,DIAMOND_II,13,18,21188,242,0,218,0,DIAMOND_III,75,17,16661,613,0,605,0,DIAMOND_III,41,17,16727,156,0,166,0,DIAMOND_IV,51,15,13216,184,0,139,0,DIAMOND_II,7,17,17614,335,0,310,0,DIAMOND_III,49,17,17062,635,0,612,0,PLATINUM_I,57,17,18311,131,0,113,0,DIAMOND_IV,95,17,17434,288,0,226,0,DIAMOND_II,31,17,17006
145,0,145,0,DIAMOND_III,17,18,22507,71,0,101,0,DIAMOND_III,53,18,21808,168,0,163,0,DIAMOND_III,36,18,21949,455,0,414,0,DIAMOND_II,32,18,19949,392,0,384,0,DIAMOND_III,13,18,19595,360,0,338,0,DIAMOND_IV,74,18,20948,126,0,130,0,DIAMOND_III,26,18,18897,155,0,144,0,DIAMOND_IV,0,18,20926,166,0,157,0,DIAMOND_III,27,18,22558,232,0,245,0,DIAMOND_III,75,18,19303
392,0,384,0,DIAMOND_III,13,15,14374,42,0,34,0,DIAMOND_IV,77,14,12700,55,0,54,0,GOLD_IV,54,15,13986,110,0,116,0,PLATINUM_IV,2,13,11143,55,0,63,0,GOLD_III,49,13,10139,8,0,9,0,GOLD_II,87,12,9111,69,0,51,0,DIAMOND_III,77,13,10571,135,0,107,0,PLATINUM_I,75,14,12179,79,0,75,0,DIAMOND_IV,67,13,11066,14,0,9,0,GOLD_I,36,13,11262
275,0,267,0,PLATINUM_IV,0,15,14131,197,0,200,0,PLATINUM_IV,39,15,14610,71,0,45,0,DIAMOND_I,33,16,16397,29,0,18,0,DIAMOND_IV,1,15,14000,160,0,168,0,PLATINUM_IV,57,14,11732,8,0,9,0,GOLD_II,87,15,13070,69,0,51,0,DIAMOND_III,77,14,11861,135,0,107,0,PLATINUM_I,75,12,9084,79,0,75,0,DIAMOND_IV,67,12,9317,14,0,9,0,GOLD_I,36,12,9622
158,0,155,0,GOLD_III,33,15,13566,39,0,34,0,GOLD_III,0,17,17181,76,0,76,0,GOLD_II,77,16,15531,25,0,16,0,GOLD_III,49,18,20925,59,0,63,0,GOLD_IV,14,14,12840,79,0,83,0,PLATINUM_IV,1,15,14480,69,0,51,0,DIAMOND_III,77,18,20350,38,0,32,0,PLATINUM_I,81,17,17720,38,0,32,0,PLATINUM_I,81,16,15541,79,0,75,0,DIAMOND_IV,67,14,12487
79,0,75,0,DIAMOND_IV,67,15,14494,76,0,86,0,GOLD_I,10,14,12383,20,0,30,0,PLATINUM_IV,0,17,17254,20,0,30,0,PLATINUM_IV,0,14,12353,72,0,73,0,PLATINUM_IV,0,14,11982,79,0,83,0,PLATINUM_IV,1,14,12625,69,0,51,0,DIAMOND_III,77,15,14258,38,0,32,0,PLATINUM_I,81,13,11250,79,0,75,0,DIAMOND_IV,67,13,10473,79,0,75,0,DIAMOND_IV,67,12,9413
215,0,169,0,DIAMOND_I,0,16,15022,196,0,196,0,DIAMOND_II,6,14,12608,467,0,453,0,DIAMOND_II,47,14,12998,196,0,180,0,DIAMOND_II,26,14,12545,79,0,79,0,DIAMOND_I,13,12,9436,446,0,427,0,DIAMOND_III,75,14,13008,69,0,51,0,DIAMOND_III,77,12,9800,330,0,294,0,DIAMOND_II,0,13,10085,79,0,75,0,DIAMOND_IV,67,12,9438,115,0,90,0,DIAMOND_III,47,11,8472
233,0,251,0,DIAMOND_III,82,13,10807,101,0,99,0,DIAMOND_II,53,12,8849,224,0,208,0,DIAMOND_III,75,13,10520,258,0,237,0,DIAMOND_III,75,12,9014,140,0,156,0,DIAMOND_II,16,11,7826,145,0,107,0,DIAMOND_II,57,15,14147,208,0,179,0,DIAMOND_II,50,13,10741,159,0,156,0,DIAMOND_I,0,14,12023,394,0,371,0,DIAMOND_II,50,13,11010,192,0,180,0,DIAMOND_II,10,11,8327
229,0,204,0,DIAMOND_I,34,15,14252,742,0,744,0,DIAMOND_IV,97,15,13777,75,0,57,0,DIAMOND_II,32,17,16753,110,0,95,0,DIAMOND_III,29,17,17564,137,0,120,0,DIAMOND_II,80,15,13507,76,0,57,0,DIAMOND_II,73,18,19851,126,0,96,0,DIAMOND_II,71,17,17347,174,0,148,0,DIAMOND_II,17,16,16299,12,0,15,0,PLATINUM_I,97,15,14321,33,0,24,0,DIAMOND_III,72,14,11846
108,0,51,0,DIAMOND_I,0,14,12604,121,0,99,0,DIAMOND_IV,18,13,11412,33,0,26,0,PLATINUM_I,100,14,11848,7,0,5,0,DIAMOND_IV,54,13,10401,81,0,94,0,DIAMOND_III,46,11,7952,76,0,57,0,DIAMOND_II,73,16,15898,19,0,8,0,DIAMOND_II,70,15,14272,68,0,19,0,DIAMOND_III,4,13,11332,88,0,58,0,PLATINUM_I,79,13,11052,33,0,24,0,DIAMOND_III,72,12,9559
138,0,94,0,MASTER_I,1,15,13905,548,0,518,0,DIAMOND_I,88,16,15555,281,0,287,0,DIAMOND_I,7,15,14550,400,0,415,0,DIAMOND_I,27,16,15806,210,0,198,0,DIAMOND_I,100,15,13320,76,0,57,0,DIAMOND_II,73,15,14238,56,0,51,0,DIAMOND_III,28,15,13055,114,0,97,0,MASTER_I,0,16,15909,331,0,316,0,DIAMOND_I,1,13,11394,33,0,24,0,DIAMOND_III,72,13,10972
171,0,173,0,DIAMOND_I,22,11,8252,163,0,156,0,DIAMOND_I,79,13,10102,119,0,90,0,DIAMOND_I,19,13,10602,435,0,438,0,DIAMOND_II,31,12,9140,58,0,76,0,DIAMOND_II,94,10,6839,76,0,57,0,DIAMOND_II,73,15,13030,93,0,80,0,DIAMOND_II,20,13,10840,43,0,44,0,DIAMOND_I,33,12,9444,251,0,247,0,MASTER_I,0,12,9140,33,0,24,0,DIAMOND_III,72,11,8049
137,0,105,0,DIAMOND_III,1,17,17540,442,0,412,0,DIAMOND_III,0,18,21745,613,0,605,0,DIAMOND_III,41,18,19636,118,0,114,0,PLATINUM_I,55,18,21281,56,0,57,0,DIAMOND_IV,8,16,15026,143,0,158,0,DIAMOND_IV,62,18,27179,216,0,208,0,DIAMOND_III,68,18,22559,165,0,119,0,DIAMOND_IV,70,18,23233,116,0,96,0,DIAMOND_III,39,17,18097,157,0,156,0,DIAMOND_III,67,16,15534
290,0,320,0,DIAMOND_III,1,13,11412,31,0,28,0,DIAMOND_IV,13,11,7600,66,0,51,0,DIAMOND_IV,35,12,8749,24,0,30,0,PLATINUM_I,100,10,6610,56,0,60,0,PLATINUM_II,65,10,6196,231,0,211,0,DIAMOND_III,74,13,10120,216,0,208,0,DIAMOND_III,68,13,11072,143,0,158,0,DIAMOND_IV,62,12,9379,474,0,477,0,DIAMOND_III,61,13,10386,77,0,69,0,DIAMOND_III,21,12,9651
265,0,215,0,DIAMOND_II,29,13,11190,292,0,256,0,DIAMOND_III,34,15,13554,218,0,193,0,DIAMOND_III,56,14,12875,120,0,140,0,DIAMOND_III,84,13,11296,125,0,119,0,DIAMOND_III,7,13,10993,143,0,158,0,DIAMOND_IV,62,15,13825,216,0,208,0,DIAMOND_III,68,13,11341,65,0,63,0,DIAMOND_IV,13,14,11510,354,0,359,0,DIAMOND_III,42,10,7299,215,0,229,0,DIAMOND_IV,75,12,9152
680,0,710,0,DIAMOND_III,43,16,16134,184,0,139,0,DIAMOND_II,7,16,15947,625,0,589,0,DIAMOND_III,18,18,19251,76,0,68,0,DIAMOND_III,0,16,14786,468,0,457,0,DIAMOND_III,76,15,13676,314,0,235,0,DIAMOND_II,6,18,22444,535,0,452,0,DIAMOND_I,35,17,18296,134,0,119,0,DIAMOND_II,38,18,20400,168,0,139,0,DIAMOND_III,63,17,18161,144,0,130,0,DIAMOND_IV,34,17,16574
243,0,201,0,DIAMOND_III,75,15,14527,80,0,57,0,DIAMOND_IV,20,15,13876,193,0,197,0,DIAMOND_IV,25,16,16038,76,0,68,0,DIAMOND_III,0,16,14817,74,0,55,0,DIAMOND_III,75,13,10697,140,0,105,0,DIAMOND_I,11,18,18367,65,0,38,0,DIAMOND_III,72,17,16600,358,0,341,0,DIAMOND_II,89,17,16622,295,0,318,0,DIAMOND_III,31,16,15834,242,0,269,0,DIAMOND_III,42,14,11464
243,0,201,0,DIAMOND_III,75,15,13804,80,0,57,0,DIAMOND_IV,20,16,15995,295,0,318,0,DIAMOND_III,31,15,14370,76,0,68,0,DIAMOND_III,0,17,17071,159,0,157,0,DIAMOND_III,72,13,10048,151,0,120,0,DIAMOND_III,24,14,12249,403,0,395,0,DIAMOND_II,19,15,14526,442,0,412,0,DIAMOND_III,0,13,10426,128,0,129,0,DIAMOND_IV,63,13,10264,201,0,200,0,DIAMOND_III,74,13,10132
44,0,56,0,DIAMOND_IV,39,4,1296,154,0,147,0,PLATINUM_II,6,3,715,5,0,7,0,SILVER_IV,94,4,1369,76,0,68,0,DIAMOND_III,0,6,2986,31,0,20,0,GOLD_I,89,3,757,19,0,30,0,GOLD_II,59,9,5214,9,0,12,0,GOLD_III,21,7,3537,13,0,11,0,SILVER_I,60,9,5260,51,0,43,0,PLATINUM_IV,15,7,3525,51,0,43,0,PLATINUM_IV,15,7,3352
5,0,7,0,SILVER_IV,94,12,9503,154,0,147,0,PLATINUM_II,6,12,8939,44,0,56,0,DIAMOND_IV,39,13,10440,76,0,68,0,DIAMOND_III,0,13,10433,31,0,20,0,GOLD_I,89,10,6503,64,0,59,0,PLATINUM_IV,12,11,8375,77,0,69,0,PLATINUM_I,61,13,9996,35,0,43,0,GOLD_I,44,14,12747,64,0,74,0,GOLD_II,29,12,9419,18,0,15,0,GOLD_IV,22,10,7174
145,0,145,0,DIAMOND_III,17,17,17488,742,0,744,0,DIAMOND_IV,97,17,16524,383,0,385,0,DIAMOND_III,31,16,16257,385,0,377,0,DIAMOND_III,54,15,14650,491,0,454,0,DIAMOND_III,11,14,12785,285,0,263,0,DIAMOND_III,90,15,13409,111,0,127,0,DIAMOND_III,0,14,12024,171,0,198,0,DIAMOND_IV,75,14,12877,234,0,226,0,DIAMOND_IV,76,14,11682,153,0,161,0,DIAMOND_III,20,12,9639
187,0,156,0,DIAMOND_III,0,11,8433,266,0,237,0,PLATINUM_I,100,10,6189,63,0,39,0,PLATINUM_I,3,12,8971,484,0,455,0,DIAMOND_IV,78,9,5758,491,0,454,0,DIAMOND_III,11,9,5720,360,0,391,0,DIAMOND_IV,91,10,7028,188,0,157,0,DIAMOND_IV,34,9,5256,70,0,52,0,DIAMOND_III,58,11,7419,189,0,189,0,DIAMOND_IV,29,9,5534,254,0,259,0,DIAMOND_IV,58,7,3653
34,0,19,0,PLATINUM_III,64,12,9564,551,0,533,0,DIAMOND_IV,16,12,9350,188,0,172,0,DIAMOND_IV,75,13,10477,442,0,415,0,DIAMOND_IV,30,12,8736,491,0,454,0,DIAMOND_III,11,11,8017,239,0,196,0,DIAMOND_IV,37,14,12811,132,0,101,0,PLATINUM_II,37,15,13889,493,0,497,0,DIAMOND_IV,90,15,14400,97,0,79,0,PLATINUM_I,93,13,11050,252,0,211,0,DIAMOND_III,0,12,9558
360,0,340,0,DIAMOND_III,42,14,11859,509,0,481,0,DIAMOND_III,46,11,8402,101,0,73,0,DIAMOND_IV,75,12,9756,116,0,134,0,DIAMOND_II,30,11,7959,491,0,454,0,DIAMOND_III,11,10,7294,80,0,77,0,DIAMOND_II,30,15,13100,578,0,567,0,DIAMOND_III,9,14,12763,40,0,29,0,DIAMOND_IV,32,15,13273,564,0,550,0,DIAMOND_IV,35,13,11155,213,0,177,0,DIAMOND_II,23,13,10381
164,0,136,0,DIAMOND_III,6,13,10549,754,0,774,0,DIAMOND_III,0,12,9831,157,0,121,0,DIAMOND_II,52,13,10371,177,0,180,0,DIAMOND_IV,44,12,9441,143,0,142,0,DIAMOND_IV,1,9,6017,76,0,74,0,DIAMOND_III,42,13,10242,201,0,195,0,DIAMOND_II,29,10,6642,321,0,303,0,DIAMOND_IV,36,10,6408,406,0,400,0,DIAMOND_I,6,10,6782,329,0,293,0,DIAMOND_III,62,9,5943
537,0,505,0,DIAMOND_III,0,10,6230,180,0,191,0,DIAMOND_III,1,9,5886,143,0,133,0,MASTER_I,0,10,6856,143,0,118,0,DIAMOND_II,22,8,4255,106,0,95,0,DIAMOND_II,7,7,3893,76,0,74,0,DIAMOND_III,42,10,7214,543,0,518,0,PLATINUM_I,100,11,7834,152,0,154,0,DIAMOND_II,57,10,6961,160,0,103,0,MASTER_I,137,10,6515,496,0,450,0,DIAMOND_I,59,9,5682
384,0,377,0,DIAMOND_III,30,14,12417,501,0,500,0,DIAMOND_III,43,13,10202,134,0,130,0,DIAMOND_II,34,13,11093,49,0,43,0,DIAMOND_III,15,12,9483,91,0,87,0,DIAMOND_IV,19,12,9381,76,0,74,0,DIAMOND_III,42,16,15967,224,0,197,0,DIAMOND_IV,30,17,16675,152,0,154,0,DIAMOND_II,57,15,13553,140,0,130,0,DIAMOND_II,70,14,12118,1060,0,1040,0,DIAMOND_II,26,13,10528
83,0,94,0,DIAMOND_IV,79,18,22116,697,0,668,0,PLATINUM_II,58,18,18591,498,0,486,0,DIAMOND_III,52,18,19385,531,0,557,0,DIAMOND_IV,89,18,18899,195,0,200,0,DIAMOND_I,75,15,14473,76,0,74,0,DIAMOND_III,42,18,24902,228,0,194,0,DIAMOND_I,2,17,16742,152,0,154,0,DIAMOND_II,57,17,16897,140,0,130,0,DIAMOND_II,70,17,17787,162,0,168,0,DIAMOND_III,57,17,16573
147,0,129,0,PLATINUM_IV,63,11,7371,96,0,94,0,PLATINUM_IV,14,10,6966,25,0,12,0,PLATINUM_IV,94,12,9007,117,0,116,0,PLATINUM_I,47,10,6189,117,0,116,0,PLATINUM_I,47,8,4444,232,0,257,0,GOLD_II,30,11,7698,232,0,257,0,GOLD_II,30,8,4264,10,0,11,0,PLATINUM_IV,1,8,4110,126,0,105,0,DIAMOND_III,20,8,4476,55,0,42,0,GOLD_I,76,7,3903
111,0,113,0,GOLD_IV,38,14,12230,23,0,25,0,GOLD_II,43,13,11013,694,0,676,0,SILVER_II,26,14,12148,114,0,110,0,DIAMOND_III,35,13,10758,171,0,171,0,SILVER_IV,19,12,8843,232,0,257,0,GOLD_II,30,17,16909,232,0,257,0,GOLD_II,30,15,14688,10,0,11,0,PLATINUM_IV,1,16,16422,126,0,105,0,DIAMOND_III,20,14,12712,55,0,42,0,GOLD_I,76,14,11802
247,0,234,0,DIAMOND_III,0,15,14649,88,0,71,0,DIAMOND_IV,1,15,13281,271,0,272,0,DIAMOND_IV,62,16,16136,305,0,318,0,DIAMOND_IV,59,15,13054,358,0,318,0,DIAMOND_IV,0,13,11163,98,0,77,0,DIAMOND_IV,0,17,17449,223,0,202,0,PLATINUM_I,70,17,17557,808,0,765,0,DIAMOND_III,72,18,19165,126,0,105,0,DIAMOND_III,20,17,16548,695,0,683,0,DIAMOND_II,17,13,11249
272,0,263,0,PLATINUM_I,55,15,13552,158,0,152,0,DIAMOND_IV,2,13,11378,117,0,109,0,PLATINUM_I,35,15,14461,153,0,143,0,DIAMOND_III,53,14,12050,227,0,214,0,PLATINUM_I,33,12,9515,146,0,163,0,DIAMOND_IV,56,17,16580,145,0,159,0,DIAMOND_IV,89,16,14728,19,0,22,0,PLATINUM_I,6,16,15762,126,0,105,0,DIAMOND_III,20,15,13055,695,0,683,0,DIAMOND_II,17,13,10517
117,0,90,0,DIAMOND_IV,52,14,11710,271,0,232,0,DIAMOND_III,2,14,12180,227,0,209,0,DIAMOND_IV,60,14,11987,195,0,166,0,PLATINUM_II,46,12,9938,35,0,16,0,DIAMOND_III,16,13,10151,170,0,168,0,DIAMOND_III,0,13,10672,430,0,427,0,DIAMOND_IV,24,12,9522,111,0,102,0,DIAMOND_IV,44,14,11573,158,0,110,0,DIAMOND_III,57,10,6831,263,0,238,0,DIAMOND_IV,32,11,7431
115,0,86,0,DIAMOND_IV,0,16,15995,327,0,301,0,DIAMOND_IV,17,15,14536,44,0,37,0,DIAMOND_IV,1,16,15439,169,0,161,0,PLATINUM_III,60,13,11126,47,0,34,0,DIAMOND_IV,60,12,9206,170,0,168,0,DIAMOND_III,0,16,14973,79,0,64,0,PLATINUM_III,76,16,14806,218,0,227,0,DIAMOND_II,9,16,16462,41,0,51,0,PLATINUM_I,46,15,13278,416,0,394,0,DIAMOND_III,18,13,10445
134,0,116,0,DIAMOND_III,17,16,16121,146,0,163,0,DIAMOND_IV,56,15,13734,131,0,133,0,DIAMOND_IV,46,14,12632,655,0,632,0,DIAMOND_IV,74,16,16447,568,0,562,0,PLATINUM_I,66,15,13081,219,0,185,0,DIAMOND_III,18,18,21479,578,0,585,0,DIAMOND_IV,53,16,15515,119,0,109,0,DIAMOND_III,59,16,15818,334,0,314,0,DIAMOND_III,8,15,14235,63,0,58,0,DIAMOND_III,21,13,10504
146,0,144,0,DIAMOND_IV,45,16,15235,67,0,52,0,PLATINUM_I,10,16,15733,45,0,28,0,PLATINUM_I,73,17,16701,342,0,324,0,DIAMOND_IV,76,14,12876,342,0,328,0,DIAMOND_I,84,13,10715,219,0,185,0,DIAMOND_III,18,13,10283,42,0,44,0,PLATINUM_I,15,14,12160,63,0,61,0,PLATINUM_I,47,13,10171,198,0,209,0,DIAMOND_IV,75,14,12408,152,0,125,0,DIAMOND_IV,1,13,10394
166,0,155,0,PLATINUM_III,77,13,10294,52,0,30,0,DIAMOND_II,1,13,10336,315,0,301,0,DIAMOND_IV,55,13,10699,16,0,17,0,PLATINUM_II,11,12,9600,16,0,20,0,PLATINUM_II,70,10,6344,219,0,185,0,DIAMOND_III,18,15,13994,284,0,272,0,DIAMOND_IV,1,14,12121,27,0,27,0,PLATINUM_IV,44,12,9863,73,0,58,0,PLATINUM_II,6,11,8212,610,0,584,0,PLATINUM_I,100,13,9989
142,0,130,0,PLATINUM_I,28,13,10730,371,0,379,0,DIAMOND_IV,0,13,10931,58,0,42,0,PLATINUM_I,36,14,12411,172,0,157,0,DIAMOND_III,75,13,10042,470,0,437,0,DIAMOND_IV,0,11,8099,219,0,185,0,DIAMOND_III,18,13,11335,284,0,272,0,DIAMOND_IV,1,13,10505,291,0,309,0,DIAMOND_IV,1,13,10778,186,0,169,0,DIAMOND_IV,0,9,6096,247,0,227,0,DIAMOND_IV,75,9,5859
55,0,58,0,PLATINUM_II,55,15,13951,79,0,89,0,DIAMOND_IV,2,16,14997,82,0,53,0,DIAMOND_III,52,13,10849,106,0,90,0,DIAMOND_IV,61,12,9150,245,0,279,0,DIAMOND_IV,79,12,9619,219,0,185,0,DIAMOND_III,18,14,11744,111,0,140,0,DIAMOND_III,0,13,10590,284,0,272,0,DIAMOND_IV,1,12,8743,220,0,226,0,PLATINUM_I,87,12,9447,155,0,138,0,DIAMOND_IV,19,10,6536
50,0,35,0,SILVER_III,48,16,15411,169,0,157,0,DIAMOND_III,7,16,15772,54,0,45,0,GOLD_I,0,16,14820,153,0,138,0,GOLD_II,14,15,13688,8,0,5,0,SILVER_I,14,14,11443,10,0,17,0,BRONZE_II,63,14,12587,221,0,150,0,MASTER_I,104,13,11235,15,0,22,0,GOLD_III,0,15,14312,9,0,11,0,GOLD_II,63,13,11204,36,0,31,0,PLATINUM_IV,0,12,9424
50,0,35,0,SILVER_III,48,16,16082,169,0,157,0,DIAMOND_III,7,16,15840,54,0,45,0,GOLD_I,0,18,18611,153,0,138,0,GOLD_II,14,16,15088,8,0,5,0,SILVER_I,14,14,12893,145,0,151,0,GOLD_IV,36,18,19060,8,0,3,0,SILVER_I,29,17,18152,67,0,56,0,PLATINUM_I,68,18,19699,89,0,94,0,GOLD_III,14,17,16578,45,0,62,0,SILVER_III,34,16,15270
50,0,35,0,SILVER_III,48,13,10725,169,0,157,0,DIAMOND_III,7,13,11135,54,0,45,0,GOLD_I,0,14,12044,153,0,138,0,GOLD_II,14,11,7398,8,0,5,0,SILVER_I,14,8,4554,8,0,5,0,SILVER_I,14,11,8458,293,0,268,0,PLATINUM_IV,36,9,5797,106,0,99,0,PLATINUM_III,65,12,9625,210,0,186,0,GOLD_II,6,12,9207,54,0,54,0,GOLD_IV,35,10,6650
80,0,65,0,PLATINUM_I,29,11,8112,169,0,157,0,DIAMOND_III,7,12,8813,59,0,67,0,PLATINUM_I,72,12,9735,73,0,57,0,PLATINUM_I,58,11,7665,64,0,57,0,DIAMOND_IV,11,8,4722,39,0,33,0,PLATINUM_I,75,13,11240,60,0,31,0,DIAMOND_III,22,12,9205,71,0,78,0,PLATINUM_I,100,13,10798,172,0,171,0,PLATINUM_I,55,11,7662,342,0,319,0,DIAMOND_III,74,10,6650
364,0,325,0,DIAMOND_II,15,16,16340,88,0,71,0,DIAMOND_II,67,17,16623,96,0,71,0,DIAMOND_III,38,16,15892,479,0,484,0,DIAMOND_II,60,15,13124,51,0,49,0,DIAMOND_III,4,15,13100,61,0,52,0,DIAMOND_III,3,15,13306,67,0,75,0,DIAMOND_III,0,14,12613,198,0,177,0,DIAMOND_III,75,14,12117,180,0,164,0,DIAMOND_II,32,15,14275,353,0,328,0,DIAMOND_III,67,13,10373
411,0,398,0,DIAMOND_III,37,10,6982,132,0,121,0,DIAMOND_III,8,10,7033,82,0,71,0,DIAMOND_III,23,10,6292,304,0,302,0,PLATINUM_I,57,10,6252,226,0,214,0,DIAMOND_IV,89,9,5856,460,0,461,0,DIAMOND_II,22,10,6657,270,0,245,0,DIAMOND_III,39,9,5274,61,0,40,0,DIAMOND_IV,0,10,6794,65,0,58,0,DIAMOND_IV,0,4,1223,253,0,209,0,DIAMOND_IV,75,9,5428
107,0,82,0,DIAMOND_IV,1,16,15817,132,0,121,0,DIAMOND_III,8,16,14789,296,0,286,0,DIAMOND_III,7,16,15865,516,0,521,0,DIAMOND_III,15,15,13966,226,0,214,0,DIAMOND_IV,89,14,12509,74,0,65,0,PLATINUM_I,100,14,11576,235,0,223,0,DIAMOND_IV,76,14,12879,93,0,68,0,DIAMOND_IV,0,15,13889,63,0,55,0,PLATINUM_I,35,13,10234,236,0,233,0,DIAMOND_IV,75,14,12754
