rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
468,0,446,0,BRONZE_II,29,14,13018,32,0,31,0,BRONZE_I,26,14,12501,11,0,25,0,BRONZE_II,41,15,14463,65,0,84,0,BRONZE_II,14,12,9749,86,0,96,0,BRONZE_I,0,13,10298,81,0,94,0,BRONZE_II,17,12,9874,60,0,46,0,BRONZE_II,75,13,11035,48,0,55,0,BRONZE_II,51,13,10734,3,0,12,0,BRONZE_III,12,11,8351,275,0,275,0,BRONZE_II,84,11,8400
110,0,111,0,BRONZE_IV,49,13,10881,158,0,159,0,BRONZE_II,30,12,8877,194,0,167,0,BRONZE_I,82,11,8200,100,0,125,0,BRONZE_II,58,10,6249,91,0,91,0,BRONZE_II,89,9,5796,81,0,94,0,BRONZE_II,17,13,11093,229,0,200,0,BRONZE_I,15,14,11617,47,0,43,0,BRONZE_II,38,13,10277,187,0,230,0,BRONZE_III,51,11,7711,71,0,53,0,BRONZE_II,65,10,6197
192,0,203,0,SILVER_IV,8,18,18951,143,0,152,0,BRONZE_I,10,17,16816,9,0,14,0,SILVER_IV,50,17,17912,408,0,394,0,BRONZE_IV,81,16,16121,13,0,18,0,BRONZE_III,0,15,14305,81,0,94,0,BRONZE_II,17,18,18569,11,0,3,0,BRONZE_I,1,17,18061,55,0,59,0,SILVER_III,56,18,21424,77,0,82,0,BRONZE_I,35,17,16895,19,0,23,0,BRONZE_II,75,16,16202
46,0,38,0,BRONZE_I,33,11,8080,37,0,54,0,BRONZE_II,30,10,6750,361,0,366,0,SILVER_IV,75,12,9718,254,0,267,0,BRONZE_I,65,9,5874,16,0,14,0,BRONZE_I,0,8,5017,28,0,37,0,BRONZE_II,14,13,10040,76,0,67,0,BRONZE_II,45,11,8394,103,0,81,0,SILVER_I,0,14,11818,38,0,51,0,BRONZE_II,30,12,9161,89,0,91,0,SILVER_IV,30,11,8239
180,0,176,0,SILVER_IV,66,12,9015,37,0,54,0,BRONZE_II,30,13,11074,141,0,152,0,BRONZE_I,15,12,9589,186,0,186,0,BRONZE_II,41,14,11803,25,0,29,0,BRONZE_II,0,11,7546,142,0,157,0,SILVER_IV,19,14,12636,134,0,140,0,BRONZE_I,13,15,14021,177,0,197,0,SILVER_IV,0,14,12782,313,0,294,0,BRONZE_IV,65,14,11751,28,0,40,0,BRONZE_III,23,13,10155
159,0,144,0,SILVER_III,5,14,12598,37,0,54,0,BRONZE_II,30,12,9837,694,0,695,0,SILVER_III,39,12,9786,476,0,485,0,BRONZE_III,75,12,8763,35,0,34,0,BRONZE_II,11,11,7349,200,0,224,0,BRONZE_III,69,14,11595,286,0,289,0,BRONZE_I,45,14,11524,230,0,225,0,BRONZE_II,36,14,12021,114,0,100,0,SILVER_III,6,14,11806,304,0,316,0,SILVER_IV,60,14,11732
270,0,241,0,SILVER_II,6,17,17383,37,0,54,0,BRONZE_II,30,16,15077,373,0,393,0,SILVER_III,74,16,14960,142,0,141,0,SILVER_III,50,15,14576,182,0,170,0,SILVER_IV,0,14,12488,550,0,557,0,SILVER_IV,21,17,16623,254,0,237,0,SILVER_III,1,17,16731,208,0,188,0,SILVER_III,28,17,16754,119,0,98,0,SILVER_III,65,17,17283,408,0,416,0,SILVER_IV,0,15,14142
105,0,98,0,BRONZE_I,100,15,14356,37,0,54,0,BRONZE_II,30,13,10048,645,0,648,0,SILVER_IV,14,15,14479,69,0,80,0,BRONZE_II,9,14,11459,102,0,113,0,BRONZE_I,30,13,10631,67,0,88,0,BRONZE_III,57,11,8375,132,0,132,0,BRONZE_III,74,12,8926,624,0,621,0,SILVER_IV,42,14,11984,87,0,109,0,BRONZE_IV,61,13,11201,109,0,101,0,SILVER_IV,53,13,11241
265,0,238,0,SILVER_III,61,18,20476,95,0,98,0,SILVER_IV,89,18,20444,219,0,224,0,SILVER_III,18,17,18226,34,0,24,0,BRONZE_II,93,16,16205,67,0,63,0,BRONZE_II,38,16,15647,103,0,102,0,SILVER_III,65,17,17505,173,0,200,0,SILVER_IV,0,16,15695,79,0,88,0,SILVER_IV,46,18,23810,97,0,116,0,BRONZE_III,37,16,16047,47,0,51,0,BRONZE_I,23,15,14541
123,0,116,0,SILVER_IV,27,13,10499,146,0,144,0,SILVER_IV,31,13,10190,80,0,92,0,BRONZE_II,76,12,9905,19,0,20,0,BRONZE_III,32,11,7614,180,0,179,0,BRONZE_I,29,11,8332,48,0,59,0,BRONZE_II,61,15,13432,1056,0,996,0,SILVER_II,0,13,9987,58,0,51,0,BRONZE_I,0,12,9357,215,0,215,0,BRONZE_II,50,13,11377,297,0,314,0,SILVER_IV,11,14,12273
275,0,261,0,BRONZE_I,38,14,12610,122,0,106,0,SILVER_IV,47,13,11311,80,0,92,0,BRONZE_II,76,12,9008,199,0,193,0,SILVER_IV,15,14,12474,222,0,196,0,GOLD_IV,0,12,9185,39,0,67,0,BRONZE_IV,21,11,7571,149,0,157,0,BRONZE_IV,69,11,8101,185,0,184,0,SILVER_II,72,11,8266,45,0,53,0,BRONZE_II,42,11,7366,90,0,120,0,BRONZE_III,60,10,6231
370,0,395,0,SILVER_IV,58,15,13837,109,0,105,0,SILVER_IV,16,15,13591,80,0,92,0,BRONZE_II,76,15,14428,45,0,66,0,BRONZE_IV,71,14,12568,222,0,196,0,GOLD_IV,0,14,11759,160,0,129,0,BRONZE_II,29,14,12303,579,0,540,0,SILVER_IV,5,14,12323,200,0,174,0,SILVER_III,56,15,14257,117,0,112,0,BRONZE_III,91,12,9509,154,0,143,0,GOLD_IV,52,12,9639
159,0,143,0,SILVER_III,33,13,10546,612,0,557,0,SILVER_IV,75,11,8441,80,0,92,0,BRONZE_II,76,13,10452,127,0,131,0,SILVER_IV,13,12,9443,222,0,196,0,GOLD_IV,0,10,6207,90,0,102,0,SILVER_III,87,12,9630,163,0,164,0,BRONZE_I,16,10,6555,354,0,293,0,GOLD_IV,8,11,7973,29,0,39,0,BRONZE_II,5,9,5269,26,0,35,0,BRONZE_II,58,9,5265
177,0,191,0,BRONZE_II,22,18,18903,369,0,360,0,BRONZE_I,26,17,16738,80,0,92,0,BRONZE_II,76,17,17214,67,0,86,0,BRONZE_IV,92,17,18273,222,0,196,0,GOLD_IV,0,16,14981,35,0,26,0,BRONZE_II,55,17,17735,173,0,178,0,BRONZE_II,52,18,19077,126,0,119,0,SILVER_IV,24,18,22522,102,0,86,0,SILVER_III,35,14,12608,111,0,102,0,BRONZE_II,59,14,11520
123,0,143,0,BRONZE_IV,94,14,12342,139,0,154,0,BRONZE_III,0,12,9219,56,0,60,0,BRONZE_IV,69,13,10710,34,0,63,0,BRONZE_IV,67,12,8813,34,0,63,0,BRONZE_IV,67,11,8322,10,0,17,0,IRON_I,98,14,11816,13,0,16,0,IRON_I,49,15,13149,14,0,15,0,BRONZE_II,39,14,12211,101,0,125,0,BRONZE_IV,60,14,12286,93,0,112,0,BRONZE_III,49,12,9537
67,0,69,0,BRONZE_I,48,18,22772,105,0,119,0,IRON_I,0,15,14627,91,0,85,0,SILVER_IV,26,17,16704,60,0,98,0,BRONZE_III,0,18,20938,60,0,77,0,IRON_II,33,14,12997,31,0,43,0,BRONZE_III,2,18,20844,13,0,16,0,IRON_I,49,18,23123,14,0,15,0,BRONZE_II,39,18,20916,21,0,39,0,BRONZE_III,40,17,18325,11,0,25,0,BRONZE_III,8,17,16516
60,0,59,0,BRONZE_III,0,11,8017,39,0,51,0,BRONZE_IV,56,10,6580,15,0,36,0,IRON_I,75,8,4968,223,0,220,0,BRONZE_IV,62,13,11014,83,0,96,0,BRONZE_III,0,9,5583,4,0,15,0,BRONZE_IV,16,13,10093,13,0,16,0,IRON_I,49,11,8024,14,0,15,0,BRONZE_II,39,12,9935,208,0,240,0,BRONZE_III,65,11,8226,35,0,46,0,BRONZE_IV,48,11,7828
105,0,118,0,BRONZE_III,60,17,16832,661,0,615,0,BRONZE_II,52,14,12247,283,0,296,0,BRONZE_III,0,14,11978,183,0,195,0,BRONZE_III,71,14,12311,27,0,43,0,BRONZE_III,57,12,9102,106,0,120,0,BRONZE_III,6,17,17433,181,0,198,0,BRONZE_III,61,12,9362,14,0,15,0,BRONZE_II,39,12,9549,13,0,16,0,IRON_I,49,13,9965,176,0,159,0,BRONZE_II,0,11,8457
323,0,310,0,BRONZE_II,0,14,12970,201,0,198,0,SILVER_IV,11,12,9768,402,0,404,0,BRONZE_IV,79,11,8179,48,0,53,0,BRONZE_II,33,12,9911,138,0,131,0,BRONZE_II,54,11,8502,59,0,72,0,BRONZE_II,49,12,8708,60,0,71,0,BRONZE_IV,61,11,7873,242,0,247,0,BRONZE_II,2,13,11317,35,0,51,0,BRONZE_IV,7,10,6548,116,0,106,0,BRONZE_III,17,10,6943
96,0,98,0,BRONZE_II,22,16,15711,95,0,110,0,BRONZE_III,21,15,13399,18,0,36,0,BRONZE_IV,0,15,14484,104,0,114,0,BRONZE_II,16,15,14154,139,0,159,0,BRONZE_IV,62,13,10636,177,0,178,0,BRONZE_II,21,18,21532,342,0,298,0,BRONZE_II,38,16,16029,242,0,247,0,BRONZE_II,2,16,16257,11,0,33,0,IRON_I,0,14,12590,6,0,11,0,BRONZE_III,35,14,12954
146,0,155,0,SILVER_IV,13,16,15082,101,0,118,0,SILVER_IV,76,17,16541,52,0,54,0,SILVER_IV,43,17,17876,503,0,505,0,BRONZE_I,75,17,16496,304,0,326,0,BRONZE_II,22,14,12677,591,0,567,0,SILVER_III,59,18,22905,778,0,776,0,SILVER_IV,25,18,19132,242,0,247,0,BRONZE_II,2,18,18448,360,0,341,0,SILVER_IV,15,18,19204,672,0,651,0,SILVER_IV,40,16,15600
23,0,40,0,BRONZE_IV,24,11,8375,132,0,140,0,IRON_II,0,13,10919,35,0,51,0,BRONZE_III,10,16,15059,43,0,63,0,IRON_III,50,16,15899,38,0,52,0,IRON_II,35,17,16533,55,0,73,0,BRONZE_IV,2,18,18806,459,0,483,0,BRONZE_IV,23,16,15534,242,0,247,0,BRONZE_II,2,16,15743,128,0,131,0,BRONZE_IV,0,14,12446,41,0,74,0,IRON_III,3,12,8798
85,0,133,0,BRONZE_II,6,12,9168,90,0,125,0,BRONZE_IV,52,11,7664,117,0,114,0,BRONZE_III,93,12,9113,234,0,215,0,SILVER_IV,46,12,8619,61,0,82,0,BRONZE_IV,74,9,5565,161,0,182,0,BRONZE_III,65,13,10509,16,0,21,0,BRONZE_IV,94,12,9305,242,0,247,0,BRONZE_II,2,12,9505,7,0,7,0,BRONZE_IV,39,13,10209,85,0,88,0,BRONZE_III,86,12,9023
86,0,96,0,SILVER_IV,33,14,12850,27,0,35,0,BRONZE_I,34,11,7357,198,0,193,0,SILVER_IV,73,15,13159,23,0,21,0,BRONZE_II,87,13,10870,185,0,171,0,BRONZE_I,46,12,9709,363,0,320,0,SILVER_IV,0,17,16751,132,0,181,0,SILVER_IV,0,15,14553,49,0,64,0,SILVER_IV,28,16,15508,52,0,54,0,SILVER_III,11,13,11323,126,0,95,0,SILVER_IV,72,12,9651
17,0,10,0,BRONZE_I,77,16,16445,6,0,6,0,BRONZE_III,40,16,15082,113,0,132,0,BRONZE_II,1,15,14252,23,0,21,0,BRONZE_II,87,15,13273,39,0,37,0,BRONZE_I,55,15,13757,10,0,8,0,BRONZE_III,93,13,11246,280,0,295,0,BRONZE_II,44,15,14237,21,0,21,0,BRONZE_II,93,14,11893,17,0,24,0,SILVER_III,55,14,11726,17,0,24,0,SILVER_III,55,14,12183
4,0,14,0,BRONZE_III,75,13,10920,6,0,6,0,BRONZE_III,40,11,8532,11,0,7,0,BRONZE_II,21,11,8459,23,0,21,0,BRONZE_II,87,12,8693,31,0,29,0,BRONZE_I,17,11,7973,28,0,38,0,BRONZE_I,43,15,13304,6,0,5,0,BRONZE_III,54,14,12735,63,0,51,0,SILVER_III,7,14,12607,30,0,26,0,SILVER_IV,24,15,13254,19,0,15,0,BRONZE_I,7,12,9280
326,0,323,0,BRONZE_I,30,18,19460,14,0,26,0,BRONZE_II,31,13,11418,6,0,11,0,BRONZE_II,15,13,10423,233,0,208,0,BRONZE_II,39,16,15892,123,0,109,0,BRONZE_II,4,14,12612,22,0,18,0,BRONZE_III,88,16,15734,26,0,23,0,BRONZE_II,87,17,17990,118,0,119,0,BRONZE_I,0,17,17157,348,0,331,0,BRONZE_I,33,16,15507,14,0,24,0,BRONZE_II,58,14,12970
108,0,121,0,BRONZE_I,0,14,12460,64,0,61,0,BRONZE_IV,72,14,12682,253,0,247,0,SILVER_IV,54,14,12850,233,0,208,0,BRONZE_II,39,14,11623,123,0,109,0,BRONZE_II,4,13,10245,28,0,18,0,BRONZE_II,21,16,15688,107,0,120,0,BRONZE_III,78,11,7916,251,0,303,0,BRONZE_II,5,13,10412,146,0,162,0,BRONZE_II,81,15,13358,339,0,391,0,BRONZE_II,4,12,8951
103,0,89,0,BRONZE_I,78,15,13993,342,0,298,0,BRONZE_II,38,14,11662,60,0,66,0,BRONZE_III,8,13,10812,233,0,208,0,BRONZE_II,39,13,10289,123,0,109,0,BRONZE_II,4,11,8130,126,0,144,0,BRONZE_III,60,15,14567,60,0,55,0,BRONZE_II,22,11,8248,221,0,226,0,BRONZE_III,15,14,11750,84,0,83,0,BRONZE_II,81,12,9248,64,0,83,0,BRONZE_III,0,9,6108
46,0,53,0,BRONZE_II,51,13,10093,11,0,21,0,BRONZE_II,20,13,10912,9,0,21,0,BRONZE_III,18,12,9900,9,0,9,0,BRONZE_III,38,11,7599,6,0,14,0,BRONZE_IV,0,10,6128,16,0,10,0,BRONZE_I,15,12,9725,8,0,14,0,BRONZE_II,47,11,7623,14,0,30,0,BRONZE_IV,0,12,8803,44,0,63,0,IRON_I,84,14,12525,14,0,2,0,GOLD_IV,1,12,9067
17,0,20,0,BRONZE_III,24,18,20172,11,0,21,0,BRONZE_II,20,18,27407,10,0,9,0,BRONZE_II,76,18,22663,85,0,95,0,SILVER_II,13,18,22735,24,0,31,0,BRONZE_I,53,18,21507,4,0,12,0,BRONZE_II,31,18,24701,19,0,23,0,BRONZE_II,45,18,20725,72,0,80,0,BRONZE_III,30,18,27341,20,0,27,0,BRONZE_II,42,18,21103,6,0,16,0,BRONZE_III,19,18,21695
64,0,65,0,BRONZE_I,15,14,12668,11,0,21,0,BRONZE_II,20,15,13984,87,0,93,0,SILVER_IV,15,15,13139,217,0,220,0,BRONZE_I,8,14,11721,277,0,271,0,SILVER_IV,66,13,10870,16,0,29,0,BRONZE_II,49,14,11598,175,0,178,0,SILVER_IV,21,14,11752,282,0,286,0,BRONZE_II,82,13,10905,26,0,35,0,BRONZE_II,56,14,11546,91,0,105,0,SILVER_IV,50,11,8272
16,0,20,0,BRONZE_II,26,11,8133,11,0,21,0,BRONZE_II,20,11,8149,6,0,17,0,BRONZE_III,76,12,8606,51,0,47,0,BRONZE_I,30,10,6823,13,0,14,0,BRONZE_II,21,10,6232,10,0,7,0,BRONZE_I,21,13,11438,135,0,122,0,SILVER_IV,43,12,9600,25,0,40,0,BRONZE_IV,21,13,11228,39,0,40,0,BRONZE_II,7,12,9737,39,0,49,0,BRONZE_II,65,11,7977
16,0,26,0,BRONZE_II,61,16,16452,11,0,21,0,BRONZE_II,20,16,15846,30,0,25,0,BRONZE_I,60,16,15197,252,0,229,0,SILVER_IV,58,13,11241,252,0,229,0,SILVER_IV,58,14,12280,16,0,17,0,BRONZE_II,72,14,12719,8,0,14,0,BRONZE_II,47,13,11230,14,0,30,0,BRONZE_IV,0,14,12219,16,0,28,0,BRONZE_III,28,13,11066,151,0,152,0,BRONZE_II,11,13,11020
335,0,365,0,BRONZE_III,62,14,12183,57,0,67,0,BRONZE_II,14,14,12949,100,0,101,0,BRONZE_III,85,14,12287,17,0,36,0,BRONZE_I,58,13,10147,253,0,289,0,BRONZE_IV,74,12,9869,132,0,124,0,SILVER_III,0,14,12081,324,0,285,0,BRONZE_I,79,15,13382,8,0,35,0,IRON_I,62,11,7496,135,0,150,0,BRONZE_III,61,14,12701,99,0,85,0,BRONZE_III,38,11,7594
20,0,28,0,BRONZE_IV,47,3,904,57,0,67,0,BRONZE_II,14,3,859,57,0,67,0,BRONZE_II,14,3,912,57,0,67,0,BRONZE_II,14,2,564,57,0,67,0,BRONZE_II,14,2,564,99,0,85,0,BRONZE_III,38,3,1025,3,0,9,0,IRON_I,27,3,670,8,0,16,0,BRONZE_III,88,3,993,8,0,16,0,BRONZE_III,88,3,904,20,0,28,0,BRONZE_IV,47,1,0
159,0,166,0,BRONZE_I,0,13,10617,57,0,67,0,BRONZE_II,14,12,9765,124,0,127,0,BRONZE_II,70,15,13552,226,0,231,0,BRONZE_III,75,13,11200,93,0,106,0,BRONZE_II,75,11,8256,258,0,259,0,BRONZE_II,38,16,15194,92,0,125,0,BRONZE_II,60,15,14463,14,0,24,0,BRONZE_II,54,15,13625,192,0,198,0,BRONZE_I,12,14,12070,82,0,100,0,BRONZE_II,69,14,11543
103,0,134,0,SILVER_IV,14,18,19968,57,0,67,0,BRONZE_II,14,16,14858,199,0,212,0,BRONZE_IV,3,14,12936,166,0,174,0,SILVER_IV,38,14,12452,260,0,265,0,SILVER_III,27,13,11385,143,0,167,0,BRONZE_II,21,15,14315,92,0,101,0,BRONZE_I,23,17,16575,50,0,49,0,BRONZE_II,47,15,13625,21,0,30,0,BRONZE_II,30,13,11401,154,0,153,0,BRONZE_II,51,14,12628
172,0,148,0,BRONZE_II,0,18,23077,57,0,67,0,BRONZE_II,14,17,16893,82,0,97,0,BRONZE_III,35,10,6629,126,0,132,0,BRONZE_III,35,17,16685,144,0,157,0,BRONZE_III,59,16,16315,541,0,571,0,BRONZE_III,10,17,16737,25,0,44,0,BRONZE_II,0,15,14475,49,0,40,0,BRONZE_III,8,16,16357,240,0,226,0,BRONZE_III,72,16,15450,6,0,17,0,BRONZE_IV,79,15,13487
13,0,20,0,BRONZE_IV,0,12,9709,64,0,89,0,BRONZE_IV,20,12,9656,127,0,142,0,SILVER_IV,40,13,10791,129,0,134,0,SILVER_IV,10,12,9436,758,0,755,0,SILVER_IV,0,11,8462,45,0,8,0,GOLD_II,95,15,14679,32,0,43,0,BRONZE_II,73,14,13014,21,0,36,0,BRONZE_II,36,14,11835,112,0,35,0,PLATINUM_II,12,14,12440,55,0,45,0,SILVER_IV,1,11,8471
183,0,175,0,BRONZE_II,15,11,8531,149,0,171,0,BRONZE_II,40,11,7725,277,0,286,0,BRONZE_IV,57,12,9871,40,0,52,0,BRONZE_III,77,10,7267,30,0,36,0,BRONZE_III,62,9,5811,10,0,18,0,BRONZE_III,13,13,10496,32,0,43,0,BRONZE_II,73,13,10755,316,0,294,0,BRONZE_II,0,14,12008,81,0,88,0,BRONZE_II,16,12,8845,151,0,181,0,BRONZE_III,0,12,9062
185,0,197,0,SILVER_IV,16,18,18862,85,0,82,0,BRONZE_I,0,13,10552,277,0,250,0,SILVER_II,65,15,14106,611,0,608,0,SILVER_IV,47,15,13105,169,0,186,0,SILVER_IV,10,13,10322,21,0,22,0,BRONZE_I,54,14,11661,32,0,43,0,BRONZE_II,73,15,14530,318,0,300,0,BRONZE_I,1,14,12591,45,0,45,0,BRONZE_II,62,13,11314,258,0,252,0,BRONZE_I,100,13,10245
252,0,224,0,SILVER_IV,0,16,15095,184,0,179,0,BRONZE_I,30,16,14895,94,0,88,0,SILVER_IV,20,16,15597,235,0,225,0,SILVER_IV,0,14,12557,204,0,211,0,SILVER_III,9,14,12230,417,0,407,0,BRONZE_I,0,15,14246,32,0,43,0,BRONZE_II,73,14,12705,154,0,170,0,SILVER_IV,21,15,13224,92,0,94,0,SILVER_IV,27,14,11845,123,0,128,0,BRONZE_II,50,12,9363
161,0,164,0,BRONZE_I,31,17,17844,278,0,282,0,BRONZE_II,78,16,16298,92,0,103,0,SILVER_IV,0,15,14562,166,0,137,0,SILVER_III,1,16,15732,14,0,21,0,BRONZE_III,19,16,15331,532,0,509,0,SILVER_IV,0,15,13666,32,0,43,0,BRONZE_II,73,16,15450,24,0,52,0,BRONZE_IV,59,15,14630,91,0,94,0,BRONZE_II,32,15,14414,540,0,577,0,BRONZE_III,57,13,11008
7,0,5,0,BRONZE_II,81,15,13741,46,0,46,0,GOLD_III,78,16,15242,46,0,46,0,GOLD_III,78,18,21872,46,0,46,0,GOLD_III,78,14,12420,46,0,46,0,GOLD_III,78,13,11317,40,0,47,0,BRONZE_I,16,14,12000,22,0,32,0,SILVER_IV,35,16,15851,22,0,32,0,SILVER_IV,35,16,14989,22,0,32,0,SILVER_IV,35,14,12616,85,0,105,0,SILVER_IV,0,13,11126
7,0,5,0,BRONZE_II,81,15,14119,52,0,58,0,SILVER_II,11,16,15150,70,0,47,0,PLATINUM_IV,1,18,20802,141,0,145,0,SILVER_I,100,16,15180,10,0,10,0,SILVER_IV,1,14,12094,24,0,25,0,SILVER_II,87,16,15366,7,0,18,0,BRONZE_I,0,15,13840,28,0,44,0,BRONZE_II,0,14,12263,39,0,26,0,GOLD_I,34,14,12315,9,0,21,0,SILVER_IV,0,11,8144
7,0,5,0,BRONZE_II,81,13,10200,44,0,52,0,SILVER_IV,72,11,7321,62,0,74,0,SILVER_II,75,12,9032,179,0,194,0,BRONZE_II,60,11,7881,5,0,6,0,BRONZE_I,22,10,6689,5,0,6,0,BRONZE_I,22,15,13178,94,0,75,0,PLATINUM_IV,0,14,12631,63,0,83,0,BRONZE_I,38,13,11187,39,0,46,0,SILVER_III,42,13,11093,62,0,75,0,SILVER_II,47,10,7064
7,0,5,0,BRONZE_II,81,11,8522,11,0,19,0,BRONZE_I,11,11,7312,12,0,41,0,BRONZE_IV,0,11,7453,154,0,160,0,SILVER_III,75,11,7359,154,0,160,0,SILVER_III,75,11,7898,62,0,75,0,SILVER_II,47,13,10416,14,0,9,0,SILVER_IV,19,13,11362,9,0,5,0,BRONZE_I,40,14,11819,41,0,28,0,GOLD_III,18,11,8087,54,0,61,0,GOLD_IV,0,12,9143
7,0,5,0,BRONZE_II,81,13,10791,60,0,75,0,SILVER_IV,0,12,9088,7,0,3,0,BRONZE_II,98,12,9527,45,0,49,0,GOLD_IV,12,13,10335,144,0,142,0,GOLD_IV,26,10,6726,137,0,126,0,GOLD_III,60,14,11497,15,0,17,0,SILVER_IV,17,11,7308,19,0,30,0,SILVER_IV,89,12,9382,19,0,30,0,SILVER_IV,89,9,6067,19,0,30,0,SILVER_IV,89,9,5955
12,0,12,0,BRONZE_I,51,12,9612,16,0,15,0,SILVER_IV,51,13,10454,16,0,15,0,SILVER_IV,51,12,9004,5,0,6,0,BRONZE_II,12,13,11090,51,0,72,0,SILVER_IV,51,10,6627,44,0,54,0,SILVER_IV,26,11,8350,13,0,27,0,BRONZE_III,61,11,8124,6,0,12,0,BRONZE_I,88,13,10572,3,0,9,0,BRONZE_III,29,10,6658,3,0,9,0,BRONZE_III,29,10,6280
251,0,270,0,BRONZE_IV,0,5,1837,25,0,29,0,SILVER_IV,73,9,5783,16,0,24,0,BRONZE_I,0,8,4722,5,0,6,0,BRONZE_II,12,7,3991,14,0,14,0,SILVER_III,81,8,4231,127,0,121,0,SILVER_II,15,10,6909,7,0,3,0,BRONZE_II,95,8,4282,7,0,3,0,BRONZE_II,95,9,5156,7,0,3,0,BRONZE_II,95,8,4098,12,0,20,0,BRONZE_II,30,6,2555
254,0,233,0,SILVER_IV,73,16,14963,276,0,273,0,BRONZE_II,17,18,19374,100,0,111,0,BRONZE_I,72,18,23408,331,0,339,0,BRONZE_II,75,18,22077,84,0,77,0,BRONZE_III,19,18,19159,252,0,235,0,BRONZE_II,55,18,20139,23,0,52,0,IRON_IV,38,16,14802,124,0,116,0,BRONZE_II,18,18,21663,164,0,189,0,BRONZE_IV,43,16,15550,300,0,291,0,BRONZE_II,66,15,14494
97,0,97,0,BRONZE_III,59,18,27463,165,0,202,0,BRONZE_III,0,18,24242,207,0,198,0,BRONZE_II,0,18,25656,736,0,712,0,BRONZE_IV,71,18,22337,105,0,99,0,BRONZE_III,75,18,21110,183,0,167,0,SILVER_IV,44,18,27447,282,0,321,0,BRONZE_IV,22,18,28479,124,0,116,0,BRONZE_II,18,18,31271,237,0,229,0,SILVER_IV,26,18,27584,75,0,77,0,BRONZE_III,9,18,24627
28,0,36,0,BRONZE_IV,46,12,9076,72,0,77,0,BRONZE_II,60,12,8881,112,0,98,0,BRONZE_II,28,11,8454,10,0,3,0,BRONZE_III,0,10,6715,218,0,192,0,SILVER_I,53,9,6001,62,0,54,0,BRONZE_III,75,13,10871,553,0,556,0,BRONZE_II,32,12,9071,124,0,116,0,BRONZE_II,18,13,11207,123,0,136,0,BRONZE_III,2,11,8011,257,0,272,0,BRONZE_II,85,9,5832
13,0,34,0,BRONZE_III,45,13,11079,233,0,231,0,SILVER_IV,13,13,10268,19,0,14,0,BRONZE_II,9,13,11128,58,0,50,0,SILVER_IV,74,13,10352,63,0,64,0,SILVER_IV,39,10,6921,4,0,6,0,BRONZE_III,78,15,14611,136,0,179,0,BRONZE_II,50,13,10892,175,0,172,0,SILVER_IV,20,14,12325,31,0,30,0,BRONZE_I,77,14,11897,72,0,79,0,BRONZE_I,6,12,9366
51,0,53,0,SILVER_IV,66,15,13958,55,0,62,0,SILVER_III,32,15,13754,35,0,51,0,SILVER_IV,16,15,14472,23,0,20,0,SILVER_IV,1,15,13085,86,0,66,0,SILVER_I,54,13,11378,9,0,17,0,BRONZE_I,0,12,9665,83,0,91,0,BRONZE_IV,66,14,11695,12,0,9,0,SILVER_II,69,14,11788,37,0,49,0,BRONZE_II,50,13,11285,5,0,11,0,BRONZE_II,70,13,10083
16,0,22,0,BRONZE_I,29,18,25612,17,0,13,0,SILVER_IV,26,18,30329,73,0,81,0,BRONZE_I,14,17,18155,58,0,45,0,SILVER_I,7,18,20992,57,0,36,0,SILVER_II,85,18,19150,69,0,83,0,SILVER_IV,38,18,21562,48,0,53,0,SILVER_IV,17,18,19772,6,0,19,0,BRONZE_I,27,18,22509,240,0,242,0,SILVER_III,46,17,17875,5,0,11,0,BRONZE_II,70,18,24073
