rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
155,0,159,0,BRONZE_III,41,13,10557,278,0,273,0,BRONZE_II,47,12,9285,163,0,156,0,BRONZE_I,90,13,10053,99,0,99,0,BRONZE_IV,78,11,7829,55,0,49,0,BRONZE_II,24,9,5699,151,0,165,0,BRONZE_II,14,12,8954,70,0,77,0,BRONZE_II,22,11,7951,96,0,124,0,BRONZE_IV,35,8,4842,122,0,159,0,BRONZE_III,58,10,6199,200,0,180,0,BRONZE_II,33,10,6423
278,0,273,0,BRONZE_II,47,16,14918,8,0,12,0,BRONZE_IV,46,16,14928,163,0,156,0,BRONZE_I,90,16,15436,99,0,99,0,BRONZE_IV,78,16,14866,25,0,18,0,BRONZE_III,90,13,11403,156,0,227,0,IRON_IV,48,16,15576,5,0,14,0,SILVER_IV,15,15,14579,290,0,322,0,BRONZE_III,47,15,14229,100,0,119,0,BRONZE_II,30,15,13303,59,0,84,0,BRONZE_IV,75,13,10620
33,0,32,0,BRONZE_II,86,16,15277,209,0,206,0,SILVER_III,70,17,17855,186,0,164,0,SILVER_III,17,17,16875,41,0,50,0,BRONZE_I,37,16,14957,351,0,347,0,BRONZE_I,66,14,12747,17,0,22,0,SILVER_II,34,16,16070,7,0,8,0,BRONZE_III,69,15,14228,43,0,44,0,BRONZE_I,56,15,13249,207,0,196,0,BRONZE_III,48,14,12701,62,0,85,0,SILVER_IV,5,14,11513
18,0,25,0,BRONZE_I,27,17,18292,209,0,206,0,SILVER_III,70,18,25091,148,0,145,0,SILVER_IV,52,18,21224,41,0,50,0,BRONZE_I,37,18,19503,214,0,199,0,SILVER_IV,45,17,17854,188,0,198,0,SILVER_IV,0,18,21720,39,0,72,0,SILVER_III,64,18,18463,152,0,167,0,SILVER_III,15,18,20509,16,0,29,0,SILVER_IV,24,17,18349,115,0,143,0,SILVER_IV,28,16,16149
24,0,27,0,SILVER_IV,1,15,14039,209,0,206,0,SILVER_III,70,15,14019,33,0,30,0,BRONZE_I,68,14,12003,41,0,50,0,BRONZE_I,37,14,11849,108,0,106,0,SILVER_III,37,13,10925,234,0,229,0,SILVER_III,0,15,13606,186,0,188,0,SILVER_III,61,12,9940,232,0,230,0,SILVER_IV,64,13,10132,24,0,21,0,SILVER_IV,34,13,10485,44,0,45,0,BRONZE_I,29,11,8473
393,0,403,0,SILVER_IV,0,13,10614,74,0,96,0,SILVER_IV,0,11,8377,134,0,146,0,SILVER_IV,1,12,9610,41,0,50,0,BRONZE_I,37,11,8027,209,0,206,0,SILVER_III,70,10,6656,65,0,85,0,SILVER_IV,0,14,12076,297,0,300,0,BRONZE_II,10,13,10564,84,0,89,0,SILVER_III,9,14,11982,120,0,123,0,SILVER_IV,17,12,8791,240,0,215,0,SILVER_I,1,11,8005
27,0,56,0,IRON_I,0,16,16250,35,0,65,0,IRON_I,24,15,13456,27,0,13,0,SILVER_IV,1,16,16419,41,0,50,0,BRONZE_I,37,17,16501,164,0,163,0,BRONZE_I,55,16,15352,248,0,251,0,BRONZE_II,85,15,13135,15,0,25,0,BRONZE_II,41,14,11719,39,0,43,0,BRONZE_I,66,16,15576,46,0,48,0,SILVER_III,12,15,14596,46,0,48,0,SILVER_III,12,14,11835
248,0,245,0,SILVER_IV,28,17,17004,291,0,274,0,BRONZE_I,100,16,15747,63,0,79,0,BRONZE_II,71,16,15526,190,0,193,0,BRONZE_II,15,15,13342,58,0,92,0,BRONZE_IV,36,13,11337,29,0,40,0,BRONZE_III,51,18,20491,40,0,47,0,BRONZE_III,61,17,17723,173,0,187,0,BRONZE_II,13,16,16073,25,0,8,0,BRONZE_I,63,17,17251,30,0,42,0,IRON_II,35,15,14320
96,0,98,0,SILVER_IV,12,18,19450,337,0,338,0,IRON_III,65,14,12857,158,0,149,0,GOLD_IV,8,18,18463,307,0,336,0,SILVER_III,4,18,19248,113,0,121,0,SILVER_IV,29,16,15080,412,0,432,0,BRONZE_II,30,17,17494,53,0,64,0,BRONZE_III,82,15,14046,170,0,201,0,BRONZE_III,75,16,15319,25,0,8,0,BRONZE_I,63,16,15850,30,0,42,0,IRON_II,35,13,10088
77,0,45,0,SILVER_I,47,18,19705,69,0,53,0,SILVER_III,0,17,17494,156,0,151,0,SILVER_IV,52,15,14137,141,0,132,0,BRONZE_I,19,14,12674,5,0,15,0,BRONZE_III,13,14,12184,38,0,41,0,BRONZE_I,78,17,17667,22,0,21,0,SILVER_IV,43,14,12019,39,0,50,0,BRONZE_I,64,15,13659,25,0,8,0,BRONZE_I,63,16,14968,30,0,42,0,IRON_II,35,15,13219
58,0,62,0,BRONZE_III,30,13,10394,615,0,634,0,BRONZE_II,44,13,10171,312,0,301,0,SILVER_III,12,13,10937,336,0,319,0,SILVER_III,47,12,8892,264,0,288,0,BRONZE_III,62,12,9197,86,0,75,0,SILVER_II,27,15,13506,98,0,100,0,BRONZE_II,18,14,11678,424,0,432,0,SILVER_III,45,15,13809,25,0,8,0,BRONZE_I,63,15,14123,30,0,42,0,IRON_II,35,10,6939
54,0,44,0,SILVER_IV,91,17,17244,114,0,137,0,BRONZE_II,28,15,13548,44,0,34,0,IRON_I,100,15,14296,356,0,397,0,BRONZE_III,19,15,14195,470,0,465,0,BRONZE_III,95,16,14851,281,0,265,0,SILVER_III,59,17,17114,45,0,56,0,IRON_I,54,16,16239,65,0,93,0,SILVER_III,33,17,18002,25,0,8,0,BRONZE_I,63,18,19508,30,0,42,0,IRON_II,35,14,12723
44,0,54,0,SILVER_IV,8,18,19201,37,0,34,0,BRONZE_II,30,14,12664,40,0,40,0,BRONZE_II,0,16,15192,78,0,88,0,BRONZE_III,62,14,11897,107,0,101,0,SILVER_III,78,13,11363,185,0,173,0,SILVER_III,12,13,11063,142,0,129,0,SILVER_IV,13,15,13477,6,0,6,0,BRONZE_I,42,14,12992,23,0,32,0,BRONZE_II,51,12,9361,21,0,32,0,BRONZE_III,45,13,10288
83,0,64,0,GOLD_II,0,16,15018,245,0,245,0,GOLD_III,48,14,11659,24,0,17,0,GOLD_I,20,16,15899,113,0,113,0,GOLD_IV,29,12,9840,107,0,100,0,SILVER_I,70,11,8314,142,0,129,0,SILVER_IV,13,15,13755,105,0,92,0,GOLD_IV,93,16,15015,6,0,6,0,BRONZE_I,42,16,15198,105,0,92,0,GOLD_IV,93,13,10905,21,0,19,0,BRONZE_IV,53,13,10373
21,0,19,0,BRONZE_IV,53,15,13392,33,0,42,0,GOLD_IV,77,15,14372,33,0,42,0,GOLD_IV,77,16,15542,11,0,15,0,IRON_I,100,15,13120,11,0,15,0,IRON_I,100,14,11794,142,0,129,0,SILVER_IV,13,15,13809,105,0,92,0,GOLD_IV,93,17,18071,6,0,6,0,BRONZE_I,42,16,15886,105,0,92,0,GOLD_IV,93,15,13133,21,0,19,0,BRONZE_IV,53,14,11860
168,0,164,0,SILVER_III,17,14,12319,84,0,74,0,GOLD_II,15,16,14953,122,0,114,0,GOLD_IV,42,15,13845,351,0,326,0,GOLD_IV,3,13,10926,25,0,23,0,BRONZE_II,1,12,8716,174,0,164,0,GOLD_IV,25,13,11079,30,0,31,0,BRONZE_I,46,11,7741,6,0,6,0,BRONZE_I,42,12,8776,154,0,152,0,SILVER_III,62,12,8781,270,0,276,0,SILVER_IV,75,11,8468
33,0,59,0,SILVER_IV,0,18,18695,126,0,111,0,SILVER_IV,55,17,16869,220,0,233,0,SILVER_IV,59,17,17223,237,0,254,0,SILVER_IV,0,17,16773,56,0,79,0,BRONZE_IV,0,15,13466,218,0,212,0,SILVER_III,13,17,16579,160,0,186,0,BRONZE_I,28,18,19237,63,0,47,0,BRONZE_II,92,18,20509,157,0,143,0,BRONZE_I,16,18,18491,179,0,156,0,BRONZE_I,16,17,18169
187,0,209,0,BRONZE_II,13,12,9596,188,0,166,0,BRONZE_I,17,11,7892,235,0,231,0,BRONZE_II,22,11,8191,173,0,152,0,BRONZE_I,14,11,7888,222,0,222,0,BRONZE_I,16,10,6863,288,0,302,0,SILVER_IV,38,15,13678,380,0,395,0,SILVER_IV,0,12,9935,129,0,136,0,BRONZE_I,51,14,12035,141,0,157,0,BRONZE_II,53,13,11125,179,0,156,0,BRONZE_I,16,11,7975
179,0,156,0,BRONZE_I,16,14,12457,300,0,313,0,SILVER_IV,29,13,10005,186,0,180,0,BRONZE_II,69,12,9687,7,0,8,0,BRONZE_II,60,11,7853,34,0,44,0,BRONZE_IV,40,11,7778,8,0,12,0,BRONZE_II,51,14,12229,16,0,16,0,SILVER_IV,0,13,10670,48,0,65,0,BRONZE_II,22,15,14574,75,0,84,0,BRONZE_III,91,13,10580,179,0,156,0,BRONZE_I,16,13,11305
9,0,21,0,BRONZE_III,44,8,4734,24,0,24,0,BRONZE_II,66,3,840,8,0,23,0,BRONZE_IV,54,8,4479,77,0,98,0,BRONZE_II,10,6,3128,28,0,34,0,BRONZE_III,0,6,2771,349,0,323,0,SILVER_IV,1,9,5073,67,0,85,0,BRONZE_IV,34,7,3431,72,0,79,0,BRONZE_II,29,7,3408,52,0,60,0,SILVER_IV,60,7,3323,179,0,156,0,BRONZE_I,16,7,3577
293,0,307,0,BRONZE_I,81,11,8535,99,0,125,0,BRONZE_I,0,10,6489,224,0,183,0,SILVER_IV,0,11,8569,249,0,261,0,BRONZE_II,46,9,5471,12,0,53,0,IRON_IV,0,7,3755,50,0,63,0,BRONZE_III,43,13,10295,32,0,35,0,BRONZE_I,31,12,8647,156,0,180,0,BRONZE_II,53,12,8909,236,0,244,0,BRONZE_II,75,11,8000,179,0,156,0,BRONZE_I,16,11,7468
43,0,38,0,GOLD_IV,0,18,20349,18,0,18,0,SILVER_IV,73,17,16969,18,0,18,0,SILVER_IV,73,18,19771,103,0,98,0,GOLD_IV,79,18,18608,80,0,92,0,GOLD_IV,0,17,16513,8,0,9,0,SILVER_IV,64,17,17044,9,0,11,0,BRONZE_I,73,17,18290,201,0,245,0,SILVER_IV,0,16,16270,17,0,21,0,SILVER_I,7,15,14597,41,0,62,0,SILVER_III,86,14,12525
24,0,26,0,SILVER_II,0,17,17063,30,0,33,0,SILVER_II,41,16,15798,1507,0,1494,0,GOLD_IV,60,16,15119,29,0,30,0,GOLD_IV,18,16,15706,60,0,57,0,SILVER_I,0,14,12693,67,0,66,0,SILVER_I,33,17,17776,9,0,11,0,BRONZE_I,73,18,19172,32,0,27,0,SILVER_III,57,17,17882,17,0,21,0,SILVER_I,7,16,15477,197,0,181,0,GOLD_II,66,15,14216
85,0,93,0,GOLD_II,0,15,13597,171,0,183,0,SILVER_IV,16,13,10471,41,0,40,0,GOLD_IV,19,14,12129,205,0,206,0,SILVER_II,68,13,11432,85,0,86,0,GOLD_III,44,11,8129,50,0,40,0,GOLD_III,26,14,11985,9,0,11,0,BRONZE_I,73,12,8976,11,0,18,0,SILVER_III,33,13,11367,17,0,21,0,SILVER_I,7,12,8633,122,0,126,0,GOLD_IV,75,10,6693
77,0,45,0,GOLD_III,46,10,7009,78,0,64,0,GOLD_IV,0,9,5647,24,0,21,0,SILVER_II,75,10,6959,95,0,96,0,GOLD_IV,13,8,4393,181,0,167,0,GOLD_III,25,7,3608,58,0,44,0,SILVER_IV,55,10,7091,9,0,11,0,BRONZE_I,73,8,4770,210,0,229,0,GOLD_IV,56,10,6879,27,0,26,0,GOLD_IV,66,11,8430,17,0,21,0,SILVER_I,7,9,5168
22,0,24,0,SILVER_II,86,14,12940,28,0,27,0,SILVER_I,0,12,8957,20,0,20,0,SILVER_III,80,13,10548,12,0,22,0,SILVER_IV,0,11,8246,8,0,13,0,BRONZE_II,51,10,7245,19,0,24,0,SILVER_II,24,15,13700,9,0,11,0,BRONZE_I,73,12,8697,20,0,19,0,SILVER_I,23,15,14338,14,0,17,0,SILVER_IV,8,15,13713,17,0,21,0,SILVER_I,7,13,10677
56,0,71,0,SILVER_III,20,14,12097,60,0,44,0,SILVER_III,39,12,9670,60,0,44,0,SILVER_III,39,13,10112,86,0,85,0,GOLD_III,15,13,11095,125,0,104,0,SILVER_II,30,11,8146,93,0,92,0,SILVER_IV,28,11,8032,102,0,78,0,SILVER_IV,28,9,5479,107,0,102,0,BRONZE_I,7,10,7256,135,0,151,0,SILVER_IV,76,10,6484,135,0,151,0,SILVER_IV,76,6,2812
51,0,68,0,GOLD_IV,0,17,17855,84,0,87,0,SILVER_III,32,15,14530,45,0,51,0,GOLD_IV,14,16,16361,33,0,48,0,BRONZE_II,65,14,12434,51,0,67,0,SILVER_III,3,13,10541,6,0,5,0,BRONZE_I,54,12,9267,168,0,163,0,GOLD_IV,56,14,12247,107,0,102,0,BRONZE_I,7,16,15426,135,0,151,0,SILVER_IV,76,14,12430,93,0,92,0,SILVER_IV,28,12,9515
330,0,339,0,SILVER_IV,22,16,14764,11,0,16,0,BRONZE_II,79,14,12228,162,0,186,0,BRONZE_III,23,16,16479,113,0,107,0,SILVER_III,84,17,17661,225,0,219,0,SILVER_IV,18,14,11986,188,0,198,0,SILVER_IV,48,17,18126,43,0,54,0,SILVER_IV,0,18,21061,127,0,112,0,BRONZE_I,25,16,16125,27,0,30,0,BRONZE_I,3,16,16100,568,0,594,0,SILVER_IV,0,16,14786
17,0,26,0,BRONZE_II,55,18,20565,189,0,140,0,BRONZE_I,34,18,19803,326,0,324,0,BRONZE_II,76,17,18184,263,0,240,0,SILVER_IV,0,16,16313,53,0,39,0,BRONZE_II,10,15,14163,63,0,63,0,BRONZE_II,75,18,22136,17,0,16,0,SILVER_IV,25,18,22545,85,0,85,0,BRONZE_I,73,18,21727,27,0,30,0,BRONZE_I,3,18,19489,41,0,58,0,BRONZE_IV,62,18,18929
158,0,160,0,BRONZE_I,1,15,13674,27,0,25,0,BRONZE_III,82,16,15741,162,0,189,0,BRONZE_III,28,16,15913,4,0,8,0,BRONZE_I,53,16,16275,27,0,48,0,BRONZE_IV,34,14,11776,38,0,37,0,SILVER_I,36,18,20280,350,0,307,0,BRONZE_II,93,16,15122,68,0,71,0,BRONZE_IV,22,16,14795,27,0,30,0,BRONZE_I,3,15,13715,77,0,59,0,SILVER_III,30,15,13685
723,0,713,0,BRONZE_II,37,15,14084,33,0,39,0,SILVER_III,57,15,14069,82,0,69,0,BRONZE_III,19,17,16658,654,0,612,0,SILVER_IV,12,14,12386,19,0,19,0,BRONZE_I,8,12,9844,31,0,51,0,BRONZE_IV,20,15,14475,193,0,226,0,IRON_II,74,14,11841,17,0,15,0,SILVER_I,100,18,19653,27,0,30,0,BRONZE_I,3,14,12466,17,0,24,0,BRONZE_I,100,14,11816
32,0,31,0,SILVER_IV,52,14,12934,202,0,193,0,SILVER_III,15,15,13736,133,0,143,0,SILVER_III,24,16,15507,21,0,28,0,SILVER_IV,49,14,11737,12,0,17,0,BRONZE_I,51,13,10228,220,0,248,0,SILVER_III,17,17,17673,63,0,69,0,SILVER_III,33,15,14340,19,0,12,0,BRONZE_I,72,17,18345,23,0,14,0,SILVER_IV,31,15,13329,25,0,15,0,SILVER_IV,39,15,13137
543,0,475,0,SILVER_IV,38,14,12371,198,0,221,0,SILVER_IV,21,14,11903,111,0,120,0,BRONZE_III,45,15,13999,30,0,34,0,SILVER_I,79,14,12000,87,0,87,0,SILVER_III,28,13,10795,15,0,15,0,SILVER_II,24,16,14925,319,0,310,0,SILVER_IV,72,15,13937,19,0,12,0,BRONZE_I,72,16,14800,536,0,567,0,BRONZE_I,59,16,16454,48,0,38,0,SILVER_IV,77,14,12582
246,0,206,0,BRONZE_II,82,16,15024,107,0,104,0,SILVER_IV,42,13,10949,134,0,119,0,SILVER_III,51,16,14824,267,0,272,0,SILVER_IV,14,14,12625,29,0,55,0,BRONZE_I,4,13,10214,51,0,54,0,SILVER_IV,30,16,14914,551,0,551,0,SILVER_IV,0,16,16035,19,0,12,0,BRONZE_I,72,17,17321,77,0,90,0,SILVER_IV,0,15,13400,172,0,170,0,SILVER_III,67,15,13325
17,0,21,0,BRONZE_I,75,15,13739,87,0,83,0,BRONZE_III,54,14,11989,141,0,150,0,SILVER_IV,45,13,11049,13,0,23,0,BRONZE_IV,52,13,10385,22,0,30,0,BRONZE_III,11,12,9490,8,0,12,0,BRONZE_III,97,16,15583,73,0,92,0,SILVER_IV,0,15,13178,299,0,296,0,SILVER_IV,56,15,13182,36,0,33,0,BRONZE_I,74,15,13872,14,0,11,0,BRONZE_II,9,15,13410
116,0,140,0,SILVER_IV,0,15,14679,106,0,109,0,SILVER_IV,31,16,14935,27,0,23,0,BRONZE_I,100,14,12558,141,0,148,0,SILVER_III,29,16,15886,129,0,145,0,BRONZE_III,0,15,13225,17,0,18,0,BRONZE_I,90,16,14920,20,0,25,0,BRONZE_I,63,15,13779,359,0,359,0,BRONZE_II,16,16,15389,20,0,25,0,BRONZE_I,47,13,10329,252,0,267,0,BRONZE_I,20,13,10769
131,0,101,0,GOLD_IV,82,17,16979,341,0,364,0,BRONZE_IV,12,15,13991,98,0,112,0,SILVER_III,13,15,14586,150,0,148,0,SILVER_IV,14,13,10911,17,0,28,0,BRONZE_II,53,11,8412,36,0,42,0,SILVER_III,20,13,10456,65,0,66,0,BRONZE_I,100,10,7118,26,0,28,0,SILVER_IV,1,13,10329,20,0,25,0,BRONZE_I,47,12,9335,204,0,215,0,BRONZE_IV,47,11,8376
260,0,266,0,SILVER_I,0,13,10102,333,0,359,0,SILVER_II,75,15,14006,54,0,50,0,SILVER_III,54,15,13215,186,0,178,0,SILVER_III,1,13,10872,119,0,130,0,SILVER_IV,17,14,11714,130,0,120,0,SILVER_III,34,16,15595,92,0,110,0,SILVER_IV,48,15,13288,203,0,219,0,SILVER_IV,0,15,14624,20,0,25,0,BRONZE_I,47,15,13891,214,0,238,0,SILVER_III,20,14,11959
60,0,49,0,SILVER_III,0,16,15580,255,0,235,0,BRONZE_IV,93,15,14299,185,0,203,0,SILVER_IV,32,17,16760,736,0,712,0,BRONZE_IV,71,13,11095,248,0,232,0,SILVER_II,16,10,6856,93,0,87,0,BRONZE_I,100,15,14143,311,0,296,0,GOLD_IV,0,16,15835,264,0,277,0,SILVER_IV,22,17,16814,20,0,25,0,BRONZE_I,47,15,14348,280,0,307,0,BRONZE_IV,65,15,13249
59,0,66,0,SILVER_IV,28,14,11815,27,0,37,0,BRONZE_III,62,12,8992,143,0,149,0,SILVER_IV,15,13,10674,295,0,288,0,SILVER_II,12,13,10402,49,0,53,0,BRONZE_I,88,12,8778,62,0,55,0,SILVER_IV,50,16,15776,141,0,155,0,SILVER_IV,0,15,13473,99,0,102,0,SILVER_III,30,14,12201,20,0,25,0,BRONZE_I,47,15,13237,208,0,207,0,SILVER_III,47,14,11471
37,0,28,0,SILVER_III,94,17,17546,34,0,36,0,SILVER_II,21,15,13144,6,0,8,0,SILVER_IV,14,15,13760,8,0,6,0,SILVER_II,1,14,11898,36,0,37,0,SILVER_I,50,13,10457,10,0,2,0,BRONZE_I,97,18,22258,12,0,5,0,SILVER_I,31,17,18181,15,0,11,0,BRONZE_I,95,18,19644,36,0,31,0,SILVER_III,70,15,14660,9,0,2,0,SILVER_III,42,15,14170
17,0,12,0,SILVER_II,28,12,9910,17,0,12,0,SILVER_II,28,12,8942,14,0,17,0,SILVER_III,51,13,10062,9,0,6,0,BRONZE_II,23,10,7232,346,0,341,0,SILVER_IV,0,9,5210,10,0,2,0,BRONZE_I,97,14,11825,23,0,37,0,SILVER_IV,85,12,8685,15,0,11,0,BRONZE_I,95,12,9540,5,0,6,0,BRONZE_I,17,11,8194,15,0,17,0,SILVER_IV,21,9,6075
15,0,17,0,SILVER_IV,21,12,9865,48,0,30,0,GOLD_IV,0,12,8903,189,0,190,0,SILVER_III,34,11,8502,11,0,9,0,BRONZE_II,48,10,6589,218,0,197,0,BRONZE_I,15,9,6015,461,0,452,0,SILVER_II,67,14,12511,23,0,24,0,BRONZE_I,36,11,8551,75,0,68,0,GOLD_II,9,13,10976,415,0,426,0,SILVER_IV,40,13,11395,401,0,397,0,SILVER_IV,9,12,8784
47,0,28,0,GOLD_II,22,15,13108,48,0,30,0,GOLD_IV,0,15,13188,189,0,190,0,SILVER_III,34,13,10843,11,0,9,0,BRONZE_II,48,12,9610,218,0,197,0,BRONZE_I,15,11,7674,401,0,397,0,SILVER_IV,9,12,9830,401,0,397,0,SILVER_IV,9,9,5339,401,0,397,0,SILVER_IV,9,13,11020,401,0,397,0,SILVER_IV,9,10,6974,401,0,397,0,SILVER_IV,9,11,7620
47,0,28,0,GOLD_II,22,12,9873,48,0,30,0,GOLD_IV,0,10,6972,189,0,190,0,SILVER_III,34,11,8495,11,0,9,0,BRONZE_II,48,10,6222,218,0,197,0,BRONZE_I,15,9,5483,218,0,197,0,BRONZE_I,15,11,7516,218,0,197,0,BRONZE_I,15,9,5352,218,0,197,0,BRONZE_I,15,9,5361,218,0,197,0,BRONZE_I,15,7,3688,218,0,197,0,BRONZE_I,15,8,4355
47,0,28,0,GOLD_II,22,18,19584,48,0,30,0,GOLD_IV,0,16,15877,189,0,190,0,SILVER_III,34,16,16160,11,0,9,0,BRONZE_II,48,15,14365,218,0,197,0,BRONZE_I,15,14,11602,25,0,38,0,SILVER_IV,0,14,12262,267,0,233,0,GOLD_III,55,14,12140,24,0,27,0,SILVER_III,7,14,11619,84,0,77,0,GOLD_IV,9,14,12995,8,0,5,0,BRONZE_I,0,14,12477
41,0,48,0,SILVER_IV,8,15,13205,15,0,7,0,SILVER_IV,39,13,10603,6,0,5,0,BRONZE_I,56,14,11531,17,0,24,0,SILVER_III,47,11,8083,8,0,11,0,BRONZE_IV,69,10,6302,134,0,159,0,SILVER_III,34,15,14036,18,0,21,0,BRONZE_I,100,14,11991,19,0,19,0,SILVER_II,12,14,12241,111,0,96,0,PLATINUM_IV,15,14,12845,27,0,17,0,SILVER_I,38,13,11200
84,0,83,0,GOLD_IV,33,17,18013,15,0,7,0,SILVER_IV,39,16,15541,6,0,5,0,BRONZE_I,56,15,13672,21,0,23,0,SILVER_III,0,15,13679,42,0,37,0,SILVER_II,68,15,13102,6,0,7,0,BRONZE_I,17,16,15892,37,0,38,0,SILVER_IV,1,14,12358,11,0,15,0,BRONZE_I,12,15,13371,10,0,22,0,BRONZE_I,0,13,11336,58,0,46,0,SILVER_I,1,15,13694
92,0,89,0,SILVER_III,28,10,7156,15,0,7,0,SILVER_IV,39,10,6236,6,0,5,0,BRONZE_I,56,11,7300,54,0,77,0,SILVER_IV,71,9,5741,9,0,3,0,BRONZE_III,64,9,5675,14,0,15,0,BRONZE_I,58,10,6551,14,0,34,0,BRONZE_II,2,8,4598,9,0,27,0,SILVER_IV,45,9,5713,62,0,85,0,SILVER_IV,0,7,3720,40,0,75,0,IRON_III,58,7,3867
89,0,108,0,BRONZE_III,91,10,6649,18,0,15,0,BRONZE_I,88,12,8606,6,0,5,0,BRONZE_I,56,8,4608,8,0,23,0,BRONZE_III,75,10,7174,15,0,7,0,SILVER_IV,39,9,6014,14,0,9,0,BRONZE_I,14,12,9276,14,0,16,0,BRONZE_I,55,11,8238,73,0,73,0,SILVER_I,18,11,8395,166,0,145,0,GOLD_IV,50,10,6833,9,0,3,0,BRONZE_III,64,11,7913
40,0,50,0,BRONZE_II,63,15,14425,51,0,63,0,SILVER_IV,13,15,14295,246,0,241,0,BRONZE_II,39,14,12224,236,0,235,0,BRONZE_IV,2,15,13329,15,0,11,0,BRONZE_I,14,14,11866,147,0,159,0,BRONZE_III,74,13,11157,23,0,38,0,BRONZE_IV,75,13,10578,825,0,846,0,SILVER_III,41,14,11626,8,0,12,0,BRONZE_II,0,14,12344,98,0,99,0,BRONZE_II,26,13,10325
5,0,8,0,BRONZE_III,13,15,13052,6,0,4,0,BRONZE_I,61,11,7386,46,0,43,0,SILVER_II,75,13,10947,46,0,43,0,SILVER_II,75,12,9095,147,0,183,0,SILVER_IV,92,12,8736,21,0,22,0,SILVER_II,8,15,14012,18,0,13,0,SILVER_II,12,14,12349,33,0,39,0,SILVER_IV,69,14,11978,13,0,8,0,BRONZE_I,100,13,10550,13,0,8,0,BRONZE_I,100,12,9765
13,0,8,0,BRONZE_I,100,3,886,6,0,4,0,BRONZE_I,61,4,1145,17,0,20,0,SILVER_IV,69,4,1175,28,0,22,0,SILVER_II,10,3,755,6,0,6,0,SILVER_III,28,3,695,13,0,14,0,BRONZE_I,79,4,1175,7,0,6,0,BRONZE_II,72,3,985,14,0,13,0,SILVER_IV,37,3,1056,14,0,13,0,BRONZE_I,75,2,572,26,0,22,0,SILVER_II,0,1,0
26,0,22,0,SILVER_II,0,14,11796,6,0,4,0,BRONZE_I,61,13,11000,11,0,7,0,SILVER_IV,86,13,10520,16,0,16,0,SILVER_IV,24,13,10831,9,0,11,0,SILVER_III,47,11,8209,9,0,11,0,SILVER_III,47,13,11070,9,0,11,0,SILVER_III,47,11,7942,16,0,12,0,SILVER_I,45,11,8236,4,0,7,0,BRONZE_I,72,11,8303,8,0,12,0,SILVER_IV,53,11,8252
8,0,12,0,SILVER_IV,53,12,9920,8,0,12,0,SILVER_IV,53,10,7137,11,0,12,0,SILVER_IV,33,12,9135,11,0,12,0,SILVER_IV,33,11,8565,16,0,14,0,SILVER_I,52,11,7549,9,0,9,0,SILVER_III,75,10,6860,11,0,14,0,SILVER_IV,0,11,8468,4,0,10,0,BRONZE_I,32,11,7412,12,0,9,0,SILVER_II,48,9,5918,7,0,6,0,BRONZE_I,82,9,5421
7,0,6,0,BRONZE_I,82,13,11412,7,0,6,0,BRONZE_I,82,11,8547,7,0,6,0,BRONZE_I,82,12,9835,16,0,17,0,SILVER_II,75,11,7514,6,0,5,0,BRONZE_I,53,11,7433,19,0,7,0,SILVER_IV,96,14,13002,9,0,9,0,SILVER_III,75,13,10164,11,0,11,0,SILVER_II,11,13,10125,9,0,4,0,SILVER_III,30,14,11725,7,0,6,0,BRONZE_I,82,12,9323
15,0,12,0,SILVER_IV,54,15,14096,15,0,12,0,SILVER_IV,54,13,11339,15,0,12,0,SILVER_IV,54,14,12995,8,0,5,0,SILVER_I,13,14,12209,23,0,17,0,SILVER_II,31,13,10325,7,0,11,0,SILVER_IV,42,14,12735,27,0,28,0,SILVER_III,0,14,11720,11,0,21,0,SILVER_IV,12,12,9868,11,0,21,0,SILVER_IV,12,10,6209,7,0,6,0,BRONZE_I,82,12,9146
