main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_rank,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
141,0,157,0,SILVER_III,30,18,21369,141,0,153,0,SILVER_III,21,18,19964,52,0,45,0,SILVER_II,48,18,23283,121,0,148,0,SILVER_III,41,18,19838,46,0,43,0,SILVER_II,17,16,16212,17,0,15,0,SILVER_I,0,18,21720,183,0,182,0,BRONZE_II,46,17,17915,78,0,80,0,SILVER,III,0,18,20400,31,0,30,0,SILVER_IV,85,15,14436,7,0,15,0,BRONZE_I,55,15,14186
16,0,20,0,SILVER,III,64,13,10823,18,0,25,0,SILVER_III,6,14,11548,30,0,39,0,GOLD_IV,22,13,11416,14,0,17,0,SILVER_II,60,12,9915,22,0,37,0,BRONZE_I,40,12,8741,173,0,172,0,SILVER_I,34,16,16363,15,0,14,0,SILVER_I,13,15,14007,11,0,11,0,SILVER_IV,64,14,12070,10,0,11,0,GOLD_IV,19,14,12525,69,0,70,0,SILVER_IV,0,14,12391
16,0,20,0,SILVER,III,64,13,11095,119,0,107,0,GOLD_III,22,14,12583,30,0,39,0,GOLD_IV,22,13,10598,44,0,52,0,GOLD_IV,0,12,9000,44,0,66,0,SILVER_II,26,12,9934,88,0,89,0,GOLD_IV,4,14,12267,99,0,88,0,GOLD_I,39,16,14856,54,0,46,0,GOLD_IV,37,16,15014,68,0,65,0,GOLD_IV,59,15,14561,107,0,103,0,SILVER_I,5,12,9752
16,0,20,0,SILVER,III,64,15,13024,16,0,11,0,SILVER_IV,84,15,14423,30,0,39,0,GOLD_IV,22,14,11861,25,0,20,0,GOLD_IV,66,14,11939,23,0,36,0,SILVER_III,46,13,10713,32,0,31,0,SILVER_I,55,16,15989,21,0,12,0,GOLD_IV,0,16,15477,10,0,5,0,SILVER_II,33,17,16549,11,0,14,0,SILVER_II,87,15,13528,17,0,8,0,SILVER_II,83,14,11604
16,0,20,0,SILVER,III,64,12,8827,25,0,25,0,SILVER_II,51,14,12076,15,0,9,0,BRONZE_I,80,15,13355,8,0,3,0,SILVER_III,57,14,12612,52,0,30,0,SILVER_I,66,12,9777,126,0,121,0,SILVER_II,20,12,9074,90,0,74,0,SILVER_I,69,10,7021,14,0,15,0,SILVER_IV,77,12,9788,25,0,26,0,SILVER_I,100,12,9253,14,0,10,0,BRONZE_I,76,12,8786
16,0,20,0,SILVER,III,64,15,13402,55,0,65,0,SILVER_IV,43,14,12777,12,0,10,0,SILVER_IV,0,15,14613,18,0,20,0,SILVER_I,100,12,9479,91,0,105,0,SILVER_I,75,12,8937,15,0,10,0,SILVER_I,31,14,11753,20,0,21,0,SILVER_I,0,14,11765,10,0,8,0,SILVER_I,0,15,13479,30,0,29,0,GOLD_IV,18,15,13532,8,0,10,0,SILVER_IV,80,13,10603
59,0,70,0,SILVER_III,0,15,14281,99,0,70,0,GOLD_IV,59,14,12599,134,0,161,0,GOLD_IV,79,14,12728,55,0,64,0,SILVER_II,5,15,13293,233,0,201,0,GOLD_III,75,13,11098,14,0,13,0,SILVER,III,75,15,13551,167,0,116,0,GOLD_II,46,14,11492,31,0,13,0,SILVER_IV,0,13,11157,36,0,32,0,SILVER_III,21,12,8921,20,0,20,0,SILVER_I,50,11,8007
44,0,55,0,SILVER_II,35,14,11934,48,0,58,0,SILVER_I,16,13,11218,55,0,61,0,SILVER_III,92,14,11466,92,0,99,0,SILVER_II,13,12,9555,31,0,21,0,SILVER_II,28,12,9142,14,0,13,0,SILVER,III,75,12,9838,46,0,52,0,SILVER_I,0,11,7713,15,0,19,0,SILVER_II,36,11,7527,201,0,184,0,GOLD_IV,47,12,9718,180,0,189,0,GOLD_IV,31,11,7571
36,0,49,0,SILVER_III,75,13,10711,46,0,47,0,SILVER_II,76,11,7331,23,0,43,0,SILVER_II,18,12,9552,79,0,67,0,GOLD_IV,24,11,7591,27,0,46,0,SILVER_II,54,11,8050,14,0,13,0,SILVER,III,75,14,12145,12,0,6,0,SILVER_I,23,15,13589,32,0,31,0,SILVER_I,23,14,11604,166,0,184,0,SILVER_III,19,12,9294,42,0,41,0,GOLD_IV,65,11,7703
34,0,31,0,GOLD_II,43,18,18645,15,0,8,0,SILVER_I,78,14,12040,16,0,21,0,SILVER_II,50,14,11979,54,0,47,0,GOLD_IV,93,14,11808,45,0,47,0,GOLD_III,45,12,9618,14,0,13,0,SILVER,III,75,13,10811,12,0,21,0,SILVER_I,83,12,9432,10,0,12,0,SILVER_II,58,14,12881,19,0,16,0,GOLD_IV,0,12,9529,17,0,21,0,BRONZE_I,57,12,8744
29,0,23,0,SILVER_I,100,16,15972,19,0,23,0,SILVER_II,90,16,15415,117,0,111,0,GOLD_III,59,15,14614,41,0,41,0,GOLD_IV,4,17,16772,170,0,176,0,GOLD_III,5,14,11929,53,0,56,0,GOLD_I,0,15,14436,186,0,183,0,GOLD_III,0,15,14405,9,0,6,0,SILVER,III,12,15,13076,125,0,140,0,GOLD_IV,27,14,12635,38,0,48,0,GOLD_IV,0,14,12277
433,0,400,0,GOLD_II,0,14,11860,183,0,182,0,SILVER_III,29,14,12591,265,0,280,0,SILVER_III,66,14,12085,260,0,266,0,SILVER_I,0,13,10549,230,0,235,0,SILVER_I,4,14,11443,101,0,119,0,SILVER_IV,0,13,10857,99,0,91,0,SILVER_II,60,13,10700,9,0,6,0,SILVER,III,12,12,9741,87,0,97,0,SILVER_I,1,13,10849,30,0,49,0,SILVER_IV,17,13,10419
50,0,70,0,SILVER_II,21,15,13630,34,0,41,0,BRONZE_I,16,11,7427,165,0,140,0,GOLD_II,0,12,8982,105,0,103,0,SILVER_II,52,13,11141,222,0,218,0,GOLD_IV,61,11,8098,143,0,141,0,GOLD_IV,12,14,12003,39,0,31,0,SILVER_II,48,15,13814,9,0,6,0,SILVER,III,12,14,12747,17,0,36,0,SILVER_IV,0,13,10257,33,0,47,0,SILVER_IV,61,13,10235
92,0,89,0,SILVER_II,74,16,15381,572,0,556,0,GOLD_III,38,15,13860,150,0,166,0,SILVER_III,0,16,15429,92,0,102,0,SILVER_III,74,13,10524,86,0,72,0,GOLD_IV,15,14,11656,89,0,94,0,SILVER_III,75,13,11265,185,0,175,0,SILVER_IV,0,13,10572,9,0,6,0,SILVER,III,12,14,11574,164,0,149,0,SILVER_I,56,14,11670,227,0,239,0,SILVER_III,49,12,9497
143,0,115,0,GOLD_III,42,17,16905,273,0,253,0,SILVER_I,100,15,13719,16,0,19,0,SILVER_IV,26,16,15662,233,0,223,0,GOLD_IV,36,16,15918,120,0,111,0,GOLD_IV,0,15,13030,156,0,168,0,SILVER_II,1,17,17536,112,0,121,0,SILVER_I,28,15,14310,9,0,6,0,SILVER,III,12,17,18180,133,0,143,0,SILVER_II,0,17,17496,37,0,50,0,SILVER_IV,33,15,14390
39,0,32,0,SILVER_III,19,15,14294,30,0,23,0,SILVER_IV,21,17,17249,320,0,322,0,SILVER,III,57,17,17204,11,0,14,0,BRONZE_I,86,13,11353,12,0,14,0,BRONZE_I,60,14,12113,13,0,12,0,BRONZE_II,52,16,15241,26,0,16,0,BRONZE_II,54,12,9099,20,0,11,0,SILVER_IV,9,15,13231,15,0,16,0,SILVER_IV,16,14,12336,221,0,230,0,SILVER_III,26,12,8966
59,0,57,0,SILVER_I,0,17,17822,50,0,35,0,SILVER_IV,53,15,13254,41,0,30,0,SILVER,III,99,18,18714,223,0,199,0,GOLD_IV,11,16,15664,70,0,56,0,BRONZE_II,0,14,12904,70,0,56,0,BRONZE_II,0,18,18964,32,0,23,0,SILVER_I,80,18,19917,32,0,23,0,SILVER_I,80,17,18229,40,0,33,0,SILVER_IV,0,17,18310,19,0,12,0,BRONZE_I,31,17,16486
62,0,51,0,GOLD_IV,95,14,12754,23,0,31,0,GOLD_IV,19,14,12044,39,0,51,0,SILVER,III,19,12,9047,39,0,51,0,SILVER_III,19,13,10710,39,0,51,0,SILVER_III,19,11,8382,113,0,99,0,SILVER_I,39,13,10881,141,0,145,0,SILVER_I,100,12,9486,141,0,145,0,SILVER_I,100,12,9870,140,0,134,0,GOLD_IV,43,12,9833,132,0,124,0,SILVER_I,0,11,8378
97,0,111,0,SILVER_IV,36,16,14812,83,0,74,0,SILVER_II,3,15,14196,62,0,51,0,SILVER_I,7,17,16765,499,0,502,0,SILVER_II,5,15,14262,32,0,36,0,SILVER_I,8,15,13544,39,0,35,0,SILVER,III,22,13,10663,191,0,189,0,SILVER_IV,90,14,11893,90,0,101,0,SILVER_III,80,14,12142,219,0,223,0,SILVER_II,45,16,14793,56,0,69,0,SILVER_III,75,15,13130
168,0,161,0,SILVER_IV,15,15,13618,67,0,76,0,SILVER_III,91,14,12032,346,0,313,0,GOLD_IV,46,14,12585,443,0,465,0,SILVER_IV,60,12,9524,192,0,232,0,SILVER_IV,32,12,8882,39,0,35,0,SILVER,III,22,15,14175,132,0,120,0,GOLD_IV,32,16,15416,228,0,205,0,SILVER_II,87,16,15748,22,0,27,0,SILVER_IV,14,15,13335,219,0,232,0,GOLD_IV,63,13,11115
198,0,206,0,SILVER_II,21,12,9677,161,0,164,0,SILVER_III,76,10,7042,76,0,90,0,SILVER_IV,97,10,7191,200,0,210,0,SILVER_II,66,10,6941,609,0,605,0,SILVER_III,0,9,5713,39,0,35,0,SILVER,III,22,12,8915,137,0,150,0,SILVER_III,60,12,9194,175,0,175,0,GOLD_IV,2,14,11465,115,0,126,0,SILVER_III,26,13,9975,365,0,345,0,GOLD_III,3,10,7218
97,0,101,0,SILVER_II,15,13,10384,191,0,203,0,SILVER_IV,25,11,7533,158,0,142,0,SILVER_I,15,14,12237,97,0,109,0,SILVER_IV,39,10,6946,54,0,42,0,GOLD_IV,5,9,5857,39,0,35,0,SILVER,III,22,11,8054,57,0,46,0,SILVER_III,81,10,6218,45,0,56,0,SILVER_IV,63,11,8100,130,0,123,0,SILVER_III,84,10,6626,51,0,50,0,SILVER_IV,89,8,4093
309,0,300,0,GOLD_III,0,15,14477,40,0,36,0,SILVER_II,6,14,12806,340,0,327,0,SILVER_III,8,16,15390,146,0,140,0,SILVER_III,49,13,11167,233,0,235,0,GOLD_IV,14,13,10447,39,0,35,0,SILVER,III,22,12,8839,97,0,90,0,SILVER_I,50,13,10142,46,0,55,0,SILVER_II,3,13,10819,322,0,300,0,GOLD_III,5,11,7555,310,0,303,0,SILVER_II,61,10,7268
60,0,65,0,SILVER_I,30,13,10987,229,0,212,0,SILVER_I,3,12,8901,31,0,27,0,SILVER_III,58,13,11364,812,0,828,0,SILVER_II,75,11,7322,12,0,23,0,BRONZE_I,0,11,8000,162,0,147,0,GOLD_IV,47,15,13614,149,0,129,0,SILVER_II,47,14,12411,72,0,77,0,SILVER_II,15,15,13234,150,0,145,0,GOLD_IV,13,14,12594,391,0,385,0,SILVER,III,39,13,10153
112,0,129,0,SILVER_III,77,15,14312,105,0,74,0,SILVER_I,23,16,15703,172,0,177,0,SILVER_II,12,14,11787,116,0,96,0,SILVER_I,68,15,13120,150,0,142,0,GOLD_IV,0,13,10455,202,0,208,0,GOLD_IV,66,14,12615,157,0,156,0,SILVER_III,32,13,11050,243,0,240,0,SILVER_II,15,13,11033,150,0,145,0,GOLD_IV,13,14,12793,391,0,385,0,SILVER,III,39,12,9280
144,0,129,0,SILVER_I,47,16,15097,461,0,442,0,SILVER_III,75,15,14672,156,0,140,0,SILVER_II,9,16,15412,201,0,202,0,GOLD_IV,50,15,14041,254,0,279,0,SILVER_II,32,16,16321,155,0,174,0,SILVER_IV,15,16,16100,94,0,74,0,GOLD_II,24,14,12939,76,0,73,0,SILVER_II,75,15,13508,150,0,145,0,GOLD_IV,13,14,11586,391,0,385,0,SILVER,III,39,13,10767
256,0,272,0,SILVER_II,77,15,13711,165,0,152,0,SILVER_II,44,14,12134,56,0,54,0,SILVER_II,46,15,13537,94,0,108,0,SILVER_II,23,13,11314,158,0,162,0,GOLD_IV,81,14,11463,634,0,627,0,SILVER_III,0,15,14038,147,0,145,0,SILVER_II,72,12,9349,83,0,88,0,SILVER_II,66,13,10976,150,0,145,0,GOLD_IV,13,13,10035,391,0,385,0,SILVER,III,39,11,7430
331,0,317,0,SILVER_IV,75,14,11576,224,0,211,0,GOLD_III,25,13,10081,257,0,271,0,SILVER_II,24,13,10334,132,0,124,0,SILVER_III,16,13,10356,92,0,108,0,SILVER_III,22,11,8389,119,0,117,0,GOLD_IV,30,15,13711,204,0,217,0,GOLD_IV,0,14,12916,133,0,133,0,SILVER_II,30,16,15813,150,0,145,0,GOLD_IV,13,14,12569,391,0,385,0,SILVER,III,39,12,9728
22,0,21,0,SILVER_II,0,18,18429,42,0,40,0,SILVER_III,33,18,21874,17,0,13,0,SILVER_IV,30,18,19172,32,0,32,0,SILVER,III,56,16,16072,33,0,32,0,SILVER_IV,82,16,15630,102,0,99,0,SILVER_II,93,18,24421,24,0,31,0,SILVER_IV,27,18,20963,32,0,35,0,SILVER_II,5,18,20732,35,0,51,0,SILVER_I,8,18,21429,5,0,8,0,BRONZE_II,67,15,14198
16,0,16,0,SILVER_II,1,17,16722,53,0,57,0,SILVER_II,7,16,14814,24,0,47,0,SILVER_III,53,16,15730,32,0,32,0,SILVER,III,56,18,19164,242,0,222,0,GOLD_IV,1,15,13920,157,0,132,0,SILVER_I,84,17,17951,10,0,7,0,SILVER_III,85,16,15084,27,0,24,0,SILVER_III,46,17,17772,27,0,24,0,SILVER_III,46,15,14418,38,0,38,0,BRONZE_I,42,15,14162
199,0,186,0,SILVER_II,32,13,9973,293,0,311,0,SILVER_II,16,11,8327,98,0,91,0,GOLD_IV,0,11,8503,32,0,32,0,SILVER,III,56,9,5489,164,0,184,0,SILVER_II,9,10,6793,39,0,38,0,SILVER_I,19,14,12078,124,0,108,0,SILVER_II,8,12,9786,378,0,305,0,PLATINUM_IV,0,14,11983,111,0,122,0,GOLD_IV,0,12,9705,115,0,121,0,SILVER_III,46,12,8782
136,0,137,0,SILVER_III,66,11,8205,247,0,230,0,SILVER_II,62,10,6291,684,0,711,0,SILVER_III,62,10,7200,32,0,32,0,SILVER,III,56,9,5734,229,0,243,0,SILVER_II,44,9,5267,38,0,40,0,SILVER_II,65,9,5491,37,0,57,0,SILVER_IV,63,8,4172,142,0,143,0,GOLD_IV,0,10,6258,260,0,262,0,SILVER_I,17,8,4225,503,0,513,0,SILVER_I,15,7,3760
98,0,92,0,SILVER_II,0,16,15804,133,0,148,0,SILVER_III,73,17,17279,212,0,206,0,SILVER_III,75,16,15347,165,0,138,0,SILVER_II,15,16,15908,217,0,216,0,GOLD_IV,1,16,14711,167,0,169,0,SILVER_II,0,15,14305,330,0,294,0,SILVER,III,75,15,13480,70,0,79,0,SILVER_III,95,15,14662,194,0,195,0,SILVER_III,28,15,13292,475,0,475,0,SILVER_IV,16,11,8157
114,0,136,0,SILVER_III,48,10,6142,222,0,213,0,SILVER_I,0,9,5447,33,0,29,0,SILVER_I,70,10,6836,427,0,417,0,SILVER_IV,97,9,5563,79,0,59,0,SILVER_I,47,9,5385,115,0,104,0,SILVER_I,71,10,6896,330,0,294,0,SILVER,III,75,8,4075,102,0,95,0,SILVER_II,36,8,4660,132,0,103,0,SILVER_II,0,8,4440,69,0,67,0,SILVER_II,27,8,4639
120,0,105,0,SILVER_II,81,14,12859,108,0,122,0,SILVER_I,64,16,14933,231,0,206,0,SILVER_II,72,16,15258,102,0,112,0,SILVER_II,28,14,12891,688,0,674,0,SILVER_I,15,14,12148,228,0,217,0,SILVER_III,45,15,14337,330,0,294,0,SILVER,III,75,14,11676,235,0,241,0,SILVER_I,3,13,10856,708,0,694,0,GOLD_IV,0,13,10506,283,0,236,0,SILVER_II,95,12,8728
287,0,285,0,SILVER_II,24,17,17203,233,0,201,0,SILVER_I,4,15,14022,165,0,156,0,SILVER_IV,75,16,15072,233,0,228,0,SILVER_III,77,14,12622,182,0,187,0,GOLD_IV,0,13,10534,40,0,48,0,SILVER_III,16,17,16978,330,0,294,0,SILVER,III,75,16,16027,116,0,125,0,SILVER_IV,0,17,16919,511,0,515,0,GOLD_IV,32,16,15428,237,0,231,0,SILVER_II,16,14,12975
165,0,172,0,SILVER_II,18,18,19146,212,0,223,0,GOLD_IV,54,17,17627,321,0,317,0,SILVER_I,69,18,21753,232,0,213,0,SILVER_II,75,17,16558,256,0,249,0,GOLD_IV,0,17,17177,129,0,127,0,SILVER_II,90,17,16543,330,0,294,0,SILVER,III,75,16,15621,74,0,79,0,SILVER_II,0,17,17331,115,0,115,0,SILVER_III,30,16,16313,505,0,511,0,SILVER_I,0,14,12423
62,0,68,0,SILVER_III,0,18,28198,70,0,59,0,SILVER_II,55,18,25823,11,0,10,0,BRONZE_I,18,18,20452,296,0,310,0,SILVER_III,32,18,20451,27,0,22,0,SILVER_IV,53,18,20303,244,0,242,0,SILVER_IV,75,18,24462,185,0,196,0,SILVER_IV,71,17,18193,110,0,95,0,SILVER,III,18,17,17313,159,0,168,0,SILVER_III,78,17,17015,284,0,303,0,SILVER_III,29,17,17237
77,0,72,0,GOLD_IV,34,17,16491,278,0,279,0,GOLD_IV,36,16,15943,502,0,474,0,GOLD_IV,69,17,17919,73,0,67,0,GOLD_II,60,16,15095,105,0,94,0,SILVER_III,15,14,12711,133,0,131,0,GOLD_IV,28,17,17010,57,0,46,0,GOLD_III,75,14,12832,110,0,95,0,SILVER,III,18,14,12592,333,0,350,0,GOLD_IV,47,14,11818,84,0,86,0,GOLD_IV,72,13,11074
34,0,23,0,SILVER_I,70,12,9333,29,0,34,0,SILVER_II,48,10,7122,41,0,48,0,BRONZE_I,0,11,8549,84,0,108,0,SILVER_III,22,11,8495,59,0,56,0,SILVER_II,31,9,5922,17,0,15,0,SILVER_IV,38,13,11402,185,0,180,0,SILVER_II,32,12,8821,117,0,113,0,SILVER_II,0,12,9945,28,0,24,0,SILVER,III,79,10,6885,58,0,62,0,SILVER_II,55,10,6744
145,0,137,0,SILVER_I,57,18,25168,47,0,42,0,SILVER_II,43,18,29596,97,0,106,0,SILVER_I,1,18,19393,56,0,60,0,SILVER_II,98,18,23400,31,0,31,0,SILVER_II,19,18,23917,117,0,126,0,SILVER_II,46,18,26577,225,0,221,0,SILVER_II,75,18,18720,30,0,35,0,SILVER_II,0,18,23990,28,0,24,0,SILVER,III,79,18,20083,119,0,142,0,SILVER_I,14,18,19329
41,0,50,0,SILVER_I,13,18,21031,508,0,502,0,GOLD_IV,46,17,17370,21,0,25,0,SILVER_I,0,3,1022,288,0,302,0,GOLD_III,6,17,16789,91,0,103,0,SILVER_I,43,18,19300,37,0,34,0,SILVER_I,0,14,12641,217,0,218,0,GOLD_IV,0,14,13008,221,0,243,0,SILVER_I,0,14,12396,28,0,24,0,SILVER,III,79,15,13713,90,0,93,0,SILVER_I,15,15,13070
38,0,26,0,SILVER_II,75,14,12790,40,0,24,0,SILVER_II,69,14,12842,133,0,132,0,SILVER_I,48,15,13702,56,0,30,0,SILVER_I,26,13,10817,22,0,24,0,SILVER_III,94,11,8149,25,0,27,0,SILVER_II,18,12,9289,6,0,4,0,SILVER_III,26,13,10147,10,0,10,0,SILVER_III,65,11,7902,28,0,24,0,SILVER,III,79,14,12438,63,0,68,0,SILVER_II,84,11,8150
156,0,155,0,GOLD_IV,35,16,14903,190,0,185,0,SILVER_III,52,13,10829,209,0,235,0,SILVER_IV,15,12,8697,264,0,243,0,GOLD_III,10,12,9396,221,0,209,0,SILVER_I,5,11,7783,113,0,118,0,SILVER_II,72,12,8583,42,0,56,0,SILVER_II,32,12,9562,26,0,36,0,SILVER,III,46,9,5052,101,0,102,0,SILVER_I,34,12,8663,444,0,443,0,SILVER_III,36,10,6451
99,0,98,0,SILVER_I,23,18,19713,107,0,106,0,SILVER_I,14,18,20164,146,0,163,0,SILVER_II,61,17,17057,376,0,364,0,GOLD_IV,27,17,17160,464,0,458,0,GOLD_IV,69,15,14244,19,0,22,0,SILVER_II,27,16,16387,397,0,387,0,SILVER_III,2,15,14590,26,0,36,0,SILVER,III,46,17,17895,123,0,119,0,SILVER_I,43,17,16686,122,0,96,0,SILVER_II,23,14,11711
38,0,34,0,SILVER_I,0,16,14924,31,0,35,0,SILVER_I,11,14,11940,100,0,98,0,SILVER_I,15,15,14249,125,0,122,0,SILVER_III,75,13,10722,45,0,48,0,SILVER_IV,16,13,10037,33,0,40,0,SILVER_III,84,14,11662,33,0,40,0,SILVER_III,84,12,8739,45,0,38,0,SILVER,III,23,12,9713,11,0,6,0,SILVER_IV,49,13,10763,73,0,93,0,SILVER_II,42,13,9998
432,0,433,0,PLATINUM_IV,11,16,16056,20,0,12,0,PLATINUM_IV,1,17,16657,14,0,23,0,PLATINUM_IV,72,18,18676,14,0,23,0,PLATINUM_IV,72,16,14782,4,0,7,0,SILVER,III,4,13,11044,165,0,150,0,GOLD_II,35,15,14522,579,0,548,0,PLATINUM_I,100,15,14482,50,0,38,0,PLATINUM_IV,51,14,12498,41,0,46,0,SILVER_I,61,16,15281,41,0,46,0,SILVER_I,61,12,9641
30,0,33,0,SILVER_III,99,12,9354,37,0,75,0,GOLD_IV,28,11,8026,42,0,50,0,SILVER_III,1,11,7488,27,0,32,0,SILVER_IV,36,10,6263,4,0,7,0,SILVER,III,4,12,8603,177,0,184,0,SILVER_II,71,14,12310,252,0,280,0,SILVER_III,8,11,8446,58,0,72,0,GOLD_III,39,14,12887,64,0,61,0,SILVER_I,100,11,8057,65,0,51,0,SILVER_I,9,11,8120
27,0,49,0,SILVER_I,18,14,11475,6,0,13,0,BRONZE_III,60,13,10528,42,0,50,0,SILVER_III,1,12,9866,29,0,26,0,SILVER_II,20,11,7525,4,0,7,0,SILVER,III,4,12,8975,33,0,26,0,GOLD_IV,3,15,14254,51,0,49,0,GOLD_IV,62,14,12397,22,0,24,0,SILVER_II,27,14,12827,62,0,53,0,SILVER_III,0,12,9383,36,0,20,0,GOLD_IV,40,12,9558
153,0,159,0,SILVER_II,48,18,23382,18,0,26,0,SILVER_IV,84,18,24207,16,0,22,0,BRONZE_I,0,18,19207,52,0,44,0,SILVER_III,67,16,16154,4,0,7,0,SILVER,III,4,18,20030,33,0,33,0,SILVER_II,0,18,18472,10,0,11,0,SILVER_II,63,18,18373,37,0,34,0,SILVER_III,72,17,17802,30,0,35,0,SILVER_IV,33,16,15497,29,0,39,0,SILVER_IV,14,15,13564
51,0,49,0,SILVER_IV,0,18,25416,27,0,29,0,BRONZE_I,90,17,17220,24,0,26,0,SILVER,III,20,16,16001,115,0,132,0,GOLD_IV,13,18,19164,114,0,121,0,GOLD_II,59,17,17715,50,0,60,0,SILVER_IV,50,17,16719,45,0,39,0,GOLD_III,79,18,21310,362,0,353,0,PLATINUM_IV,32,18,20203,191,0,184,0,SILVER_III,14,16,15056,66,0,59,0,GOLD_IV,37,15,13907
61,0,78,0,BRONZE_III,32,14,11852,81,0,84,0,GOLD_I,44,15,14025,90,0,101,0,GOLD_III,75,15,13369,34,0,30,0,GOLD_III,3,13,10473,10,0,19,0,BRONZE_IV,94,13,11298,10,0,19,0,BRONZE_IV,94,14,11975,10,0,19,0,BRONZE_IV,94,11,7999,22,0,15,0,SILVER_IV,0,13,11076,20,0,14,0,SILVER_I,21,12,8717,33,0,29,0,SILVER,III,15,13,11088
591,0,584,0,SILVER,III,66,17,17216,724,0,699,0,SILVER_III,8,14,12511,205,0,198,0,SILVER_III,82,14,12113,60,0,61,0,SILVER_III,60,14,12934,272,0,262,0,SILVER_III,6,13,10256,21,0,17,0,SILVER_IV,54,16,15766,116,0,135,0,SILVER_II,5,17,17494,41,0,48,0,SILVER_IV,64,16,16270,71,0,78,0,SILVER_III,52,15,14253,234,0,218,0,SILVER_II,38,14,12317
591,0,584,0,SILVER,III,66,14,12502,221,0,236,0,SILVER_III,16,13,11406,52,0,60,0,SILVER_III,36,14,11520,202,0,213,0,SILVER_II,28,14,11778,141,0,120,0,SILVER_II,38,13,10066,85,0,99,0,SILVER_III,15,11,7715,26,0,38,0,SILVER_III,21,13,9985,130,0,131,0,SILVER_III,89,14,11695,37,0,48,0,SILVER_IV,31,12,9054,234,0,267,0,SILVER_III,37,11,7934
591,0,584,0,SILVER,III,66,15,14044,329,0,321,0,SILVER_II,0,15,13912,276,0,279,0,SILVER_III,44,15,13940,117,0,106,0,SILVER_III,56,13,11327,122,0,133,0,SILVER_III,60,13,11301,177,0,161,0,SILVER_III,68,16,15189,227,0,222,0,SILVER_IV,98,15,13781,100,0,96,0,SILVER_III,48,16,16136,320,0,317,0,SILVER_III,82,16,16445,68,0,68,0,SILVER_III,46,16,14955
591,0,584,0,SILVER,III,66,14,12579,335,0,322,0,SILVER_III,34,15,14260,41,0,45,0,SILVER_III,15,16,15451,320,0,317,0,SILVER_III,82,14,12279,264,0,256,0,SILVER_II,0,15,13100,177,0,161,0,SILVER_III,68,13,10675,63,0,89,0,SILVER_IV,0,15,13911,226,0,192,0,SILVER_III,42,14,11464,10,0,12,0,BRONZE_I,62,13,10294,119,0,138,0,SILVER_IV,49,12,9335
591,0,584,0,SILVER,III,66,15,13897,77,0,80,0,SILVER_III,62,16,15357,10,0,17,0,SILVER_III,62,17,17564,43,0,47,0,SILVER_I,20,15,13121,43,0,47,0,SILVER_IV,92,13,11391,112,0,114,0,SILVER_III,7,15,13836,16,0,20,0,BRONZE_I,100,13,10900,28,0,30,0,BRONZE_II,56,13,10433,4,0,12,0,BRONZE_I,24,12,9771,15,0,14,0,SILVER_II,66,13,10300
438,0,448,0,SILVER_III,12,16,16210,257,0,211,0,SILVER_I,44,17,17138,140,0,148,0,SILVER,III,14,16,16273,177,0,177,0,SILVER_IV,40,15,14144,372,0,366,0,SILVER_III,81,16,15390,111,0,93,0,SILVER_III,75,16,15280,49,0,56,0,SILVER_IV,76,15,13352,133,0,124,0,SILVER_IV,14,15,14672,145,0,157,0,SILVER_III,6,15,14537,146,0,172,0,SILVER_IV,0,12,9939
90,0,90,0,SILVER_III,23,18,20198,95,0,119,0,SILVER_III,3,18,19944,140,0,148,0,SILVER,III,14,17,16963,328,0,327,0,SILVER_II,7,16,15802,32,0,44,0,SILVER_IV,53,14,12510,377,0,358,0,SILVER_III,18,17,16799,179,0,183,0,SILVER_III,44,15,13147,80,0,114,0,SILVER_IV,56,15,14670,638,0,658,0,SILVER_III,29,16,15958,248,0,244,0,BRONZE_I,4,15,13102
