rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
57,0,43,0,IRON_II,75,18,20168,30,0,40,0,BRONZE_IV,14,16,15665,97,0,114,0,IRON_II,40,17,17842,63,0,74,0,BRONZE_IV,20,15,14453,71,0,116,0,IRON_IV,0,14,12742,117,0,148,0,IRON_IV,33,17,17285,319,0,316,0,BRONZE_IV,5,17,16870,394,0,403,0,BRONZE_IV,0,17,17162,211,0,196,0,BRONZE_I,42,16,15530,267,0,352,0,IRON_IV,55,16,15556
57,0,43,0,IRON_II,75,13,10578,51,0,77,0,IRON_III,16,12,8751,231,0,301,0,IRON_III,14,10,6932,517,0,514,0,BRONZE_IV,5,10,6785,11,0,15,0,IRON_I,90,10,6914,388,0,403,0,IRON_II,29,13,11307,82,0,81,0,BRONZE_III,12,13,9991,180,0,151,0,BRONZE_II,0,15,13048,374,0,336,0,SILVER_IV,56,12,8784,119,0,104,0,BRONZE_IV,15,10,7247
57,0,43,0,IRON_II,75,3,704,203,0,214,0,BRONZE_IV,0,11,8317,90,0,103,0,BRONZE_IV,15,12,9299,186,0,160,0,BRONZE_III,16,11,7804,440,0,484,0,IRON_III,24,10,7159,111,0,133,0,BRONZE_IV,12,14,11505,151,0,166,0,BRONZE_III,26,13,10008,208,0,193,0,BRONZE_III,12,11,8078,184,0,317,0,IRON_IV,17,11,8297,91,0,94,0,IRON_II,62,10,6707
57,0,43,0,IRON_II,75,17,17155,166,0,172,0,BRONZE_IV,39,15,13835,94,0,125,0,IRON_IV,61,15,13909,69,0,73,0,BRONZE_III,3,16,16268,117,0,118,0,BRONZE_II,0,17,16623,311,0,315,0,BRONZE_III,89,15,13899,332,0,312,0,BRONZE_III,13,14,12283,332,0,312,0,BRONZE_III,13,15,13033,38,0,68,0,IRON_IV,42,14,11643,299,0,292,0,BRONZE_II,13,14,12817
57,0,43,0,IRON_II,75,11,8334,115,0,125,0,BRONZE_IV,51,10,6995,353,0,328,0,BRONZE_III,64,10,7087,535,0,547,0,BRONZE_IV,17,10,6854,18,0,43,0,IRON_II,58,8,4301,23,0,27,0,BRONZE_IV,45,12,9674,175,0,194,0,IRON_I,58,10,6721,183,0,152,0,BRONZE_III,37,11,7768,124,0,152,0,BRONZE_IV,0,9,5533,12,0,16,0,BRONZE_I,0,10,6862
261,0,303,0,IRON_III,16,14,12710,218,0,235,0,BRONZE_IV,25,13,10648,69,0,79,0,BRONZE_IV,75,13,10534,145,0,173,0,IRON_IV,79,12,9788,152,0,168,0,BRONZE_II,36,12,9417,206,0,197,0,BRONZE_II,56,13,10876,9,0,11,0,IRON_II,0,11,7879,16,0,30,0,BRONZE_IV,6,12,9333,78,0,83,0,BRONZE_IV,71,11,7854,48,0,51,0,IRON_III,88,11,7583
328,0,382,0,BRONZE_IV,0,12,9265,86,0,114,0,IRON_II,69,10,6409,64,0,86,0,BRONZE_IV,34,12,8685,241,0,241,0,BRONZE_IV,19,10,6380,438,0,434,0,IRON_III,40,8,5011,175,0,204,0,BRONZE_IV,27,12,9451,440,0,434,0,IRON_II,43,11,8066,76,0,92,0,IRON_II,7,12,9606,66,0,73,0,BRONZE_III,0,11,8153,31,0,58,0,BRONZE_IV,0,10,6941
22,0,22,0,IRON_I,100,14,12346,86,0,114,0,IRON_II,69,11,8242,223,0,257,0,IRON_I,0,15,14069,101,0,115,0,BRONZE_IV,13,14,12514,19,0,41,0,IRON_II,11,13,10130,22,0,48,0,IRON_IV,35,13,10275,3,0,11,0,IRON_II,69,13,11008,28,0,39,0,IRON_I,79,12,9331,161,0,188,0,BRONZE_IV,38,11,8428,53,0,71,0,IRON_III,34,11,7640
88,0,122,0,BRONZE_IV,13,18,19024,86,0,114,0,IRON_II,69,15,13552,8,0,23,0,IRON_III,50,18,22231,119,0,143,0,BRONZE_IV,14,15,14462,63,0,76,0,BRONZE_IV,12,15,14055,329,0,355,0,IRON_II,60,18,19786,215,0,215,0,BRONZE_IV,57,18,20386,149,0,129,0,BRONZE_IV,27,18,20216,268,0,259,0,BRONZE_III,76,18,19010,221,0,226,0,BRONZE_IV,46,17,18179
217,0,210,0,BRONZE_IV,46,16,16140,86,0,114,0,IRON_II,69,16,16260,262,0,251,0,BRONZE_IV,66,18,18983,71,0,101,0,IRON_II,0,15,14677,28,0,33,0,BRONZE_IV,0,16,15917,162,0,174,0,BRONZE_IV,1,18,18714,35,0,50,0,BRONZE_IV,16,15,14182,159,0,153,0,BRONZE_IV,31,16,15744,694,0,771,0,IRON_IV,71,16,15654,23,0,32,0,BRONZE_III,1,15,14059
754,0,748,0,IRON_I,28,17,18263,86,0,114,0,IRON_II,69,17,18167,359,0,321,0,BRONZE_III,63,17,16488,816,0,830,0,BRONZE_IV,1,17,17344,208,0,193,0,BRONZE_III,12,15,13804,124,0,137,0,BRONZE_IV,0,15,13749,37,0,45,0,IRON_II,43,16,15156,188,0,210,0,IRON_IV,0,16,15878,25,0,32,0,IRON_II,60,16,15841,245,0,249,0,BRONZE_III,14,14,12474
96,0,127,0,IRON_III,67,16,16416,78,0,98,0,IRON_II,46,18,21021,39,0,32,0,IRON_I,14,17,17027,204,0,221,0,BRONZE_III,13,14,11792,566,0,571,0,BRONZE_IV,27,13,11233,67,0,81,0,IRON_I,0,15,14591,398,0,456,0,BRONZE_IV,44,15,13249,67,0,71,0,BRONZE_IV,0,15,14399,46,0,38,0,IRON_II,0,14,12716,287,0,303,0,IRON_I,73,12,9268
22,0,49,0,IRON_II,64,15,14437,6,0,10,0,IRON_II,9,14,12424,135,0,154,0,BRONZE_IV,42,16,14839,50,0,31,0,BRONZE_III,1,14,11915,73,0,62,0,BRONZE_II,46,14,12352,72,0,93,0,BRONZE_IV,48,17,17955,39,0,40,0,IRON_II,60,16,15015,169,0,158,0,BRONZE_III,33,16,16054,68,0,96,0,IRON_I,41,15,14262,20,0,39,0,BRONZE_III,64,13,10962
33,0,43,0,BRONZE_III,42,18,20674,6,0,10,0,IRON_II,9,14,12144,53,0,53,0,IRON_III,9,13,11177,71,0,62,0,BRONZE_III,25,13,11431,44,0,44,0,BRONZE_I,0,15,14051,450,0,435,0,BRONZE_III,94,14,11685,96,0,115,0,BRONZE_IV,28,14,12377,68,0,64,0,BRONZE_III,0,16,16415,601,0,615,0,BRONZE_IV,0,14,11455,455,0,504,0,IRON_I,56,13,10423
131,0,164,0,IRON_III,53,8,4565,0,0,28,0,IRON_II,65,6,3173,0,0,29,0,IRON_II,64,8,4227,41,0,59,0,BRONZE_IV,81,10,6209,93,0,95,0,BRONZE_IV,13,9,5676,202,0,219,0,BRONZE_IV,16,11,8463,398,0,456,0,BRONZE_IV,44,10,6757,76,0,105,0,IRON_II,15,11,7334,61,0,81,0,IRON_II,37,10,6685,69,0,81,0,IRON_II,62,9,5273
165,0,148,0,BRONZE_IV,0,11,7466,398,0,456,0,BRONZE_IV,44,10,7214,30,0,45,0,IRON_III,75,12,8916,306,0,307,0,BRONZE_III,47,9,5791,109,0,159,0,IRON_III,18,8,4784,79,0,94,0,BRONZE_III,8,13,10001,350,0,345,0,IRON_II,0,10,6528,91,0,105,0,BRONZE_IV,0,12,8731,32,0,55,0,BRONZE_IV,51,11,8393,69,0,81,0,IRON_II,62,9,5137
79,0,94,0,BRONZE_III,8,10,7155,310,0,307,0,BRONZE_IV,35,9,5696,91,0,105,0,BRONZE_IV,0,10,6457,60,0,71,0,IRON_I,25,9,5408,82,0,101,0,IRON_IV,37,9,5097,117,0,149,0,BRONZE_III,13,12,9483,37,0,66,0,IRON_IV,80,12,8970,776,0,788,0,BRONZE_IV,36,12,9313,269,0,261,0,BRONZE_IV,0,11,8422,69,0,81,0,IRON_II,62,10,6933
14,0,25,0,IRON_I,30,18,23266,168,0,158,0,IRON_I,87,18,22195,47,0,67,0,IRON_I,47,17,17528,208,0,210,0,IRON_III,90,18,18689,29,0,43,0,BRONZE_III,71,16,15870,55,0,89,0,IRON_IV,35,17,17298,103,0,112,0,BRONZE_IV,44,18,18993,203,0,205,0,IRON_II,71,17,18159,8,0,23,0,BRONZE_III,3,18,23064,69,0,81,0,IRON_II,62,17,17436
165,0,173,0,BRONZE_IV,0,16,16409,233,0,254,0,BRONZE_IV,0,13,11186,252,0,251,0,BRONZE_IV,41,15,13138,142,0,153,0,IRON_II,0,13,10279,502,0,479,0,IRON_I,14,12,8987,34,0,61,0,IRON_III,51,15,14424,115,0,125,0,BRONZE_III,26,16,15602,57,0,58,0,IRON_I,36,18,18910,150,0,135,0,IRON_I,32,15,13641,69,0,81,0,IRON_II,62,15,13272
317,0,322,0,BRONZE_III,14,13,11045,218,0,186,0,BRONZE_IV,14,13,11210,77,0,87,0,BRONZE_IV,42,13,10511,66,0,87,0,IRON_I,22,13,11226,90,0,101,0,IRON_II,11,11,8373,5,0,8,0,IRON_I,49,13,10446,160,0,179,0,BRONZE_III,0,12,8796,77,0,104,0,BRONZE_IV,0,13,10074,43,0,58,0,IRON_II,75,10,7114,39,0,82,0,IRON_IV,0,10,6474
158,0,168,0,BRONZE_IV,31,18,21351,139,0,141,0,BRONZE_IV,75,17,17748,239,0,243,0,BRONZE_IV,0,17,18184,46,0,88,0,IRON_II,0,16,14758,199,0,205,0,BRONZE_IV,47,17,17316,216,0,247,0,BRONZE_IV,0,16,15353,50,0,61,0,BRONZE_IV,77,15,13948,126,0,137,0,BRONZE_IV,85,15,13071,356,0,350,0,IRON_II,21,15,14666,49,0,60,0,BRONZE_III,47,13,10754
14,0,20,0,IRON_I,12,10,6849,223,0,227,0,BRONZE_IV,0,9,5333,137,0,121,0,BRONZE_III,81,12,8585,54,0,58,0,BRONZE_III,64,11,7330,83,0,110,0,IRON_III,24,9,5593,408,0,388,0,BRONZE_II,15,12,8621,139,0,124,0,BRONZE_IV,0,9,5296,58,0,86,0,IRON_IV,61,9,6113,356,0,350,0,IRON_II,21,8,4630,49,0,60,0,BRONZE_III,47,8,4092
157,0,157,0,BRONZE_III,75,13,10403,231,0,248,0,IRON_II,5,11,7574,124,0,135,0,BRONZE_III,13,13,10607,267,0,269,0,BRONZE_IV,75,11,8126,151,0,138,0,BRONZE_III,16,11,7385,69,0,78,0,BRONZE_II,6,11,7561,250,0,271,0,BRONZE_IV,17,10,7241,67,0,74,0,IRON_I,16,11,7660,356,0,350,0,IRON_II,21,10,7123,49,0,60,0,BRONZE_III,47,10,6347
408,0,431,0,BRONZE_IV,0,11,7982,112,0,132,0,IRON_II,29,10,6703,218,0,212,0,SILVER_IV,0,11,7971,42,0,71,0,IRON_III,54,9,5221,144,0,169,0,IRON_II,13,8,4499,210,0,270,0,IRON_III,50,12,9208,196,0,187,0,BRONZE_III,0,11,7306,702,0,839,0,IRON_II,17,12,9307,356,0,350,0,IRON_II,21,11,7331,49,0,60,0,BRONZE_III,47,9,5460
172,0,159,0,BRONZE_III,13,13,10302,217,0,264,0,IRON_IV,70,11,8215,58,0,45,0,BRONZE_III,0,11,8177,65,0,71,0,BRONZE_IV,41,9,5963,79,0,76,0,BRONZE_IV,63,9,5674,127,0,135,0,BRONZE_IV,0,14,11891,159,0,170,0,BRONZE_III,66,12,9573,105,0,139,0,IRON_IV,54,13,10834,356,0,350,0,IRON_II,21,12,8766,49,0,60,0,BRONZE_III,47,10,7165
297,0,255,0,GOLD_IV,0,14,11740,258,0,213,0,GOLD_III,0,13,10205,5,0,11,0,IRON_II,82,12,9180,254,0,246,0,SILVER_IV,67,12,9556,289,0,309,0,BRONZE_IV,34,10,6606,860,0,873,0,SILVER_IV,26,13,11340,158,0,122,0,SILVER_II,39,13,10326,801,0,762,0,SILVER_II,21,13,11259,66,0,55,0,SILVER_IV,89,13,10083,313,0,313,0,BRONZE_III,34,12,8830
585,0,577,0,BRONZE_IV,90,13,10126,212,0,234,0,IRON_II,33,10,7235,5,0,11,0,IRON_II,82,12,9371,265,0,280,0,IRON_II,50,10,7097,137,0,102,0,BRONZE_II,14,10,6422,143,0,169,0,IRON_III,91,11,7361,185,0,182,0,BRONZE_IV,32,10,6121,43,0,65,0,IRON_II,0,10,6135,474,0,462,0,BRONZE_IV,69,9,5978,306,0,334,0,IRON_II,65,9,5430
392,0,410,0,IRON_II,85,16,15723,41,0,58,0,BRONZE_IV,75,15,13824,5,0,11,0,IRON_II,82,16,15452,280,0,282,0,IRON_I,74,16,16472,235,0,233,0,BRONZE_IV,26,15,13184,568,0,503,0,SILVER_III,33,18,18798,273,0,285,0,IRON_I,86,18,20904,65,0,47,0,BRONZE_III,0,16,16234,110,0,162,0,IRON_III,41,17,17731,69,0,65,0,BRONZE_II,4,16,15563
95,0,104,0,BRONZE_IV,55,16,16327,58,0,62,0,IRON_III,32,17,16919,5,0,11,0,IRON_II,82,16,15272,10,0,14,0,IRON_II,26,13,10832,698,0,663,0,BRONZE_III,75,15,13481,69,0,64,0,BRONZE_III,24,17,17228,110,0,84,0,BRONZE_IV,69,16,16015,206,0,285,0,IRON_IV,66,17,17122,183,0,198,0,BRONZE_IV,15,17,17111,284,0,294,0,IRON_I,48,15,13865
502,0,520,0,IRON_II,76,13,10149,100,0,100,0,BRONZE_IV,52,12,8812,5,0,11,0,IRON_II,82,14,12574,68,0,82,0,BRONZE_IV,0,13,10823,266,0,260,0,BRONZE_IV,60,13,10082,197,0,161,0,BRONZE_II,30,15,14593,214,0,230,0,BRONZE_IV,66,13,10656,26,0,28,0,BRONZE_IV,35,15,13553,49,0,52,0,BRONZE_IV,0,13,11250,60,0,34,0,BRONZE_IV,39,13,10592
130,0,138,0,BRONZE_IV,58,10,7169,27,0,36,0,IRON_I,61,9,5844,45,0,61,0,BRONZE_IV,71,9,5762,5,0,5,0,IRON_II,43,10,6150,78,0,87,0,BRONZE_IV,0,12,9316,158,0,170,0,BRONZE_III,3,13,10232,138,0,163,0,IRON_III,49,13,11162,172,0,160,0,BRONZE_III,73,13,11069,101,0,98,0,BRONZE_III,15,14,11497,88,0,81,0,IRON_I,23,12,9895
240,0,239,0,IRON_I,69,13,10037,307,0,277,0,BRONZE_III,0,11,7961,265,0,256,0,BRONZE_II,19,12,8734,5,0,5,0,IRON_II,43,10,6938,256,0,269,0,IRON_I,39,9,5091,16,0,26,0,IRON_II,61,11,8502,291,0,283,0,IRON_II,94,9,5622,49,0,65,0,IRON_I,75,11,7392,36,0,31,0,IRON_I,3,10,6355,12,0,40,0,IRON_I,26,10,6123
135,0,138,0,BRONZE_III,90,17,18228,51,0,49,0,BRONZE_IV,94,17,16556,164,0,200,0,IRON_III,61,16,15050,5,0,5,0,IRON_II,43,14,11698,88,0,102,0,IRON_III,33,14,11949,522,0,492,0,SILVER_IV,65,17,16795,84,0,112,0,IRON_III,5,17,17799,25,0,52,0,IRON_III,55,18,19878,97,0,125,0,IRON_III,6,16,16021,12,0,20,0,IRON_I,38,16,14827
201,0,174,0,SILVER_IV,97,17,17810,166,0,155,0,BRONZE_II,41,16,14989,363,0,348,0,BRONZE_IV,42,16,14883,5,0,5,0,IRON_II,43,13,10696,99,0,87,0,BRONZE_IV,66,14,12842,267,0,208,0,SILVER_IV,40,13,11237,86,0,97,0,BRONZE_II,13,14,12789,239,0,211,0,BRONZE_IV,52,11,8196,139,0,148,0,BRONZE_IV,2,13,10317,115,0,108,0,BRONZE_IV,66,12,9473
96,0,104,0,BRONZE_IV,34,10,7120,368,0,378,0,IRON_I,3,13,10979,164,0,183,0,IRON_II,80,12,8798,5,0,5,0,IRON_II,43,11,7551,274,0,244,0,SILVER_III,60,11,7777,77,0,89,0,BRONZE_IV,0,13,11400,398,0,407,0,BRONZE_III,35,14,11586,142,0,187,0,IRON_III,33,13,11282,90,0,83,0,BRONZE_III,28,12,9354,484,0,476,0,SILVER_IV,0,12,9164
42,0,32,0,IRON_I,100,15,13241,78,0,122,0,IRON_III,78,13,11333,61,0,73,0,BRONZE_IV,42,14,12854,123,0,146,0,BRONZE_IV,70,14,12396,175,0,194,0,BRONZE_IV,67,12,9654,85,0,136,0,IRON_III,31,11,8261,75,0,102,0,BRONZE_IV,28,12,9685,266,0,293,0,IRON_III,75,14,11931,44,0,36,0,BRONZE_IV,46,11,8520,271,0,240,0,SILVER_IV,56,12,9344
143,0,154,0,BRONZE_III,18,16,15794,245,0,256,0,BRONZE_II,26,16,15477,76,0,89,0,BRONZE_III,18,17,17668,120,0,123,0,SILVER_IV,26,13,10667,67,0,67,0,BRONZE_IV,67,14,12436,108,0,98,0,BRONZE_III,67,16,15226,117,0,110,0,BRONZE_III,72,14,12796,266,0,293,0,IRON_III,75,15,13873,137,0,116,0,BRONZE_III,30,13,10498,271,0,240,0,SILVER_IV,56,15,14395
48,0,69,0,BRONZE_IV,0,18,20170,50,0,53,0,IRON_I,100,18,19490,59,0,102,0,IRON_III,62,16,15055,548,0,554,0,BRONZE_IV,52,14,12826,204,0,187,0,BRONZE_III,55,15,13893,20,0,41,0,IRON_II,13,18,19831,524,0,544,0,IRON_II,10,18,18427,266,0,293,0,IRON_III,75,17,16491,152,0,169,0,BRONZE_IV,6,15,14239,103,0,107,0,BRONZE_IV,13,16,15856
228,0,246,0,IRON_I,0,18,20598,123,0,134,0,BRONZE_IV,59,18,18719,109,0,130,0,BRONZE_IV,34,18,19163,53,0,80,0,IRON_II,80,17,16711,231,0,250,0,BRONZE_IV,13,16,15158,80,0,94,0,BRONZE_IV,31,16,16260,152,0,128,0,BRONZE_IV,19,16,14812,266,0,293,0,IRON_III,75,14,12298,403,0,365,0,BRONZE_III,36,15,13123,171,0,181,0,IRON_III,53,13,10418
101,0,103,0,BRONZE_IV,0,14,12982,133,0,129,0,BRONZE_III,75,13,10492,126,0,179,0,IRON_IV,0,14,12156,829,0,789,0,BRONZE_IV,32,14,11634,582,0,587,0,BRONZE_IV,47,13,10234,481,0,456,0,BRONZE_II,62,15,14091,12,0,27,0,BRONZE_IV,72,11,7426,425,0,412,0,BRONZE_IV,56,13,11289,354,0,306,0,SILVER_III,37,11,7669,36,0,59,0,IRON_II,32,11,7768
68,0,104,0,IRON_III,82,14,12982,6,0,7,0,BRONZE_IV,0,13,11406,16,0,29,0,BRONZE_IV,68,15,13879,170,0,195,0,IRON_II,33,13,10253,15,0,25,0,BRONZE_III,67,13,10367,112,0,122,0,BRONZE_III,24,14,11987,129,0,132,0,IRON_II,75,12,8957,70,0,76,0,BRONZE_IV,0,10,6544,255,0,258,0,BRONZE_IV,64,13,9971,67,0,79,0,BRONZE_III,0,11,7712
154,0,165,0,IRON_III,35,11,8239,47,0,49,0,IRON_II,52,12,9001,1053,0,1097,0,BRONZE_IV,0,14,11698,170,0,195,0,IRON_II,33,13,10493,486,0,471,0,BRONZE_IV,54,12,8647,16,0,32,0,IRON_II,72,13,9968,8,0,32,0,BRONZE_IV,0,11,7759,17,0,31,0,IRON_III,12,12,8662,97,0,150,0,IRON_III,56,10,6702,724,0,721,0,BRONZE_IV,0,9,5961
16,0,27,0,IRON_II,60,9,5850,491,0,474,0,BRONZE_III,83,10,6536,6,0,21,0,BRONZE_IV,33,9,5520,170,0,195,0,IRON_II,33,11,7483,7,0,27,0,IRON_I,65,9,5328,83,0,84,0,BRONZE_IV,10,13,10718,124,0,110,0,BRONZE_III,4,10,6285,106,0,102,0,IRON_II,85,11,7578,214,0,282,0,IRON_III,20,10,6929,53,0,51,0,BRONZE_IV,0,11,7468
68,0,98,0,IRON_II,12,18,25280,193,0,213,0,BRONZE_IV,21,18,24381,484,0,507,0,BRONZE_IV,0,18,22484,63,0,79,0,IRON_I,49,18,21911,88,0,87,0,BRONZE_III,16,18,20130,332,0,353,0,IRON_II,83,18,24873,69,0,84,0,BRONZE_IV,5,17,18114,14,0,33,0,IRON_I,0,17,18262,111,0,98,0,BRONZE_III,50,18,20203,57,0,84,0,IRON_III,41,17,16947
45,0,46,0,SILVER_IV,0,8,4963,20,0,36,0,IRON_II,65,9,5114,126,0,149,0,BRONZE_IV,43,9,5766,180,0,170,0,SILVER_IV,50,8,4302,11,0,23,0,BRONZE_IV,20,7,3436,332,0,353,0,IRON_II,83,11,7653,15,0,35,0,BRONZE_IV,8,9,5334,192,0,203,0,SILVER_IV,83,10,7055,263,0,237,0,SILVER_III,8,10,6186,369,0,350,0,SILVER_III,4,8,4163
246,0,277,0,BRONZE_IV,40,14,11741,101,0,140,0,IRON_III,58,15,13229,554,0,562,0,BRONZE_IV,0,14,12487,263,0,305,0,IRON_IV,55,13,10370,147,0,153,0,IRON_I,49,14,13011,332,0,353,0,IRON_II,83,16,15151,123,0,149,0,BRONZE_IV,75,16,15124,504,0,509,0,IRON_III,15,15,13039,255,0,233,0,BRONZE_IV,38,14,12731,243,0,246,0,IRON_III,23,14,11770
113,0,106,0,IRON_II,35,14,11572,119,0,126,0,BRONZE_III,64,13,11251,29,0,38,0,IRON_I,28,13,10994,554,0,557,0,IRON_III,13,13,10632,45,0,70,0,IRON_III,10,12,9573,332,0,353,0,IRON_II,83,17,17069,68,0,80,0,IRON_I,26,15,13924,133,0,166,0,BRONZE_IV,24,16,16274,163,0,163,0,IRON_I,14,15,13332,18,0,49,0,IRON_III,36,13,10011
55,0,64,0,IRON_I,87,11,8472,495,0,505,0,BRONZE_IV,45,15,13971,114,0,133,0,BRONZE_IV,0,14,12703,22,0,34,0,BRONZE_III,0,14,12297,21,0,48,0,IRON_II,60,11,7784,332,0,353,0,IRON_II,83,16,16266,14,0,24,0,IRON_III,38,13,10321,268,0,283,0,BRONZE_IV,52,16,15082,2,0,12,0,IRON_II,70,12,9605,7,0,29,0,IRON_II,33,11,8468
2,0,9,0,IRON_II,77,10,6529,281,0,244,0,BRONZE_III,45,12,8904,9,0,34,0,IRON_IV,75,9,5937,653,0,660,0,BRONZE_IV,0,8,4881,246,0,279,0,IRON_II,46,9,5041,387,0,413,0,BRONZE_II,14,13,11271,246,0,247,0,IRON_I,28,11,8007,101,0,112,0,BRONZE_IV,43,12,8765,108,0,112,0,IRON_II,75,11,8551,332,0,365,0,IRON_IV,75,9,5855
229,0,231,0,IRON_I,25,15,13129,63,0,91,0,IRON_I,46,12,9220,512,0,524,0,IRON_III,33,15,13328,81,0,106,0,IRON_II,40,13,11155,74,0,104,0,IRON_III,78,12,9627,19,0,35,0,BRONZE_II,4,15,14107,35,0,91,0,IRON_IV,32,15,14661,98,0,91,0,IRON_II,29,15,13614,16,0,34,0,IRON_II,20,14,12774,28,0,55,0,IRON_III,87,10,6835
134,0,167,0,IRON_II,83,17,17980,311,0,356,0,IRON_III,66,18,20340,134,0,133,0,IRON_III,5,18,19632,272,0,270,0,BRONZE_III,39,18,19935,24,0,44,0,BRONZE_IV,6,17,16890,17,0,26,0,IRON_III,62,18,19716,79,0,83,0,BRONZE_IV,85,16,14802,95,0,126,0,BRONZE_IV,58,17,17808,79,0,104,0,IRON_I,3,15,14257,13,0,22,0,IRON_II,18,14,12004
97,0,119,0,BRONZE_IV,52,16,15822,215,0,211,0,IRON_I,22,17,17252,101,0,145,0,IRON_IV,38,15,13177,187,0,195,0,BRONZE_III,17,17,18256,67,0,74,0,BRONZE_IV,0,15,13513,8,0,17,0,IRON_II,14,18,20465,33,0,37,0,BRONZE_IV,78,17,17607,170,0,146,0,IRON_II,56,18,22277,9,0,16,0,IRON_I,42,16,15410,13,0,22,0,IRON_II,18,14,11993
54,0,61,0,BRONZE_III,68,12,8899,107,0,129,0,BRONZE_III,5,12,9776,85,0,128,0,IRON_III,0,13,10897,59,0,63,0,BRONZE_II,0,12,9220,60,0,75,0,BRONZE_IV,0,12,9554,9,0,20,0,IRON_III,98,14,11643,51,0,71,0,IRON_IV,0,10,6386,141,0,128,0,BRONZE_I,38,12,9097,23,0,24,0,BRONZE_II,52,11,8130,13,0,22,0,IRON_II,18,10,7178
213,0,253,0,IRON_IV,75,13,11230,19,0,43,0,IRON_II,50,11,7932,183,0,170,0,BRONZE_IV,19,16,15176,74,0,78,0,BRONZE_IV,17,14,12405,35,0,53,0,BRONZE_IV,4,8,4720,9,0,26,0,IRON_III,13,13,11199,38,0,68,0,IRON_III,17,12,8603,26,0,34,0,BRONZE_II,0,13,10374,215,0,217,0,IRON_III,74,13,10680,13,0,22,0,IRON_II,18,9,6102
15,0,21,0,IRON_II,21,14,11626,139,0,140,0,BRONZE_III,64,12,9835,24,0,37,0,IRON_III,26,13,10469,897,0,900,0,BRONZE_III,25,12,9706,128,0,123,0,IRON_I,4,11,8229,7,0,18,0,IRON_III,69,12,8598,55,0,68,0,BRONZE_IV,12,11,7331,196,0,213,0,IRON_II,76,10,7151,82,0,81,0,IRON_II,32,10,7271,13,0,22,0,IRON_II,18,10,7233
68,0,54,0,BRONZE_III,63,16,16099,262,0,291,0,BRONZE_IV,11,16,16102,153,0,166,0,BRONZE_III,42,16,15171,48,0,60,0,BRONZE_IV,0,14,12355,111,0,98,0,BRONZE_I,85,12,9476,293,0,295,0,BRONZE_II,47,12,9174,58,0,73,0,BRONZE_IV,20,16,15265,32,0,51,0,IRON_III,73,14,12898,4,0,9,0,IRON_II,16,12,9551,56,0,69,0,BRONZE_III,36,14,11724
407,0,433,0,BRONZE_IV,75,12,9576,177,0,179,0,BRONZE_IV,35,11,7860,126,0,170,0,IRON_II,34,11,8578,119,0,141,0,IRON_IV,92,10,6279,134,0,147,0,BRONZE_IV,30,9,5797,59,0,65,0,BRONZE_IV,0,10,6799,46,0,85,0,IRON_IV,0,8,4212,503,0,504,0,BRONZE_IV,34,10,6346,4,0,9,0,IRON_II,16,8,4304,18,0,46,0,IRON_III,55,8,4537
45,0,65,0,IRON_IV,39,10,6848,445,0,390,0,SILVER_IV,0,10,7193,120,0,158,0,IRON_III,23,10,6956,107,0,119,0,BRONZE_IV,13,11,8479,73,0,95,0,BRONZE_IV,12,11,8565,33,0,52,0,IRON_I,0,14,12448,31,0,62,0,IRON_IV,75,10,7146,332,0,332,0,BRONZE_III,0,12,9771,4,0,9,0,IRON_II,16,10,7060,370,0,384,0,IRON_II,0,9,5801
