rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
48,0,23,0,PLATINUM_I,14,16,15451,190,0,210,0,DIAMOND_IV,2,15,13250,113,0,110,0,PLATINUM_I,0,15,13471,128,0,95,0,PLATINUM_I,12,13,10715,176,0,181,0,DIAMOND_IV,91,12,9805,281,0,278,0,DIAMOND_IV,93,15,13756,249,0,221,0,DIAMOND_III,17,15,13736,156,0,144,0,DIAMOND_IV,16,16,14948,191,0,173,0,DIAMOND_III,23,14,11661,109,0,94,0,DIAMOND_III,16,13,10526
4,0,6,0,PLATINUM_III,76,16,16360,205,0,223,0,DIAMOND_IV,43,14,12624,8,0,10,0,PLATINUM_I,8,15,14430,749,0,743,0,DIAMOND_IV,17,15,13364,13,0,15,0,PLATINUM_I,86,13,10883,369,0,313,0,DIAMOND_IV,75,16,15477,86,0,56,0,PLATINUM_I,100,16,15661,53,0,28,0,PLATINUM_I,19,17,18302,24,0,19,0,PLATINUM_I,77,16,15380,36,0,22,0,PLATINUM_I,41,15,13508
406,0,395,0,DIAMOND_IV,59,17,17789,72,0,89,0,DIAMOND_IV,46,18,20896,58,0,45,0,PLATINUM_I,25,18,18440,387,0,370,0,DIAMOND_IV,44,18,18846,213,0,180,0,DIAMOND_IV,62,16,15277,73,0,57,0,DIAMOND_IV,1,18,22040,238,0,203,0,PLATINUM_I,34,17,17633,53,0,28,0,PLATINUM_I,19,18,21045,92,0,116,0,DIAMOND_IV,81,18,22245,156,0,133,0,DIAMOND_III,4,16,16219
530,0,543,0,DIAMOND_II,0,12,8980,362,0,348,0,PLATINUM_I,15,15,13111,270,0,282,0,DIAMOND_IV,48,14,12507,64,0,40,0,PLATINUM_II,76,14,12225,38,0,34,0,PLATINUM_II,66,14,11466,410,0,378,0,DIAMOND_III,62,16,15571,437,0,452,0,DIAMOND_III,7,15,14047,53,0,28,0,PLATINUM_I,19,16,16083,337,0,314,0,DIAMOND_III,53,15,13568,138,0,113,0,DIAMOND_III,68,13,10623
43,0,40,0,PLATINUM_I,64,16,14799,64,0,40,0,PLATINUM_I,12,16,15965,322,0,295,0,DIAMOND_IV,82,15,13820,233,0,246,0,DIAMOND_IV,0,14,12654,130,0,103,0,PLATINUM_I,59,14,11716,227,0,207,0,DIAMOND_IV,0,14,11892,243,0,230,0,DIAMOND_IV,26,13,10807,53,0,28,0,PLATINUM_I,19,13,11361,35,0,42,0,PLATINUM_I,20,13,11132,245,0,237,0,PLATINUM_II,63,12,8664
235,0,215,0,DIAMOND_III,6,14,11466,158,0,152,0,DIAMOND_IV,2,14,12154,29,0,19,0,PLATINUM_I,8,13,10750,765,0,759,0,PLATINUM_I,37,13,11133,704,0,673,0,PLATINUM_I,95,13,10375,27,0,20,0,PLATINUM_I,73,17,17725,18,0,22,0,PLATINUM_I,68,17,17443,53,0,28,0,PLATINUM_I,19,16,16095,62,0,47,0,PLATINUM_I,32,14,11703,112,0,95,0,PLATINUM_I,75,14,11772
67,0,49,0,GOLD_II,87,14,12342,38,0,45,0,PLATINUM_II,43,15,13350,277,0,267,0,PLATINUM_IV,35,15,14415,128,0,128,0,PLATINUM_IV,74,14,12538,37,0,40,0,GOLD_II,0,12,9370,275,0,267,0,PLATINUM_IV,0,17,16490,31,0,18,0,GOLD_I,15,14,11794,71,0,45,0,DIAMOND_I,33,16,15833,123,0,122,0,PLATINUM_I,61,17,17070,29,0,18,0,DIAMOND_IV,1,15,13483
134,0,96,0,DIAMOND_I,75,14,11478,9,0,5,0,BRONZE_I,42,13,10705,117,0,117,0,DIAMOND_II,10,16,15326,134,0,116,0,GOLD_IV,40,14,11794,19,0,12,0,PLATINUM_I,80,12,9633,275,0,267,0,PLATINUM_IV,0,14,12701,31,0,18,0,GOLD_I,15,14,11993,71,0,45,0,DIAMOND_I,33,15,13679,123,0,122,0,PLATINUM_I,61,15,13353,29,0,18,0,DIAMOND_IV,1,13,11224
10,0,10,0,PLATINUM_IV,80,9,5662,200,0,191,0,GOLD_I,53,12,8930,200,0,191,0,GOLD_I,53,10,6892,200,0,191,0,GOLD_I,53,11,7779,122,0,130,0,PLATINUM_I,17,11,7796,275,0,267,0,PLATINUM_IV,0,10,7262,31,0,18,0,GOLD_I,15,9,5887,71,0,45,0,DIAMOND_I,33,11,7450,123,0,122,0,PLATINUM_I,61,9,5192,29,0,18,0,DIAMOND_IV,1,8,4290
174,0,155,0,PLATINUM_I,53,18,21914,439,0,422,0,PLATINUM_I,40,17,17886,439,0,422,0,PLATINUM_I,40,18,20087,84,0,89,0,DIAMOND_IV,14,18,23231,32,0,30,0,PLATINUM_II,24,17,17985,29,0,18,0,DIAMOND_IV,1,18,21994,71,0,45,0,DIAMOND_I,33,18,21980,11,0,3,0,PLATINUM_IV,78,18,27717,123,0,122,0,PLATINUM_I,61,18,20250,275,0,267,0,PLATINUM_IV,0,16,14745
94,0,69,0,PLATINUM_II,55,18,19025,102,0,115,0,GOLD_III,51,15,13460,287,0,266,0,DIAMOND_IV,19,15,14653,44,0,48,0,DIAMOND_II,1,16,14983,6,0,7,0,PLATINUM_III,44,13,11310,29,0,18,0,DIAMOND_IV,1,14,12124,71,0,45,0,DIAMOND_I,33,15,13157,275,0,267,0,PLATINUM_IV,0,16,14871,123,0,122,0,PLATINUM_I,61,14,12374,117,0,134,0,PLATINUM_III,0,12,9064
100,0,87,0,DIAMOND_IV,33,3,875,21,0,23,0,PLATINUM_I,32,1,0,47,0,30,0,DIAMOND_IV,49,3,965,61,0,49,0,DIAMOND_IV,0,1,266,51,0,66,0,PLATINUM_I,0,1,206,21,0,13,0,PLATINUM_I,55,3,904,101,0,96,0,PLATINUM_I,3,3,985,26,0,22,0,DIAMOND_IV,65,3,904,208,0,197,0,DIAMOND_III,10,2,573,43,0,34,0,DIAMOND_III,64,2,603
64,0,63,0,DIAMOND_I,18,14,11472,21,0,23,0,PLATINUM_I,32,9,5573,27,0,15,0,GOLD_I,62,14,12941,155,0,165,0,DIAMOND_IV,70,14,11792,38,0,28,0,DIAMOND_I,7,13,10212,232,0,268,0,DIAMOND_IV,56,15,13961,9,0,15,0,PLATINUM_III,89,13,10573,51,0,56,0,DIAMOND_II,0,14,11829,61,0,48,0,PLATINUM_I,100,14,12814,57,0,67,0,DIAMOND_IV,0,13,10501
767,0,776,0,DIAMOND_III,59,12,9520,21,0,23,0,PLATINUM_I,32,11,7336,474,0,436,0,MASTER_I,1,11,8486,474,0,436,0,MASTER_I,1,11,7619,246,0,210,0,MASTER_I,10,9,5523,298,0,287,0,DIAMOND_II,75,13,10647,144,0,147,0,DIAMOND_II,5,13,10209,117,0,112,0,DIAMOND_I,80,11,8487,5,0,6,0,PLATINUM_III,23,12,9501,704,0,668,0,DIAMOND_II,63,11,7392
261,0,239,0,DIAMOND_II,75,14,13002,21,0,23,0,PLATINUM_I,32,13,10661,737,0,715,0,MASTER_I,50,12,9564,71,0,74,0,PLATINUM_I,0,12,8988,38,0,38,0,PLATINUM_I,63,10,6320,353,0,358,0,DIAMOND_II,75,14,12813,11,0,6,0,PLATINUM_II,97,15,14685,373,0,380,0,DIAMOND_I,64,13,10527,465,0,469,0,DIAMOND_I,1,13,10671,211,0,202,0,DIAMOND_II,46,12,8743
214,0,227,0,DIAMOND_III,70,15,13238,21,0,23,0,PLATINUM_I,32,14,12110,41,0,48,0,PLATINUM_I,75,14,12281,257,0,262,0,DIAMOND_III,75,13,11279,99,0,84,0,DIAMOND_III,4,11,7595,157,0,115,0,GRANDMASTER_I,519,15,14523,175,0,156,0,MASTER_I,229,16,14780,76,0,85,0,DIAMOND_I,2,14,12415,157,0,126,0,DIAMOND_I,50,16,15246,166,0,166,0,DIAMOND_II,44,13,10197
299,0,284,0,DIAMOND_II,76,14,11561,135,0,100,0,DIAMOND_IV,45,11,8276,205,0,205,0,DIAMOND_II,0,13,10081,13,0,7,0,PLATINUM_I,51,12,9739,161,0,146,0,DIAMOND_I,94,10,6592,78,0,94,0,DIAMOND_II,29,14,12263,385,0,358,0,DIAMOND_IV,63,15,13360,578,0,569,0,DIAMOND_IV,75,12,9766,117,0,90,0,MASTER_I,43,14,12884,608,0,578,0,DIAMOND_I,0,14,12752
65,0,28,0,DIAMOND_I,89,18,18593,31,0,7,0,PLATINUM_I,100,18,21522,18,0,34,0,PLATINUM_II,15,17,18104,13,0,7,0,PLATINUM_I,51,18,19369,226,0,201,0,DIAMOND_IV,24,16,15086,107,0,97,0,DIAMOND_IV,3,16,14880,128,0,129,0,DIAMOND_IV,63,15,14380,72,0,74,0,DIAMOND_III,19,17,17678,190,0,166,0,DIAMOND_IV,75,17,17246,23,0,29,0,PLATINUM_I,17,15,13216
