rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
58,0,70,0,BRONZE_IV,0,15,13829,147,0,140,0,BRONZE_I,0,15,14285,81,0,73,0,BRONZE_III,31,15,13458,306,0,329,0,BRONZE_II,4,15,13025,338,0,341,0,BRONZE_III,16,12,9436,278,0,256,0,BRONZE_II,75,16,15068,127,0,133,0,BRONZE_II,50,15,13770,455,0,485,0,BRONZE_IV,70,16,15623,251,0,269,0,BRONZE_III,95,15,14246,42,0,40,0,BRONZE_IV,16,15,13147
417,0,411,0,BRONZE_IV,15,16,14957,12,0,6,0,BRONZE_IV,94,15,13900,81,0,73,0,BRONZE_III,31,15,13244,144,0,151,0,BRONZE_II,11,14,11568,158,0,196,0,BRONZE_III,36,13,11277,359,0,395,0,BRONZE_IV,47,14,12506,215,0,186,0,BRONZE_III,46,12,9724,29,0,22,0,BRONZE_IV,75,13,10358,128,0,135,0,BRONZE_III,17,12,8781,135,0,155,0,BRONZE_II,0,11,8166
113,0,129,0,BRONZE_II,20,14,11799,41,0,57,0,BRONZE_I,22,12,9506,81,0,73,0,BRONZE_III,31,12,9513,13,0,17,0,BRONZE_I,52,10,6762,34,0,51,0,BRONZE_III,62,9,5148,198,0,206,0,BRONZE_III,33,14,12205,274,0,252,0,BRONZE_II,73,13,10398,94,0,77,0,SILVER_IV,75,13,10089,217,0,196,0,BRONZE_I,16,11,8441,274,0,275,0,SILVER_IV,19,11,7937
6,0,8,0,BRONZE_IV,25,15,14588,19,0,25,0,BRONZE_I,54,17,16886,81,0,73,0,BRONZE_III,31,14,11919,80,0,38,0,GOLD_II,68,18,21090,184,0,185,0,SILVER_IV,27,15,13284,10,0,14,0,BRONZE_II,87,16,15070,126,0,107,0,BRONZE_I,100,14,12496,17,0,26,0,BRONZE_III,9,14,12515,21,0,15,0,BRONZE_I,79,15,14204,17,0,17,0,BRONZE_IV,49,13,11017
51,0,55,0,BRONZE_III,13,12,8781,208,0,178,0,SILVER_IV,15,12,9179,57,0,72,0,BRONZE_IV,0,9,5308,294,0,309,0,BRONZE_I,28,10,6296,105,0,132,0,IRON_II,5,9,5803,219,0,220,0,BRONZE_I,29,13,10580,51,0,59,0,BRONZE_III,79,10,6616,75,0,97,0,BRONZE_IV,21,11,7339,169,0,198,0,IRON_III,28,10,6275,171,0,165,0,BRONZE_II,17,10,6396
51,0,55,0,BRONZE_III,13,18,19066,213,0,190,0,SILVER_II,12,13,10265,167,0,183,0,SILVER_III,75,15,13442,184,0,162,0,BRONZE_III,32,13,9965,256,0,246,0,BRONZE_I,53,13,10601,135,0,130,0,BRONZE_III,31,16,15002,619,0,594,0,SILVER_III,97,17,17212,186,0,199,0,BRONZE_II,33,18,18458,374,0,361,0,BRONZE_II,81,16,16373,153,0,169,0,BRONZE_III,3,16,15637
51,0,55,0,BRONZE_III,13,14,12543,302,0,246,0,SILVER_IV,26,14,12457,86,0,81,0,BRONZE_II,93,13,10630,194,0,193,0,SILVER_IV,53,13,11199,181,0,178,0,BRONZE_IV,75,12,9058,238,0,209,0,BRONZE_I,13,15,14605,82,0,74,0,BRONZE_III,90,15,14335,73,0,81,0,BRONZE_I,33,16,15463,166,0,148,0,SILVER_IV,31,13,10968,42,0,50,0,BRONZE_III,94,14,11484
51,0,55,0,BRONZE_III,13,15,14286,70,0,54,0,SILVER_I,38,12,9948,17,0,14,0,BRONZE_II,42,14,11617,281,0,293,0,BRONZE_III,62,14,11782,23,0,37,0,BRONZE_IV,58,12,9631,113,0,133,0,BRONZE_II,13,15,14074,72,0,93,0,BRONZE_I,0,15,13850,158,0,150,0,SILVER_III,45,14,12964,197,0,197,0,SILVER_IV,0,14,12609,156,0,170,0,BRONZE_I,45,14,12105
51,0,55,0,BRONZE_III,13,16,14943,91,0,83,0,BRONZE_III,30,14,11818,122,0,115,0,SILVER_IV,75,16,15055,94,0,107,0,SILVER_III,35,16,15686,170,0,137,0,BRONZE_II,23,14,12374,60,0,93,0,BRONZE_IV,61,15,14326,67,0,104,0,IRON_II,38,14,12262,24,0,32,0,BRONZE_IV,0,15,13189,107,0,98,0,BRONZE_II,65,13,11060,138,0,129,0,IRON_I,63,13,11116
122,0,140,0,SILVER_IV,0,12,9644,182,0,205,0,BRONZE_III,60,11,8423,103,0,94,0,SILVER_IV,0,14,11527,151,0,143,0,SILVER_III,62,13,10639,36,0,36,0,BRONZE_III,59,11,7381,206,0,214,0,SILVER_IV,16,16,15800,214,0,206,0,SILVER_IV,0,14,12298,445,0,472,0,SILVER_IV,0,13,11210,390,0,407,0,SILVER_IV,52,14,11835,147,0,142,0,SILVER_IV,64,11,7563
118,0,103,0,SILVER_II,1,14,12207,217,0,192,0,SILVER_IV,13,13,10836,232,0,245,0,BRONZE_IV,95,14,12017,151,0,143,0,SILVER_III,62,14,11448,36,0,36,0,BRONZE_III,59,12,8863,621,0,612,0,SILVER_IV,21,16,16085,33,0,46,0,BRONZE_III,61,14,11653,275,0,298,0,SILVER_IV,37,17,16531,49,0,55,0,SILVER_IV,3,13,10943,144,0,123,0,SILVER_IV,28,13,10584
12,0,25,0,IRON_I,64,17,17780,94,0,95,0,BRONZE_II,31,16,16321,77,0,92,0,BRONZE_II,36,16,14881,256,0,259,0,BRONZE_II,86,15,13461,36,0,36,0,BRONZE_III,59,18,22596,81,0,97,0,BRONZE_I,12,18,24840,119,0,158,0,BRONZE_IV,29,17,17643,168,0,154,0,SILVER_III,24,18,18757,148,0,146,0,SILVER_IV,51,18,23411,87,0,95,0,SILVER_IV,73,17,16539
51,0,53,0,BRONZE_III,27,17,16846,41,0,44,0,BRONZE_II,34,18,18408,153,0,180,0,BRONZE_II,40,16,14770,203,0,223,0,BRONZE_III,2,15,13305,36,0,36,0,BRONZE_III,59,18,20320,40,0,50,0,BRONZE_II,20,18,19142,126,0,125,0,BRONZE_II,0,18,22416,26,0,25,0,BRONZE_I,0,18,19117,92,0,84,0,BRONZE_II,16,18,21570,216,0,231,0,BRONZE_III,29,17,18343
302,0,311,0,BRONZE_II,75,16,14706,15,0,21,0,BRONZE_III,17,17,17415,19,0,36,0,BRONZE_III,46,18,20057,38,0,37,0,BRONZE_III,31,15,14338,36,0,36,0,BRONZE_III,59,18,23893,66,0,76,0,BRONZE_III,1,16,16089,31,0,31,0,BRONZE_IV,68,17,16480,573,0,553,0,BRONZE_II,29,18,19487,13,0,24,0,IRON_I,63,17,17683,62,0,50,0,BRONZE_III,89,18,18420
103,0,87,0,BRONZE_I,44,15,14346,57,0,56,0,BRONZE_III,24,14,12917,389,0,371,0,BRONZE_IV,24,16,15538,183,0,205,0,IRON_II,1,14,11614,159,0,181,0,BRONZE_III,4,13,10544,83,0,100,0,BRONZE_IV,74,5,2230,79,0,110,0,BRONZE_IV,21,14,11567,79,0,110,0,BRONZE_IV,21,14,12914,55,0,63,0,BRONZE_IV,83,13,11051,362,0,347,0,BRONZE_IV,0,13,10117
27,0,22,0,SILVER_III,37,13,11401,57,0,56,0,BRONZE_III,24,13,11109,498,0,513,0,SILVER_IV,0,15,13514,113,0,140,0,SILVER_IV,47,13,11221,629,0,636,0,BRONZE_II,56,12,8819,20,0,28,0,BRONZE_I,37,14,11667,61,0,59,0,SILVER_IV,74,14,12230,77,0,52,0,SILVER_IV,28,15,13085,326,0,347,0,SILVER_IV,0,14,12846,357,0,348,0,SILVER_IV,67,13,11245
147,0,132,0,BRONZE_III,59,16,16470,57,0,56,0,BRONZE_III,24,16,15104,153,0,178,0,BRONZE_IV,50,17,17857,340,0,293,0,BRONZE_II,31,15,14072,146,0,163,0,IRON_I,41,16,15700,67,0,101,0,BRONZE_IV,0,17,17121,52,0,70,0,BRONZE_IV,20,16,14960,259,0,256,0,BRONZE_IV,75,15,13831,528,0,516,0,BRONZE_III,85,16,15710,26,0,33,0,BRONZE_IV,27,15,13069
198,0,204,0,BRONZE_III,20,8,4898,57,0,56,0,BRONZE_III,24,9,5770,104,0,116,0,BRONZE_II,14,10,6934,97,0,103,0,BRONZE_IV,86,9,5252,755,0,778,0,BRONZE_II,34,7,3817,291,0,301,0,SILVER_IV,88,12,9292,83,0,95,0,BRONZE_III,86,10,6291,6,0,17,0,BRONZE_IV,74,10,6264,58,0,65,0,BRONZE_III,46,11,7304,116,0,128,0,BRONZE_IV,45,9,5468
18,0,25,0,SILVER_II,30,18,21338,57,0,56,0,BRONZE_III,24,17,17750,99,0,104,0,BRONZE_II,49,18,18648,79,0,76,0,BRONZE_I,16,18,23156,11,0,15,0,BRONZE_III,68,17,16694,63,0,75,0,BRONZE_II,46,17,16770,28,0,30,0,BRONZE_III,26,16,14791,75,0,97,0,BRONZE_II,39,17,17718,23,0,17,0,SILVER_I,21,18,22063,56,0,39,0,BRONZE_I,85,17,18187
26,0,21,0,SILVER_II,66,17,17213,68,0,47,0,PLATINUM_III,31,17,17427,135,0,142,0,GOLD_III,16,16,15229,7,0,10,0,SILVER_III,57,16,14888,92,0,98,0,GOLD_IV,16,13,10254,15,0,18,0,SILVER_II,44,14,12734,15,0,18,0,SILVER_II,44,15,13354,24,0,31,0,GOLD_IV,9,15,13368,6,0,4,0,BRONZE_III,62,15,14476,18,0,22,0,SILVER_II,22,14,12012
9,0,20,0,SILVER_II,65,14,12538,20,0,23,0,SILVER_II,46,13,10704,20,0,23,0,SILVER_II,46,14,11705,20,0,23,0,SILVER_II,46,13,10243,5,0,9,0,GOLD_IV,0,10,7108,18,0,22,0,SILVER_II,15,12,8734,6,0,6,0,BRONZE_I,8,14,11915,3,0,8,0,SILVER_IV,36,12,8610,6,0,4,0,BRONZE_III,62,13,10716,3,0,8,0,SILVER_IV,36,11,7543
16,0,14,0,SILVER_I,57,15,14271,52,0,48,0,GOLD_I,71,17,16761,93,0,80,0,GOLD_IV,15,16,14765,38,0,26,0,GOLD_II,20,15,13524,54,0,50,0,PLATINUM_IV,45,15,13902,26,0,17,0,GOLD_II,76,17,17614,26,0,17,0,GOLD_II,76,14,12772,50,0,22,0,PLATINUM_III,66,14,11811,6,0,4,0,BRONZE_III,62,14,11620,50,0,22,0,PLATINUM_III,66,14,12464
68,0,71,0,BRONZE_IV,22,13,10143,32,0,45,0,BRONZE_III,1,10,7225,147,0,129,0,BRONZE_III,75,12,9526,5,0,17,0,IRON_III,64,10,6719,5,0,16,0,BRONZE_III,16,10,6956,143,0,124,0,BRONZE_II,43,14,11893,161,0,187,0,BRONZE_IV,32,14,12346,28,0,40,0,BRONZE_III,4,13,10322,159,0,157,0,BRONZE_III,54,13,10425,69,0,87,0,BRONZE_III,19,12,9033
15,0,31,0,BRONZE_IV,11,15,13070,65,0,75,0,IRON_I,0,11,7581,158,0,199,0,BRONZE_IV,0,13,10946,25,0,24,0,BRONZE_III,8,10,7241,116,0,251,0,IRON_IV,16,10,6817,628,0,648,0,IRON_II,23,13,11013,196,0,195,0,BRONZE_III,11,13,10560,111,0,130,0,IRON_II,89,13,11286,45,0,53,0,IRON_I,36,14,12994,87,0,101,0,BRONZE_III,1,13,11004
22,0,41,0,IRON_III,14,16,16059,51,0,71,0,BRONZE_IV,0,17,17767,34,0,46,0,BRONZE_IV,34,16,15768,207,0,210,0,IRON_I,16,15,14309,134,0,116,0,BRONZE_IV,89,15,14438,44,0,66,0,IRON_II,62,14,12578,196,0,195,0,BRONZE_III,11,17,17074,31,0,39,0,IRON_II,0,16,15925,45,0,60,0,BRONZE_IV,60,15,13563,221,0,225,0,IRON_III,59,14,12530
117,0,191,0,IRON_IV,20,16,16320,56,0,50,0,IRON_I,15,18,29107,340,0,361,0,BRONZE_II,13,18,20284,12,0,38,0,IRON_III,0,17,16556,36,0,80,0,IRON_IV,0,14,11667,123,0,118,0,IRON_I,100,18,20920,196,0,195,0,BRONZE_III,11,17,17671,67,0,87,0,IRON_IV,0,17,16995,13,0,19,0,BRONZE_II,75,18,30286,69,0,67,0,BRONZE_II,31,13,10321
85,0,94,0,BRONZE_IV,71,16,15124,6,0,19,0,BRONZE_IV,2,14,12937,73,0,83,0,BRONZE_IV,0,12,9573,534,0,515,0,BRONZE_III,4,13,10922,81,0,98,0,BRONZE_IV,28,15,13197,127,0,166,0,IRON_IV,46,15,13406,196,0,195,0,BRONZE_III,11,16,15891,755,0,779,0,BRONZE_II,8,17,17093,68,0,80,0,BRONZE_III,15,17,17228,22,0,21,0,BRONZE_IV,65,16,16318
68,0,80,0,IRON_III,27,13,10694,14,0,41,0,IRON_II,25,13,10397,699,0,674,0,BRONZE_IV,0,13,10977,53,0,91,0,IRON_IV,56,13,10956,37,0,49,0,IRON_II,38,11,7442,94,0,111,0,IRON_III,91,11,8176,196,0,195,0,BRONZE_III,11,15,13263,137,0,131,0,BRONZE_IV,37,16,15797,140,0,160,0,BRONZE_IV,56,15,14436,179,0,221,0,IRON_III,39,10,6162
6,0,4,0,SILVER_III,63,18,20830,10,0,9,0,SILVER_II,46,18,19072,342,0,347,0,BRONZE_II,32,16,15633,7,0,10,0,SILVER_IV,41,15,14151,29,0,34,0,BRONZE_I,93,13,10626,18,0,23,0,SILVER_II,0,18,18605,12,0,13,0,SILVER_IV,14,15,14625,12,0,13,0,SILVER_IV,14,17,17578,12,0,13,0,SILVER_IV,14,15,14127,8,0,3,0,BRONZE_III,33,14,11893
16,0,11,0,SILVER_IV,0,10,6312,16,0,11,0,SILVER_IV,0,9,5623,14,0,12,0,BRONZE_I,11,10,6879,19,0,32,0,SILVER_III,26,8,4520,19,0,32,0,SILVER_III,26,8,4613,18,0,23,0,SILVER_II,0,11,8387,3,0,7,0,BRONZE_II,44,9,5290,3,0,7,0,BRONZE_II,44,12,8744,3,0,7,0,BRONZE_II,44,8,4851,8,0,3,0,BRONZE_III,33,8,4723
9,0,10,0,BRONZE_I,0,14,12686,8,0,10,0,BRONZE_II,73,12,9598,27,0,29,0,SILVER_III,39,12,9889,27,0,29,0,SILVER_III,39,14,12338,27,0,29,0,SILVER_III,39,13,10021,27,0,29,0,SILVER_III,39,17,18115,13,0,6,0,SILVER_IV,1,14,11830,17,0,27,0,BRONZE_II,15,13,11329,17,0,27,0,BRONZE_II,15,12,9572,8,0,3,0,BRONZE_III,33,12,9500
8,0,3,0,BRONZE_III,33,17,18112,8,0,3,0,BRONZE_III,33,18,19414,8,0,3,0,BRONZE_III,33,18,18946,8,0,3,0,BRONZE_III,33,17,16549,8,0,3,0,BRONZE_III,33,16,15991,8,0,3,0,BRONZE_III,33,18,24010,0,0,10,0,BRONZE_IV,0,16,15005,0,0,10,0,BRONZE_IV,0,15,14512,0,0,10,0,BRONZE_IV,0,18,24085,8,0,3,0,BRONZE_III,33,18,19700
8,0,3,0,BRONZE_III,33,14,12560,7,0,12,0,BRONZE_I,16,13,10507,21,0,17,0,SILVER_IV,22,14,12155,7,0,9,0,BRONZE_II,65,12,9701,7,0,9,0,BRONZE_II,64,13,10202,9,0,12,0,BRONZE_II,77,14,12268,11,0,13,0,BRONZE_II,57,13,11090,11,0,13,0,BRONZE_II,57,14,11592,7,0,9,0,BRONZE_I,24,10,7056,8,0,3,0,BRONZE_III,33,11,7871
48,0,16,0,BRONZE_II,67,13,10883,49,0,57,0,BRONZE_III,85,13,10801,135,0,152,0,BRONZE_III,29,14,11510,31,0,49,0,BRONZE_IV,0,12,9294,68,0,80,0,BRONZE_III,22,11,8536,301,0,286,0,BRONZE_IV,66,12,8643,157,0,189,0,BRONZE_III,16,12,9254,296,0,256,0,BRONZE_II,83,12,8784,60,0,67,0,BRONZE_III,16,11,8281,68,0,81,0,BRONZE_III,38,11,8528
199,0,196,0,BRONZE_IV,2,12,9011,9,0,13,0,IRON_I,42,10,7180,11,0,22,0,IRON_II,78,12,9298,19,0,44,0,IRON_III,38,9,6114,149,0,158,0,BRONZE_IV,79,9,5389,60,0,77,0,IRON_II,69,12,8817,198,0,141,0,SILVER_III,1,14,12773,279,0,285,0,BRONZE_IV,13,11,8540,38,0,64,0,IRON_II,0,10,7245,68,0,81,0,BRONZE_III,38,12,8832
28,0,31,0,SILVER_III,9,15,13593,198,0,224,0,BRONZE_II,49,14,11533,33,0,38,0,IRON_I,37,15,14105,220,0,204,0,SILVER_II,13,14,12239,160,0,159,0,BRONZE_IV,0,14,11759,79,0,80,0,SILVER_IV,66,13,10044,21,0,28,0,BRONZE_II,0,12,9378,77,0,99,0,BRONZE_IV,0,12,9723,124,0,126,0,SILVER_IV,42,14,12061,12,0,18,0,BRONZE_III,41,11,7951
80,0,79,0,BRONZE_I,0,14,12908,345,0,353,0,BRONZE_III,60,16,15138,170,0,161,0,BRONZE_II,94,15,13204,49,0,65,0,BRONZE_III,53,12,9412,124,0,157,0,BRONZE_II,15,12,9766,165,0,183,0,BRONZE_II,47,14,11688,198,0,237,0,BRONZE_II,0,14,11881,151,0,139,0,BRONZE_I,13,14,12646,480,0,502,0,SILVER_IV,75,13,10251,12,0,18,0,BRONZE_III,41,12,8781
243,0,249,0,BRONZE_I,0,14,12189,54,0,87,0,BRONZE_IV,42,13,10887,230,0,237,0,BRONZE_I,100,16,15002,159,0,169,0,BRONZE_II,51,13,10749,27,0,37,0,BRONZE_II,31,14,11552,534,0,495,0,BRONZE_I,27,14,12723,21,0,28,0,BRONZE_II,0,15,14434,115,0,132,0,BRONZE_II,31,16,14955,314,0,330,0,BRONZE_II,59,13,10581,12,0,18,0,BRONZE_III,41,15,14059
140,0,139,0,BRONZE_I,15,18,20883,215,0,200,0,BRONZE_III,27,17,18274,170,0,165,0,SILVER_IV,0,16,15488,198,0,208,0,SILVER_III,12,18,20091,655,0,586,0,SILVER_IV,75,16,14736,239,0,210,0,BRONZE_III,72,16,14901,302,0,285,0,GOLD_IV,48,18,18459,48,0,67,0,BRONZE_III,2,17,16616,38,0,27,0,BRONZE_II,14,16,16351,208,0,198,0,BRONZE_III,48,16,14925
204,0,165,0,SILVER_IV,45,13,10784,165,0,180,0,BRONZE_III,30,15,14481,144,0,155,0,BRONZE_III,11,15,13607,165,0,170,0,BRONZE_II,19,13,11321,75,0,79,0,BRONZE_II,34,13,10611,48,0,60,0,BRONZE_II,0,15,14465,135,0,151,0,BRONZE_IV,0,11,7737,48,0,67,0,BRONZE_III,2,11,7614,72,0,65,0,BRONZE_III,61,13,9985,208,0,210,0,BRONZE_III,75,11,8031
57,0,72,0,BRONZE_IV,19,15,14434,272,0,273,0,SILVER_IV,0,16,15039,147,0,130,0,BRONZE_II,13,18,18375,11,0,27,0,IRON_I,53,14,12556,99,0,119,0,BRONZE_IV,24,14,12727,81,0,130,0,IRON_III,31,15,14517,42,0,44,0,BRONZE_III,77,17,18098,48,0,67,0,BRONZE_III,2,16,16370,126,0,145,0,BRONZE_IV,18,17,18011,69,0,76,0,BRONZE_II,28,17,16595
177,0,200,0,IRON_I,0,13,11365,9,0,10,0,BRONZE_II,52,11,7767,434,0,430,0,BRONZE_II,75,14,12258,3,0,24,0,IRON_III,75,11,7357,2,0,19,0,IRON_II,25,9,5974,329,0,332,0,SILVER_IV,58,14,11814,329,0,332,0,SILVER_IV,58,12,9452,48,0,67,0,BRONZE_III,2,15,13210,19,0,17,0,BRONZE_III,80,13,11370,10,0,10,0,BRONZE_II,0,13,10775
116,0,129,0,SILVER_IV,75,18,23975,38,0,48,0,SILVER_IV,17,18,22527,363,0,323,0,SILVER_IV,0,18,20433,226,0,195,0,SILVER_II,0,17,17814,48,0,59,0,SILVER_IV,40,17,17170,247,0,206,0,SILVER_IV,33,17,17757,187,0,165,0,GOLD_IV,25,18,20044,48,0,67,0,BRONZE_III,2,16,15721,151,0,146,0,SILVER_IV,12,18,18496,107,0,103,0,SILVER_IV,0,16,15772
110,0,119,0,BRONZE_II,58,14,12604,49,0,61,0,BRONZE_IV,14,12,8648,37,0,47,0,BRONZE_IV,94,14,11927,152,0,164,0,BRONZE_II,48,12,9166,143,0,150,0,BRONZE_III,73,12,8944,88,0,110,0,BRONZE_IV,93,14,12859,333,0,315,0,BRONZE_IV,42,13,11113,96,0,67,0,BRONZE_II,81,16,14725,47,0,65,0,BRONZE_II,58,13,11321,27,0,26,0,BRONZE_III,60,13,10080
47,0,43,0,BRONZE_I,100,16,16022,128,0,134,0,BRONZE_IV,74,15,13125,313,0,274,0,BRONZE_I,28,14,11723,130,0,103,0,BRONZE_II,39,13,9995,333,0,325,0,BRONZE_II,24,13,9986,132,0,145,0,SILVER_IV,0,15,13224,131,0,138,0,BRONZE_II,44,15,13258,785,0,797,0,BRONZE_II,6,16,14800,238,0,198,0,BRONZE_II,66,15,13732,27,0,26,0,BRONZE_III,60,14,12827
207,0,225,0,BRONZE_III,41,18,22986,94,0,95,0,BRONZE_III,25,18,21640,16,0,12,0,BRONZE_IV,31,18,22760,233,0,225,0,BRONZE_III,70,17,17731,178,0,155,0,BRONZE_III,59,18,19106,188,0,185,0,BRONZE_IV,61,18,21801,525,0,518,0,BRONZE_IV,68,17,17588,317,0,302,0,BRONZE_IV,75,18,19024,86,0,90,0,BRONZE_III,26,18,20484,115,0,128,0,BRONZE_III,26,18,21175
12,0,13,0,BRONZE_IV,1,13,10093,74,0,82,0,SILVER_III,19,9,6100,55,0,71,0,IRON_IV,75,11,8259,97,0,118,0,BRONZE_III,0,10,6704,37,0,32,0,BRONZE_III,20,9,5894,314,0,283,0,BRONZE_II,88,13,11308,219,0,210,0,BRONZE_IV,12,11,7596,21,0,14,0,BRONZE_IV,91,11,7556,86,0,90,0,BRONZE_III,26,12,9737,87,0,80,0,BRONZE_III,34,10,6564
12,0,27,0,BRONZE_IV,89,15,13131,234,0,252,0,BRONZE_III,15,15,13175,205,0,217,0,BRONZE_III,70,15,14001,79,0,87,0,BRONZE_IV,92,14,12898,7,0,21,0,BRONZE_IV,48,13,10831,77,0,85,0,BRONZE_III,67,16,15726,247,0,215,0,BRONZE_II,8,18,18511,10,0,24,0,BRONZE_III,35,16,15381,86,0,90,0,BRONZE_III,26,16,16459,167,0,182,0,BRONZE_III,38,13,11203
615,0,634,0,BRONZE_IV,0,14,11507,15,0,87,0,IRON_IV,0,18,19852,30,0,44,0,IRON_II,62,18,18460,363,0,357,0,BRONZE_IV,0,14,12525,458,0,456,0,BRONZE_IV,29,13,11157,59,0,80,0,BRONZE_IV,16,16,15364,19,0,26,0,IRON_II,19,17,17843,289,0,293,0,IRON_III,35,16,15719,86,0,90,0,BRONZE_III,26,18,20345,44,0,44,0,IRON_I,37,16,14734
240,0,225,0,BRONZE_II,62,18,23582,42,0,46,0,BRONZE_II,50,15,14169,400,0,354,0,BRONZE_I,51,16,15387,26,0,22,0,BRONZE_III,83,16,15521,38,0,44,0,BRONZE_II,59,14,11618,180,0,185,0,BRONZE_II,61,17,17834,9,0,19,0,BRONZE_III,42,15,13544,41,0,61,0,BRONZE_III,63,15,13840,16,0,24,0,BRONZE_III,18,15,14320,14,0,23,0,BRONZE_III,73,13,11142
83,0,100,0,BRONZE_IV,74,15,14398,1,0,10,0,BRONZE_IV,45,12,9893,2,0,10,0,BRONZE_IV,75,15,13363,3,0,9,0,BRONZE_IV,28,14,11565,4,0,6,0,IRON_I,84,13,11102,33,0,52,0,BRONZE_III,67,16,15493,13,0,15,0,BRONZE_II,39,17,17684,13,0,15,0,BRONZE_II,39,16,15116,114,0,122,0,BRONZE_I,14,14,11927,14,0,23,0,BRONZE_III,73,14,12863
17,0,9,0,BRONZE_II,64,17,16808,76,0,72,0,SILVER_IV,28,14,12563,82,0,82,0,BRONZE_I,23,14,12922,35,0,36,0,BRONZE_III,77,14,12927,35,0,34,0,SILVER_IV,72,13,10582,27,0,29,0,BRONZE_II,74,14,11700,47,0,50,0,BRONZE_II,38,14,11510,97,0,103,0,SILVER_IV,9,14,11565,44,0,49,0,SILVER_IV,0,12,8650,14,0,23,0,BRONZE_III,73,14,12022
91,0,109,0,BRONZE_II,4,17,18139,75,0,69,0,BRONZE_II,37,15,14495,247,0,268,0,BRONZE_III,83,17,17357,31,0,50,0,BRONZE_I,51,17,16666,179,0,160,0,BRONZE_II,27,15,13098,138,0,140,0,BRONZE_III,22,14,11957,22,0,39,0,BRONZE_III,6,16,15622,139,0,151,0,BRONZE_IV,75,16,14744,1066,0,1036,0,BRONZE_III,26,14,12893,14,0,23,0,BRONZE_III,73,16,15689
34,0,41,0,BRONZE_I,32,15,13791,5,0,5,0,BRONZE_IV,30,14,12030,10,0,17,0,BRONZE_II,58,14,12570,24,0,32,0,BRONZE_II,71,13,10108,58,0,79,0,BRONZE_IV,48,12,9184,37,0,42,0,BRONZE_II,50,14,12202,3,0,14,0,BRONZE_IV,75,12,9337,10,0,16,0,BRONZE_IV,55,11,8425,38,0,42,0,SILVER_IV,0,11,7577,14,0,23,0,BRONZE_III,73,12,9205
271,0,249,0,GOLD_IV,58,14,12976,229,0,237,0,SILVER_III,41,14,12498,142,0,152,0,SILVER_III,60,15,13494,1,0,9,0,GOLD_II,53,15,13415,1,0,9,0,GOLD_II,53,13,11037,10,0,7,0,BRONZE_I,76,17,17934,166,0,178,0,BRONZE_IV,78,13,11011,29,0,38,0,SILVER_I,28,16,16279,6,0,12,0,IRON_I,28,14,12908,15,0,15,0,BRONZE_III,75,14,12518
113,0,98,0,BRONZE_IV,18,11,8226,152,0,161,0,BRONZE_I,49,9,5618,147,0,127,0,GOLD_IV,14,11,8161,14,0,14,0,BRONZE_I,100,9,5434,31,0,38,0,SILVER_III,73,8,4378,36,0,49,0,BRONZE_II,65,12,9235,29,0,38,0,SILVER_I,28,12,8836,6,0,12,0,IRON_I,28,9,5648,6,0,12,0,IRON_I,28,10,6228,15,0,15,0,BRONZE_III,75,10,6732
42,0,32,0,SILVER_III,75,13,10517,12,0,17,0,SILVER_IV,31,11,8094,21,0,28,0,SILVER_IV,93,12,9934,7,0,4,0,BRONZE_I,91,11,7380,390,0,360,0,GOLD_IV,0,10,6443,29,0,38,0,SILVER_I,28,13,11346,15,0,20,0,SILVER_IV,25,14,11692,6,0,6,0,BRONZE_IV,56,13,9962,6,0,6,0,BRONZE_IV,56,11,8204,15,0,15,0,BRONZE_III,75,14,11598
