result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,24,26,BRONZE_III,17,14,12446,27,43,BRONZE_III,20,16,16446,17,27,BRONZE_IV,69,15,14494,8,5,BRONZE_II,1,16,16250,7,5,BRONZE_IV,34,14,11631,17,25,BRONZE_III,68,15,14666,143,164,SILVER_IV,0,14,12312,10,13,BRONZE_I,49,13,10768,23,28,BRONZE_II,0,14,12089,14,17,BRONZE_IV,53,12,9537
0,33,42,BRONZE_I,0,12,8588,6,22,BRONZE_IV,12,11,8423,7,14,BRONZE_IV,12,12,8922,8,5,BRONZE_II,1,10,7290,74,62,SILVER_II,40,10,6848,66,66,BRONZE_II,29,12,9302,51,54,SILVER_II,22,13,10804,48,55,SILVER_IV,40,12,9620,14,10,BRONZE_II,50,11,7899,14,10,BRONZE_II,50,9,5914
1,44,34,SILVER_I,19,18,18805,20,30,BRONZE_II,75,16,15976,32,39,BRONZE_II,9,17,16839,8,5,BRONZE_II,1,17,17886,97,112,BRONZE_III,62,16,15126,31,34,BRONZE_I,81,15,13922,101,105,BRONZE_I,4,17,18006,4,7,IRON_I,81,15,13978,74,62,SILVER_II,40,18,18416,19,25,BRONZE_II,38,18,18521
1,19,13,SILVER_III,61,18,20212,54,68,BRONZE_I,0,16,15932,27,32,SILVER_IV,6,17,16905,8,5,BRONZE_II,1,15,13809,135,111,SILVER_IV,40,15,13664,13,17,BRONZE_IV,56,16,14827,20,30,BRONZE_II,75,15,14396,32,39,BRONZE_II,9,16,15055,45,56,BRONZE_II,35,14,11744,2,15,BRONZE_III,34,14,11854
0,15,15,SILVER_IV,4,14,11787,16,27,BRONZE_III,39,10,7204,41,53,BRONZE_III,40,11,8455,8,5,BRONZE_II,1,11,7624,6,34,IRON_I,80,9,5362,393,348,SILVER_III,39,14,12987,140,149,BRONZE_I,0,12,9713,268,277,BRONZE_III,0,12,9143,291,293,BRONZE_II,23,12,8618,116,121,SILVER_IV,62,12,9530
1,11,1,SILVER_II,31,18,20302,251,259,BRONZE_IV,13,14,12334,30,53,IRON_III,12,16,15241,8,5,BRONZE_II,1,13,11013,23,53,IRON_IV,98,10,6524,5,15,IRON_I,38,15,14153,100,96,BRONZE_II,75,16,15879,18,19,BRONZE_IV,88,14,12718,18,19,BRONZE_IV,88,14,12495,1,10,BRONZE_IV,44,13,10026
1,13,5,BRONZE_I,29,12,9526,141,181,IRON_IV,41,11,7634,20,21,BRONZE_I,100,14,12034,8,5,BRONZE_II,1,12,9763,3,7,IRON_I,47,11,8019,3,7,IRON_I,47,11,8057,10,30,IRON_I,18,13,10126,10,30,IRON_I,18,11,7574,10,30,IRON_I,18,11,7394,24,28,BRONZE_IV,67,11,8137
0,179,177,SILVER_III,48,14,12128,123,127,SILVER_IV,75,12,9515,133,108,SILVER_II,70,12,9916,58,54,GOLD_IV,14,12,9222,6,11,BRONZE_II,13,11,7461,256,266,SILVER_III,71,16,16347,28,34,SILVER_IV,32,14,11975,464,444,GOLD_IV,40,15,14156,112,113,SILVER_III,0,14,11806,57,64,SILVER_III,1,13,10864
0,21,39,BRONZE_II,50,18,18564,119,139,SILVER_III,7,17,18075,136,120,GOLD_IV,48,17,17264,86,89,SILVER_III,53,16,15776,6,11,BRONZE_II,13,16,15436,69,73,SILVER_III,1,18,20902,69,73,SILVER_III,1,18,20140,6,10,BRONZE_II,19,18,22619,462,482,SILVER_IV,3,17,16986,109,111,SILVER_III,18,18,20161
0,93,112,SILVER_IV,0,15,13680,156,154,SILVER_III,74,16,15362,192,178,GOLD_IV,75,15,14377,315,298,GOLD_III,9,15,14393,6,11,BRONZE_II,13,16,16064,23,22,SILVER_II,68,18,21984,114,92,GOLD_III,26,18,21746,6,4,SILVER_III,59,17,17811,48,58,SILVER_IV,93,16,15823,46,40,BRONZE_II,78,15,13438
0,59,59,BRONZE_I,53,14,12284,14,13,BRONZE_I,30,12,9854,22,23,SILVER_IV,13,14,12544,20,30,SILVER_IV,23,12,9596,6,11,BRONZE_II,13,13,10780,290,275,GOLD_IV,0,16,16002,188,186,SILVER_II,74,15,14015,64,63,SILVER_III,77,15,13958,19,17,SILVER_I,4,14,12892,184,195,SILVER_III,19,14,11783
1,10,6,BRONZE_III,68,12,9311,54,44,GOLD_IV,75,11,7716,15,14,SILVER_IV,6,11,8355,83,97,SILVER_III,45,10,6239,6,11,BRONZE_II,13,9,6102,18,23,SILVER_IV,0,11,8139,8,10,BRONZE_I,75,9,5349,9,11,BRONZE_I,56,11,7811,65,86,BRONZE_II,90,8,4618,16,22,BRONZE_I,3,8,4465
0,98,92,SILVER_II,75,15,13576,119,106,SILVER_II,66,13,11217,33,30,SILVER_IV,63,15,13699,66,59,GOLD_IV,65,14,12118,6,11,BRONZE_II,13,13,10801,186,188,SILVER_II,66,16,16295,143,148,SILVER_III,23,15,14122,73,73,SILVER_III,45,15,14427,13,11,SILVER_IV,45,14,11815,63,67,SILVER_III,62,13,10354
0,146,118,GOLD_IV,75,15,14061,101,91,GOLD_IV,0,14,12439,18,14,SILVER_II,54,12,9520,11,10,SILVER_IV,17,13,10865,6,11,BRONZE_II,13,11,8301,48,45,SILVER_III,52,15,13443,28,33,SILVER_III,56,13,10686,25,22,SILVER_I,31,17,18162,292,279,GOLD_IV,44,13,10919,8,7,BRONZE_I,49,13,9981
0,240,246,SILVER_II,12,18,18650,13,17,BRONZE_II,9,18,21256,149,110,SILVER_IV,42,17,18110,236,250,SILVER_IV,0,15,14096,132,136,BRONZE_III,25,15,13932,22,32,BRONZE_I,56,18,19176,54,62,BRONZE_I,16,18,18423,87,97,SILVER_III,12,18,20735,45,41,BRONZE_I,12,17,16833,21,13,BRONZE_III,45,17,16551
1,62,77,BRONZE_II,80,15,14442,13,17,BRONZE_II,9,18,22088,149,110,SILVER_IV,42,18,20123,40,53,BRONZE_I,0,17,17582,131,129,SILVER_I,1,16,15973,214,208,SILVER_IV,7,18,21194,138,133,SILVER_III,0,15,13960,193,204,BRONZE_I,43,15,14380,73,70,BRONZE_I,44,16,14770,84,79,BRONZE_II,27,16,15697
1,71,73,SILVER_IV,68,14,12277,13,17,BRONZE_II,9,14,12065,149,110,SILVER_IV,42,13,10549,124,111,SILVER_III,85,11,7688,56,70,BRONZE_III,0,11,7868,206,194,SILVER_III,22,13,10577,120,139,BRONZE_III,35,11,7923,312,289,SILVER_IV,41,12,9912,33,44,BRONZE_IV,0,11,7960,144,125,SILVER_III,40,11,7771
1,63,71,SILVER_I,29,18,20802,13,17,BRONZE_II,9,18,22329,160,157,BRONZE_I,47,17,16492,220,203,SILVER_IV,1,16,15748,227,213,SILVER_III,28,17,17324,350,354,BRONZE_I,28,17,16809,268,266,SILVER_IV,43,15,14665,157,132,SILVER_III,14,17,16761,130,159,SILVER_IV,0,16,14834,308,310,SILVER_III,57,15,14473
1,63,71,SILVER_I,29,16,16073,13,17,BRONZE_II,9,18,19376,330,335,GOLD_IV,46,15,13162,29,35,SILVER_IV,36,15,13162,52,64,BRONZE_I,100,14,12652,52,52,SILVER_IV,15,16,15488,496,448,SILVER_I,8,14,12498,888,873,GOLD_III,3,16,15240,282,283,GOLD_IV,0,14,12260,310,288,SILVER_II,10,13,10363
0,63,71,SILVER_I,29,18,19274,13,17,BRONZE_II,9,17,16519,46,41,SILVER_III,2,18,18452,7,19,SILVER_IV,0,15,14106,17,17,BRONZE_I,100,14,12289,18,25,BRONZE_I,100,18,21478,149,133,SILVER_I,61,18,19164,13,21,BRONZE_III,0,16,15585,15,9,SILVER_II,80,17,17037,24,18,SILVER_III,0,15,14681
1,158,165,BRONZE_I,19,18,28877,13,17,BRONZE_II,9,18,22349,484,477,BRONZE_II,52,18,21141,43,45,SILVER_IV,39,18,26001,119,124,SILVER_II,23,18,23541,89,101,SILVER_IV,63,18,20098,23,31,BRONZE_I,65,18,20814,119,111,SILVER_II,59,18,18711,180,177,SILVER_I,16,18,21585,549,484,BRONZE_II,80,18,18655
1,233,172,SILVER_II,61,18,19096,294,288,GOLD_IV,14,17,16883,34,41,BRONZE_III,0,15,13444,457,450,SILVER_III,28,15,13774,330,293,BRONZE_I,58,13,10341,193,187,SILVER_IV,0,18,23454,245,230,SILVER_III,28,18,21335,129,125,SILVER_III,88,17,17282,36,34,BRONZE_II,58,18,18648,125,141,SILVER_IV,54,17,18308
0,233,172,SILVER_II,61,17,17789,269,280,SILVER_III,0,14,12679,129,137,BRONZE_II,60,15,13150,152,165,BRONZE_III,75,13,11215,39,46,BRONZE_II,51,12,9584,171,173,BRONZE_I,100,11,8377,242,210,SILVER_IV,36,14,12067,214,216,SILVER_IV,14,13,10069,36,34,BRONZE_II,58,14,11669,264,228,SILVER_IV,18,11,8432
0,270,276,BRONZE_II,0,16,16260,30,40,SILVER_IV,46,16,15863,18,16,BRONZE_III,85,15,13716,50,62,BRONZE_I,77,13,11129,84,79,SILVER_IV,18,15,13732,98,99,BRONZE_II,30,13,10380,26,31,BRONZE_II,0,13,10735,121,122,SILVER_IV,0,14,12885,36,34,BRONZE_II,58,16,14856,249,238,BRONZE_II,15,12,9820
1,341,329,SILVER_III,85,16,14709,76,79,SILVER_III,44,14,12517,98,108,SILVER_IV,24,17,16496,125,153,IRON_III,67,13,10935,131,126,SILVER_II,14,14,12364,217,207,SILVER_III,3,16,15416,383,355,SILVER_I,23,17,16874,121,122,SILVER_IV,0,16,15201,36,34,BRONZE_II,58,16,14878,249,238,BRONZE_II,15,15,14039
0,270,288,SILVER_III,76,17,17100,11,17,BRONZE_II,84,18,18392,128,102,BRONZE_I,6,18,20453,207,203,SILVER_IV,34,18,18371,43,54,BRONZE_IV,25,16,14805,97,98,BRONZE_II,29,17,17626,6,10,BRONZE_IV,1,15,14044,124,176,BRONZE_II,8,15,13510,36,34,BRONZE_II,58,16,16424,202,189,SILVER_IV,27,15,13059
1,336,336,BRONZE_I,0,16,15428,187,187,BRONZE_III,45,15,13210,55,62,BRONZE_II,75,15,13242,45,23,SILVER_IV,46,14,11612,129,118,BRONZE_I,29,13,11286,72,87,BRONZE_III,75,16,15839,60,60,BRONZE_I,100,17,18082,114,126,SILVER_IV,0,15,13182,36,34,BRONZE_II,58,17,16901,114,126,SILVER_IV,0,14,12391
0,237,265,SILVER_IV,0,18,19119,85,77,BRONZE_I,100,17,17189,781,701,SILVER_III,31,17,17807,236,263,BRONZE_III,75,17,18257,110,93,SILVER_IV,17,16,16035,35,45,BRONZE_II,57,16,15975,28,23,BRONZE_III,92,14,12647,100,80,SILVER_IV,0,14,12399,36,34,BRONZE_II,58,17,16626,30,47,BRONZE_III,17,14,12915
1,70,91,GOLD_IV,0,15,13564,356,319,DIAMOND_IV,83,15,13527,9,8,SILVER_II,65,14,12069,175,163,SILVER_IV,88,15,13257,521,512,SILVER_III,17,13,10294,128,139,PLATINUM_IV,14,15,13715,128,139,PLATINUM_IV,14,15,13170,15,18,GOLD_I,25,18,19913,112,128,GOLD_II,62,15,14309,14,9,BRONZE_II,90,12,9807
1,14,9,BRONZE_II,90,13,10516,14,9,BRONZE_II,90,12,9578,15,18,SILVER_IV,72,13,10379,9,11,BRONZE_II,95,11,8255,24,21,SILVER_IV,0,11,7582,9,11,BRONZE_I,5,16,16202,9,11,BRONZE_I,5,15,13668,9,11,BRONZE_I,5,13,10735,12,8,SILVER_IV,1,13,10308,14,9,BRONZE_II,90,14,12892
0,5,11,GOLD_IV,47,13,10920,117,103,GOLD_III,5,13,10803,34,31,GOLD_III,55,14,12331,20,25,SILVER_II,85,12,9153,11,13,SILVER_II,75,12,8840,15,18,GOLD_I,25,12,9600,15,18,GOLD_I,25,11,7747,101,93,GOLD_I,100,12,8957,38,34,GOLD_I,29,11,7868,14,9,BRONZE_II,90,9,5657
1,10,12,BRONZE_II,41,17,17683,10,12,BRONZE_II,41,17,17498,10,10,BRONZE_I,45,18,18642,46,52,SILVER_II,23,18,19751,6,6,BRONZE_II,51,16,15615,10,13,SILVER_III,52,18,24017,10,13,SILVER_III,52,18,20673,5,9,BRONZE_III,10,17,16930,5,9,BRONZE_I,8,17,16607,14,9,BRONZE_II,90,18,21935
1,24,25,SILVER_II,35,13,10878,2,8,BRONZE_III,4,9,5431,2,8,BRONZE_III,4,11,7976,14,12,SILVER_II,37,10,6426,26,19,SILVER_II,77,9,5601,25,22,SILVER_III,75,13,9991,25,22,SILVER_III,75,13,10709,25,22,SILVER_III,75,11,7763,8,15,BRONZE_III,75,10,6774,14,9,BRONZE_II,90,13,10576
1,9,33,IRON_I,36,18,31696,120,132,BRONZE_II,40,18,20373,14,28,SILVER_IV,0,18,29217,31,45,BRONZE_III,0,17,17503,29,49,IRON_I,0,18,21188,16,30,BRONZE_III,30,18,26602,19,18,BRONZE_I,58,18,26643,5,7,BRONZE_IV,17,18,23397,35,56,BRONZE_IV,25,18,23650,14,9,BRONZE_II,90,18,27290
1,82,105,BRONZE_I,15,14,11549,75,83,SILVER_IV,3,13,10669,96,95,BRONZE_II,77,16,15327,102,103,SILVER_IV,78,15,13067,45,64,BRONZE_IV,74,12,9318,90,106,BRONZE_III,0,15,14606,90,106,BRONZE_III,0,15,14484,128,125,BRONZE_I,71,15,13650,40,55,BRONZE_II,21,14,11871,14,9,BRONZE_II,90,16,16211
1,7,8,BRONZE_II,22,15,13272,26,18,GOLD_II,3,12,8649,32,32,BRONZE_I,0,14,11500,39,23,SILVER_III,55,13,10165,39,23,SILVER_III,55,10,6846,39,23,SILVER_III,55,11,8501,52,68,BRONZE_IV,40,10,6218,7,9,BRONZE_IV,43,12,9651,80,79,GOLD_IV,62,9,5383,14,8,BRONZE_I,45,10,6704
0,7,8,BRONZE_II,22,14,11592,14,12,GOLD_IV,1,14,11825,39,23,SILVER_III,55,13,11275,32,32,BRONZE_I,0,15,13411,32,32,BRONZE_I,0,11,7671,70,87,SILVER_IV,79,17,17974,134,123,SILVER_II,82,15,13546,133,122,GOLD_II,0,15,14370,133,122,GOLD_II,0,16,15587,2,10,IRON_II,59,13,11291
1,7,8,BRONZE_II,22,17,17762,203,147,GOLD_III,76,18,20857,12,9,BRONZE_I,64,16,16431,21,20,BRONZE_IV,61,18,18563,169,159,SILVER_II,58,16,16250,291,277,SILVER_III,0,16,15386,182,164,SILVER_I,13,14,12614,70,77,BRONZE_I,56,18,19099,24,28,BRONZE_II,13,14,12610,196,176,SILVER_II,54,13,11413
0,7,8,BRONZE_II,22,15,13378,150,160,GOLD_IV,3,17,17750,268,299,SILVER_IV,0,17,17689,137,160,SILVER_IV,10,16,14805,269,269,SILVER_IV,91,15,13024,82,83,GOLD_IV,0,18,22192,59,56,SILVER_II,91,18,20208,91,92,SILVER_III,59,17,17307,64,49,SILVER_I,50,17,17769,94,93,SILVER_II,61,15,13798
0,7,8,BRONZE_II,22,15,13959,85,88,BRONZE_I,19,17,16926,115,119,BRONZE_II,52,16,15260,119,119,SILVER_III,92,16,16211,91,90,SILVER_IV,33,15,13667,9,10,BRONZE_III,73,18,20060,18,37,BRONZE_III,65,18,20343,37,34,SILVER_III,5,17,17105,8,10,BRONZE_II,60,17,16965,229,228,BRONZE_I,20,16,16153
1,7,8,BRONZE_II,22,16,15473,312,320,SILVER_IV,71,18,18437,256,264,SILVER_IV,42,18,19359,288,285,SILVER_IV,88,18,21260,189,152,SILVER_II,15,16,15091,163,184,SILVER_IV,1,18,18466,261,247,SILVER_II,30,17,16819,94,83,SILVER_III,67,18,19744,436,433,SILVER_IV,36,17,17460,91,82,SILVER_IV,33,16,15198
1,7,8,BRONZE_II,22,16,16242,58,91,BRONZE_IV,7,17,17454,214,207,BRONZE_IV,52,16,15939,105,110,BRONZE_III,47,17,17256,78,67,SILVER_IV,14,17,17005,126,132,SILVER_IV,0,18,18888,375,382,BRONZE_IV,75,16,16002,375,382,BRONZE_IV,75,15,13362,73,65,SILVER_IV,29,16,15917,225,225,BRONZE_II,59,14,12551
1,225,225,BRONZE_II,59,18,20357,10,15,BRONZE_II,50,16,15767,628,629,SILVER_IV,0,18,18524,208,194,BRONZE_II,38,17,17713,126,167,BRONZE_II,57,17,16772,126,167,BRONZE_II,57,18,18515,27,50,SILVER_IV,0,18,19269,37,42,BRONZE_II,67,18,19982,16,28,BRONZE_II,65,18,19501,96,122,BRONZE_II,71,18,20346
1,16,16,BRONZE_IV,2,16,15120,60,67,BRONZE_II,86,15,13604,19,33,BRONZE_IV,50,18,19370,3,9,BRONZE_III,25,14,12807,55,77,BRONZE_IV,0,13,11173,16,22,BRONZE_II,54,15,14661,127,122,BRONZE_I,60,17,17531,37,42,BRONZE_II,67,17,16910,145,160,SILVER_IV,0,18,19144,16,16,BRONZE_IV,2,17,17000
0,19,24,BRONZE_I,33,16,16457,427,406,SILVER_IV,14,16,15355,46,41,SILVER_IV,24,16,15063,33,33,SILVER_IV,47,16,15984,33,33,SILVER_IV,47,15,13660,55,77,BRONZE_IV,0,14,12525,48,54,BRONZE_II,19,15,14270,37,42,BRONZE_II,67,16,15236,27,33,BRONZE_II,54,14,11641,27,33,BRONZE_II,54,13,11103
1,234,217,BRONZE_II,68,17,16715,445,454,SILVER_III,0,14,12880,330,335,GOLD_IV,46,16,15875,337,309,SILVER_IV,5,14,12120,93,81,SILVER_IV,42,15,13968,460,458,BRONZE_II,0,17,17908,172,108,PLATINUM_IV,76,17,18112,37,42,BRONZE_II,67,16,15681,104,128,BRONZE_III,75,15,14435,124,138,SILVER_III,63,14,12648
0,293,287,SILVER_III,83,18,24858,70,72,BRONZE_II,80,18,21372,184,155,SILVER_III,70,18,19750,253,245,BRONZE_II,73,18,19679,196,204,SILVER_IV,40,17,17167,53,64,SILVER_IV,77,18,19920,151,157,BRONZE_III,24,16,15751,37,42,BRONZE_II,67,18,20954,349,361,BRONZE_II,4,18,18694,111,142,BRONZE_III,41,17,17727
0,214,194,BRONZE_II,30,17,17370,94,100,BRONZE_II,59,18,18544,68,86,BRONZE_III,41,18,18686,285,288,BRONZE_II,56,17,18300,121,126,BRONZE_I,33,15,14556,116,131,BRONZE_II,23,17,18323,250,268,SILVER_IV,30,16,15191,37,42,BRONZE_II,67,17,16503,113,119,BRONZE_II,20,16,15953,237,225,SILVER_IV,10,14,11527
0,126,141,SILVER_IV,0,17,16762,169,174,SILVER_IV,48,18,18712,146,146,BRONZE_II,0,17,17949,124,116,SILVER_II,13,15,14505,108,130,BRONZE_IV,27,14,12353,215,223,BRONZE_I,9,15,14249,38,51,BRONZE_II,22,13,10680,37,42,BRONZE_II,67,16,16398,467,475,SILVER_IV,0,16,15950,169,181,BRONZE_IV,19,13,10586
1,156,170,BRONZE_IV,12,15,14247,18,23,BRONZE_IV,28,15,13736,18,23,BRONZE_IV,28,16,16124,18,23,BRONZE_IV,28,15,13645,66,57,SILVER_IV,1,11,7551,7,11,BRONZE_II,28,16,14834,20,27,BRONZE_II,5,16,15150,483,455,BRONZE_III,16,17,16654,11,17,BRONZE_II,56,15,13085,43,53,BRONZE_IV,17,13,10238
0,7,4,BRONZE_IV,88,17,17255,8,5,BRONZE_III,23,17,16488,31,31,SILVER_IV,56,16,15500,9,1,BRONZE_II,69,15,13175,231,237,BRONZE_III,18,14,11744,7,11,BRONZE_II,28,15,13076,231,237,BRONZE_III,18,15,14571,44,39,BRONZE_I,14,14,12505,2,9,BRONZE_IV,80,15,13949,20,27,BRONZE_II,5,14,11861
0,17,18,BRONZE_I,32,12,8758,21,24,BRONZE_II,36,10,6132,11,11,BRONZE_I,22,12,9532,12,19,BRONZE_II,59,10,6415,12,19,BRONZE_II,59,9,6007,7,11,BRONZE_II,28,8,4745,2,9,BRONZE_IV,80,10,6884,20,27,BRONZE_II,5,9,5372,20,27,BRONZE_II,5,9,5563,7,11,BRONZE_II,28,8,4404
0,46,40,GOLD_IV,61,13,11048,352,312,SILVER_IV,81,13,10896,828,797,BRONZE_I,31,15,13181,86,77,SILVER_II,47,13,11070,116,124,SILVER_III,48,12,8648,7,11,BRONZE_II,28,14,11823,130,138,SILVER_IV,91,11,8356,395,381,SILVER_IV,12,13,10399,27,30,SILVER_III,36,12,8598,100,105,BRONZE_III,49,9,5983
1,27,42,BRONZE_II,51,14,11678,29,43,BRONZE_III,24,13,10171,66,78,SILVER_III,71,14,12011,90,91,SILVER_III,61,12,8989,205,220,SILVER_IV,21,11,8355,7,11,BRONZE_II,28,14,12164,247,267,SILVER_III,19,13,10825,249,261,BRONZE_III,75,13,10172,10,7,BRONZE_III,69,12,9096,55,67,BRONZE_III,0,11,7677
0,17,17,BRONZE_II,86,8,4895,25,25,BRONZE_II,44,7,3316,66,78,SILVER_III,71,8,4865,11,16,BRONZE_IV,87,7,3703,10,6,BRONZE_II,50,7,3320,7,11,BRONZE_II,28,9,5391,90,112,BRONZE_III,52,8,4428,20,25,BRONZE_II,87,8,4956,134,154,BRONZE_IV,29,7,3184,7,43,IRON_IV,82,2,567
0,129,104,BRONZE_I,74,17,17110,60,59,SILVER_I,5,15,13810,10,6,BRONZE_II,51,14,12677,3,8,BRONZE_I,9,14,12101,24,23,SILVER_IV,1,13,10017,7,11,BRONZE_II,28,15,13996,67,101,BRONZE_II,34,15,13345,67,101,BRONZE_II,34,15,14182,67,101,BRONZE_II,34,13,10595,53,52,SILVER_III,67,11,8520
0,26,22,BRONZE_I,65,16,15933,44,28,SILVER_II,3,14,12918,6,4,BRONZE_IV,68,14,12781,41,56,BRONZE_II,0,15,13511,32,35,BRONZE_I,80,13,10811,215,207,BRONZE_II,70,14,13003,215,207,BRONZE_II,70,14,11936,32,38,BRONZE_I,77,15,13086,10,16,BRONZE_II,9,13,11082,12,19,BRONZE_II,23,12,8994
1,51,71,BRONZE_I,9,9,5797,290,302,BRONZE_I,7,9,5111,74,77,SILVER_IV,34,10,6732,74,77,SILVER_IV,34,8,4617,31,25,BRONZE_I,69,8,4887,44,54,SILVER_III,31,12,9768,44,54,SILVER_III,31,11,7429,143,160,BRONZE_IV,33,12,8978,10,16,BRONZE_II,9,9,5857,51,71,BRONZE_I,9,10,6167
1,41,57,BRONZE_III,77,13,10682,606,560,SILVER_IV,26,12,9390,142,132,BRONZE_I,14,13,10361,38,43,BRONZE_I,48,12,8816,72,79,BRONZE_I,34,11,8250,209,204,BRONZE_III,63,14,12134,209,204,BRONZE_III,63,13,11106,29,35,BRONZE_I,100,13,11381,10,16,BRONZE_II,9,11,8448,128,133,BRONZE_III,40,11,8332
0,45,40,SILVER_I,59,17,17874,45,40,SILVER_I,59,17,17871,10,10,SILVER_II,13,18,18913,10,10,SILVER_II,13,14,12274,54,58,SILVER_III,26,14,12648,8,6,BRONZE_I,19,16,16230,8,6,BRONZE_I,19,14,12587,10,10,BRONZE_I,11,15,14255,10,16,BRONZE_II,9,14,12670,33,24,SILVER_IV,20,14,12711
0,426,449,GOLD_IV,38,12,9808,39,49,IRON_I,21,11,8462,62,53,GOLD_I,1,15,13980,62,53,GOLD_I,1,11,7621,23,7,PLATINUM_IV,76,10,7220,23,7,PLATINUM_IV,76,10,6201,23,7,PLATINUM_IV,76,11,7996,10,16,BRONZE_II,9,13,11418,10,16,BRONZE_II,9,12,9689,24,27,SILVER_II,0,9,5760
1,56,64,SILVER_IV,20,18,18468,89,88,GOLD_I,20,18,18412,18,19,SILVER_IV,20,16,14764,321,333,SILVER_IV,15,17,17341,220,241,SILVER_IV,17,15,14474,24,27,SILVER_II,0,17,17307,3,7,SILVER_IV,46,18,20021,3,7,SILVER_IV,46,18,19179,10,16,BRONZE_II,9,16,16423,3,7,SILVER_IV,46,17,16719
1,6,14,BRONZE_IV,0,14,12069,56,61,BRONZE_I,60,12,9748,38,62,BRONZE_IV,0,14,11655,38,62,BRONZE_IV,0,12,9690,27,42,BRONZE_III,14,12,8660,124,137,BRONZE_III,32,17,17533,124,137,BRONZE_III,32,13,11404,138,149,BRONZE_III,36,15,14392,10,16,BRONZE_II,9,12,8999,16,9,BRONZE_I,71,12,9571
1,111,97,BRONZE_I,100,14,12577,80,101,BRONZE_II,75,14,12764,248,232,BRONZE_II,48,13,11137,167,175,BRONZE_II,28,13,10395,174,182,BRONZE_II,46,13,10613,836,875,BRONZE_II,38,12,9113,13,31,BRONZE_III,0,12,8788,63,71,BRONZE_II,17,13,10460,159,177,BRONZE_II,37,11,7944,289,298,BRONZE_I,59,11,8141
0,371,339,BRONZE_II,6,11,7940,75,77,BRONZE_III,75,10,7095,248,232,BRONZE_II,48,11,8074,62,101,BRONZE_II,88,11,8031,28,41,BRONZE_III,63,10,7224,204,205,BRONZE_II,15,14,11628,269,257,BRONZE_II,35,14,12070,220,252,BRONZE_II,16,14,12231,164,177,BRONZE_III,64,13,10328,27,20,BRONZE_III,76,12,9436
1,340,308,SILVER_III,0,15,14114,52,58,SILVER_III,0,14,12077,248,232,BRONZE_II,48,16,15028,253,266,SILVER_IV,0,12,9534,74,85,SILVER_IV,75,13,11201,581,567,SILVER_IV,29,13,10519,7,27,BRONZE_IV,18,11,8381,112,113,SILVER_IV,21,14,12140,398,395,SILVER_III,0,12,8876,21,30,BRONZE_I,0,11,8027
1,267,251,SILVER_IV,0,9,5872,271,281,BRONZE_III,46,9,5810,248,232,BRONZE_II,48,10,7073,61,65,BRONZE_II,62,9,5672,218,222,BRONZE_I,83,8,4673,127,121,BRONZE_II,75,10,6458,119,130,BRONZE_II,59,7,3810,109,102,SILVER_IV,13,8,4482,276,297,SILVER_IV,1,8,4251,78,98,BRONZE_IV,14,7,3528
1,182,199,BRONZE_II,31,16,15680,24,34,BRONZE_II,49,15,14237,248,232,BRONZE_II,48,14,11897,91,112,BRONZE_III,75,16,16290,300,293,BRONZE_I,44,14,11561,153,140,BRONZE_I,23,14,11803,10,13,BRONZE_III,99,16,14791,581,540,BRONZE_III,93,15,14189,111,122,BRONZE_II,17,15,13121,23,76,IRON_IV,16,11,7505
0,28,33,BRONZE_IV,52,16,15224,268,315,BRONZE_III,46,13,11306,248,232,BRONZE_II,48,15,13483,23,41,BRONZE_III,38,14,12405,25,38,BRONZE_III,75,13,10974,300,293,BRONZE_I,44,16,15698,290,367,BRONZE_II,6,16,16390,157,167,BRONZE_II,0,17,16941,113,150,BRONZE_II,14,15,13863,209,217,BRONZE_III,47,14,12554
1,150,146,BRONZE_III,75,15,14126,204,211,BRONZE_II,36,14,12793,248,232,BRONZE_II,48,12,9926,199,211,SILVER_IV,52,14,11800,120,130,BRONZE_II,43,14,11966,19,19,BRONZE_II,27,14,12914,106,103,BRONZE_II,19,16,15743,28,33,BRONZE_IV,52,14,12408,208,230,BRONZE_IV,16,13,11348,19,61,IRON_IV,0,11,7595
