result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,35,25,PLATINUM_III,1,9,5193,231,240,PLATINUM_I,14,4,1706,271,270,PLATINUM_II,13,9,5858,65,57,PLATINUM_II,27,7,3361,141,150,PLATINUM_III,23,7,3471,224,218,PLATINUM_II,27,11,8297,85,77,PLATINUM_III,15,10,6300,275,233,PLATINUM_I,0,9,5796,286,277,PLATINUM_IV,9,11,7502,162,149,PLATINUM_II,15,8,4653
0,314,302,PLATINUM_III,30,16,14877,231,240,PLATINUM_I,14,15,13285,165,157,PLATINUM_III,5,15,14675,286,277,PLATINUM_IV,9,15,14011,252,224,PLATINUM_II,49,13,11242,246,254,PLATINUM_IV,48,13,10893,85,77,PLATINUM_III,15,14,12693,150,129,PLATINUM_III,39,14,12774,286,265,PLATINUM_II,15,13,10293,162,149,PLATINUM_II,15,12,9106
0,163,148,PLATINUM_III,60,16,15805,230,233,PLATINUM_III,45,16,16336,44,42,PLATINUM_III,51,16,15166,212,190,PLATINUM_III,65,15,13071,252,224,PLATINUM_II,49,14,12696,55,43,PLATINUM_II,1,15,13459,85,77,PLATINUM_III,15,13,10820,178,166,PLATINUM_IV,0,15,13610,162,161,PLATINUM_II,59,14,11674,550,546,PLATINUM_III,28,13,10151
0,411,411,PLATINUM_IV,57,18,23036,194,161,PLATINUM_I,25,18,19373,182,189,PLATINUM_IV,29,18,21197,252,244,PLATINUM_II,5,18,23480,330,327,PLATINUM_I,65,16,16417,880,897,PLATINUM_IV,12,16,16452,85,77,PLATINUM_III,15,18,19887,266,276,PLATINUM_IV,60,17,17959,148,131,PLATINUM_II,0,18,18571,393,394,PLATINUM_IV,48,15,14375
0,52,55,PLATINUM_III,53,12,9103,290,279,PLATINUM_III,33,12,9155,102,81,PLATINUM_I,72,13,10764,67,47,PLATINUM_IV,43,12,8591,78,88,PLATINUM_I,0,10,7090,260,241,PLATINUM_III,7,12,8652,85,77,PLATINUM_III,15,9,5909,100,94,PLATINUM_II,2,11,8285,135,145,PLATINUM_III,75,10,6998,287,278,PLATINUM_III,4,9,5626
0,297,296,PLATINUM_IV,72,15,13349,92,71,PLATINUM_II,80,14,12778,351,330,PLATINUM_III,75,14,12819,296,301,PLATINUM_III,0,13,10607,133,124,PLATINUM_III,60,11,8500,174,171,DIAMOND_IV,0,14,12971,85,77,PLATINUM_III,15,13,11303,385,360,DIAMOND_IV,24,12,9716,134,100,PLATINUM_II,38,11,8336,339,345,PLATINUM_III,37,10,6867
1,36,40,PLATINUM_IV,66,16,14880,261,249,PLATINUM_IV,14,15,13716,75,58,PLATINUM_I,31,17,16560,120,101,PLATINUM_III,14,14,12013,97,69,PLATINUM_III,21,13,10987,294,284,PLATINUM_III,42,14,12293,157,159,PLATINUM_II,0,13,10858,240,223,PLATINUM_IV,50,16,14776,37,33,PLATINUM_IV,17,13,11227,120,130,PLATINUM_III,32,11,8203
0,56,43,PLATINUM_IV,4,17,16659,81,89,GOLD_IV,26,16,15203,313,306,PLATINUM_III,7,18,19365,364,351,PLATINUM_III,7,18,18422,97,69,PLATINUM_III,21,14,11547,202,189,PLATINUM_II,30,17,17484,123,93,PLATINUM_II,75,17,18043,155,167,PLATINUM_IV,8,18,21455,192,180,PLATINUM_IV,72,18,18713,126,128,PLATINUM_IV,20,16,15406
1,339,346,PLATINUM_II,15,16,14966,232,232,PLATINUM_IV,10,13,11404,313,306,PLATINUM_III,7,14,12858,230,222,PLATINUM_IV,5,15,13396,97,69,PLATINUM_III,21,13,10725,93,116,GOLD_I,43,13,10685,148,150,PLATINUM_IV,0,12,9130,181,172,PLATINUM_III,75,13,11382,61,66,PLATINUM_IV,75,12,8877,166,185,PLATINUM_I,10,10,6621
0,60,60,PLATINUM_III,23,12,9575,290,291,PLATINUM_III,0,10,6285,138,128,PLATINUM_IV,33,11,8498,230,222,PLATINUM_IV,5,9,5638,97,69,PLATINUM_III,21,9,5215,80,68,DIAMOND_III,35,12,9088,67,55,PLATINUM_III,27,15,13487,430,400,PLATINUM_IV,16,11,7650,858,814,DIAMOND_III,17,11,7784,367,377,GOLD_I,52,9,5996
1,474,456,PLATINUM_III,75,17,16840,754,735,PLATINUM_I,14,17,17624,100,103,PLATINUM_IV,0,17,17227,269,283,GOLD_I,69,16,15016,97,69,PLATINUM_III,21,14,12501,345,304,PLATINUM_IV,47,16,15065,214,179,DIAMOND_II,5,16,15634,351,318,DIAMOND_IV,13,16,15460,206,204,PLATINUM_IV,28,16,15874,123,125,PLATINUM_IV,0,13,11059
1,63,47,PLATINUM_III,0,17,17848,68,61,PLATINUM_III,75,14,12503,157,194,PLATINUM_IV,0,14,11887,31,27,GOLD_I,100,13,10069,97,69,PLATINUM_III,21,12,9957,206,205,PLATINUM_III,30,15,13495,142,130,GOLD_I,100,14,12387,375,397,GOLD_I,80,15,13945,649,638,PLATINUM_III,27,14,11509,70,75,PLATINUM_IV,13,12,9398
1,23,18,GOLD_I,69,16,16009,179,130,PLATINUM_III,75,16,16176,54,81,GOLD_IV,78,17,18282,119,88,PLATINUM_III,86,15,13854,97,69,PLATINUM_III,21,16,15929,143,154,PLATINUM_IV,0,17,18207,304,297,PLATINUM_IV,82,17,17079,138,131,PLATINUM_III,34,18,19592,93,79,PLATINUM_III,30,17,17633,85,73,PLATINUM_III,54,15,13608
1,398,402,PLATINUM_III,68,15,13264,338,332,PLATINUM_III,29,15,13238,34,31,PLATINUM_III,83,14,12116,246,246,PLATINUM_II,14,15,14120,272,264,PLATINUM_IV,54,13,11251,107,106,PLATINUM_I,18,15,13835,49,47,PLATINUM_IV,58,12,9536,318,298,DIAMOND_IV,1,14,11608,207,199,PLATINUM_II,50,12,9514,172,197,PLATINUM_IV,78,10,6808
1,137,106,DIAMOND_IV,21,17,18238,40,62,PLATINUM_II,4,16,15989,34,31,PLATINUM_III,83,16,16295,271,255,PLATINUM_I,11,16,15837,248,269,PLATINUM_II,33,14,12623,56,37,PLATINUM_II,20,16,15765,236,255,PLATINUM_IV,47,15,13712,112,93,PLATINUM_II,30,16,16256,117,81,PLATINUM_III,63,15,13646,454,436,DIAMOND_III,64,13,10941
1,140,126,PLATINUM_III,24,13,10923,209,179,PLATINUM_I,44,14,11495,34,31,PLATINUM_III,83,12,9897,205,195,PLATINUM_II,23,13,10007,156,145,PLATINUM_I,12,11,8444,186,200,PLATINUM_III,93,13,10717,154,129,DIAMOND_IV,1,11,8349,132,116,PLATINUM_IV,93,12,9926,163,162,PLATINUM_IV,24,10,7245,214,195,PLATINUM_II,20,10,6551
1,221,204,PLATINUM_I,0,11,8479,158,156,PLATINUM_III,44,11,7987,34,31,PLATINUM_III,83,10,6537,354,355,DIAMOND_IV,29,10,6139,191,162,PLATINUM_II,75,9,5124,154,147,PLATINUM_III,31,10,6540,121,128,PLATINUM_IV,0,9,5960,195,177,PLATINUM_III,27,11,7350,722,694,PLATINUM_III,21,9,5572,10,12,PLATINUM_IV,31,7,3677
0,154,147,PLATINUM_III,31,15,13676,259,255,PLATINUM_I,9,14,12264,34,31,PLATINUM_III,83,13,10805,439,443,PLATINUM_IV,13,13,10890,297,274,PLATINUM_I,29,12,9883,77,81,PLATINUM_IV,44,15,13941,186,174,DIAMOND_IV,0,16,15156,11,9,PLATINUM_IV,46,16,16114,356,345,DIAMOND_III,0,15,13710,62,51,PLATINUM_II,79,13,10539
0,142,106,DIAMOND_IV,26,16,16456,145,155,PLATINUM_II,7,15,13367,34,31,PLATINUM_III,83,13,10785,118,136,PLATINUM_II,18,14,12654,75,91,PLATINUM_II,13,14,11835,159,179,PLATINUM_III,56,17,18043,734,707,PLATINUM_II,0,16,15174,156,157,DIAMOND_IV,11,16,15485,284,304,PLATINUM_IV,5,14,12537,544,530,PLATINUM_III,88,15,13080
1,241,248,PLATINUM_IV,28,18,18898,357,357,PLATINUM_II,32,18,19913,34,31,PLATINUM_III,83,18,18832,104,96,PLATINUM_I,68,17,18066,141,129,PLATINUM_II,41,15,14588,31,28,PLATINUM_I,32,17,17370,96,109,PLATINUM_III,61,17,17711,178,183,PLATINUM_IV,8,18,18922,180,178,PLATINUM_IV,61,18,18842,177,151,PLATINUM_II,66,16,15267
0,415,404,PLATINUM_IV,11,13,10044,282,295,PLATINUM_IV,52,14,12173,243,223,PLATINUM_IV,39,13,10670,158,160,GOLD_I,100,14,11769,281,247,PLATINUM_III,0,12,9270,272,253,PLATINUM_IV,20,15,13915,134,156,PLATINUM_IV,0,16,15491,162,130,PLATINUM_IV,75,15,13852,214,207,PLATINUM_IV,86,14,12546,88,75,PLATINUM_IV,14,13,11240
0,191,181,PLATINUM_IV,57,15,13825,253,221,PLATINUM_IV,92,13,11028,275,249,GOLD_II,94,13,10967,234,225,PLATINUM_IV,0,13,11294,281,247,PLATINUM_III,0,11,7369,300,296,PLATINUM_IV,97,17,18142,411,418,PLATINUM_III,22,15,14118,196,192,PLATINUM_III,52,15,14615,176,143,GOLD_II,75,15,14620,55,61,PLATINUM_IV,37,13,10393
1,164,158,PLATINUM_III,0,18,22196,166,165,PLATINUM_III,0,17,18246,85,89,PLATINUM_IV,1,17,16759,336,344,GOLD_I,61,18,19660,281,247,PLATINUM_III,0,16,16286,100,93,GOLD_I,69,18,19170,266,233,PLATINUM_IV,12,15,14462,250,254,GOLD_II,32,17,16704,152,153,PLATINUM_IV,0,16,15095,87,82,GOLD_I,18,16,15383
1,396,378,GOLD_I,80,17,17644,96,82,PLATINUM_IV,60,16,16202,382,376,PLATINUM_IV,91,18,19821,346,325,PLATINUM_IV,37,16,15702,281,247,PLATINUM_III,0,14,12482,145,141,GOLD_I,7,17,17411,27,22,GOLD_I,31,14,12752,113,107,GOLD_I,47,14,12883,164,158,PLATINUM_IV,54,14,12136,183,165,GOLD_III,34,13,10361
1,149,135,PLATINUM_IV,75,16,15519,105,94,GOLD_I,55,15,13917,244,236,PLATINUM_IV,12,15,14465,59,53,GOLD_I,27,13,10802,281,247,PLATINUM_III,0,13,11175,203,167,GOLD_I,28,14,12668,383,386,PLATINUM_IV,7,10,6613,252,240,PLATINUM_IV,0,14,12171,168,166,PLATINUM_IV,35,13,10930,103,96,PLATINUM_IV,90,12,8640
0,342,330,GOLD_II,69,14,12447,760,745,PLATINUM_IV,66,13,10794,139,137,PLATINUM_III,74,14,11999,325,350,PLATINUM_IV,27,12,9508,281,247,PLATINUM_III,0,12,8931,223,170,PLATINUM_IV,49,15,13740,104,103,PLATINUM_IV,55,15,13590,217,183,PLATINUM_IV,0,15,13906,126,107,PLATINUM_II,42,13,11423,31,23,GOLD_III,87,12,9101
1,78,92,PLATINUM_IV,42,18,20722,206,197,PLATINUM_IV,0,16,15073,504,528,PLATINUM_IV,39,18,19096,278,238,PLATINUM_IV,53,16,15154,281,247,PLATINUM_III,0,14,12991,242,201,PLATINUM_IV,13,15,13233,336,320,PLATINUM_IV,42,16,15676,193,193,PLATINUM_IV,30,16,16103,131,144,PLATINUM_IV,0,14,12002,263,259,PLATINUM_IV,70,14,11535
0,66,80,PLATINUM_III,21,15,13474,63,56,GOLD_II,59,15,13673,100,106,PLATINUM_IV,88,15,14520,61,47,PLATINUM_III,53,15,13412,113,103,PLATINUM_III,33,13,10811,314,276,PLATINUM_II,14,15,13245,89,81,GOLD_II,4,15,13138,253,205,PLATINUM_III,0,14,13001,318,306,PLATINUM_IV,31,14,12490,64,49,PLATINUM_IV,14,12,9637
0,66,63,GOLD_I,100,12,8850,253,245,PLATINUM_IV,89,10,7235,206,200,GOLD_III,68,10,6637,301,272,PLATINUM_IV,68,10,6957,240,237,PLATINUM_IV,0,9,5195,182,190,PLATINUM_IV,30,10,6200,89,81,GOLD_II,4,8,4739,253,205,PLATINUM_III,0,10,7217,148,138,PLATINUM_IV,27,8,4851,146,162,PLATINUM_IV,10,8,4572
1,386,378,PLATINUM_IV,22,13,10708,452,447,GOLD_III,69,15,14188,238,212,PLATINUM_IV,65,16,16146,151,124,GOLD_I,45,13,11357,33,46,GOLD_III,40,13,10410,197,182,PLATINUM_IV,40,15,14634,89,81,GOLD_II,4,17,17957,253,205,PLATINUM_III,0,16,14938,95,102,GOLD_I,7,14,12007,61,53,PLATINUM_IV,59,14,11558
0,113,86,PLATINUM_III,8,18,24720,360,352,PLATINUM_II,0,17,17804,68,42,PLATINUM_II,8,18,22240,72,67,PLATINUM_IV,46,17,17417,65,58,PLATINUM_III,5,16,15701,193,197,PLATINUM_III,12,18,21921,525,496,PLATINUM_III,33,18,24420,253,205,PLATINUM_III,0,18,19417,132,99,PLATINUM_II,69,17,17932,264,241,PLATINUM_II,73,17,17754
0,199,188,PLATINUM_IV,63,16,15275,26,27,GOLD_I,100,15,14121,516,517,PLATINUM_III,36,15,14505,181,140,PLATINUM_II,70,14,12757,374,389,PLATINUM_IV,86,11,8454,91,108,PLATINUM_IV,0,12,9775,194,153,PLATINUM_IV,45,13,10783,253,205,PLATINUM_III,0,14,12071,529,506,PLATINUM_IV,12,13,9989,16,19,GOLD_III,46,12,9446
0,316,334,PLATINUM_I,15,16,15116,419,423,PLATINUM_III,0,15,13609,321,301,PLATINUM_II,92,14,12778,224,215,PLATINUM_II,32,14,12039,133,103,PLATINUM_IV,1,12,9150,18,23,GOLD_II,14,14,11868,104,115,PLATINUM_IV,91,13,11393,253,205,PLATINUM_III,0,15,13602,45,46,PLATINUM_II,52,13,11255,247,248,PLATINUM_III,54,12,9574
1,75,62,PLATINUM_II,70,14,12710,19,19,GOLD_II,5,13,11416,353,347,PLATINUM_IV,93,16,15538,141,123,PLATINUM_II,14,13,10470,129,137,PLATINUM_IV,28,12,9836,94,83,PLATINUM_IV,4,16,15739,336,338,PLATINUM_IV,52,16,15019,253,205,PLATINUM_III,0,16,15153,238,244,PLATINUM_II,14,15,14456,249,247,PLATINUM_IV,9,14,12523
1,78,67,PLATINUM_III,32,15,13754,420,427,PLATINUM_IV,75,15,14620,250,215,PLATINUM_III,72,16,15508,181,167,DIAMOND_IV,0,15,14297,455,433,DIAMOND_IV,0,15,13839,521,470,PLATINUM_II,90,17,17691,439,422,PLATINUM_I,40,17,16837,37,24,PLATINUM_III,26,17,16511,50,65,PLATINUM_IV,9,16,16390,100,79,PLATINUM_I,50,14,12455
1,20,23,PLATINUM_IV,2,13,10563,55,65,PLATINUM_III,78,13,11070,55,50,PLATINUM_IV,0,14,12562,48,14,PLATINUM_I,78,12,9758,74,48,PLATINUM_III,44,12,9304,49,52,PLATINUM_III,22,14,12572,22,17,GOLD_I,81,15,13423,37,24,PLATINUM_III,26,16,15026,59,74,PLATINUM_IV,77,14,11601,64,57,PLATINUM_III,58,13,10883
1,125,134,PLATINUM_IV,87,14,12590,107,129,PLATINUM_III,17,11,8483,524,552,PLATINUM_III,0,12,9179,534,517,PLATINUM_II,0,14,11639,202,211,PLATINUM_III,91,11,7971,33,50,PLATINUM_IV,16,15,13310,371,362,PLATINUM_III,43,14,12993,37,24,PLATINUM_III,26,14,12674,84,62,PLATINUM_II,60,12,9882,99,85,PLATINUM_III,62,12,9496
0,63,55,PLATINUM_III,49,9,5101,273,271,PLATINUM_III,30,8,4319,40,51,PLATINUM_IV,56,8,4506,237,206,PLATINUM_II,75,7,3726,23,18,PLATINUM_IV,30,7,3283,46,70,PLATINUM_IV,75,7,3806,524,552,PLATINUM_III,0,6,3019,37,24,PLATINUM_III,26,8,4518,36,31,GOLD_I,100,3,829,77,60,PLATINUM_III,70,5,2115
0,260,241,PLATINUM_I,20,14,12257,313,325,PLATINUM_IV,75,12,8752,247,211,PLATINUM_II,76,12,9780,259,261,DIAMOND_IV,20,13,10421,122,108,PLATINUM_I,59,9,5720,345,365,PLATINUM_IV,5,12,8809,500,493,PLATINUM_I,1,11,8005,37,24,PLATINUM_III,26,10,6724,361,320,DIAMOND_II,44,12,9657,149,144,PLATINUM_III,3,10,6363
1,147,140,PLATINUM_IV,77,14,11603,47,43,GOLD_I,87,13,10481,531,506,DIAMOND_IV,0,15,13209,694,710,PLATINUM_IV,62,14,11966,69,75,PLATINUM_III,52,12,9301,127,127,PLATINUM_II,25,17,16683,82,70,PLATINUM_II,59,16,15780,37,24,PLATINUM_III,26,15,13023,151,137,PLATINUM_II,5,16,14904,539,469,PLATINUM_I,100,13,10639
0,26,25,PLATINUM_IV,53,12,9882,52,51,GOLD_II,4,11,7856,29,23,GOLD_I,38,11,8452,23,15,GOLD_II,36,9,5524,352,364,PLATINUM_III,0,9,5491,50,47,PLATINUM_IV,21,9,5948,42,32,PLATINUM_III,18,9,6005,37,24,PLATINUM_III,26,9,5790,141,142,PLATINUM_III,97,11,7668,21,26,GOLD_IV,47,9,5515
0,101,72,PLATINUM_III,13,16,15624,296,296,PLATINUM_III,60,14,12770,134,123,PLATINUM_I,27,16,15834,248,238,PLATINUM_IV,75,16,14713,138,130,PLATINUM_IV,0,13,10486,79,68,PLATINUM_III,7,17,16691,79,68,PLATINUM_III,7,15,14529,156,157,PLATINUM_III,75,16,15659,73,74,PLATINUM_IV,17,16,15975,275,259,PLATINUM_III,3,13,11234
0,399,386,PLATINUM_I,39,12,9862,296,296,PLATINUM_III,60,13,11057,148,171,PLATINUM_IV,15,14,11804,233,220,PLATINUM_III,5,14,13010,108,104,PLATINUM_IV,30,12,8736,121,111,PLATINUM_III,0,15,14378,127,142,PLATINUM_III,38,14,12196,110,103,PLATINUM_III,70,15,13785,144,126,PLATINUM_I,13,14,11773,293,277,PLATINUM_II,89,12,9753
0,142,110,PLATINUM_II,1,14,12995,296,296,PLATINUM_III,60,13,10103,210,222,PLATINUM_III,54,15,13182,238,229,PLATINUM_IV,77,14,11734,165,152,PLATINUM_IV,4,12,8735,329,320,PLATINUM_I,85,15,14236,99,91,PLATINUM_III,1,16,14878,338,330,PLATINUM_III,75,15,13070,135,123,PLATINUM_II,69,15,14122,129,109,PLATINUM_II,12,14,13017
0,231,217,PLATINUM_III,71,11,8403,296,296,PLATINUM_III,60,11,7491,290,283,PLATINUM_IV,8,11,7702,259,262,PLATINUM_III,11,12,9019,154,155,PLATINUM_III,45,10,6391,96,85,PLATINUM_I,67,14,12666,23,37,PLATINUM_IV,0,13,10574,155,118,PLATINUM_IV,1,13,10726,100,81,PLATINUM_I,65,12,8599,71,78,PLATINUM_III,2,10,7118
0,349,361,PLATINUM_III,15,13,10114,296,296,PLATINUM_III,60,10,7235,19,40,PLATINUM_IV,75,11,7853,114,114,PLATINUM_II,5,11,7736,477,438,PLATINUM_II,0,10,6708,177,181,PLATINUM_II,52,14,12002,218,224,PLATINUM_I,0,13,10390,487,485,PLATINUM_II,34,13,10087,382,419,PLATINUM_II,87,12,9665,194,187,PLATINUM_II,19,10,6677
0,188,203,PLATINUM_II,62,12,9959,296,296,PLATINUM_III,60,11,7813,459,421,PLATINUM_I,86,11,8295,60,56,PLATINUM_III,4,12,8834,135,124,PLATINUM_I,1,11,7544,298,277,PLATINUM_II,73,14,12562,34,37,PLATINUM_III,11,12,9500,364,351,PLATINUM_I,15,14,12314,416,403,PLATINUM_II,71,12,9510,44,62,PLATINUM_II,2,12,8580
0,52,50,PLATINUM_III,51,16,15693,296,296,PLATINUM_III,60,13,11343,279,277,PLATINUM_III,15,15,13721,569,591,PLATINUM_IV,64,13,11016,84,58,PLATINUM_I,43,11,8573,188,203,PLATINUM_II,62,16,16263,139,152,PLATINUM_II,23,16,15728,74,81,PLATINUM_III,75,15,13940,188,162,PLATINUM_IV,55,16,16282,43,28,PLATINUM_II,4,14,12013
0,24,38,PLATINUM_IV,35,15,14380,245,243,PLATINUM_II,23,14,12720,79,92,PLATINUM_I,75,15,13549,13,13,PLATINUM_III,72,13,11080,7,7,PLATINUM_III,69,12,9340,33,23,PLATINUM_II,41,16,15670,65,64,DIAMOND_II,0,16,15106,14,13,PLATINUM_I,100,16,16413,20,19,PLATINUM_I,50,15,13890,14,29,PLATINUM_III,41,14,12934
0,20,29,PLATINUM_I,77,13,11112,166,170,DIAMOND_I,33,12,8832,79,92,PLATINUM_I,75,13,10775,157,112,DIAMOND_II,75,12,9644,7,7,PLATINUM_III,69,11,7428,81,57,MASTER_I,123,15,13155,265,246,DIAMOND_I,23,15,13045,78,86,PLATINUM_I,75,13,11061,141,122,PLATINUM_I,54,14,12190,126,133,DIAMOND_II,26,13,10113
1,40,35,MASTER_I,147,11,8422,67,58,DIAMOND_III,32,11,7631,44,48,PLATINUM_I,76,12,8594,113,109,DIAMOND_I,0,10,6156,7,7,PLATINUM_III,69,9,6041,102,97,PLATINUM_I,75,12,9898,313,303,MASTER_I,184,10,6457,42,29,PLATINUM_I,75,9,5399,51,58,PLATINUM_IV,42,8,4483,27,38,PLATINUM_III,0,7,3754
0,24,12,PLATINUM_III,75,13,10050,24,12,PLATINUM_II,17,11,8203,15,13,PLATINUM_I,4,12,9657,156,138,PLATINUM_I,75,12,9246,7,7,PLATINUM_III,69,11,7417,21,15,DIAMOND_IV,48,13,11205,101,134,GOLD_IV,0,13,11264,29,26,PLATINUM_IV,16,13,11410,112,116,DIAMOND_IV,71,12,9386,141,133,DIAMOND_II,16,12,9217
0,154,155,MASTER_I,127,15,13525,6,6,PLATINUM_IV,41,12,9394,6,6,PLATINUM_IV,41,15,13500,113,93,DIAMOND_II,75,14,11513,7,7,PLATINUM_III,69,11,8025,41,23,PLATINUM_I,10,17,16593,31,27,PLATINUM_I,75,14,11484,76,76,DIAMOND_I,60,16,15302,27,38,PLATINUM_I,35,15,14325,312,293,DIAMOND_II,75,13,10286
1,126,139,DIAMOND_III,0,16,16130,59,37,PLATINUM_I,75,16,15977,5,7,PLATINUM_III,12,15,13693,70,56,PLATINUM_I,49,16,15122,7,7,PLATINUM_III,69,14,12870,74,67,PLATINUM_I,19,17,16832,107,97,DIAMOND_I,0,16,15073,28,39,PLATINUM_I,100,16,15005,28,39,PLATINUM_I,100,13,10532,20,17,PLATINUM_I,38,15,13132
0,62,53,DIAMOND_IV,73,16,15532,106,89,MASTER_I,104,16,15937,193,215,DIAMOND_II,12,17,17725,339,327,DIAMOND_II,56,17,16574,7,7,PLATINUM_III,69,15,13038,20,20,PLATINUM_I,75,17,17798,91,67,PLATINUM_I,90,18,20824,265,270,DIAMOND_II,40,17,16828,67,55,PLATINUM_I,75,17,17578,14,25,PLATINUM_I,6,15,13020
0,86,79,PLATINUM_I,30,18,18470,149,154,GOLD_II,0,18,19205,592,632,GOLD_IV,12,18,23059,90,108,PLATINUM_IV,0,17,17751,74,90,PLATINUM_IV,12,17,17793,188,167,DIAMOND_IV,1,17,16704,140,121,DIAMOND_IV,22,18,19499,86,92,PLATINUM_IV,20,18,18527,151,155,PLATINUM_III,13,17,16683,449,428,PLATINUM_III,1,15,13123
1,197,184,PLATINUM_II,0,14,11915,213,196,PLATINUM_III,23,14,11578,474,454,GOLD_I,32,13,11230,319,338,PLATINUM_IV,7,13,10666,107,99,PLATINUM_II,40,11,8365,107,103,PLATINUM_III,0,16,15516,434,416,DIAMOND_IV,32,14,12817,168,166,GOLD_I,15,15,13310,151,155,PLATINUM_III,13,13,11164,99,100,PLATINUM_IV,47,12,9289
0,361,388,PLATINUM_IV,0,14,11597,98,75,DIAMOND_IV,16,15,13059,119,100,PLATINUM_I,63,14,12010,45,37,PLATINUM_III,40,13,9965,345,327,PLATINUM_II,85,11,8434,81,66,PLATINUM_III,50,13,11430,193,177,PLATINUM_IV,18,12,8638,627,614,PLATINUM_III,20,12,8714,151,155,PLATINUM_III,13,11,8509,158,167,PLATINUM_IV,29,11,7468
0,163,154,PLATINUM_IV,75,17,17113,139,130,PLATINUM_IV,0,16,16404,84,77,PLATINUM_IV,75,15,13395,69,71,PLATINUM_I,64,16,15431,40,43,PLATINUM_IV,3,15,14532,393,413,PLATINUM_II,34,13,11255,65,48,PLATINUM_III,70,13,11178,232,245,GOLD_II,1,15,13829,151,155,PLATINUM_III,13,16,15390,160,128,PLATINUM_I,100,12,9591
1,125,114,PLATINUM_I,46,13,10306,915,882,DIAMOND_III,39,11,8087,63,55,PLATINUM_IV,0,12,9517,466,439,PLATINUM_II,16,10,6877,151,160,PLATINUM_IV,29,10,6367,294,243,DIAMOND_III,25,13,11413,534,559,GOLD_III,3,14,11666,210,179,PLATINUM_III,30,13,9974,151,155,PLATINUM_III,13,12,9774,278,253,DIAMOND_IV,0,11,7813
1,422,416,PLATINUM_I,32,11,8235,131,139,PLATINUM_IV,78,11,7730,178,169,PLATINUM_III,44,11,8103,131,134,PLATINUM_IV,63,10,6427,51,56,PLATINUM_III,17,9,5762,460,425,DIAMOND_IV,56,13,10919,683,707,DIAMOND_IV,15,11,8577,577,568,PLATINUM_I,64,12,9934,151,155,PLATINUM_III,13,12,9714,228,250,PLATINUM_III,0,10,6480
1,160,181,GOLD_IV,53,15,14580,219,199,PLATINUM_I,75,16,15732,30,29,PLATINUM_III,13,16,16255,326,324,PLATINUM_II,31,14,12983,146,157,PLATINUM_IV,0,14,12973,165,144,PLATINUM_II,5,16,14890,309,292,PLATINUM_III,33,16,15877,197,197,PLATINUM_IV,60,17,17487,151,155,PLATINUM_III,13,18,18933,615,630,PLATINUM_IV,75,14,11992
0,208,180,DIAMOND_III,15,14,12023,497,490,PLATINUM_III,0,15,13600,41,43,PLATINUM_IV,0,13,10930,199,176,PLATINUM_III,59,14,11542,442,417,PLATINUM_I,0,12,8878,77,72,PLATINUM_II,7,15,14262,501,475,PLATINUM_II,62,15,13282,282,245,PLATINUM_II,12,15,13541,34,38,GOLD_I,77,14,11876,47,55,PLATINUM_IV,68,14,12494
0,296,273,PLATINUM_III,88,18,19991,113,122,PLATINUM_III,33,15,14070,213,224,PLATINUM_II,40,15,13744,199,176,PLATINUM_III,59,14,12796,62,76,PLATINUM_III,47,13,11300,210,194,PLATINUM_III,40,17,17492,501,475,PLATINUM_II,62,16,15338,282,245,PLATINUM_II,12,16,16094,17,14,PLATINUM_IV,57,15,13682,195,203,PLATINUM_III,14,14,11950
0,147,139,PLATINUM_II,99,16,16457,936,899,DIAMOND_IV,25,15,13826,134,129,PLATINUM_IV,47,18,19436,199,176,PLATINUM_III,59,12,9699,59,74,PLATINUM_IV,77,14,12589,91,92,PLATINUM_II,18,16,15969,66,43,DIAMOND_IV,1,18,18462,152,147,PLATINUM_I,16,15,14686,231,199,PLATINUM_III,91,16,15956,43,51,PLATINUM_III,6,14,12142
1,199,176,PLATINUM_III,59,14,11598,138,141,PLATINUM_II,31,13,11413,75,60,PLATINUM_IV,75,14,12724,199,176,PLATINUM_III,59,12,9560,75,60,PLATINUM_IV,75,11,7343,43,62,GOLD_IV,14,12,9114,37,34,GOLD_I,39,11,7509,64,64,GOLD_I,81,11,7853,99,111,GOLD_IV,0,10,6354,122,134,GOLD_IV,75,12,9068
