ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
45,0,41,0,GOLD_III,69,18,19667,107,0,122,0,GOLD_II,20,18,19867,206,0,224,0,GOLD_IV,0,15,13500,269,0,260,0,GOLD_II,60,14,11584,52,0,52,0,GOLD_IV,28,16,15607,134,0,126,0,PLATINUM_III,76,18,23336,65,0,49,0,GOLD_I,16,18,20012,218,0,190,0,GOLD_III,54,18,18444,137,0,105,0,GOLD_IV,51,17,18212,170,0,200,0,GOLD_II,12,16,16056
19,0,19,0,SILVER_III,84,17,17070,279,0,278,0,GOLD_III,77,17,17613,172,0,167,0,GOLD_III,29,17,16782,16,0,9,0,GOLD_IV,1,17,16560,38,0,36,0,GOLD_IV,6,14,12350,13,0,8,0,SILVER_II,11,15,13466,33,0,27,0,GOLD_IV,0,16,16375,31,0,29,0,GOLD_IV,0,14,12246,51,0,32,0,GOLD_II,59,15,13831,24,0,36,0,SILVER_II,3,13,10263
84,0,82,0,GOLD_III,20,15,13549,205,0,212,0,GOLD_III,7,14,12684,274,0,270,0,GOLD_III,0,14,12917,113,0,135,0,GOLD_IV,82,13,11336,125,0,119,0,GOLD_IV,75,11,8387,299,0,292,0,GOLD_II,1,14,11558,33,0,27,0,GOLD_IV,0,13,11024,31,0,29,0,GOLD_IV,0,13,10650,36,0,49,0,GOLD_IV,33,13,9967,144,0,142,0,GOLD_IV,37,10,7136
77,0,79,0,SILVER_III,33,10,6927,66,0,51,0,DIAMOND_II,45,9,5234,68,0,55,0,PLATINUM_I,62,11,7526,25,0,21,0,PLATINUM_IV,0,9,5902,66,0,65,0,PLATINUM_III,62,9,5259,218,0,185,0,DIAMOND_IV,0,9,5980,33,0,27,0,GOLD_IV,0,8,4422,9,0,5,0,SILVER_I,46,7,3812,93,0,62,0,PLATINUM_II,62,7,3237,109,0,89,0,GOLD_I,100,10,6921
374,0,360,0,DIAMOND_III,26,11,8166,374,0,360,0,DIAMOND_III,26,11,7616,40,0,27,0,GOLD_IV,27,11,8240,13,0,12,0,PLATINUM_II,1,9,5635,72,0,68,0,GOLD_IV,14,8,4340,218,0,185,0,DIAMOND_IV,0,10,6144,33,0,27,0,GOLD_IV,0,8,4712,9,0,5,0,SILVER_I,46,8,4308,93,0,62,0,PLATINUM_II,62,9,5049,109,0,89,0,GOLD_I,100,10,6392
191,0,198,0,GOLD_IV,49,13,10311,212,0,199,0,GOLD_IV,24,15,13369,402,0,383,0,GOLD_IV,30,13,11263,102,0,72,0,SILVER_I,53,13,10752,58,0,30,0,GOLD_IV,75,12,8631,36,0,35,0,SILVER_I,53,12,9751,213,0,232,0,GOLD_IV,42,12,8787,358,0,338,0,GOLD_IV,75,13,11276,36,0,42,0,GOLD_IV,18,11,8132,403,0,407,0,GOLD_IV,14,12,9065
158,0,156,0,GOLD_IV,62,13,10909,236,0,232,0,GOLD_IV,30,13,10183,62,0,79,0,GOLD_IV,14,13,10154,462,0,454,0,GOLD_IV,13,12,8932,67,0,66,0,SILVER_I,40,12,9282,198,0,189,0,GOLD_III,4,13,11220,213,0,232,0,GOLD_IV,42,16,14933,279,0,272,0,GOLD_III,0,16,15808,128,0,134,0,GOLD_IV,28,14,11568,112,0,112,0,GOLD_IV,87,13,11095
134,0,123,0,PLATINUM_IV,38,14,12455,62,0,48,0,PLATINUM_IV,65,15,13029,242,0,233,0,PLATINUM_I,45,13,11338,14,0,9,0,GOLD_IV,51,11,7872,112,0,88,0,PLATINUM_IV,60,14,11505,13,0,23,0,GOLD_III,49,13,10030,38,0,50,0,PLATINUM_III,0,11,8573,56,0,59,0,GOLD_II,40,14,11586,27,0,29,0,GOLD_I,73,12,9560,173,0,184,0,PLATINUM_IV,23,12,9527
35,0,43,0,GOLD_II,55,18,20937,132,0,135,0,PLATINUM_IV,9,16,15363,12,0,13,0,GOLD_I,15,18,18966,14,0,9,0,GOLD_IV,51,15,14565,112,0,88,0,PLATINUM_IV,60,13,11355,14,0,12,0,GOLD_II,14,16,16038,30,0,27,0,GOLD_III,19,14,11721,12,0,10,0,PLATINUM_IV,65,17,17121,336,0,330,0,PLATINUM_III,14,15,14024,115,0,131,0,PLATINUM_IV,12,15,13070
178,0,177,0,GOLD_IV,17,18,18894,489,0,481,0,GOLD_III,1,18,20271,21,0,21,0,SILVER_I,0,18,20024,379,0,373,0,GOLD_III,12,17,16861,533,0,517,0,GOLD_IV,74,17,17889,60,0,57,0,GOLD_IV,2,17,17210,203,0,197,0,GOLD_IV,35,16,14888,159,0,152,0,GOLD_III,38,16,15552,231,0,245,0,GOLD_IV,62,16,16006,194,0,187,0,GOLD_IV,74,15,14235
14,0,9,0,GOLD_III,27,18,21151,84,0,79,0,PLATINUM_IV,29,15,13969,26,0,20,0,GOLD_II,21,16,14976,143,0,141,0,GOLD_IV,0,15,13500,33,0,25,0,GOLD_I,90,13,10947,59,0,64,0,GOLD_II,0,15,13108,14,0,12,0,GOLD_IV,0,15,14553,116,0,96,0,DIAMOND_III,60,16,15263,28,0,29,0,GOLD_I,0,14,12366,25,0,12,0,GOLD_I,25,13,11381
44,0,50,0,GOLD_III,28,18,19965,28,0,29,0,GOLD_III,35,18,18923,73,0,76,0,GOLD_IV,15,18,22445,26,0,22,0,GOLD_II,0,16,16252,69,0,58,0,GOLD_II,39,18,18919,20,0,15,0,SILVER_I,44,18,22806,14,0,12,0,GOLD_IV,0,18,19024,50,0,70,0,GOLD_IV,91,17,17063,30,0,31,0,GOLD_IV,1,17,16763,11,0,12,0,GOLD_IV,45,15,13234
