rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
534,0,527,0,BRONZE_II,90,14,11595,45,0,64,0,BRONZE_IV,34,13,10525,257,0,273,0,IRON_III,18,14,12397,21,0,23,0,IRON_III,45,14,12104,804,0,792,0,BRONZE_IV,33,11,8447,192,0,231,0,IRON_III,39,16,16474,314,0,289,0,BRONZE_III,63,15,13242,99,0,117,0,BRONZE_IV,77,15,14420,29,0,45,0,BRONZE_IV,39,14,11598,261,0,250,0,BRONZE_I,29,13,11215
267,0,251,0,BRONZE_I,8,16,15947,45,0,64,0,BRONZE_IV,34,13,11155,19,0,48,0,IRON_IV,61,14,12952,62,0,84,0,IRON_II,61,14,12834,201,0,193,0,BRONZE_III,37,13,10618,90,0,111,0,IRON_II,35,16,15441,184,0,195,0,BRONZE_III,17,15,13884,122,0,135,0,BRONZE_IV,56,17,16487,233,0,241,0,BRONZE_IV,53,14,11678,47,0,71,0,IRON_III,24,14,11513
11,0,25,0,IRON_I,89,17,16584,718,0,749,0,IRON_I,65,16,15859,64,0,83,0,IRON_II,14,16,16061,117,0,117,0,IRON_II,70,16,15276,34,0,55,0,BRONZE_IV,0,13,11122,7,0,24,0,IRON_III,58,15,13388,37,0,54,0,BRONZE_IV,69,15,13662,78,0,105,0,IRON_IV,0,15,13823,259,0,272,0,BRONZE_IV,11,15,13082,99,0,132,0,IRON_IV,48,13,9970
1140,0,1155,0,IRON_III,74,15,14039,32,0,52,0,BRONZE_III,0,12,9769,49,0,69,0,IRON_II,24,13,10366,103,0,106,0,BRONZE_III,90,13,10525,11,0,51,0,IRON_IV,0,11,8494,420,0,401,0,BRONZE_III,1,16,15906,49,0,56,0,IRON_II,0,15,13139,84,0,67,0,BRONZE_II,0,15,13343,259,0,272,0,BRONZE_IV,11,14,11516,218,0,223,0,BRONZE_IV,75,13,10589
18,0,34,0,BRONZE_IV,0,12,8587,189,0,222,0,IRON_IV,89,10,6436,120,0,160,0,BRONZE_II,43,12,8759,135,0,154,0,BRONZE_IV,22,9,5455,28,0,74,0,IRON_IV,0,8,4103,65,0,108,0,IRON_II,97,14,12613,16,0,21,0,IRON_I,100,11,7977,73,0,70,0,IRON_II,8,12,8948,259,0,272,0,BRONZE_IV,11,11,8166,27,0,22,0,BRONZE_III,22,9,6049
606,0,579,0,BRONZE_IV,41,18,23519,78,0,82,0,IRON_I,67,18,20405,399,0,388,0,BRONZE_II,4,17,17643,106,0,140,0,IRON_II,78,16,15916,65,0,81,0,BRONZE_IV,14,17,18085,56,0,64,0,BRONZE_III,2,17,17468,271,0,273,0,BRONZE_IV,30,17,18260,26,0,40,0,BRONZE_IV,12,15,13865,259,0,272,0,BRONZE_IV,11,18,19012,28,0,74,0,IRON_IV,0,13,10467
130,0,149,0,BRONZE_IV,14,11,7633,519,0,550,0,BRONZE_IV,26,10,6308,42,0,58,0,IRON_IV,45,8,4994,278,0,292,0,BRONZE_III,72,10,6399,91,0,91,0,BRONZE_III,3,7,3233,18,0,32,0,BRONZE_IV,26,9,5395,429,0,449,0,IRON_I,27,8,4734,14,0,34,0,IRON_II,75,9,5148,259,0,272,0,BRONZE_IV,11,6,2902,250,0,277,0,IRON_IV,59,8,4074
87,0,105,0,BRONZE_IV,60,16,15357,131,0,157,0,BRONZE_IV,30,14,12988,305,0,341,0,BRONZE_II,66,15,14111,15,0,13,0,BRONZE_IV,72,14,11921,27,0,16,0,SILVER_IV,24,13,11080,278,0,314,0,BRONZE_IV,80,16,14977,9,0,15,0,BRONZE_IV,50,11,7750,101,0,128,0,BRONZE_IV,43,15,13045,121,0,120,0,BRONZE_II,6,14,11911,532,0,499,0,BRONZE_III,14,12,9318
20,0,39,0,BRONZE_III,21,17,17177,189,0,202,0,BRONZE_II,59,17,17043,38,0,51,0,BRONZE_III,75,16,16001,186,0,161,0,SILVER_IV,57,18,20377,137,0,121,0,BRONZE_II,32,16,16413,24,0,34,0,BRONZE_III,24,16,16063,9,0,15,0,BRONZE_IV,50,15,14375,465,0,423,0,SILVER_IV,60,17,18191,16,0,18,0,BRONZE_III,74,15,14694,29,0,32,0,BRONZE_III,28,14,12444
39,0,51,0,BRONZE_IV,12,16,16244,55,0,71,0,BRONZE_IV,64,15,14547,69,0,77,0,BRONZE_II,36,16,15391,70,0,83,0,BRONZE_II,6,16,16160,175,0,161,0,BRONZE_III,73,14,12745,58,0,68,0,BRONZE_III,75,18,18956,9,0,15,0,BRONZE_IV,50,17,17442,122,0,129,0,BRONZE_II,51,18,19990,17,0,30,0,BRONZE_III,6,15,14479,103,0,107,0,BRONZE_IV,25,15,14573
221,0,209,0,BRONZE_IV,31,13,11068,28,0,40,0,BRONZE_IV,0,13,10438,152,0,152,0,BRONZE_III,0,13,11333,103,0,87,0,BRONZE_IV,66,11,7481,280,0,301,0,IRON_II,37,10,6956,155,0,148,0,IRON_I,100,12,9809,19,0,22,0,BRONZE_IV,0,10,6601,42,0,47,0,IRON_II,76,11,8253,41,0,60,0,BRONZE_IV,14,10,7264,112,0,118,0,BRONZE_IV,14,9,5334
188,0,163,0,BRONZE_III,0,16,14734,35,0,56,0,BRONZE_IV,23,14,12032,125,0,127,0,BRONZE_III,75,14,11978,4,0,13,0,BRONZE_III,12,13,11009,58,0,58,0,BRONZE_II,29,14,11814,134,0,142,0,SILVER_IV,0,17,17809,19,0,22,0,BRONZE_IV,0,18,18691,62,0,55,0,BRONZE_I,47,16,15202,143,0,155,0,BRONZE_I,79,14,12029,155,0,147,0,BRONZE_IV,6,15,13192
135,0,151,0,BRONZE_III,10,13,10836,139,0,122,0,BRONZE_II,27,11,7873,210,0,188,0,BRONZE_I,32,11,8031,24,0,26,0,IRON_I,79,10,6304,13,0,21,0,BRONZE_I,100,10,6639,46,0,86,0,BRONZE_IV,4,11,7345,19,0,22,0,BRONZE_IV,0,11,7803,160,0,172,0,BRONZE_II,32,11,8420,62,0,55,0,BRONZE_I,47,10,7026,196,0,174,0,BRONZE_II,57,9,5616
81,0,73,0,BRONZE_II,56,17,16932,449,0,448,0,SILVER_IV,48,16,16066,53,0,69,0,IRON_I,0,15,13264,57,0,43,0,BRONZE_II,29,15,13791,209,0,191,0,BRONZE_II,27,15,14628,531,0,587,0,BRONZE_IV,17,14,11970,19,0,22,0,BRONZE_IV,0,15,14245,62,0,55,0,BRONZE_I,47,18,19691,10,0,13,0,BRONZE_II,77,15,13673,44,0,64,0,BRONZE_IV,59,13,11067
22,0,27,0,BRONZE_II,37,12,9864,250,0,256,0,BRONZE_III,53,13,10578,260,0,267,0,BRONZE_II,31,13,10397,47,0,59,0,BRONZE_III,93,13,10152,91,0,100,0,BRONZE_III,66,11,7951,40,0,42,0,BRONZE_II,13,14,12514,19,0,22,0,BRONZE_IV,0,15,13790,62,0,55,0,BRONZE_I,47,15,13781,386,0,372,0,BRONZE_III,10,12,9267,74,0,85,0,BRONZE_III,5,13,10934
7,0,8,0,BRONZE_III,60,16,15119,42,0,61,0,BRONZE_IV,0,16,15995,7,0,6,0,BRONZE_IV,81,16,16338,30,0,44,0,BRONZE_IV,70,16,14877,25,0,73,0,IRON_IV,0,14,12558,25,0,73,0,IRON_IV,0,17,17070,182,0,160,0,SILVER_IV,23,18,22560,149,0,126,0,BRONZE_IV,0,16,14825,14,0,16,0,BRONZE_II,3,16,15197,54,0,74,0,BRONZE_III,45,15,14645
7,0,5,0,BRONZE_IV,80,14,11481,7,0,5,0,BRONZE_IV,80,13,10714,63,0,70,0,SILVER_I,40,14,12301,119,0,139,0,GOLD_IV,37,13,10738,119,0,139,0,GOLD_IV,37,12,9819,9,0,21,0,IRON_I,90,13,10274,22,0,23,0,BRONZE_I,34,11,8437,45,0,52,0,GOLD_IV,15,12,8855,39,0,41,0,SILVER_IV,45,11,7599,39,0,41,0,SILVER_IV,45,9,5535
7,0,5,0,BRONZE_IV,80,12,8805,7,0,7,0,BRONZE_IV,45,13,10787,63,0,70,0,SILVER_I,40,11,8232,25,0,30,0,SILVER_II,8,12,9278,19,0,25,0,BRONZE_I,52,9,5606,23,0,41,0,BRONZE_III,41,13,11109,10,0,10,0,SILVER_II,63,12,9388,10,0,10,0,SILVER_II,63,15,13696,10,0,10,0,SILVER_II,63,12,8876,8,0,8,0,BRONZE_II,71,11,7368
342,0,338,0,IRON_III,68,17,16870,14,0,38,0,IRON_I,32,16,14758,28,0,59,0,IRON_III,0,14,12659,96,0,111,0,BRONZE_III,28,17,17406,95,0,97,0,BRONZE_IV,35,15,14245,101,0,131,0,IRON_II,11,18,19264,59,0,78,0,IRON_IV,91,17,16518,42,0,55,0,BRONZE_IV,27,17,17505,67,0,64,0,BRONZE_IV,60,17,17263,704,0,720,0,BRONZE_IV,34,16,15783
14,0,23,0,BRONZE_IV,32,17,17923,9,0,23,0,BRONZE_IV,46,18,18757,77,0,81,0,BRONZE_I,50,16,15104,8,0,15,0,IRON_I,24,16,15021,111,0,99,0,BRONZE_IV,83,15,14466,29,0,45,0,BRONZE_II,21,18,22965,75,0,99,0,BRONZE_III,15,18,22650,42,0,55,0,BRONZE_IV,27,18,20475,66,0,83,0,BRONZE_III,5,18,21440,5,0,9,0,BRONZE_IV,0,17,18026
484,0,468,0,IRON_I,100,18,18461,63,0,110,0,BRONZE_IV,0,16,15784,172,0,181,0,BRONZE_IV,48,16,15940,99,0,118,0,IRON_II,22,14,12474,29,0,29,0,IRON_I,28,13,11323,12,0,25,0,IRON_III,0,14,11913,12,0,25,0,IRON_III,0,15,14068,42,0,55,0,BRONZE_IV,27,13,11405,258,0,251,0,BRONZE_IV,0,14,12796,294,0,298,0,BRONZE_IV,9,15,13580
161,0,181,0,BRONZE_II,38,14,12919,18,0,14,0,BRONZE_III,41,15,14245,6,0,8,0,SILVER_IV,1,15,14561,6,0,8,0,BRONZE_IV,28,14,11537,21,0,18,0,BRONZE_II,90,13,11347,58,0,46,0,BRONZE_II,41,13,11223,12,0,21,0,BRONZE_II,5,12,9160,26,0,22,0,BRONZE_II,38,14,12376,18,0,24,0,BRONZE_II,34,12,9519,18,0,24,0,BRONZE_II,34,12,9251
7,0,11,0,BRONZE_IV,1,13,11210,79,0,125,0,BRONZE_IV,42,16,15346,654,0,655,0,BRONZE_III,22,14,12652,276,0,276,0,BRONZE_III,22,14,12177,120,0,138,0,BRONZE_III,0,14,12420,329,0,371,0,BRONZE_II,5,16,15920,379,0,367,0,BRONZE_III,54,14,12935,115,0,118,0,BRONZE_II,45,15,13074,493,0,504,0,BRONZE_III,29,15,13978,385,0,402,0,BRONZE_III,28,15,14124
259,0,287,0,IRON_III,12,8,4662,79,0,125,0,BRONZE_IV,42,14,12783,289,0,305,0,IRON_II,42,14,12177,9,0,5,0,IRON_I,92,12,9611,122,0,184,0,BRONZE_IV,24,12,9683,531,0,513,0,BRONZE_IV,93,13,10879,195,0,266,0,IRON_IV,71,11,8091,296,0,297,0,BRONZE_III,0,13,10217,146,0,158,0,BRONZE_IV,55,11,8184,105,0,128,0,IRON_I,15,11,7646
23,0,41,0,IRON_I,40,11,8191,79,0,125,0,BRONZE_IV,42,13,11226,41,0,49,0,BRONZE_IV,29,12,9202,55,0,62,0,BRONZE_III,47,11,8226,69,0,88,0,BRONZE_IV,31,11,7778,40,0,49,0,BRONZE_IV,17,12,9822,67,0,94,0,IRON_I,54,11,7518,487,0,507,0,BRONZE_IV,0,12,9193,118,0,130,0,IRON_I,30,11,7529,36,0,94,0,IRON_IV,50,8,4353
237,0,264,0,BRONZE_IV,36,11,7343,79,0,125,0,BRONZE_IV,42,11,7805,85,0,120,0,IRON_I,13,11,7393,7,0,9,0,IRON_I,86,11,8270,392,0,418,0,IRON_II,80,1,0,14,0,25,0,BRONZE_IV,20,10,6448,76,0,85,0,BRONZE_IV,32,1,0,22,0,71,0,IRON_IV,0,10,6926,20,0,29,0,BRONZE_IV,25,9,5647,18,0,33,0,IRON_I,44,8,4793
8,0,11,0,BRONZE_IV,71,13,10820,325,0,315,0,SILVER_IV,99,13,11210,56,0,72,0,BRONZE_IV,93,13,10469,206,0,184,0,BRONZE_II,59,12,9134,6,0,10,0,BRONZE_III,28,11,7508,6,0,10,0,BRONZE_III,28,12,9376,3,0,7,0,BRONZE_III,54,11,8013,5,0,6,0,BRONZE_IV,14,13,11012,18,0,38,0,BRONZE_III,21,11,7342,15,0,18,0,BRONZE_II,0,11,7540
15,0,21,0,BRONZE_III,0,18,25008,13,0,25,0,BRONZE_III,15,18,23871,608,0,586,0,BRONZE_III,8,18,24009,27,0,39,0,BRONZE_III,37,18,19670,430,0,454,0,BRONZE_II,1,17,18118,15,0,21,0,BRONZE_IV,55,18,26131,50,0,53,0,BRONZE_II,16,18,24246,5,0,6,0,BRONZE_IV,14,18,21747,410,0,399,0,BRONZE_II,47,18,27339,68,0,102,0,BRONZE_III,24,18,26438
5,0,9,0,IRON_I,75,15,13240,20,0,26,0,BRONZE_III,6,13,10968,115,0,125,0,BRONZE_II,71,14,12209,30,0,27,0,SILVER_III,78,16,15057,53,0,73,0,IRON_IV,0,15,14171,7,0,7,0,BRONZE_IV,61,18,19010,64,0,45,0,BRONZE_I,62,17,18245,164,0,157,0,BRONZE_III,61,17,17404,23,0,16,0,BRONZE_I,24,14,12967,2,0,9,0,IRON_I,84,13,10485
44,0,57,0,BRONZE_III,52,17,17240,107,0,113,0,SILVER_III,18,16,16121,147,0,153,0,BRONZE_II,24,15,14173,7,0,14,0,BRONZE_III,75,14,12400,7,0,14,0,BRONZE_III,75,14,12525,7,0,7,0,BRONZE_IV,61,16,15937,54,0,69,0,BRONZE_II,57,14,11445,137,0,128,0,SILVER_IV,48,15,13841,138,0,121,0,BRONZE_IV,52,13,11059,94,0,95,0,BRONZE_II,16,13,9996
15,0,17,0,BRONZE_II,54,16,16388,15,0,17,0,BRONZE_II,54,15,14005,90,0,78,0,SILVER_IV,36,16,15733,271,0,219,0,GOLD_III,15,14,11957,113,0,120,0,BRONZE_IV,78,15,13929,7,0,7,0,BRONZE_IV,61,15,13728,16,0,15,0,BRONZE_II,30,13,11101,16,0,15,0,BRONZE_II,30,13,10966,42,0,71,0,IRON_III,23,14,11453,42,0,71,0,IRON_III,23,13,11228
113,0,120,0,BRONZE_IV,78,15,14014,27,0,41,0,BRONZE_IV,45,17,17379,70,0,94,0,BRONZE_II,21,17,18299,35,0,42,0,BRONZE_II,5,14,12768,37,0,38,0,SILVER_IV,30,14,12139,7,0,7,0,BRONZE_IV,61,16,15569,7,0,9,0,BRONZE_III,23,13,11378,22,0,17,0,BRONZE_III,60,16,16169,38,0,70,0,BRONZE_IV,65,14,12222,38,0,70,0,BRONZE_IV,65,13,11407
51,0,56,0,BRONZE_I,30,16,16377,58,0,78,0,BRONZE_III,34,17,16737,178,0,169,0,SILVER_IV,0,16,14945,13,0,11,0,BRONZE_II,88,15,13566,83,0,86,0,SILVER_III,15,15,14217,7,0,7,0,BRONZE_IV,61,17,17593,14,0,18,0,BRONZE_I,0,18,19497,107,0,125,0,SILVER_IV,86,17,16551,36,0,53,0,BRONZE_IV,73,16,14798,247,0,233,0,SILVER_IV,30,15,14518
97,0,84,0,BRONZE_III,38,18,19214,290,0,269,0,BRONZE_II,88,18,21462,68,0,92,0,IRON_IV,18,16,16041,77,0,87,0,IRON_II,15,12,9339,139,0,160,0,BRONZE_IV,0,18,20084,262,0,250,0,BRONZE_IV,62,18,21491,68,0,81,0,IRON_IV,34,15,14219,6,0,7,0,BRONZE_IV,27,17,17112,98,0,97,0,BRONZE_IV,19,18,19986,147,0,161,0,IRON_I,6,16,15965
12,0,25,0,BRONZE_IV,83,11,8201,3,0,10,0,IRON_I,18,9,5495,111,0,88,0,SILVER_IV,0,12,9088,85,0,103,0,BRONZE_II,35,12,9862,21,0,31,0,BRONZE_II,4,10,7264,15,0,17,0,BRONZE_II,0,14,12126,15,0,8,0,BRONZE_II,62,14,12566,6,0,7,0,BRONZE_IV,27,13,10810,6,0,7,0,BRONZE_IV,27,11,8026,146,0,144,0,SILVER_IV,31,12,8675
7,0,29,0,IRON_II,20,10,6515,6,0,18,0,BRONZE_IV,44,11,8176,57,0,78,0,BRONZE_IV,35,13,10014,27,0,34,0,BRONZE_III,55,10,6754,28,0,64,0,IRON_IV,0,11,7682,219,0,201,0,SILVER_III,4,13,11115,66,0,81,0,BRONZE_IV,0,12,8757,6,0,7,0,BRONZE_IV,27,13,10917,121,0,113,0,BRONZE_I,32,11,8462,6,0,16,0,IRON_I,43,12,8753
95,0,85,0,SILVER_IV,14,11,7303,31,0,11,0,SILVER_I,28,11,7686,16,0,29,0,BRONZE_IV,52,10,7091,226,0,221,0,SILVER_I,14,9,5771,24,0,38,0,BRONZE_IV,47,7,3800,5,0,13,0,IRON_I,47,8,4976,5,0,13,0,IRON_I,47,8,4429,6,0,7,0,BRONZE_IV,27,9,5592,53,0,52,0,BRONZE_II,30,8,4492,9,0,23,0,IRON_I,18,8,4691
72,0,76,0,BRONZE_IV,75,13,10197,92,0,101,0,BRONZE_III,0,10,6962,233,0,243,0,BRONZE_III,11,10,7224,20,0,25,0,BRONZE_IV,49,9,6063,69,0,57,0,BRONZE_II,20,9,5413,14,0,27,0,BRONZE_IV,75,11,7419,55,0,57,0,BRONZE_I,34,9,5834,212,0,214,0,BRONZE_II,73,9,5683,18,0,32,0,BRONZE_IV,3,8,5005,5,0,11,0,BRONZE_IV,0,8,4547
14,0,13,0,BRONZE_II,16,12,8642,13,0,37,0,IRON_II,37,9,5401,137,0,157,0,BRONZE_IV,75,11,7587,2,0,9,0,IRON_II,75,9,6017,2,0,9,0,BRONZE_IV,0,8,4671,58,0,66,0,BRONZE_IV,30,12,9529,58,0,66,0,BRONZE_IV,30,11,7604,24,0,27,0,BRONZE_I,70,11,7482,9,0,19,0,BRONZE_III,20,11,7324,13,0,12,0,SILVER_IV,44,11,7511
95,0,103,0,SILVER_IV,0,15,13049,10,0,13,0,BRONZE_II,0,14,12099,347,0,357,0,BRONZE_IV,0,16,15214,2,0,9,0,IRON_II,75,12,9681,2,0,9,0,BRONZE_IV,0,12,9900,16,0,25,0,BRONZE_IV,45,15,14007,11,0,13,0,BRONZE_IV,0,14,12724,68,0,68,0,BRONZE_II,16,13,10543,68,0,83,0,BRONZE_IV,54,12,8653,15,0,16,0,BRONZE_IV,37,12,8847
112,0,130,0,IRON_III,29,18,19470,383,0,406,0,BRONZE_IV,49,18,20814,79,0,114,0,BRONZE_IV,0,18,26512,45,0,64,0,BRONZE_IV,13,18,20064,286,0,302,0,IRON_III,46,18,18978,91,0,93,0,BRONZE_IV,77,18,26713,83,0,99,0,BRONZE_IV,23,18,23469,54,0,92,0,IRON_II,21,18,20758,349,0,350,0,BRONZE_IV,44,18,21747,8,0,37,0,IRON_I,28,15,13805
365,0,370,0,BRONZE_II,41,17,17962,130,0,144,0,BRONZE_II,92,16,15491,434,0,436,0,SILVER_III,15,18,19592,45,0,64,0,BRONZE_IV,13,16,15425,89,0,101,0,BRONZE_II,64,14,12758,204,0,203,0,SILVER_III,0,16,15325,263,0,291,0,BRONZE_IV,12,15,13856,173,0,161,0,BRONZE_II,59,13,10493,207,0,221,0,BRONZE_II,51,17,17459,264,0,267,0,BRONZE_II,56,14,12549
36,0,44,0,BRONZE_II,74,3,692,242,0,222,0,SILVER_IV,1,3,803,434,0,436,0,SILVER_III,15,3,1025,45,0,64,0,BRONZE_IV,13,2,527,125,0,146,0,BRONZE_II,45,2,527,69,0,70,0,BRONZE_IV,58,3,728,146,0,150,0,BRONZE_II,91,3,773,61,0,59,0,SILVER_IV,99,1,0,37,0,41,0,BRONZE_II,38,2,527,139,0,147,0,BRONZE_I,91,2,527
18,0,35,0,BRONZE_IV,73,13,10151,4,0,12,0,IRON_I,0,12,9315,20,0,23,0,BRONZE_IV,6,13,11339,45,0,64,0,BRONZE_IV,13,13,10621,143,0,173,0,BRONZE_IV,96,11,8235,223,0,228,0,BRONZE_III,32,16,15068,257,0,258,0,BRONZE_IV,85,15,13545,57,0,71,0,BRONZE_IV,36,16,14951,165,0,224,0,BRONZE_IV,77,14,12635,35,0,39,0,BRONZE_IV,80,13,11186
138,0,146,0,BRONZE_II,40,15,13955,254,0,264,0,BRONZE_II,78,16,15394,90,0,116,0,BRONZE_II,56,15,13158,175,0,196,0,BRONZE_III,72,12,9794,16,0,12,0,BRONZE_IV,44,12,9538,17,0,13,0,BRONZE_IV,79,16,15964,46,0,66,0,BRONZE_II,81,16,16197,190,0,169,0,BRONZE_II,0,16,15024,63,0,66,0,BRONZE_II,60,15,13668,171,0,154,0,BRONZE_I,0,15,13971
50,0,55,0,BRONZE_IV,58,17,16923,349,0,369,0,BRONZE_IV,38,17,18271,359,0,395,0,BRONZE_IV,47,16,15250,193,0,220,0,BRONZE_IV,24,15,13232,52,0,65,0,BRONZE_IV,82,14,12582,48,0,68,0,BRONZE_IV,53,18,19123,104,0,118,0,BRONZE_III,23,18,18745,110,0,113,0,BRONZE_IV,28,17,17073,215,0,239,0,BRONZE_III,15,18,19598,151,0,172,0,BRONZE_IV,75,14,12238
50,0,55,0,BRONZE_IV,58,14,12587,424,0,438,0,BRONZE_IV,27,11,7347,469,0,451,0,BRONZE_III,0,13,10897,91,0,80,0,BRONZE_III,75,11,8437,12,0,53,0,IRON_IV,0,10,7280,142,0,152,0,BRONZE_III,46,16,15561,142,0,152,0,BRONZE_III,46,14,11907,186,0,185,0,BRONZE_IV,60,15,13834,54,0,86,0,BRONZE_II,0,13,10639,32,0,44,0,BRONZE_IV,45,12,9527
50,0,55,0,BRONZE_IV,58,16,14749,184,0,192,0,SILVER_III,13,15,14627,8,0,5,0,GOLD_IV,1,15,13704,97,0,106,0,SILVER_III,42,14,12131,151,0,148,0,SILVER_III,0,15,13440,234,0,268,0,SILVER_III,22,12,8736,26,0,45,0,SILVER_IV,0,13,10848,92,0,87,0,GOLD_IV,25,14,12968,348,0,354,0,SILVER_IV,36,13,10860,333,0,312,0,SILVER_IV,92,12,9937
50,0,55,0,BRONZE_IV,58,11,7464,215,0,206,0,SILVER_III,59,12,9200,8,0,5,0,GOLD_IV,1,12,9713,317,0,305,0,SILVER_III,35,10,6892,182,0,184,0,SILVER_III,15,9,5268,499,0,511,0,SILVER_IV,0,12,9097,51,0,39,0,SILVER_II,31,11,8242,36,0,21,0,SILVER_I,44,13,10286,270,0,274,0,SILVER_I,9,12,8785,136,0,107,0,GOLD_IV,16,11,8062
28,0,32,0,BRONZE_II,49,14,12203,6,0,16,0,BRONZE_IV,0,13,10853,38,0,51,0,BRONZE_III,31,14,11550,14,0,24,0,BRONZE_II,35,11,8296,193,0,191,0,SILVER_IV,45,12,9574,6,0,8,0,BRONZE_IV,75,13,11234,149,0,176,0,BRONZE_IV,15,12,9646,4,0,12,0,BRONZE_II,1,11,7761,8,0,22,0,BRONZE_IV,2,12,8780,92,0,119,0,BRONZE_III,52,11,7751
123,0,135,0,SILVER_III,8,18,18836,290,0,288,0,BRONZE_I,37,18,19673,61,0,73,0,SILVER_IV,18,18,20729,94,0,97,0,BRONZE_I,58,17,18011,65,0,67,0,SILVER_IV,19,16,15580,6,0,8,0,BRONZE_IV,75,17,16970,14,0,12,0,BRONZE_II,60,18,19043,151,0,142,0,SILVER_II,56,18,21136,35,0,54,0,BRONZE_II,43,16,15908,176,0,178,0,SILVER_IV,37,15,13887
96,0,82,0,SILVER_III,18,9,5538,7,0,10,0,BRONZE_IV,29,9,5792,608,0,586,0,BRONZE_III,8,10,6987,608,0,586,0,BRONZE_III,8,8,4861,75,0,66,0,GOLD_IV,15,8,4636,6,0,8,0,BRONZE_IV,75,10,7112,31,0,31,0,BRONZE_II,44,9,5238,26,0,24,0,BRONZE_II,78,11,8327,26,0,24,0,BRONZE_II,78,10,6788,29,0,22,0,BRONZE_III,78,8,4942
148,0,136,0,SILVER_III,0,16,15622,25,0,30,0,BRONZE_III,56,15,14544,160,0,157,0,IRON_I,64,16,14947,5,0,5,0,BRONZE_III,27,16,15874,15,0,22,0,BRONZE_IV,51,15,13161,6,0,8,0,BRONZE_IV,75,17,16819,12,0,5,0,BRONZE_I,53,15,14025,94,0,81,0,PLATINUM_IV,19,18,22879,94,0,81,0,PLATINUM_IV,19,14,12724,74,0,73,0,IRON_II,60,14,11490
130,0,131,0,BRONZE_I,67,13,10818,22,0,27,0,BRONZE_III,55,12,9546,100,0,88,0,BRONZE_II,52,13,10196,28,0,34,0,BRONZE_IV,55,11,7382,303,0,287,0,SILVER_III,61,11,7850,6,0,8,0,BRONZE_IV,75,12,8699,303,0,287,0,SILVER_III,61,11,8494,69,0,75,0,BRONZE_III,46,10,6885,122,0,114,0,SILVER_IV,90,11,8434,65,0,79,0,BRONZE_IV,75,10,6292
65,0,79,0,BRONZE_IV,75,2,632,65,0,79,0,BRONZE_IV,75,3,1025,65,0,79,0,BRONZE_IV,75,2,645,26,0,35,0,GOLD_IV,21,3,875,14,0,18,0,GOLD_II,13,2,451,14,0,18,0,GOLD_II,13,2,527,14,0,18,0,GOLD_II,13,2,527,14,0,18,0,GOLD_II,13,3,796,10,0,17,0,BRONZE_IV,28,1,0,42,0,35,0,PLATINUM_IV,27,3,845
129,0,132,0,BRONZE_II,2,16,15053,657,0,609,0,BRONZE_II,0,15,13223,375,0,331,0,BRONZE_III,51,16,15988,172,0,157,0,BRONZE_I,19,14,12756,689,0,704,0,BRONZE_IV,12,15,13739,409,0,390,0,BRONZE_II,0,16,14798,106,0,122,0,BRONZE_IV,9,16,15027,50,0,67,0,BRONZE_IV,75,15,14050,59,0,70,0,BRONZE_IV,52,13,11284,333,0,340,0,BRONZE_III,60,15,14513
43,0,56,0,BRONZE_II,0,16,16271,25,0,29,0,BRONZE_I,75,15,13593,29,0,19,0,BRONZE_I,16,17,17114,74,0,82,0,SILVER_III,11,17,16956,74,0,82,0,SILVER_III,11,15,13400,74,0,82,0,SILVER_III,11,18,18763,14,0,15,0,BRONZE_I,60,17,16779,56,0,70,0,SILVER_III,11,18,20255,59,0,70,0,BRONZE_IV,52,15,13397,59,0,70,0,BRONZE_IV,52,15,13786
