main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
394,0,353,0,DIAMOND_II,59,16,15746,468,0,429,0,DIAMOND_II,43,15,13357,299,0,313,0,DIAMOND_I,8,15,13529,402,0,378,0,DIAMOND_II,3,15,13697,127,0,113,0,DIAMOND_II,52,14,12100,143,0,119,0,DIAMOND_I,75,18,20393,545,0,516,0,DIAMOND_I,77,18,21842,85,0,75,0,DIAMOND_II,20,16,16388,151,0,133,0,DIAMOND_I,30,17,18266,225,0,214,0,DIAMOND_I,24,14,11871
394,0,353,0,DIAMOND_II,59,12,8617,92,0,84,0,DIAMOND_II,32,10,6943,181,0,170,0,MASTER_I,1,10,6730,208,0,197,0,DIAMOND_I,0,9,5111,819,0,745,0,DIAMOND_I,100,9,5641,371,0,333,0,DIAMOND_II,54,10,6481,338,0,281,0,DIAMOND_III,51,9,5300,91,0,79,0,DIAMOND_II,0,8,4903,95,0,100,0,DIAMOND_II,0,8,4856,345,0,309,0,DIAMOND_I,90,7,3328
394,0,353,0,DIAMOND_II,59,9,6108,299,0,268,0,DIAMOND_II,75,10,7138,394,0,391,0,DIAMOND_I,0,11,8312,490,0,480,0,DIAMOND_III,45,9,5727,375,0,382,0,DIAMOND_I,43,9,5198,214,0,185,0,MASTER_I,1,12,9835,274,0,281,0,DIAMOND_I,0,11,8016,91,0,76,0,DIAMOND_I,15,11,8338,193,0,161,0,DIAMOND_I,45,12,9934,57,0,55,0,DIAMOND_I,52,10,6464
394,0,353,0,DIAMOND_II,59,14,12373,307,0,294,0,DIAMOND_I,0,10,6243,406,0,401,0,DIAMOND_III,92,12,9211,106,0,94,0,DIAMOND_II,79,10,6849,185,0,138,0,DIAMOND_I,6,10,6525,617,0,597,0,DIAMOND_I,83,14,12050,274,0,281,0,DIAMOND_I,0,12,9739,298,0,286,0,DIAMOND_II,46,13,10201,193,0,161,0,DIAMOND_I,45,13,10830,272,0,250,0,DIAMOND_II,31,11,8078
394,0,353,0,DIAMOND_II,59,13,9986,307,0,268,0,DIAMOND_I,1,11,7796,333,0,284,0,DIAMOND_II,75,11,8286,381,0,341,0,DIAMOND_II,75,11,7627,279,0,234,0,DIAMOND_I,2,9,5963,208,0,206,0,DIAMOND_I,1,15,14283,177,0,171,0,DIAMOND_I,21,13,10832,275,0,276,0,DIAMOND_I,51,14,12148,104,0,71,0,DIAMOND_II,0,13,10044,1057,0,1033,0,DIAMOND_II,74,11,8028
65,0,47,0,DIAMOND_IV,27,17,16761,266,0,270,0,MASTER_I,1,16,15959,413,0,393,0,DIAMOND_III,40,15,14397,244,0,243,0,DIAMOND_II,30,15,13377,126,0,132,0,DIAMOND_II,41,13,10802,128,0,107,0,DIAMOND_IV,89,17,16989,158,0,154,0,DIAMOND_II,0,16,16408,427,0,415,0,DIAMOND_III,35,17,18058,116,0,106,0,DIAMOND_I,15,17,18297,328,0,329,0,MASTER_I,130,14,12849
79,0,71,0,DIAMOND_II,28,16,14758,69,0,79,0,DIAMOND_II,54,15,14059,125,0,116,0,DIAMOND_I,28,16,14799,692,0,720,0,DIAMOND_II,12,13,10297,126,0,132,0,DIAMOND_II,41,13,10928,312,0,301,0,DIAMOND_II,41,18,19313,317,0,277,0,DIAMOND_II,75,17,17263,222,0,209,0,DIAMOND_II,0,17,18123,311,0,262,0,DIAMOND_I,33,16,15677,446,0,413,0,DIAMOND_I,16,15,13326
148,0,128,0,DIAMOND_I,31,15,14515,407,0,378,0,DIAMOND_I,0,14,12279,154,0,127,0,DIAMOND_I,59,14,13004,158,0,174,0,DIAMOND_I,0,13,10858,126,0,132,0,DIAMOND_II,41,12,9228,106,0,95,0,DIAMOND_III,78,12,9138,246,0,264,0,DIAMOND_I,0,12,9884,175,0,179,0,DIAMOND_III,81,14,12835,310,0,316,0,DIAMOND_III,32,14,12174,135,0,128,0,DIAMOND_I,47,11,8402
206,0,187,0,DIAMOND_I,0,14,11455,130,0,119,0,DIAMOND_II,39,13,11173,120,0,131,0,DIAMOND_II,46,12,9696,252,0,258,0,DIAMOND_II,60,12,9445,126,0,132,0,DIAMOND_II,41,11,7315,360,0,323,0,DIAMOND_I,52,15,14593,278,0,284,0,DIAMOND_II,34,14,12544,70,0,58,0,DIAMOND_I,57,15,14355,613,0,592,0,MASTER_I,58,14,11964,150,0,154,0,MASTER_I,30,13,10651
214,0,185,0,MASTER_I,1,11,8419,176,0,170,0,DIAMOND_II,50,10,7000,141,0,133,0,DIAMOND_II,36,12,8649,34,0,18,0,DIAMOND_II,36,11,7319,126,0,132,0,DIAMOND_II,41,7,3900,128,0,141,0,DIAMOND_III,36,10,6319,102,0,88,0,MASTER_I,1,11,7309,316,0,325,0,DIAMOND_III,60,9,5545,200,0,172,0,DIAMOND_I,9,8,4830,100,0,77,0,DIAMOND_III,7,8,4192
588,0,570,0,DIAMOND_II,3,18,20341,402,0,376,0,DIAMOND_II,62,15,14340,223,0,211,0,DIAMOND_III,61,17,16879,200,0,201,0,DIAMOND_III,75,16,16470,237,0,200,0,DIAMOND_II,40,14,12827,265,0,231,0,DIAMOND_II,17,18,19803,127,0,115,0,DIAMOND_II,42,17,16952,184,0,177,0,DIAMOND_II,15,18,19372,127,0,106,0,DIAMOND_I,24,16,15343,423,0,414,0,DIAMOND_II,57,15,13401
333,0,314,0,DIAMOND_I,26,16,14849,65,0,41,0,DIAMOND_III,53,15,13585,37,0,17,0,DIAMOND_IV,1,14,12839,385,0,394,0,DIAMOND_II,0,13,10541,51,0,48,0,PLATINUM_I,100,13,10676,265,0,231,0,DIAMOND_II,17,11,7670,79,0,68,0,DIAMOND_II,16,13,10776,247,0,210,0,DIAMOND_II,42,13,10273,180,0,158,0,DIAMOND_II,78,15,14274,182,0,151,0,DIAMOND_II,25,12,9079
805,0,761,0,DIAMOND_II,0,11,7613,162,0,191,0,DIAMOND_III,34,11,8240,565,0,536,0,DIAMOND_II,17,11,8013,157,0,152,0,DIAMOND_IV,75,12,9531,261,0,226,0,DIAMOND_III,9,9,5832,265,0,231,0,DIAMOND_II,17,13,10277,379,0,336,0,DIAMOND_III,87,11,7707,18,0,11,0,PLATINUM_I,72,13,10040,460,0,434,0,DIAMOND_IV,75,11,7842,308,0,282,0,DIAMOND_II,56,11,8334
177,0,198,0,DIAMOND_III,67,15,14655,45,0,36,0,PLATINUM_I,100,15,14434,218,0,201,0,DIAMOND_III,36,14,12889,390,0,388,0,DIAMOND_II,41,14,12935,238,0,217,0,DIAMOND_II,88,13,10485,265,0,231,0,DIAMOND_II,17,13,11012,528,0,498,0,DIAMOND_IV,56,13,10684,127,0,126,0,DIAMOND_II,6,14,12069,45,0,38,0,PLATINUM_I,100,14,12127,458,0,435,0,DIAMOND_III,0,11,8111
143,0,105,0,DIAMOND_II,71,17,17479,739,0,739,0,DIAMOND_III,24,15,13729,230,0,213,0,DIAMOND_I,20,16,15453,173,0,143,0,DIAMOND_I,0,14,11628,162,0,143,0,DIAMOND_I,13,15,13630,265,0,231,0,DIAMOND_II,17,14,12737,120,0,93,0,DIAMOND_III,74,15,14281,270,0,265,0,DIAMOND_II,32,16,15625,201,0,142,0,DIAMOND_II,33,15,13849,199,0,170,0,DIAMOND_II,15,14,12299
78,0,65,0,DIAMOND_II,15,13,11064,94,0,100,0,DIAMOND_III,59,14,11611,212,0,160,0,DIAMOND_II,64,14,12438,341,0,310,0,DIAMOND_III,75,13,10475,498,0,486,0,DIAMOND_III,52,12,8701,395,0,371,0,DIAMOND_I,29,15,13090,123,0,114,0,DIAMOND_II,32,15,13092,282,0,274,0,DIAMOND_II,19,16,15189,314,0,302,0,DIAMOND_II,40,14,12585,207,0,180,0,DIAMOND_II,39,13,10793
83,0,53,0,DIAMOND_III,25,16,15156,739,0,741,0,DIAMOND_III,0,16,15951,363,0,325,0,DIAMOND_II,0,16,16107,341,0,310,0,DIAMOND_III,75,16,15032,28,0,25,0,DIAMOND_IV,23,14,12895,463,0,456,0,DIAMOND_II,66,18,19821,269,0,221,0,DIAMOND_II,0,16,16174,87,0,84,0,DIAMOND_IV,69,17,16539,314,0,302,0,DIAMOND_II,40,18,18479,199,0,206,0,DIAMOND_II,67,15,13171
395,0,371,0,DIAMOND_I,29,14,12575,226,0,157,0,DIAMOND_I,0,14,12991,273,0,242,0,DIAMOND_I,2,13,10850,240,0,218,0,DIAMOND_II,33,12,9549,173,0,137,0,DIAMOND_II,75,12,9329,172,0,147,0,DIAMOND_I,21,11,8430,1754,0,1723,0,DIAMOND_II,76,11,8279,82,0,78,0,DIAMOND_II,52,13,10662,314,0,302,0,DIAMOND_II,40,12,9902,209,0,217,0,DIAMOND_III,75,12,8780
80,0,82,0,PLATINUM_I,75,16,15344,41,0,35,0,PLATINUM_II,12,15,13841,50,0,50,0,PLATINUM_I,7,16,15029,204,0,201,0,GOLD_II,70,14,12133,97,0,86,0,DIAMOND_III,31,14,12125,422,0,401,0,DIAMOND_II,75,18,19265,54,0,36,0,PLATINUM_I,75,17,17252,9,0,1,0,SILVER_III,69,18,18672,8,0,4,0,PLATINUM_I,75,16,14701,18,0,7,0,GOLD_IV,1,15,14621
239,0,184,0,DIAMOND_I,14,18,19472,73,0,71,0,DIAMOND_IV,75,17,17749,73,0,71,0,DIAMOND_IV,75,16,15389,35,0,41,0,PLATINUM_IV,88,18,20579,7,0,4,0,SILVER_III,0,16,15489,422,0,401,0,DIAMOND_II,75,18,19548,54,0,36,0,PLATINUM_I,75,17,17254,17,0,11,0,GOLD_I,77,15,14498,85,0,58,0,PLATINUM_IV,59,16,15157,317,0,287,0,DIAMOND_I,15,16,15992
327,0,311,0,DIAMOND_I,15,14,12784,16,0,30,0,PLATINUM_I,66,14,12090,435,0,412,0,DIAMOND_I,7,14,12439,41,0,35,0,DIAMOND_IV,25,13,11295,70,0,75,0,DIAMOND_II,14,12,8925,72,0,44,0,DIAMOND_I,78,14,12116,431,0,397,0,DIAMOND_I,14,14,12016,474,0,461,0,DIAMOND_II,46,13,10772,113,0,95,0,DIAMOND_II,75,13,10273,711,0,711,0,DIAMOND_III,97,11,7956
180,0,133,0,DIAMOND_I,47,18,21334,229,0,198,0,DIAMOND_I,27,17,18140,578,0,532,0,GRANDMASTER_I,462,18,21613,536,0,526,0,MASTER_I,199,17,17743,42,0,32,0,DIAMOND_I,32,17,17404,210,0,209,0,DIAMOND_I,43,18,18686,44,0,35,0,PLATINUM_I,75,15,14407,98,0,86,0,DIAMOND_I,42,16,15573,113,0,95,0,DIAMOND_II,75,18,18634,388,0,392,0,DIAMOND_II,75,15,13672
90,0,93,0,PLATINUM_IV,30,14,11680,24,0,37,0,PLATINUM_II,29,16,15677,24,0,37,0,PLATINUM_II,29,13,9985,113,0,124,0,GOLD_IV,62,12,9791,45,0,45,0,PLATINUM_I,84,11,8511,72,0,72,0,GOLD_III,34,14,12931,42,0,61,0,SILVER_II,31,13,11063,401,0,385,0,GOLD_II,55,13,11121,148,0,144,0,PLATINUM_IV,84,15,14544,203,0,215,0,DIAMOND_II,37,15,13033
299,0,288,0,MASTER_I,1,13,10506,114,0,130,0,DIAMOND_II,37,12,9844,175,0,155,0,MASTER_I,90,15,13955,168,0,146,0,MASTER_I,62,12,8980,603,0,553,0,DIAMOND_I,32,10,7283,42,0,26,0,DIAMOND_II,70,15,14117,372,0,359,0,MASTER_I,120,14,12563,134,0,116,0,DIAMOND_I,69,15,13824,208,0,208,0,MASTER_I,69,14,12241,452,0,389,0,MASTER_I,90,12,9576
139,0,137,0,DIAMOND_I,81,16,16157,72,0,53,0,DIAMOND_II,49,15,14175,142,0,84,0,CHALLENGER_I,942,17,17773,390,0,401,0,DIAMOND_II,59,16,15103,73,0,52,0,DIAMOND_II,79,13,10978,42,0,26,0,DIAMOND_II,70,16,16348,42,0,26,0,DIAMOND_II,70,16,15376,295,0,297,0,MASTER_I,82,17,17157,121,0,98,0,DIAMOND_I,6,16,15609,75,0,61,0,DIAMOND_I,79,14,12977
319,0,289,0,MASTER_I,16,11,8050,112,0,92,0,MASTER_I,62,10,7240,500,0,478,0,MASTER_I,49,12,8946,179,0,168,0,DIAMOND_I,75,10,6344,180,0,145,0,MASTER_I,0,9,6025,42,0,26,0,DIAMOND_II,70,12,9664,125,0,116,0,DIAMOND_I,6,12,9550,253,0,229,0,MASTER_I,113,12,9932,59,0,59,0,DIAMOND_I,0,13,10873,163,0,188,0,DIAMOND_II,15,10,6504
168,0,186,0,DIAMOND_IV,59,18,19483,411,0,385,0,DIAMOND_I,41,18,20065,157,0,146,0,DIAMOND_III,74,17,17385,24,0,23,0,DIAMOND_II,87,18,19780,276,0,250,0,DIAMOND_I,26,18,18407,42,0,26,0,DIAMOND_II,70,18,20950,793,0,743,0,DIAMOND_II,59,17,16540,384,0,384,0,DIAMOND_II,95,18,22843,98,0,90,0,DIAMOND_II,43,18,20933,50,0,44,0,DIAMOND_II,46,17,16508
60,0,43,0,DIAMOND_III,42,17,17106,200,0,208,0,DIAMOND_I,80,16,15587,60,0,54,0,MASTER_I,0,13,10154,329,0,323,0,DIAMOND_I,40,16,15809,17,0,18,0,DIAMOND_II,18,15,13908,42,0,26,0,DIAMOND_II,70,14,11741,165,0,158,0,MASTER_I,50,13,11365,388,0,365,0,MASTER_I,413,16,15007,22,0,25,0,DIAMOND_IV,8,13,10761,378,0,346,0,MASTER_I,165,12,9884
478,0,444,0,DIAMOND_II,38,11,7385,87,0,84,0,DIAMOND_IV,69,10,7042,872,0,879,0,DIAMOND_II,0,12,9481,536,0,495,0,DIAMOND_II,61,10,6405,156,0,130,0,DIAMOND_II,45,9,6105,34,0,13,0,PLATINUM_I,78,14,12378,739,0,742,0,DIAMOND_IV,72,13,10208,114,0,85,0,DIAMOND_IV,0,13,10056,435,0,438,0,DIAMOND_II,31,13,9965,176,0,160,0,DIAMOND_I,31,8,4847
478,0,444,0,DIAMOND_II,38,16,15444,438,0,452,0,DIAMOND_III,20,13,10914,173,0,137,0,DIAMOND_II,75,16,14943,208,0,197,0,DIAMOND_I,0,13,9991,232,0,245,0,DIAMOND_III,75,10,6957,143,0,123,0,DIAMOND_II,16,17,17066,216,0,205,0,DIAMOND_I,36,16,15334,358,0,341,0,DIAMOND_II,89,16,14895,146,0,140,0,DIAMOND_II,0,15,13826,291,0,272,0,DIAMOND_II,63,15,13330
478,0,444,0,DIAMOND_II,38,17,16846,470,0,458,0,MASTER_I,36,17,18037,139,0,121,0,DIAMOND_II,92,18,19522,62,0,72,0,DIAMOND_III,72,16,15759,62,0,72,0,DIAMOND_III,75,15,13406,177,0,161,0,DIAMOND_I,63,17,16947,289,0,260,0,DIAMOND_III,16,16,15847,187,0,161,0,MASTER_I,1,18,18847,314,0,318,0,DIAMOND_II,45,17,18359,127,0,120,0,DIAMOND_III,75,15,13720
478,0,444,0,DIAMOND_II,38,14,12533,94,0,69,0,DIAMOND_III,29,12,9313,202,0,187,0,DIAMOND_II,73,14,12780,217,0,245,0,DIAMOND_II,14,13,10444,239,0,217,0,DIAMOND_I,4,12,8735,588,0,570,0,DIAMOND_II,3,16,15302,318,0,277,0,DIAMOND_II,92,15,14626,187,0,161,0,MASTER_I,1,16,14845,296,0,267,0,DIAMOND_II,0,13,11269,189,0,172,0,DIAMOND_III,91,12,9304
478,0,444,0,DIAMOND_II,38,15,14053,275,0,250,0,DIAMOND_II,82,15,13581,202,0,187,0,DIAMOND_II,73,15,13148,359,0,344,0,DIAMOND_II,75,13,10750,528,0,550,0,DIAMOND_I,26,13,10701,344,0,344,0,DIAMOND_II,5,14,12400,95,0,113,0,DIAMOND_II,59,12,9611,226,0,212,0,DIAMOND_I,11,14,11745,130,0,107,0,DIAMOND_I,100,12,9388,248,0,268,0,DIAMOND_I,21,11,7640
248,0,268,0,DIAMOND_I,21,7,4030,85,0,81,0,PLATINUM_III,60,2,475,123,0,119,0,PLATINUM_II,29,8,4439,119,0,107,0,GOLD_IV,10,6,3036,27,0,19,0,PLATINUM_I,90,6,2740,40,0,32,0,DIAMOND_II,75,8,4965,24,0,33,0,PLATINUM_III,75,7,3587,113,0,74,0,PLATINUM_I,75,8,4889,81,0,84,0,PLATINUM_I,35,5,2297,81,0,84,0,PLATINUM_I,35,6,2932
81,0,84,0,PLATINUM_I,35,1,0,24,0,29,0,GOLD_III,34,2,647,40,0,42,0,DIAMOND_IV,0,2,578,119,0,107,0,GOLD_IV,10,3,733,27,0,19,0,PLATINUM_I,90,3,733,40,0,32,0,DIAMOND_II,75,2,621,24,0,17,0,PLATINUM_IV,40,4,1175,162,0,147,0,PLATINUM_IV,6,3,662,23,0,16,0,BRONZE_II,46,3,978,40,0,32,0,DIAMOND_II,75,2,621
51,0,28,0,DIAMOND_IV,0,18,18691,49,0,45,0,GOLD_I,39,16,15375,44,0,34,0,PLATINUM_III,1,18,21216,35,0,33,0,PLATINUM_IV,38,16,16054,14,0,14,0,PLATINUM_I,72,15,14405,40,0,32,0,DIAMOND_II,75,17,16758,22,0,30,0,PLATINUM_IV,69,15,13487,160,0,159,0,PLATINUM_I,13,16,15279,22,0,20,0,PLATINUM_IV,0,16,15711,22,0,20,0,PLATINUM_IV,0,14,12969
37,0,30,0,PLATINUM_II,83,12,9870,199,0,182,0,PLATINUM_III,89,12,9658,10,0,12,0,GOLD_IV,23,12,8958,158,0,126,0,MASTER_I,363,12,9117,22,0,23,0,GOLD_II,63,11,7380,40,0,32,0,DIAMOND_II,75,15,14151,40,0,45,0,GOLD_III,22,12,9240,10,0,10,0,PLATINUM_IV,94,12,9860,17,0,26,0,PLATINUM_IV,8,12,9603,17,0,26,0,PLATINUM_IV,8,11,7621
48,0,31,0,PLATINUM_I,100,13,10725,48,0,30,0,PLATINUM_IV,75,11,7645,21,0,21,0,PLATINUM_I,85,11,7996,45,0,40,0,GOLD_III,16,9,5804,72,0,75,0,GOLD_I,26,9,5506,40,0,32,0,DIAMOND_II,75,12,9607,118,0,109,0,PLATINUM_II,76,14,11560,40,0,32,0,DIAMOND_II,75,13,10296,119,0,89,0,DIAMOND_IV,38,12,9441,119,0,89,0,DIAMOND_IV,38,12,8763
586,0,558,0,DIAMOND_II,92,18,18516,229,0,209,0,DIAMOND_II,57,15,13861,339,0,360,0,DIAMOND_I,10,16,14735,170,0,161,0,DIAMOND_II,80,15,14554,103,0,85,0,DIAMOND_II,95,14,12339,196,0,162,0,DIAMOND_II,48,14,13014,190,0,154,0,DIAMOND_I,0,16,14976,174,0,148,0,DIAMOND_II,17,15,14095,229,0,262,0,DIAMOND_II,54,15,13609,842,0,733,0,DIAMOND_I,32,13,11226
586,0,558,0,DIAMOND_II,92,16,14711,299,0,290,0,DIAMOND_I,0,14,12034,111,0,64,0,MASTER_I,16,13,11013,246,0,226,0,DIAMOND_I,92,16,14759,350,0,304,0,DIAMOND_I,69,12,9040,253,0,217,0,DIAMOND_I,87,16,15928,340,0,307,0,DIAMOND_I,100,15,13687,325,0,318,0,DIAMOND_I,52,17,16945,69,0,56,0,DIAMOND_II,75,16,15257,87,0,99,0,MASTER_I,15,13,11328
586,0,558,0,DIAMOND_II,92,12,8947,299,0,290,0,DIAMOND_I,0,12,8694,309,0,309,0,DIAMOND_II,44,13,11015,98,0,79,0,DIAMOND_I,32,12,9928,490,0,487,0,DIAMOND_I,40,11,7395,298,0,290,0,DIAMOND_I,92,14,11918,340,0,307,0,DIAMOND_I,100,13,10865,408,0,384,0,DIAMOND_I,0,15,14564,360,0,336,0,DIAMOND_II,25,13,10852,593,0,556,0,DIAMOND_II,51,12,9259
586,0,558,0,DIAMOND_II,92,12,9682,85,0,88,0,DIAMOND_II,42,10,6359,451,0,443,0,DIAMOND_III,94,12,9866,61,0,59,0,DIAMOND_IV,34,10,7136,274,0,240,0,DIAMOND_IV,26,7,3724,212,0,172,0,DIAMOND_I,67,14,11637,29,0,17,0,PLATINUM_I,0,15,13041,29,0,17,0,PLATINUM_II,86,13,10796,365,0,349,0,DIAMOND_I,0,12,9481,222,0,217,0,DIAMOND_II,17,12,9428
586,0,558,0,DIAMOND_II,92,13,11162,19,0,30,0,PLATINUM_I,100,13,10501,64,0,49,0,PLATINUM_I,90,10,6427,274,0,240,0,DIAMOND_IV,26,11,8506,30,0,21,0,PLATINUM_I,90,12,9398,78,0,65,0,DIAMOND_IV,38,14,11505,20,0,2,0,PLATINUM_IV,57,15,13487,20,0,2,0,GOLD_I,68,15,14662,21,0,3,0,PLATINUM_IV,51,13,10592,21,0,3,0,PLATINUM_IV,51,11,8402
44,0,30,0,DIAMOND_I,1,13,10164,27,0,26,0,PLATINUM_I,89,15,14193,22,0,18,0,PLATINUM_I,100,14,12145,253,0,239,0,MASTER_I,251,15,13104,32,0,36,0,DIAMOND_III,15,13,10040,50,0,35,0,DIAMOND_II,75,14,12581,95,0,74,0,DIAMOND_I,53,14,11880,41,0,31,0,DIAMOND_II,75,13,10581,196,0,204,0,DIAMOND_II,75,11,7548,55,0,49,0,DIAMOND_I,77,10,7054
52,0,53,0,DIAMOND_IV,75,14,12971,97,0,88,0,DIAMOND_II,52,12,8963,193,0,152,0,MASTER_I,458,13,11123,383,0,349,0,GRANDMASTER_I,514,12,9336,108,0,94,0,DIAMOND_I,75,12,9031,50,0,35,0,DIAMOND_II,75,13,10094,211,0,209,0,DIAMOND_I,91,11,8563,119,0,107,0,DIAMOND_II,75,11,7716,196,0,204,0,DIAMOND_II,75,11,7856,80,0,75,0,DIAMOND_I,47,9,5788
772,0,726,0,CHALLENGER_I,895,12,9929,305,0,280,0,DIAMOND_I,75,13,11407,114,0,85,0,MASTER_I,1,13,11065,166,0,155,0,DIAMOND_I,98,11,8530,76,0,83,0,DIAMOND_I,52,11,8177,50,0,35,0,DIAMOND_II,75,16,15278,97,0,88,0,DIAMOND_II,52,14,11876,306,0,264,0,MASTER_I,325,15,14333,196,0,204,0,DIAMOND_II,75,14,12279,143,0,107,0,MASTER_I,314,13,10818
125,0,113,0,MASTER_I,159,12,8598,26,0,21,0,PLATINUM_I,75,11,7753,236,0,226,0,DIAMOND_I,77,11,8366,432,0,391,0,GRANDMASTER_I,605,11,7767,39,0,42,0,DIAMOND_I,69,10,6147,50,0,35,0,DIAMOND_II,75,13,10061,119,0,92,0,GRANDMASTER_I,597,12,9886,167,0,169,0,MASTER_I,436,12,8730,88,0,74,0,DIAMOND_I,0,12,9601,80,0,74,0,DIAMOND_I,75,10,6357
145,0,114,0,DIAMOND_I,100,15,13645,26,0,21,0,PLATINUM_I,75,17,17294,60,0,59,0,DIAMOND_II,72,15,13423,189,0,186,0,MASTER_I,251,16,14955,39,0,42,0,DIAMOND_I,69,13,10401,50,0,35,0,DIAMOND_II,75,16,16064,167,0,169,0,MASTER_I,436,16,15103,179,0,196,0,MASTER_I,130,18,19059,78,0,53,0,DIAMOND_II,64,15,14104,80,0,74,0,DIAMOND_I,75,14,12392
113,0,92,0,DIAMOND_II,75,12,9132,274,0,266,0,MASTER_I,425,13,11024,443,0,408,0,MASTER_I,348,11,8253,149,0,129,0,MASTER_I,443,11,7576,672,0,648,0,MASTER_I,253,11,7641,760,0,732,0,MASTER_I,414,11,8091,170,0,130,0,GRANDMASTER_I,732,12,8634,132,0,124,0,DIAMOND_I,47,12,9046,419,0,366,0,CHALLENGER_I,1117,10,7080,362,0,328,0,CHALLENGER_I,817,8,4117
113,0,92,0,DIAMOND_II,75,16,15367,796,0,773,0,DIAMOND_II,63,15,13471,651,0,645,0,MASTER_I,345,15,14254,358,0,335,0,DIAMOND_II,75,12,9291,833,0,843,0,DIAMOND_I,43,12,9628,63,0,57,0,DIAMOND_I,1,14,12002,523,0,522,0,MASTER_I,215,13,10863,183,0,148,0,DIAMOND_II,75,13,11241,364,0,309,0,CHALLENGER_I,995,13,10565,294,0,268,0,GRANDMASTER_I,594,12,9826
113,0,92,0,DIAMOND_II,75,18,19711,308,0,278,0,CHALLENGER_I,878,18,21169,102,0,75,0,DIAMOND_I,75,17,17990,598,0,574,0,GRANDMASTER_I,616,16,16035,331,0,297,0,GRANDMASTER_I,781,15,13031,230,0,188,0,DIAMOND_I,98,18,22894,58,0,47,0,DIAMOND_II,75,18,23357,302,0,270,0,GRANDMASTER_I,773,18,21012,243,0,214,0,GRANDMASTER_I,689,18,20907,305,0,305,0,MASTER_I,79,16,16108
113,0,92,0,DIAMOND_II,75,17,17209,450,0,437,0,DIAMOND_II,75,14,12282,202,0,157,0,GRANDMASTER_I,720,15,13542,130,0,115,0,DIAMOND_I,3,14,12242,396,0,333,0,MASTER_I,17,13,10237,659,0,631,0,CHALLENGER_I,815,17,17106,427,0,369,0,DIAMOND_II,75,16,15383,333,0,287,0,CHALLENGER_I,1073,16,15427,315,0,284,0,MASTER_I,248,15,14104,423,0,390,0,GRANDMASTER_I,787,15,14136
113,0,92,0,DIAMOND_II,75,12,8839,267,0,218,0,CHALLENGER_I,1107,13,10290,233,0,210,0,DIAMOND_I,69,13,10366,202,0,151,0,CHALLENGER_I,1139,10,6949,286,0,261,0,GRANDMASTER_I,686,10,6740,306,0,263,0,CHALLENGER_I,925,15,13846,379,0,343,0,MASTER_I,261,14,12710,478,0,436,0,CHALLENGER_I,1255,14,12742,271,0,248,0,DIAMOND_II,75,13,10556,310,0,269,0,GRANDMASTER_I,740,11,8350
238,0,227,0,DIAMOND_II,39,13,10991,170,0,135,0,MASTER_I,185,15,13048,449,0,461,0,PLATINUM_II,40,15,13649,120,0,131,0,DIAMOND_III,25,6,2549,372,0,334,0,MASTER_I,241,11,7958,200,0,195,0,DIAMOND_II,59,13,10896,268,0,271,0,DIAMOND_I,75,15,13086,128,0,121,0,DIAMOND_III,19,14,11971,82,0,66,0,DIAMOND_II,75,14,12278,248,0,226,0,DIAMOND_I,84,12,9023
542,0,497,0,DIAMOND_III,76,16,15807,300,0,285,0,DIAMOND_IV,40,16,15002,168,0,161,0,DIAMOND_I,30,17,17530,179,0,199,0,DIAMOND_III,15,16,15237,296,0,276,0,PLATINUM_I,75,14,12073,200,0,195,0,DIAMOND_II,59,16,15380,303,0,285,0,PLATINUM_I,75,14,12115,534,0,530,0,DIAMOND_II,69,15,13166,257,0,239,0,DIAMOND_III,59,13,11405,121,0,104,0,DIAMOND_II,91,12,9470
