result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
1,90,107,BRONZE_IV,34,14,12080,2,42,IRON_III,75,9,5155,220,230,IRON_II,49,10,6647,42,51,BRONZE_IV,55,11,8106,115,126,BRONZE_III,29,11,8109,332,381,BRONZE_IV,0,12,9593,117,129,BRONZE_III,62,12,9895,70,51,BRONZE_III,10,14,12174,141,123,IRON_I,85,12,9255,45,69,IRON_III,1,11,7850
0,73,102,BRONZE_IV,26,16,15696,22,17,IRON_I,7,14,11695,111,155,BRONZE_IV,46,16,15174,12,24,IRON_III,25,13,10061,42,54,BRONZE_III,0,13,10937,197,211,BRONZE_III,30,14,12001,153,184,BRONZE_IV,0,13,10128,244,256,BRONZE_IV,0,13,11245,27,72,IRON_IV,0,11,7977,45,69,IRON_III,1,13,11300
1,121,129,BRONZE_II,47,14,11868,178,139,BRONZE_II,43,14,11964,311,292,SILVER_IV,10,14,11870,64,79,SILVER_IV,0,13,11100,175,134,SILVER_III,53,13,10910,46,52,SILVER_III,36,16,15754,91,99,SILVER_III,57,15,13317,195,207,SILVER_III,36,16,14904,99,73,SILVER_II,15,15,13610,45,69,IRON_III,1,12,9656
0,228,210,SILVER_III,17,15,13066,251,261,IRON_III,32,14,13019,99,86,SILVER_IV,32,15,13464,88,99,BRONZE_III,64,16,15294,9,15,BRONZE_I,14,13,10732,5,8,BRONZE_II,75,16,15076,20,24,BRONZE_I,40,15,14254,368,369,SILVER_IV,13,16,14785,113,137,BRONZE_III,41,14,12559,45,69,IRON_III,1,14,11635
1,34,72,IRON_IV,59,9,6078,44,70,IRON_II,63,10,6593,247,249,BRONZE_III,3,11,7585,243,237,BRONZE_IV,42,9,5324,12,49,IRON_IV,2,8,4147,144,156,BRONZE_III,42,13,10297,44,73,BRONZE_IV,13,11,7965,105,111,BRONZE_IV,29,12,9098,54,73,BRONZE_IV,0,9,5639,45,69,IRON_III,1,9,5297
0,30,50,IRON_I,20,17,18226,151,193,IRON_IV,39,18,22778,36,54,BRONZE_III,4,18,19126,69,78,IRON_I,0,17,17679,163,159,BRONZE_IV,0,16,16282,243,242,BRONZE_IV,13,18,21227,25,56,IRON_II,75,18,18474,143,168,BRONZE_IV,12,18,21175,7,26,BRONZE_IV,0,17,16507,45,69,IRON_III,1,16,16452
1,16,23,SILVER_IV,0,9,5189,10,56,IRON_III,30,8,4069,8,91,BRONZE_IV,0,9,5283,28,60,SILVER_IV,0,8,4966,9,50,IRON_III,53,9,5871,9,71,IRON_II,0,10,6562,7,62,BRONZE_IV,0,8,4093,8,41,IRON_II,0,10,6789,10,51,IRON_I,54,11,8499,14,33,SILVER_IV,0,10,6557
0,16,23,SILVER_IV,0,10,6930,10,56,IRON_III,30,8,4554,27,51,SILVER_IV,0,12,9177,10,51,IRON_I,54,9,5656,9,50,IRON_III,53,9,5380,28,56,SILVER_IV,0,10,6283,20,32,SILVER_IV,0,7,3997,11,43,IRON_I,43,9,5746,11,49,IRON_II,26,9,5694,42,106,BRONZE_IV,0,9,5119
0,10,73,BRONZE_IV,0,9,5193,10,56,IRON_III,30,11,8539,11,60,IRON_II,21,7,4009,10,51,IRON_I,54,12,9868,11,86,IRON_IV,90,11,8554,11,65,BRONZE_IV,0,1,0,13,49,IRON_II,26,11,7567,14,58,IRON_IV,0,11,7617,8,53,BRONZE_IV,8,11,7431,16,72,IRON_III,0,10,7295
1,11,56,IRON_III,19,4,1374,10,56,IRON_III,30,5,2092,43,88,BRONZE_IV,0,4,1670,6,65,IRON_IV,0,4,1718,19,30,BRONZE_II,0,5,1756,24,52,IRON_II,17,5,2088,9,54,IRON_III,0,8,4278,12,38,IRON_II,22,6,2498,9,71,IRON_IV,0,7,3838,13,58,IRON_IV,52,6,2590
1,7,94,IRON_III,0,11,7943,10,56,IRON_III,30,11,8276,12,38,IRON_II,22,12,9559,12,39,IRON_II,46,12,9278,12,34,IRON_II,42,12,9082,22,79,IRON_IV,0,11,7757,12,62,IRON_IV,0,17,17224,58,117,IRON_IV,0,13,10206,19,47,IRON_II,0,13,10038,13,92,IRON_IV,0,13,10616
1,10,42,BRONZE_IV,0,9,5584,10,56,IRON_III,30,7,3705,95,136,BRONZE_IV,0,8,4819,9,65,IRON_IV,2,8,4823,15,65,IRON_IV,0,8,4703,27,76,BRONZE_IV,0,8,4654,13,77,IRON_IV,29,4,1557,12,38,IRON_II,22,13,10448,9,54,BRONZE_IV,5,8,4460,7,55,BRONZE_IV,0,12,8805
0,27,76,BRONZE_IV,0,11,7441,10,56,IRON_III,30,8,4171,8,63,BRONZE_IV,0,11,7557,9,65,IRON_IV,2,11,7309,14,47,BRONZE_IV,3,11,7976,8,69,BRONZE_IV,0,11,8081,80,85,SILVER_III,59,8,4790,7,65,IRON_II,0,11,7396,6,65,IRON_IV,0,11,7788,6,92,BRONZE_IV,8,10,6382
0,240,248,BRONZE_IV,12,18,20969,342,322,BRONZE_IV,23,13,10202,39,55,IRON_III,6,15,14236,254,248,BRONZE_III,75,16,14784,416,405,BRONZE_IV,57,15,13211,363,359,BRONZE_III,0,18,19147,69,91,IRON_II,31,16,14883,300,316,IRON_IV,49,16,14773,159,137,BRONZE_IV,1,16,16265,115,132,BRONZE_IV,57,15,13686
0,60,85,IRON_I,87,14,12003,130,125,BRONZE_III,28,15,13080,39,55,IRON_III,6,12,9059,121,146,BRONZE_IV,16,11,8479,196,195,BRONZE_III,11,12,8605,154,181,BRONZE_III,67,12,9371,159,191,IRON_III,39,14,11455,987,1035,BRONZE_IV,66,15,14342,17,11,BRONZE_IV,62,12,8931,167,165,IRON_III,98,12,9118
0,423,465,IRON_IV,0,16,15746,2,10,BRONZE_IV,41,15,14439,39,55,IRON_III,6,15,14546,495,447,BRONZE_II,38,15,13667,298,282,BRONZE_II,73,14,11787,84,114,BRONZE_IV,41,17,17668,136,117,BRONZE_I,26,15,13602,167,177,IRON_III,75,16,15660,73,100,IRON_II,61,17,16600,82,72,BRONZE_II,31,16,15235
0,71,90,IRON_III,87,16,15411,152,137,BRONZE_IV,34,17,17142,39,55,IRON_III,6,18,19615,206,236,IRON_II,56,17,17730,55,43,BRONZE_IV,95,15,14193,479,467,BRONZE_II,47,18,24902,149,157,IRON_I,30,18,19006,136,122,IRON_II,16,17,17557,192,214,BRONZE_IV,0,17,16999,8,28,IRON_I,75,16,16435
1,109,112,IRON_IV,62,12,9767,227,237,BRONZE_IV,29,13,10626,39,55,IRON_III,6,16,14769,66,81,IRON_I,0,13,11284,248,246,BRONZE_IV,29,13,10126,19,38,BRONZE_IV,0,16,16226,150,147,BRONZE_II,10,14,12396,76,91,BRONZE_III,75,13,11162,93,127,IRON_III,0,13,10993,18,61,IRON_IV,0,11,8416
0,198,199,BRONZE_IV,8,16,15929,240,235,BRONZE_III,45,17,17833,39,55,IRON_III,6,18,19051,204,184,SILVER_IV,14,18,19391,104,76,SILVER_II,82,15,14189,54,72,IRON_II,75,18,21303,306,302,BRONZE_II,9,18,23090,54,62,BRONZE_III,16,18,19836,120,137,IRON_IV,83,16,15303,104,116,BRONZE_III,8,16,15873
1,218,202,BRONZE_IV,66,15,14533,486,513,BRONZE_IV,49,15,14348,39,55,IRON_III,6,14,11941,300,292,BRONZE_IV,25,13,11338,205,196,BRONZE_II,28,13,11195,316,313,BRONZE_IV,25,14,11834,406,429,IRON_II,63,13,10603,419,397,SILVER_IV,40,15,14133,51,79,IRON_I,10,12,9923,778,816,BRONZE_IV,0,13,11367
0,485,454,BRONZE_II,41,16,15880,187,193,BRONZE_III,15,13,11218,6,13,IRON_III,3,14,11763,132,122,BRONZE_IV,39,14,11588,145,170,BRONZE_III,6,14,12878,83,77,BRONZE_III,21,16,15955,241,257,IRON_I,0,15,13078,312,317,BRONZE_IV,0,15,14218,47,52,BRONZE_I,59,16,15405,435,419,SILVER_IV,75,14,11503
0,121,138,BRONZE_IV,0,16,14963,442,451,IRON_II,42,14,12893,6,13,IRON_III,3,14,12980,130,186,IRON_III,0,15,13701,99,110,BRONZE_II,6,15,13908,314,286,IRON_II,29,17,17172,401,354,SILVER_IV,0,15,14145,81,83,BRONZE_III,54,15,14198,341,323,BRONZE_II,99,14,11958,148,143,BRONZE_IV,12,14,12257
0,244,233,BRONZE_IV,22,15,13199,284,258,BRONZE_IV,0,11,7981,6,13,IRON_III,3,15,13359,461,442,BRONZE_IV,0,14,12027,130,186,IRON_III,0,14,12501,372,377,BRONZE_III,25,16,15339,103,82,BRONZE_II,1,15,13515,207,217,BRONZE_III,98,17,18057,30,24,IRON_III,82,14,12116,199,203,IRON_II,42,12,9842
0,136,147,IRON_II,16,14,12526,75,93,IRON_II,70,13,10170,6,13,IRON_III,3,14,11670,271,261,BRONZE_II,18,12,9816,423,465,IRON_IV,0,12,9443,575,524,SILVER_III,61,16,16211,423,427,BRONZE_II,29,16,15808,67,81,IRON_III,60,14,11851,228,210,BRONZE_IV,0,14,12464,303,305,BRONZE_III,20,15,13259
0,233,241,IRON_II,98,15,13028,157,161,BRONZE_IV,53,12,9902,6,13,IRON_III,3,13,10127,345,326,BRONZE_IV,56,14,12712,72,60,BRONZE_II,30,11,8433,68,45,IRON_II,60,17,18266,317,333,BRONZE_III,35,15,13440,319,293,BRONZE_III,44,16,15250,228,233,IRON_II,61,13,10805,168,175,BRONZE_III,20,14,12158
0,269,263,IRON_II,55,13,10700,132,133,BRONZE_III,54,11,7668,6,13,IRON_III,3,10,7210,124,128,IRON_II,18,12,9768,349,340,IRON_I,50,11,7583,35,40,IRON_II,28,14,12076,97,98,IRON_I,34,12,9549,150,136,BRONZE_IV,39,14,11647,8,18,IRON_IV,75,11,7941,108,102,BRONZE_IV,81,11,8468
0,61,63,IRON_II,50,15,14263,68,77,BRONZE_IV,23,14,12730,6,13,IRON_III,3,13,10182,319,293,BRONZE_III,44,14,12482,21,40,BRONZE_IV,26,13,10357,61,71,IRON_I,0,17,17782,114,108,BRONZE_III,0,15,13316,23,22,BRONZE_III,6,15,14428,238,262,IRON_III,43,14,11816,711,694,BRONZE_IV,0,13,11310
0,10,14,IRON_III,37,18,22687,118,110,BRONZE_IV,81,18,24347,229,248,BRONZE_IV,15,17,18301,216,224,IRON_II,62,18,21821,159,137,BRONZE_III,82,18,18770,186,208,IRON_I,9,18,25029,61,93,BRONZE_IV,0,18,23833,533,544,IRON_II,75,18,26115,173,193,BRONZE_IV,14,18,22595,295,290,IRON_I,30,18,19498
0,10,14,IRON_III,37,13,10144,104,127,IRON_I,14,13,10605,47,58,BRONZE_IV,0,13,10245,14,16,IRON_I,27,12,9180,272,263,BRONZE_IV,0,11,7506,19,28,IRON_I,6,14,12651,40,45,BRONZE_IV,0,14,12212,201,211,BRONZE_IV,0,14,12074,217,234,BRONZE_IV,72,14,12736,301,300,BRONZE_IV,43,13,10145
1,10,14,IRON_III,37,18,19985,65,74,IRON_II,13,18,20201,138,156,BRONZE_IV,25,18,24909,14,16,IRON_I,27,18,19645,512,497,BRONZE_IV,74,16,16323,180,164,IRON_II,72,18,20769,41,64,IRON_III,13,18,18771,379,384,IRON_I,61,18,21275,66,87,BRONZE_IV,77,17,17536,330,357,BRONZE_IV,0,17,16885
0,10,14,IRON_III,37,18,25787,74,59,BRONZE_III,58,18,27922,50,42,BRONZE_IV,25,18,31602,80,95,BRONZE_IV,28,18,23922,5,5,BRONZE_IV,25,18,20443,11,19,IRON_I,100,18,23074,246,214,PLATINUM_IV,1,18,30327,246,214,PLATINUM_IV,1,18,24342,7,5,BRONZE_III,75,18,24725,11,16,BRONZE_I,58,18,22335
0,10,14,IRON_III,37,3,845,74,59,BRONZE_III,58,3,788,50,42,BRONZE_IV,25,3,1028,5,20,IRON_I,0,1,0,36,31,GOLD_IV,87,3,726,56,74,BRONZE_III,32,3,965,56,67,SILVER_IV,61,3,815,229,222,SILVER_III,45,3,1025,97,151,BRONZE_IV,30,3,730,8,12,BRONZE_IV,40,2,488
0,10,14,IRON_III,37,14,12459,50,42,BRONZE_IV,25,15,13236,31,23,BRONZE_II,18,14,12582,14,16,IRON_I,27,13,11201,23,24,BRONZE_I,0,12,9790,23,24,BRONZE_I,0,16,15073,250,217,BRONZE_III,18,17,16528,33,43,BRONZE_II,61,15,13873,155,139,GOLD_IV,79,16,15678,177,180,SILVER_IV,49,16,15583
0,10,14,IRON_III,37,14,12963,177,180,SILVER_IV,49,15,13912,31,23,BRONZE_II,18,18,18575,14,16,IRON_I,27,16,15090,23,24,BRONZE_I,0,15,13182,71,64,GOLD_IV,0,18,21266,81,58,BRONZE_III,35,17,17105,27,21,IRON_I,55,18,18632,288,281,GOLD_IV,0,18,18464,7,5,BRONZE_III,56,17,17810
0,69,66,BRONZE_II,21,18,25749,60,85,IRON_IV,53,18,23711,111,150,BRONZE_IV,0,18,25347,459,466,BRONZE_II,87,18,24017,181,205,BRONZE_IV,14,18,19577,28,24,IRON_III,75,18,24883,59,80,BRONZE_IV,14,18,29681,104,106,BRONZE_II,33,18,30176,76,82,BRONZE_IV,30,18,21106,44,51,BRONZE_IV,28,18,22095
0,122,125,BRONZE_IV,16,3,1032,67,77,IRON_II,24,2,651,256,265,BRONZE_IV,10,3,956,348,356,BRONZE_III,50,2,390,587,594,BRONZE_IV,36,1,262,28,24,IRON_III,75,1,0,68,77,BRONZE_IV,35,3,689,124,117,BRONZE_IV,40,3,676,80,80,IRON_II,49,3,817,839,881,IRON_I,25,2,333
1,56,73,BRONZE_IV,14,15,13540,38,32,IRON_II,31,13,10951,53,40,IRON_II,75,13,10469,134,140,BRONZE_IV,26,14,11936,111,128,IRON_I,44,13,10623,28,24,IRON_III,75,14,11901,189,157,BRONZE_III,30,16,15816,166,169,BRONZE_IV,51,15,14629,100,98,BRONZE_IV,32,16,15050,63,69,BRONZE_III,18,14,12893
1,64,77,BRONZE_IV,17,14,11883,51,75,IRON_III,59,14,12011,449,448,BRONZE_IV,12,13,11382,163,166,BRONZE_IV,29,14,11904,207,200,BRONZE_III,58,13,10854,28,24,IRON_III,75,14,11755,117,100,BRONZE_II,44,15,13430,119,102,IRON_I,80,16,15239,32,42,BRONZE_III,16,14,11716,76,97,IRON_III,93,13,11019
1,209,204,BRONZE_III,63,17,16840,16,20,BRONZE_IV,0,17,16984,285,249,BRONZE_I,27,17,16802,110,142,IRON_IV,50,16,15986,470,463,BRONZE_IV,0,14,11957,28,24,IRON_III,75,13,11429,286,259,BRONZE_I,40,18,18521,479,477,IRON_I,84,17,18347,40,48,BRONZE_IV,60,18,20339,55,72,IRON_II,54,16,15563
1,80,84,BRONZE_IV,53,11,7885,11,27,IRON_III,75,11,7714,42,102,IRON_IV,28,11,8431,257,216,SILVER_IV,0,9,5474,19,42,IRON_III,59,9,5293,28,24,IRON_III,75,12,9135,134,168,IRON_II,30,14,12129,194,204,BRONZE_IV,39,12,8652,183,209,IRON_III,74,11,7783,147,162,IRON_II,89,10,6322
0,431,432,IRON_II,0,10,7134,20,31,IRON_II,33,11,7701,49,50,BRONZE_II,13,14,12566,102,117,BRONZE_IV,48,12,8602,354,346,BRONZE_II,0,10,6700,28,24,IRON_III,75,5,1817,105,120,IRON_I,18,12,8704,317,346,IRON_IV,0,10,6610,110,121,BRONZE_IV,16,10,6226,39,64,IRON_III,38,10,6659
0,133,149,BRONZE_IV,13,11,8185,140,148,BRONZE_IV,46,12,9667,271,297,BRONZE_IV,29,12,9304,116,131,BRONZE_III,0,11,7844,0,14,IRON_III,42,10,6774,63,61,IRON_I,53,16,14864,250,276,IRON_III,31,12,8765,68,86,BRONZE_IV,29,12,8928,48,60,BRONZE_III,61,12,9346,104,131,BRONZE_IV,9,12,9689
0,179,190,BRONZE_IV,40,13,10129,344,383,IRON_IV,75,12,9695,185,189,IRON_III,73,14,12253,46,42,BRONZE_IV,4,13,10077,0,14,IRON_III,42,11,8411,52,99,IRON_IV,69,15,14286,60,64,IRON_II,44,15,13472,79,98,BRONZE_IV,9,14,12248,171,158,BRONZE_I,0,14,12543,261,233,BRONZE_IV,24,13,10662
0,55,68,BRONZE_IV,60,13,10914,280,297,IRON_II,74,13,10460,33,57,IRON_II,75,11,7745,247,245,BRONZE_IV,0,12,8640,0,14,IRON_III,42,15,13077,207,212,IRON_III,75,14,12971,241,246,BRONZE_III,0,14,12250,318,339,BRONZE_II,50,14,12104,242,255,IRON_I,75,13,10424,105,118,BRONZE_IV,43,14,11451
0,274,286,IRON_III,75,10,7282,191,206,IRON_I,66,11,7816,307,273,BRONZE_III,35,13,10322,33,57,IRON_II,75,11,7585,0,14,IRON_III,42,10,6754,167,139,SILVER_III,0,16,15516,271,238,BRONZE_II,14,12,8604,146,129,BRONZE_I,50,12,9453,64,67,IRON_I,100,11,7863,89,83,IRON_II,48,10,6801
0,117,159,IRON_II,34,15,14041,77,101,BRONZE_IV,0,15,14252,42,54,BRONZE_IV,0,15,13171,409,421,IRON_II,64,14,11798,0,14,IRON_III,42,14,12326,222,201,BRONZE_I,74,16,16084,131,150,BRONZE_IV,59,17,17782,187,211,BRONZE_IV,0,16,16225,8,8,IRON_I,48,13,10041,216,242,BRONZE_III,25,15,13915
0,56,80,IRON_IV,6,12,9091,33,57,IRON_II,75,10,6599,381,339,BRONZE_IV,72,10,6375,248,286,IRON_II,11,9,6049,0,14,IRON_III,42,11,8536,303,305,BRONZE_III,20,13,10992,106,121,IRON_I,38,12,8726,33,48,BRONZE_IV,31,13,10926,142,150,BRONZE_III,0,12,8629,148,143,BRONZE_IV,12,9,5424
0,158,157,BRONZE_III,61,12,9410,33,57,IRON_II,75,10,6804,152,174,IRON_IV,26,10,6553,63,88,IRON_II,6,9,5188,0,14,IRON_III,42,11,7571,209,219,IRON_III,28,13,10589,26,16,IRON_I,1,13,9961,149,149,BRONZE_IV,75,13,11219,109,120,IRON_III,57,11,8281,675,698,BRONZE_IV,1,12,9134
0,90,124,IRON_IV,1,16,16273,118,114,IRON_I,63,18,23060,136,159,BRONZE_IV,67,18,23921,39,48,BRONZE_IV,14,17,17560,124,138,BRONZE_IV,0,15,14625,147,141,BRONZE_III,55,17,16629,65,81,IRON_III,22,17,16731,30,58,IRON_I,17,16,15149,345,338,BRONZE_IV,49,18,18621,186,227,BRONZE_IV,0,17,17426
0,147,152,IRON_III,71,18,21295,244,262,BRONZE_IV,60,17,17157,173,180,BRONZE_IV,14,15,13443,320,313,BRONZE_IV,71,16,15980,50,61,IRON_I,23,16,14714,21,25,IRON_I,45,16,15946,65,81,IRON_III,22,14,12869,199,165,BRONZE_III,15,16,15463,59,66,BRONZE_IV,30,17,17433,46,59,BRONZE_IV,60,16,14754
1,17,37,IRON_II,35,15,13331,33,48,IRON_I,75,10,6848,96,115,BRONZE_III,6,17,17753,113,118,SILVER_III,28,12,9479,19,61,IRON_IV,0,11,7327,55,75,IRON_II,29,14,11584,65,81,IRON_III,22,13,10291,169,176,BRONZE_IV,79,12,9627,71,96,IRON_III,10,14,11952,126,109,BRONZE_II,83,13,11040
0,166,162,BRONZE_III,34,15,14311,58,69,IRON_IV,72,14,12969,962,1020,IRON_II,40,13,10429,131,118,IRON_I,18,15,13722,164,165,BRONZE_IV,85,14,12313,70,91,BRONZE_IV,12,14,12967,65,81,IRON_III,22,10,6794,180,207,BRONZE_IV,13,13,10183,345,336,BRONZE_IV,6,12,8833,148,163,IRON_III,51,11,7648
1,148,163,IRON_III,51,3,904,314,283,BRONZE_III,40,2,508,145,155,BRONZE_IV,0,3,955,79,97,IRON_II,43,1,263,46,79,IRON_III,2,1,263,69,66,BRONZE_III,0,2,601,65,81,IRON_III,22,3,778,153,165,IRON_II,21,3,1032,249,295,IRON_III,55,3,745,898,878,BRONZE_III,17,2,302
1,95,104,IRON_I,85,11,8154,70,88,BRONZE_IV,18,12,8624,33,50,BRONZE_III,5,12,9049,89,118,BRONZE_IV,0,10,6287,197,196,IRON_I,22,10,6330,178,191,BRONZE_IV,0,11,8323,65,81,IRON_III,22,11,8202,306,309,BRONZE_IV,9,13,11157,318,316,BRONZE_III,59,12,9098,247,212,BRONZE_III,63,12,9229
1,160,187,BRONZE_IV,75,14,12328,36,49,BRONZE_III,22,12,9601,50,62,BRONZE_III,44,14,12416,217,294,IRON_III,0,11,8088,3,10,BRONZE_IV,82,11,7392,74,89,BRONZE_IV,90,15,14198,65,81,IRON_III,22,14,12176,40,55,BRONZE_IV,54,12,9209,30,46,BRONZE_IV,30,13,11434,128,153,BRONZE_III,22,12,8983
1,34,44,IRON_III,27,14,12721,34,44,IRON_III,27,14,12415,35,54,IRON_II,0,15,13742,574,686,IRON_IV,75,12,9763,113,113,BRONZE_IV,91,12,9651,41,65,IRON_III,13,16,15867,36,75,IRON_III,89,17,17100,56,85,IRON_II,72,14,12079,70,93,BRONZE_III,16,14,12036,42,45,IRON_II,89,14,12122
0,38,45,BRONZE_IV,36,18,24192,45,78,IRON_IV,89,18,21094,95,100,BRONZE_IV,58,18,20929,36,51,IRON_I,99,18,22282,467,474,BRONZE_IV,38,18,20387,41,65,IRON_III,13,18,20664,22,29,BRONZE_IV,71,18,24500,3,21,BRONZE_IV,0,14,12613,481,530,IRON_IV,64,18,19839,71,93,BRONZE_IV,38,18,19699
1,54,66,BRONZE_III,14,12,9519,62,101,IRON_III,20,10,6906,44,96,IRON_IV,62,12,9369,480,492,IRON_I,21,12,8921,753,745,IRON_I,7,10,6370,41,65,IRON_III,13,14,12647,54,82,BRONZE_IV,35,15,13515,150,133,IRON_I,17,14,11996,100,128,IRON_III,65,12,9833,125,152,BRONZE_IV,75,12,8864
0,243,280,BRONZE_IV,18,17,17301,57,57,IRON_I,53,18,18757,246,267,IRON_II,56,18,18762,65,108,IRON_IV,0,14,12033,147,140,BRONZE_IV,33,16,15207,41,65,IRON_III,13,13,11278,20,42,IRON_I,31,16,14900,26,51,BRONZE_IV,5,17,17024,110,151,BRONZE_IV,3,15,13528,48,68,BRONZE_IV,2,14,12515
0,116,147,IRON_IV,16,11,8135,141,144,BRONZE_IV,0,12,8594,58,70,BRONZE_IV,63,13,10236,659,738,IRON_IV,80,11,8101,101,117,BRONZE_IV,12,10,6219,41,65,IRON_III,13,12,9421,103,109,IRON_III,26,10,6451,22,39,BRONZE_IV,0,12,9327,173,200,BRONZE_IV,76,11,7320,39,64,IRON_III,10,8,4362
1,249,284,BRONZE_IV,9,18,21415,96,144,IRON_IV,34,18,19808,417,444,BRONZE_IV,40,18,22226,40,59,IRON_I,36,18,19813,19,40,IRON_I,29,17,18042,41,65,IRON_III,13,18,19483,330,379,IRON_IV,91,18,25422,135,149,BRONZE_IV,0,18,25253,499,492,BRONZE_IV,60,18,23671,130,129,BRONZE_IV,63,18,23303
1,207,177,BRONZE_IV,59,18,19155,81,93,IRON_IV,23,17,17944,78,113,BRONZE_IV,37,16,15585,18,40,BRONZE_IV,0,16,14810,36,57,BRONZE_IV,38,16,15928,41,65,IRON_III,13,18,19633,77,94,IRON_II,17,17,18270,47,52,IRON_I,100,18,20177,143,154,BRONZE_III,0,18,18757,60,76,BRONZE_IV,11,16,16260
0,44,59,BRONZE_IV,62,16,15348,333,343,BRONZE_IV,34,15,14557,196,198,IRON_II,43,12,9531,42,59,BRONZE_IV,28,13,11336,86,85,IRON_I,23,11,8539,65,91,BRONZE_IV,14,14,11557,64,71,IRON_III,61,13,10462,13,32,IRON_II,27,13,10222,118,128,BRONZE_IV,11,13,10785,132,156,BRONZE_IV,0,11,8033
1,176,184,IRON_III,92,16,15009,42,62,BRONZE_IV,7,16,15260,153,222,IRON_III,10,15,13418,260,290,BRONZE_IV,15,16,15368,479,477,IRON_I,84,15,13402,16,52,IRON_II,0,18,19723,64,71,IRON_III,61,18,18588,367,352,BRONZE_IV,72,18,19868,398,431,IRON_IV,91,16,15114,89,95,IRON_I,65,15,13574
1,19,38,IRON_IV,0,17,17659,225,217,BRONZE_IV,0,17,17375,163,184,BRONZE_IV,72,18,20266,36,46,BRONZE_IV,14,17,18241,276,310,BRONZE_IV,15,17,17634,153,150,BRONZE_IV,9,18,22126,64,71,IRON_III,61,18,24236,82,97,BRONZE_IV,10,16,14742,50,62,IRON_II,31,15,13817,75,107,IRON_II,90,15,14581
1,219,204,BRONZE_IV,61,15,14623,134,139,BRONZE_III,70,16,15122,276,381,IRON_IV,75,13,11210,83,101,IRON_III,47,13,10758,100,118,BRONZE_III,5,13,10119,47,57,BRONZE_II,0,18,19019,64,71,IRON_III,61,17,17984,150,158,BRONZE_IV,75,17,16966,23,73,IRON_IV,0,13,10585,57,75,BRONZE_IV,46,15,13201
1,25,53,IRON_II,45,12,9887,204,193,BRONZE_IV,48,13,10121,288,309,BRONZE_IV,53,14,11703,40,65,IRON_I,43,13,10745,221,233,IRON_IV,16,11,7796,80,88,BRONZE_IV,28,17,16743,64,71,IRON_III,61,16,14724,83,58,SILVER_IV,47,11,8455,461,430,BRONZE_IV,40,15,13059,136,152,BRONZE_IV,90,14,11459
1,267,236,BRONZE_III,10,14,12612,234,229,BRONZE_III,58,13,10811,49,52,BRONZE_IV,45,14,11997,44,59,BRONZE_IV,60,12,9653,117,182,IRON_IV,8,12,8623,49,75,IRON_I,57,15,13025,64,71,IRON_III,61,15,14354,28,24,BRONZE_IV,0,14,12604,282,270,BRONZE_III,75,13,11205,6,6,BRONZE_IV,1,13,11321
0,122,167,IRON_I,4,18,24372,110,141,BRONZE_IV,22,17,17782,46,37,BRONZE_IV,30,17,18214,4,17,BRONZE_IV,13,18,20103,8,30,IRON_II,75,15,13474,27,37,BRONZE_IV,8,18,19727,64,71,IRON_III,61,18,21006,134,155,BRONZE_IV,22,18,19291,192,195,BRONZE_III,0,17,17102,50,55,IRON_I,53,16,16156
0,642,677,IRON_IV,26,13,10422,73,74,BRONZE_IV,23,11,7687,149,151,BRONZE_III,67,14,11838,191,208,IRON_I,21,11,8455,56,74,BRONZE_IV,26,11,8443,57,93,IRON_III,12,13,9968,172,209,BRONZE_IV,10,11,8408,97,115,BRONZE_III,10,9,5919,322,309,BRONZE_IV,41,11,8285,163,176,IRON_II,47,10,6225
0,370,373,BRONZE_IV,60,16,16089,87,103,BRONZE_IV,75,16,15665,110,128,IRON_II,61,16,14707,133,152,BRONZE_IV,62,15,13756,23,64,IRON_III,74,15,13577,57,93,IRON_III,12,14,12936,92,125,BRONZE_IV,74,13,10747,6,21,IRON_I,23,14,11606,148,180,IRON_II,88,13,10097,71,79,BRONZE_III,16,13,10022
1,119,127,BRONZE_III,42,11,7583,36,46,IRON_III,51,9,5066,60,93,IRON_IV,17,10,7031,249,282,BRONZE_IV,0,10,7100,18,61,SILVER_IV,0,6,2939,57,93,IRON_III,12,11,7310,36,53,BRONZE_IV,38,10,6211,346,364,IRON_I,5,12,9692,174,198,BRONZE_III,1,10,6120,88,105,BRONZE_IV,57,8,4897
