result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,554,527,BRONZE_II,26,15,13986,509,495,BRONZE_III,17,13,11202,114,108,BRONZE_III,0,17,16888,145,154,BRONZE_IV,0,13,11352,65,55,BRONZE_II,25,14,12030,8,7,IRON_I,63,15,14500,296,273,BRONZE_IV,18,16,16311,71,68,IRON_III,74,15,13034,146,157,SILVER_IV,13,15,14123,158,174,BRONZE_IV,52,13,11021
0,24,34,IRON_I,37,14,12009,77,100,BRONZE_IV,11,12,9504,216,207,SILVER_IV,21,12,9162,454,464,IRON_IV,75,12,8615,220,230,IRON_II,49,11,8346,8,7,IRON_I,63,10,7275,251,327,IRON_II,0,11,8021,158,174,BRONZE_IV,52,10,6666,131,176,BRONZE_IV,0,11,7672,331,323,BRONZE_IV,43,11,8311
1,481,505,BRONZE_IV,14,15,13744,108,100,IRON_II,14,14,12242,130,139,BRONZE_IV,15,15,13183,428,422,SILVER_IV,20,16,15757,215,173,SILVER_IV,15,15,14054,8,7,IRON_I,63,13,10557,471,482,BRONZE_IV,0,17,17598,158,174,BRONZE_IV,52,16,16426,123,113,IRON_I,82,18,18383,10,20,IRON_I,9,14,12692
0,34,59,BRONZE_IV,12,15,13958,21,33,IRON_III,27,16,15599,287,273,IRON_I,25,14,12467,602,576,BRONZE_II,14,16,16189,8,6,IRON_I,53,15,14204,138,137,BRONZE_III,3,18,18401,127,124,BRONZE_IV,44,15,14150,82,95,BRONZE_IV,61,18,18597,195,193,BRONZE_IV,43,17,16571,201,184,BRONZE_IV,16,16,15980
1,582,568,BRONZE_II,75,14,12084,181,199,BRONZE_IV,0,13,10725,50,33,BRONZE_III,15,13,11059,188,165,BRONZE_IV,31,14,11840,8,6,IRON_I,53,13,11430,161,159,BRONZE_IV,70,13,10319,1195,1247,IRON_II,80,12,9174,98,121,IRON_III,26,13,11009,109,122,IRON_IV,90,10,7216,302,304,BRONZE_III,19,11,7775
0,191,206,IRON_I,75,3,1086,248,252,IRON_II,0,1,0,188,165,BRONZE_IV,31,2,564,233,257,IRON_I,67,2,564,8,6,IRON_I,53,4,1168,40,52,BRONZE_IV,68,3,935,179,164,BRONZE_IV,0,3,840,211,220,IRON_I,14,3,1116,32,55,IRON_III,8,3,730,105,88,BRONZE_IV,18,2,488
1,248,203,BRONZE_I,40,15,13657,295,291,BRONZE_IV,47,16,15316,83,71,BRONZE_III,46,15,13610,19,39,BRONZE_IV,0,14,11648,8,6,IRON_I,53,16,15018,7,12,IRON_I,18,15,13095,383,394,BRONZE_IV,0,14,11687,520,480,SILVER_IV,32,14,12724,104,50,GOLD_III,20,13,10371,154,185,IRON_III,63,12,9242
0,50,45,SILVER_IV,62,12,8790,8,10,BRONZE_I,59,12,9674,110,91,SILVER_IV,0,10,7284,183,180,BRONZE_I,19,9,5401,8,6,IRON_I,53,12,8790,147,130,BRONZE_I,43,13,11182,445,472,SILVER_IV,28,12,9944,139,145,SILVER_III,21,12,9384,344,363,BRONZE_IV,15,10,6881,135,123,SILVER_III,96,11,7762
0,101,84,SILVER_IV,40,15,13818,8,10,BRONZE_I,59,16,14820,418,454,SILVER_IV,0,15,13202,193,198,BRONZE_II,67,14,11887,8,6,IRON_I,53,15,13581,82,98,SILVER_IV,0,17,16496,453,438,SILVER_IV,60,16,15070,526,511,SILVER_IV,0,16,15488,106,114,BRONZE_III,15,15,13996,44,47,SILVER_III,78,14,12538
0,165,158,SILVER_IV,73,18,21304,8,10,BRONZE_I,59,18,18837,78,90,BRONZE_II,42,16,15980,17,35,BRONZE_IV,23,16,15135,8,6,IRON_I,53,17,17555,34,43,BRONZE_II,27,17,17792,23,18,BRONZE_I,100,18,21971,210,181,BRONZE_I,0,18,22857,35,30,SILVER_III,72,18,23293,31,35,BRONZE_III,50,18,21592
1,6,13,IRON_I,52,16,15514,191,190,BRONZE_I,100,16,15462,13,17,BRONZE_I,31,14,12189,20,29,BRONZE_III,30,15,13627,227,234,BRONZE_II,58,13,10828,167,162,SILVER_IV,21,13,10692,70,75,BRONZE_II,75,13,10004,536,567,BRONZE_I,59,15,13304,220,235,BRONZE_III,40,13,10788,245,247,BRONZE_II,2,12,9940
0,6,13,IRON_I,52,18,28709,570,529,SILVER_III,17,18,22129,13,17,BRONZE_I,31,18,21284,107,121,BRONZE_I,1,18,22735,41,47,BRONZE_II,0,16,16006,3,10,BRONZE_III,13,18,21228,8,10,BRONZE_IV,84,18,30083,193,175,BRONZE_II,40,18,28959,43,49,BRONZE_IV,45,18,23103,12,6,BRONZE_II,98,18,21476
0,6,13,IRON_I,52,16,15923,13,17,BRONZE_I,31,17,17009,28,19,SILVER_IV,1,17,16629,43,67,BRONZE_III,72,15,14235,48,49,BRONZE_I,58,16,15510,25,33,BRONZE_II,46,18,20610,8,6,BRONZE_II,0,17,18152,15,21,BRONZE_II,92,17,17334,4,10,BRONZE_I,43,16,15930,213,190,BRONZE_III,37,16,16428
0,6,13,IRON_I,52,16,14877,13,17,BRONZE_I,31,17,18070,151,159,SILVER_IV,27,17,16899,25,27,BRONZE_II,53,14,12198,9,19,BRONZE_IV,76,15,13099,23,13,BRONZE_I,100,16,15438,117,118,SILVER_IV,37,18,19886,100,115,BRONZE_II,26,16,15460,118,133,BRONZE_III,41,17,17198,140,143,SILVER_IV,14,16,16058
0,6,13,IRON_I,52,10,6222,165,220,IRON_IV,40,10,7017,13,17,BRONZE_I,31,11,7385,13,17,BRONZE_I,31,8,4911,96,87,SILVER_IV,65,9,5554,505,441,SILVER_III,80,14,11476,86,93,BRONZE_II,57,12,8816,91,81,BRONZE_III,61,12,9259,270,283,BRONZE_II,5,10,6718,107,110,BRONZE_I,64,10,6399
0,6,13,IRON_I,52,11,7462,13,17,BRONZE_I,31,13,11018,379,330,BRONZE_II,75,11,8091,73,79,BRONZE_II,39,11,8252,7,8,BRONZE_IV,68,11,7677,229,242,BRONZE_II,18,14,12601,35,49,BRONZE_II,29,12,9781,21,33,BRONZE_III,47,12,9658,14,11,BRONZE_II,42,13,10234,18,10,BRONZE_I,54,11,8090
1,6,13,IRON_I,52,13,10552,16,28,BRONZE_II,46,15,14245,4,6,BRONZE_IV,89,16,14898,71,70,SILVER_IV,61,16,14922,13,17,BRONZE_I,31,14,11591,35,44,BRONZE_I,0,14,11772,17,12,BRONZE_II,94,16,15056,8,6,BRONZE_II,1,15,14312,18,24,BRONZE_III,38,14,11761,167,156,BRONZE_II,59,13,10811
0,55,51,BRONZE_IV,24,17,17340,389,375,BRONZE_II,94,16,16093,9,14,BRONZE_I,11,16,15575,485,498,BRONZE_I,8,18,19077,165,182,BRONZE_II,98,14,12867,236,199,BRONZE_II,27,18,21971,19,24,BRONZE_III,80,14,12691,10,17,BRONZE_IV,46,17,16993,5,12,BRONZE_III,60,16,15296,6,12,IRON_I,78,14,12295
1,6,12,IRON_I,78,14,11552,7,13,BRONZE_IV,31,10,6890,20,35,BRONZE_III,15,13,10299,22,35,BRONZE_IV,75,12,9557,22,35,BRONZE_IV,75,10,7184,22,35,BRONZE_IV,75,14,12687,175,221,BRONZE_II,89,14,12083,22,24,BRONZE_III,12,15,13870,16,27,BRONZE_III,80,13,10283,6,12,IRON_I,78,12,8620
0,14,28,BRONZE_III,80,15,13355,14,13,BRONZE_III,77,13,10214,14,13,BRONZE_III,77,16,15209,26,53,BRONZE_IV,57,14,11491,26,53,BRONZE_IV,57,13,10124,8,7,BRONZE_III,91,14,11681,17,26,BRONZE_III,31,12,9079,368,390,BRONZE_III,48,13,9971,5,12,BRONZE_III,60,12,9564,6,12,IRON_I,78,11,7726
0,35,46,BRONZE_II,44,15,14628,37,39,BRONZE_I,74,16,15104,10,18,BRONZE_II,38,15,14131,9,5,BRONZE_II,47,14,12022,679,704,BRONZE_III,8,13,10562,36,39,BRONZE_II,20,13,10301,10,19,BRONZE_III,77,10,7006,173,186,BRONZE_II,36,13,11267,5,12,BRONZE_III,60,12,9730,6,12,IRON_I,78,12,8696
1,74,97,BRONZE_IV,1,12,9027,114,146,BRONZE_II,33,11,7816,1,11,BRONZE_IV,18,14,12059,1,11,BRONZE_IV,18,11,8202,6,11,BRONZE_III,88,11,7312,123,132,BRONZE_I,33,15,13664,12,29,BRONZE_IV,72,14,11509,352,361,BRONZE_II,36,13,10613,5,12,BRONZE_III,60,11,8293,6,12,IRON_I,78,10,7250
0,6,8,BRONZE_IV,44,14,12321,6,8,BRONZE_IV,44,13,11271,43,51,BRONZE_II,72,14,12817,186,185,SILVER_IV,46,14,11646,162,182,SILVER_IV,0,13,10852,115,124,BRONZE_III,33,14,12092,8,12,BRONZE_IV,31,12,8910,8,12,BRONZE_I,0,12,8876,5,12,BRONZE_III,60,11,8178,6,12,IRON_I,78,11,7609
0,162,182,SILVER_IV,0,13,10562,162,182,SILVER_IV,0,15,14375,162,182,SILVER_IV,0,16,15238,67,88,BRONZE_IV,0,15,13459,10,7,BRONZE_II,4,14,12425,10,7,BRONZE_II,4,16,15344,10,7,BRONZE_II,4,13,11376,54,55,BRONZE_II,15,14,12341,5,12,BRONZE_III,60,12,9827,6,12,IRON_I,78,12,9690
1,17,14,GOLD_II,61,16,16290,11,8,BRONZE_IV,78,15,13468,33,35,IRON_I,0,14,12375,153,124,GOLD_IV,95,14,12832,153,124,GOLD_IV,95,14,11755,153,124,GOLD_IV,95,14,12713,64,53,GOLD_IV,18,14,11583,125,126,PLATINUM_IV,13,15,14126,47,51,SILVER_II,0,14,11534,92,105,SILVER_III,31,12,9376
1,582,565,GOLD_III,8,18,21546,582,565,GOLD_III,8,17,18003,33,35,IRON_I,0,15,14631,54,59,BRONZE_I,33,18,18392,3,7,BRONZE_III,51,16,15094,9,18,BRONZE_IV,5,16,15800,14,10,GOLD_IV,55,17,17265,24,25,BRONZE_I,9,17,17244,72,62,BRONZE_III,26,17,17132,100,83,SILVER_IV,40,14,11951
0,65,53,BRONZE_II,5,15,14555,350,366,BRONZE_IV,0,12,9549,33,35,IRON_I,0,12,9140,53,67,IRON_I,55,15,14151,150,177,IRON_IV,0,11,8556,128,114,BRONZE_II,75,15,13582,154,202,IRON_III,25,15,13220,116,155,IRON_II,23,14,12969,239,247,BRONZE_IV,13,15,13348,239,247,BRONZE_IV,13,13,11308
0,44,54,BRONZE_II,37,18,26524,298,312,BRONZE_II,24,18,27169,33,35,IRON_I,0,18,19673,120,117,BRONZE_III,94,17,18292,122,117,BRONZE_I,44,17,17390,82,115,BRONZE_IV,22,18,26020,95,88,BRONZE_II,14,18,23672,133,152,BRONZE_IV,34,18,27823,86,73,BRONZE_IV,87,18,22502,78,74,BRONZE_II,33,18,20475
1,44,54,BRONZE_II,37,15,14215,25,39,BRONZE_IV,6,13,11396,33,35,IRON_I,0,15,13234,51,59,BRONZE_III,61,13,10793,133,129,BRONZE_I,54,13,10614,182,184,IRON_II,68,13,11180,73,62,IRON_I,96,13,10489,39,111,IRON_IV,19,13,10533,47,51,BRONZE_I,100,14,12125,37,38,BRONZE_IV,87,11,8259
0,76,89,IRON_II,13,12,9408,130,167,IRON_III,52,12,8958,33,35,IRON_I,0,13,10796,393,424,BRONZE_IV,14,13,11385,497,514,BRONZE_I,75,12,9573,39,54,IRON_I,66,17,17127,98,98,BRONZE_II,0,14,12807,47,55,BRONZE_III,4,16,15566,260,278,IRON_III,92,14,12125,22,24,IRON_II,11,15,13411
0,61,60,BRONZE_III,0,15,13101,78,112,IRON_IV,4,13,10962,33,35,IRON_I,0,13,10716,96,98,BRONZE_IV,90,15,13990,48,49,BRONZE_IV,48,13,10334,86,84,BRONZE_IV,70,15,14497,47,49,IRON_II,60,15,13729,70,76,BRONZE_IV,78,15,14002,291,276,SILVER_IV,75,15,13431,216,218,BRONZE_I,39,12,9504
0,61,53,BRONZE_I,48,18,20664,325,303,SILVER_IV,98,18,19119,222,205,BRONZE_IV,0,16,15425,53,72,BRONZE_IV,20,18,19375,388,343,SILVER_III,27,17,18324,4,11,IRON_I,20,18,19313,180,177,BRONZE_IV,41,16,16309,187,172,BRONZE_II,0,17,16985,288,260,BRONZE_IV,47,17,17447,235,222,BRONZE_III,45,15,14063
0,50,55,BRONZE_IV,0,14,12602,54,57,BRONZE_III,31,14,12965,11,15,BRONZE_IV,20,15,14373,14,17,BRONZE_IV,0,13,11409,84,98,BRONZE_IV,64,15,13346,4,11,IRON_I,20,13,11263,15,27,IRON_I,62,14,12200,116,120,BRONZE_IV,36,14,12053,37,22,SILVER_IV,51,12,9524,35,53,BRONZE_IV,42,13,10664
0,65,78,BRONZE_IV,57,15,14245,133,126,BRONZE_I,14,13,11118,126,121,SILVER_IV,15,14,12286,301,273,SILVER_III,77,12,9035,162,151,SILVER_IV,25,13,10131,4,11,IRON_I,20,11,7394,72,78,BRONZE_II,14,13,10569,183,179,BRONZE_IV,7,11,7658,253,250,BRONZE_I,2,12,9277,35,53,BRONZE_IV,42,11,7432
0,66,45,BRONZE_I,68,16,14820,250,276,IRON_III,31,16,14964,50,53,BRONZE_II,23,17,18290,121,129,SILVER_IV,21,18,19447,100,127,BRONZE_IV,47,18,18726,4,11,IRON_I,20,14,11855,10,20,BRONZE_IV,41,18,18784,277,255,SILVER_III,94,17,16483,238,254,BRONZE_III,22,17,16974,35,53,BRONZE_IV,42,14,11863
1,197,177,SILVER_IV,9,15,14455,31,27,BRONZE_I,0,12,9758,56,74,BRONZE_III,59,13,11042,66,77,BRONZE_III,43,13,10406,112,129,BRONZE_II,32,12,8946,4,11,IRON_I,20,14,12464,36,38,BRONZE_II,7,17,17353,25,23,BRONZE_III,34,14,12851,238,210,SILVER_IV,58,15,13275,35,53,BRONZE_IV,42,13,10859
1,53,53,BRONZE_II,73,3,815,75,89,IRON_I,76,3,670,7,11,IRON_I,100,3,1025,8,21,BRONZE_III,19,1,0,29,44,BRONZE_IV,70,3,825,4,11,IRON_I,20,3,790,36,38,BRONZE_II,7,3,904,25,23,BRONZE_III,34,3,1086,79,87,BRONZE_III,48,2,587,35,53,BRONZE_IV,42,1,224
0,119,115,BRONZE_II,52,14,12105,109,91,SILVER_IV,1,13,11242,336,347,BRONZE_IV,91,13,11107,380,386,BRONZE_III,24,12,9104,308,292,BRONZE_III,64,12,9084,4,11,IRON_I,20,11,7867,132,131,SILVER_IV,63,13,10184,211,171,SILVER_IV,78,13,10090,55,84,BRONZE_III,53,10,7274,35,53,BRONZE_IV,42,10,7109
0,70,74,IRON_II,79,18,18849,10,15,IRON_II,47,12,8892,303,290,SILVER_IV,0,15,13264,69,75,IRON_III,4,12,9724,360,316,SILVER_IV,75,11,7779,3,7,IRON_I,19,15,13175,66,69,BRONZE_IV,0,13,10904,246,237,IRON_I,29,13,10860,21,25,IRON_I,0,13,10169,72,52,BRONZE_II,60,11,8290
0,9,21,IRON_II,75,17,16562,85,80,BRONZE_III,98,13,10323,669,655,BRONZE_IV,13,13,10124,212,182,BRONZE_III,17,12,8912,27,25,BRONZE_IV,45,12,9858,3,7,IRON_I,19,11,7945,928,932,BRONZE_IV,34,10,7287,75,58,BRONZE_I,14,13,10489,29,51,IRON_I,75,10,7154,32,27,IRON_III,72,10,7030
0,468,439,BRONZE_I,90,18,22374,30,36,BRONZE_IV,0,18,18891,327,355,IRON_II,27,18,19917,113,116,IRON_I,0,17,17690,18,35,IRON_I,26,16,15264,3,7,IRON_I,19,18,18714,149,119,SILVER_III,2,17,16734,113,107,IRON_I,6,16,15937,110,134,IRON_I,21,17,17976,26,29,BRONZE_IV,44,17,17328
0,146,124,SILVER_IV,18,15,13779,52,45,BRONZE_II,31,15,13750,30,20,BRONZE_III,60,16,14882,32,42,IRON_II,47,13,10757,211,191,BRONZE_III,46,13,10863,3,7,IRON_I,19,13,11000,51,48,IRON_III,29,13,10099,164,127,BRONZE_II,49,13,11254,195,181,BRONZE_III,76,14,12062,195,181,BRONZE_III,76,12,8976
1,31,28,IRON_II,13,13,9968,115,95,SILVER_IV,0,10,7104,129,101,BRONZE_I,51,12,9088,186,182,IRON_I,63,10,6964,107,112,BRONZE_III,11,9,5289,3,7,IRON_I,19,14,12250,381,362,BRONZE_IV,0,13,10248,92,76,BRONZE_I,54,14,11604,235,216,BRONZE_III,27,11,7971,66,58,BRONZE_IV,56,12,9450
0,168,183,IRON_IV,57,10,7250,422,398,SILVER_IV,0,10,7015,146,142,BRONZE_II,13,12,8685,202,212,IRON_II,75,9,5723,84,95,IRON_IV,34,7,3653,3,7,IRON_I,19,12,9354,9,14,IRON_II,34,8,4639,374,421,IRON_IV,56,11,8148,223,196,BRONZE_II,85,8,4249,266,232,BRONZE_IV,6,8,4589
0,123,102,SILVER_IV,62,2,643,13,32,IRON_II,44,3,840,175,183,BRONZE_IV,75,3,965,35,44,BRONZE_IV,2,2,613,235,206,BRONZE_II,92,2,583,3,7,IRON_I,19,3,904,420,355,SILVER_IV,31,1,0,299,338,BRONZE_III,17,3,807,285,303,IRON_III,79,2,338,3,10,IRON_I,0,2,338
0,9,4,BRONZE_I,23,10,6165,10,12,BRONZE_I,1,7,3427,6,10,BRONZE_III,14,10,6590,5,5,BRONZE_I,8,1,88,170,179,BRONZE_IV,0,6,2816,10,25,BRONZE_IV,72,3,690,4,7,IRON_I,83,5,1874,12,5,BRONZE_II,67,5,2000,38,46,BRONZE_I,76,4,1681,14,11,BRONZE_II,91,3,960
0,9,4,BRONZE_I,23,12,8955,40,41,BRONZE_II,47,10,6991,13,12,BRONZE_II,96,12,9302,7,7,BRONZE_IV,73,10,6761,81,74,SILVER_II,17,9,5635,97,132,IRON_II,35,10,6779,4,7,IRON_I,83,9,5600,4,7,IRON_I,83,11,7797,596,599,BRONZE_III,74,8,4552,66,54,GOLD_IV,6,8,4527
1,84,98,BRONZE_IV,64,6,3124,517,459,SILVER_III,88,9,5451,588,572,BRONZE_II,63,11,7647,361,407,IRON_I,49,8,4585,113,116,BRONZE_IV,43,7,3904,22,21,BRONZE_IV,16,12,9512,4,7,IRON_I,83,9,5682,307,265,BRONZE_IV,86,10,6954,83,122,BRONZE_IV,0,9,5094,215,203,BRONZE_III,14,8,4974
0,27,43,BRONZE_IV,0,12,8989,50,60,SILVER_IV,13,11,7692,50,60,SILVER_IV,13,10,6995,34,45,BRONZE_I,33,9,6055,51,57,BRONZE_IV,27,8,4306,345,324,BRONZE_II,14,4,1686,4,7,IRON_I,83,11,7584,122,111,SILVER_III,90,11,7670,16,13,SILVER_IV,11,10,6940,81,86,BRONZE_II,27,10,7046
1,354,352,SILVER_IV,11,14,12539,75,87,BRONZE_III,42,15,13130,33,32,BRONZE_I,100,16,16466,193,187,BRONZE_I,36,13,11010,355,352,BRONZE_II,75,12,8891,86,94,SILVER_IV,37,16,16153,4,7,IRON_I,83,15,14420,663,701,IRON_III,65,13,10647,140,132,SILVER_III,62,16,15443,104,106,SILVER_III,10,14,12799
0,104,106,SILVER_III,10,12,9531,82,81,BRONZE_III,12,10,7004,128,150,SILVER_IV,10,12,9864,30,34,BRONZE_III,3,11,8395,30,34,BRONZE_III,3,9,5919,59,71,SILVER_IV,0,11,8493,4,7,IRON_I,83,10,6473,4,7,IRON_I,83,10,7203,1,11,IRON_I,36,10,6326,183,193,BRONZE_III,10,9,5609
0,81,97,BRONZE_III,77,15,14548,48,40,SILVER_III,72,14,12203,6,10,BRONZE_I,1,14,12919,53,57,BRONZE_II,63,11,8561,67,57,SILVER_II,51,12,9923,26,35,BRONZE_II,41,13,10226,4,7,IRON_I,83,12,8939,8,9,BRONZE_IV,96,11,8124,64,65,SILVER_IV,17,11,8301,81,97,BRONZE_III,77,11,7334
1,67,57,SILVER_II,51,17,16746,23,56,IRON_II,1,16,14847,241,260,BRONZE_IV,20,17,17520,147,170,BRONZE_IV,47,16,15432,61,70,BRONZE_IV,27,15,14356,191,214,BRONZE_IV,7,17,17695,98,120,BRONZE_IV,57,17,17622,222,209,IRON_II,73,17,18317,184,188,IRON_I,100,17,17029,24,31,IRON_I,77,16,15026
1,170,174,BRONZE_III,15,16,14809,209,200,BRONZE_II,36,17,16647,104,108,IRON_II,0,14,12906,51,65,BRONZE_IV,75,17,17696,63,73,BRONZE_IV,13,13,10577,143,160,BRONZE_IV,14,18,20906,233,256,BRONZE_IV,31,15,14429,544,567,IRON_I,82,18,19562,527,535,BRONZE_III,4,15,14678,24,31,IRON_I,77,17,16670
1,164,174,BRONZE_IV,9,13,10153,244,285,BRONZE_IV,44,16,16061,92,80,BRONZE_III,14,15,13939,52,92,IRON_III,4,13,11035,101,110,BRONZE_IV,16,12,9230,168,177,BRONZE_IV,0,16,15098,10,17,IRON_II,21,15,13795,61,54,IRON_I,62,17,17352,63,48,BRONZE_III,70,15,13606,24,31,IRON_I,77,14,12052
0,211,204,BRONZE_IV,91,11,8253,270,299,BRONZE_IV,27,10,7262,228,246,IRON_III,31,11,7974,162,182,BRONZE_III,21,10,7073,609,604,IRON_II,78,8,4660,22,42,IRON_I,49,11,7442,268,274,BRONZE_IV,20,8,4871,14,9,BRONZE_IV,1,8,4888,248,277,BRONZE_IV,0,9,5689,24,31,IRON_I,77,9,5435
0,60,52,BRONZE_I,35,14,11602,52,47,BRONZE_IV,31,14,12760,215,248,BRONZE_III,15,12,9805,479,461,BRONZE_IV,66,12,8667,287,310,IRON_I,75,12,8656,36,42,IRON_I,1,11,8578,32,33,BRONZE_IV,19,12,9452,127,163,BRONZE_IV,46,11,8103,68,70,IRON_I,50,10,7204,24,31,IRON_I,77,12,9539
1,26,31,SILVER_III,0,17,16685,24,27,BRONZE_II,32,14,11979,99,102,SILVER_III,2,16,15185,320,317,BRONZE_III,57,14,11448,288,297,SILVER_IV,0,14,12412,54,67,SILVER_IV,43,18,19826,30,29,SILVER_III,57,17,17909,131,100,SILVER_III,92,17,18357,139,141,BRONZE_II,31,16,15998,24,31,IRON_I,77,14,12928
0,37,62,IRON_II,27,18,22335,124,125,IRON_I,28,18,23563,150,175,IRON_II,10,18,20770,119,138,BRONZE_IV,75,18,21778,65,75,IRON_I,1,18,20124,326,354,IRON_IV,72,18,20342,302,302,BRONZE_IV,91,18,19081,947,960,BRONZE_III,55,18,19985,368,374,IRON_III,45,16,15784,24,31,IRON_I,77,18,18662
0,11,23,IRON_I,18,17,17894,239,247,BRONZE_IV,13,15,13108,102,118,BRONZE_IV,26,13,10699,111,103,BRONZE_IV,0,15,14221,227,245,BRONZE_IV,33,13,11006,264,267,BRONZE_III,27,18,20328,257,283,BRONZE_IV,0,16,15814,426,401,BRONZE_III,75,17,17077,24,25,IRON_I,34,15,13161,70,83,BRONZE_IV,61,14,12765
1,11,23,IRON_I,18,13,11346,198,164,BRONZE_III,4,13,10609,59,89,IRON_III,22,14,12528,76,93,BRONZE_IV,46,13,10433,536,580,BRONZE_IV,0,11,8276,68,67,BRONZE_III,56,11,7995,71,93,BRONZE_IV,89,12,8920,38,42,IRON_II,35,13,10581,40,48,IRON_III,65,11,8386,223,278,IRON_I,51,14,12974
0,11,23,IRON_I,18,18,20929,64,78,BRONZE_III,0,17,16512,50,96,IRON_IV,32,16,15435,112,113,BRONZE_IV,5,15,14409,45,69,IRON_III,1,15,14296,261,261,BRONZE_IV,87,18,19395,205,209,IRON_III,64,18,19850,185,200,IRON_II,86,18,21633,128,113,IRON_I,58,18,20247,324,343,BRONZE_III,11,18,18853
0,11,23,IRON_I,18,13,11407,164,153,BRONZE_II,63,17,16874,261,272,SILVER_IV,23,13,10928,56,62,BRONZE_II,16,15,13634,12,17,SILVER_IV,20,15,13658,205,227,BRONZE_II,0,18,20555,81,85,BRONZE_I,65,15,14387,83,97,SILVER_IV,11,16,16071,74,87,SILVER_IV,0,15,13621,209,187,SILVER_III,5,14,12356
0,11,23,IRON_I,18,16,16341,141,131,BRONZE_II,57,18,25460,13,21,BRONZE_II,38,18,18470,36,49,BRONZE_III,49,18,23732,12,17,SILVER_IV,20,18,26127,205,173,BRONZE_II,13,18,24509,16,14,BRONZE_I,98,18,22544,291,271,BRONZE_II,52,18,21454,41,40,SILVER_IV,17,18,23156,22,14,BRONZE_I,63,18,19032
1,11,23,IRON_I,18,2,375,44,53,BRONZE_I,20,3,692,413,438,BRONZE_III,93,3,698,17,25,BRONZE_II,80,3,878,12,17,SILVER_IV,20,3,678,28,25,BRONZE_I,100,3,965,150,156,BRONZE_II,31,1,0,29,35,SILVER_IV,30,3,965,197,209,BRONZE_II,14,2,464,216,202,SILVER_IV,37,2,464
0,11,23,IRON_I,18,12,9821,305,305,SILVER_IV,0,14,11444,21,31,BRONZE_II,21,12,9007,126,129,BRONZE_I,11,13,10608,12,17,SILVER_IV,20,13,11391,11,23,BRONZE_III,48,15,13563,546,566,BRONZE_II,34,13,10815,28,41,BRONZE_II,24,16,15975,158,137,SILVER_III,0,14,11517,79,89,SILVER_IV,99,11,8531
1,8,19,BRONZE_IV,75,11,7865,11,12,BRONZE_IV,11,10,6866,59,68,BRONZE_III,70,12,9517,80,79,BRONZE_II,24,10,6218,21,20,BRONZE_III,58,9,5755,174,186,BRONZE_III,62,12,8942,70,72,BRONZE_III,76,11,8429,96,113,BRONZE_II,75,12,8691,56,37,SILVER_I,20,11,7326,5,9,IRON_I,97,10,6135
0,5,9,IRON_I,97,15,14131,10,12,BRONZE_II,19,14,12647,59,52,BRONZE_III,74,15,13542,23,24,BRONZE_II,58,16,15014,11,17,BRONZE_IV,90,12,9860,20,18,BRONZE_II,10,15,13907,5,5,BRONZE_IV,21,14,12214,36,28,BRONZE_I,88,15,14057,28,25,BRONZE_II,49,13,10751,5,9,IRON_I,97,13,11154
0,218,192,SILVER_III,69,18,20267,98,122,SILVER_IV,31,18,24072,336,350,SILVER_III,29,18,23570,210,212,SILVER_II,52,18,22533,275,263,SILVER_IV,0,17,17405,164,173,SILVER_III,14,18,20082,51,50,BRONZE_III,12,17,17558,158,190,SILVER_IV,0,18,22368,99,111,SILVER_IV,55,18,20599,5,9,IRON_I,97,17,17247
0,19,34,BRONZE_II,49,16,15786,203,191,SILVER_IV,11,18,19560,22,38,BRONZE_IV,0,16,16068,11,24,BRONZE_III,3,15,13991,10,10,BRONZE_III,78,12,9588,15,16,BRONZE_III,22,16,15958,0,11,BRONZE_IV,0,13,10608,16,24,BRONZE_IV,72,14,11757,17,20,BRONZE_III,16,12,9677,5,9,IRON_I,97,14,12238
1,56,48,BRONZE_I,7,16,16383,56,48,BRONZE_I,7,18,19045,145,168,BRONZE_IV,52,16,15269,113,104,BRONZE_II,89,14,12237,66,62,SILVER_III,9,13,11277,8,7,BRONZE_I,11,16,15116,50,33,SILVER_IV,72,17,17966,159,169,BRONZE_II,51,16,15063,185,156,BRONZE_I,34,14,12693,5,9,IRON_I,97,15,13373
