result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
1,122,115,PLATINUM_IV,76,18,22831,42,52,PLATINUM_IV,56,18,21938,334,321,PLATINUM_IV,56,18,23527,152,149,PLATINUM_IV,41,18,22381,254,244,PLATINUM_II,28,17,17132,98,68,PLATINUM_IV,59,18,19045,171,164,PLATINUM_IV,20,18,18982,154,141,PLATINUM_III,73,18,19294,114,97,PLATINUM_III,13,18,19000,65,55,PLATINUM_IV,57,16,15491
1,342,343,PLATINUM_IV,0,14,12464,42,52,PLATINUM_IV,56,14,12751,261,255,PLATINUM_IV,14,15,13394,157,152,PLATINUM_IV,16,14,12461,210,200,PLATINUM_IV,13,14,11973,55,60,GOLD_I,40,13,10551,339,339,PLATINUM_IV,49,11,8475,277,257,PLATINUM_IV,74,13,10070,562,534,PLATINUM_IV,75,12,9152,341,330,PLATINUM_IV,75,12,8787
0,152,155,PLATINUM_IV,41,14,11619,42,52,PLATINUM_IV,56,13,10647,198,201,PLATINUM_IV,62,13,10274,43,23,GOLD_I,100,12,9217,345,328,PLATINUM_III,87,11,7816,55,53,GOLD_I,78,15,13188,429,419,PLATINUM_IV,91,13,11292,339,323,PLATINUM_IV,36,14,12525,450,454,PLATINUM_IV,0,14,12020,369,385,PLATINUM_III,56,13,10295
0,566,553,PLATINUM_IV,42,15,13919,42,52,PLATINUM_IV,56,14,11686,113,132,PLATINUM_IV,0,14,11739,441,421,PLATINUM_IV,73,15,13086,312,298,PLATINUM_IV,15,13,10527,116,107,PLATINUM_III,27,16,15477,74,72,PLATINUM_IV,62,16,15092,96,94,GOLD_I,12,15,13456,409,410,PLATINUM_II,82,15,14531,165,151,GOLD_I,15,14,11620
1,173,192,PLATINUM_II,1,14,12936,42,52,PLATINUM_IV,56,14,12376,365,368,PLATINUM_IV,0,13,10604,345,339,PLATINUM_III,43,13,10539,60,65,PLATINUM_IV,21,11,7792,612,619,PLATINUM_IV,73,12,9377,327,299,PLATINUM_III,76,11,8338,383,356,PLATINUM_IV,75,12,9846,314,329,PLATINUM_IV,0,11,7558,393,410,PLATINUM_IV,0,9,5207
0,158,146,PLATINUM_IV,8,10,6515,42,52,PLATINUM_IV,56,9,6116,79,71,PLATINUM_IV,52,9,6079,91,82,PLATINUM_IV,59,9,5818,174,172,PLATINUM_IV,58,7,4012,64,57,PLATINUM_III,23,12,8849,64,53,PLATINUM_IV,93,13,10319,286,249,PLATINUM_III,0,11,8039,43,33,GOLD_I,26,10,7161,168,163,PLATINUM_IV,15,9,5675
0,158,146,PLATINUM_IV,8,11,8302,42,52,PLATINUM_IV,56,12,9618,182,194,PLATINUM_III,1,11,7611,87,92,PLATINUM_IV,18,11,7443,69,96,GOLD_III,12,10,7107,21,19,GOLD_II,61,13,10183,38,54,PLATINUM_IV,16,13,11253,135,137,PLATINUM_IV,54,12,8833,176,165,PLATINUM_IV,91,11,8078,290,305,PLATINUM_IV,0,10,6816
1,59,54,DIAMOND_IV,1,12,9688,426,405,DIAMOND_IV,71,12,8838,93,76,PLATINUM_I,44,12,9297,118,113,DIAMOND_IV,18,11,8354,156,161,DIAMOND_IV,0,10,6817,128,122,DIAMOND_IV,1,14,12291,23,14,PLATINUM_IV,77,14,12513,35,32,PLATINUM_IV,29,14,11846,10,12,PLATINUM_I,87,13,10305,103,81,DIAMOND_IV,94,12,8939
1,62,59,DIAMOND_IV,1,17,16654,47,39,GOLD_I,100,15,13470,18,6,DIAMOND_IV,1,16,15081,53,31,DIAMOND_IV,1,15,13284,49,56,GOLD_III,0,13,10261,94,93,DIAMOND_IV,60,17,16910,23,14,PLATINUM_IV,77,18,18379,35,32,PLATINUM_IV,29,16,15972,10,12,PLATINUM_I,87,14,12810,103,81,DIAMOND_IV,94,14,11839
1,185,181,PLATINUM_IV,21,17,16525,152,177,PLATINUM_II,20,17,17026,432,426,PLATINUM_III,8,16,15541,132,107,DIAMOND_IV,0,15,13871,132,107,DIAMOND_IV,0,13,10413,249,244,PLATINUM_IV,49,17,17129,23,14,PLATINUM_IV,77,18,19093,298,295,PLATINUM_III,83,17,17356,91,70,DIAMOND_IV,1,17,16481,201,174,PLATINUM_II,0,15,13748
1,44,44,PLATINUM_I,7,10,6712,152,128,PLATINUM_III,20,9,5214,317,302,DIAMOND_IV,75,8,4988,82,71,DIAMOND_IV,0,9,5224,75,60,PLATINUM_I,0,8,4544,372,348,DIAMOND_IV,0,11,8318,23,14,PLATINUM_IV,77,11,7845,193,193,PLATINUM_I,22,10,7264,356,364,PLATINUM_I,100,9,5540,298,295,PLATINUM_III,83,9,5385
0,83,76,DIAMOND_IV,40,17,17322,108,85,DIAMOND_IV,40,18,18818,634,629,PLATINUM_II,22,17,17062,44,39,PLATINUM_I,53,18,19053,71,65,DIAMOND_IV,59,15,13230,183,170,DIAMOND_II,0,16,16377,23,14,PLATINUM_IV,77,16,15626,100,80,DIAMOND_IV,4,14,12885,152,169,PLATINUM_I,70,14,12545,17,8,DIAMOND_IV,1,13,10439
0,99,112,PLATINUM_IV,64,18,19610,513,460,DIAMOND_I,57,18,22959,102,67,DIAMOND_II,19,18,24474,62,32,DIAMOND_IV,57,17,17987,139,136,DIAMOND_IV,1,18,21218,170,162,DIAMOND_IV,1,18,19133,23,14,PLATINUM_IV,77,17,17292,125,115,PLATINUM_IV,66,18,23232,12,11,PLATINUM_IV,75,17,17513,76,60,DIAMOND_II,6,16,15562
1,87,108,PLATINUM_III,29,14,11975,8,18,GOLD_I,12,14,11699,228,227,PLATINUM_IV,75,15,13209,51,24,PLATINUM_I,75,15,13502,207,200,PLATINUM_II,35,12,9073,441,436,PLATINUM_III,45,13,11279,23,14,PLATINUM_IV,77,16,16378,101,87,PLATINUM_II,63,16,14734,76,76,PLATINUM_I,75,14,12967,145,153,PLATINUM_II,44,12,9914
0,29,25,PLATINUM_IV,71,13,10808,149,129,PLATINUM_IV,27,14,11788,95,95,GOLD_II,5,14,11599,234,206,GOLD_IV,78,13,10942,27,31,GOLD_II,62,11,7411,64,67,PLATINUM_II,20,15,14101,51,48,GOLD_I,65,15,13103,71,72,GOLD_II,7,15,14269,130,115,GOLD_I,67,13,11161,71,60,PLATINUM_III,46,13,10196
0,29,25,PLATINUM_IV,71,15,14261,184,175,PLATINUM_IV,43,13,11002,234,206,GOLD_IV,78,13,11137,131,125,PLATINUM_III,59,12,9244,361,333,PLATINUM_II,51,12,9111,262,253,GOLD_I,54,15,14672,236,236,PLATINUM_IV,23,16,15382,65,63,PLATINUM_IV,0,16,15225,171,183,PLATINUM_IV,27,14,11733,185,152,PLATINUM_IV,55,13,10451
0,29,25,PLATINUM_IV,71,14,12156,110,135,SILVER_IV,31,14,12022,38,66,GOLD_III,64,15,13688,34,44,SILVER_II,36,16,15050,234,206,GOLD_IV,78,13,11371,6,8,SILVER_II,0,17,18354,105,102,PLATINUM_IV,33,16,16130,105,102,PLATINUM_IV,33,15,14024,114,100,SILVER_II,31,14,12903,114,100,SILVER_II,31,14,12123
1,29,25,PLATINUM_IV,71,14,11688,38,66,GOLD_III,64,11,8525,234,206,GOLD_IV,78,13,10239,190,174,PLATINUM_III,45,11,8122,190,174,PLATINUM_III,45,11,7354,114,100,SILVER_II,31,10,6233,71,82,DIAMOND_IV,0,12,8634,66,69,GOLD_II,68,11,7735,88,75,DIAMOND_IV,1,12,9184,222,222,PLATINUM_II,54,9,5912
1,29,25,PLATINUM_IV,71,12,9381,10,12,GOLD_IV,25,11,8039,234,206,GOLD_IV,78,13,10093,38,66,GOLD_III,64,10,6364,10,4,BRONZE_I,66,9,5535,253,168,DIAMOND_IV,69,10,6173,253,168,DIAMOND_IV,69,9,5405,17,17,SILVER_II,21,10,6536,7,4,BRONZE_II,92,9,5146,69,54,PLATINUM_II,12,9,5161
0,29,25,PLATINUM_IV,71,15,13358,238,227,PLATINUM_IV,0,16,15728,234,206,GOLD_IV,78,15,14084,416,408,GOLD_I,41,13,11300,179,157,PLATINUM_III,41,14,11548,267,268,PLATINUM_IV,35,17,16971,343,327,PLATINUM_IV,0,16,16020,153,162,PLATINUM_IV,74,16,15456,390,359,PLATINUM_III,46,17,16630,270,246,GOLD_IV,51,14,12532
1,29,25,PLATINUM_IV,71,18,20074,344,343,GOLD_II,82,15,14395,81,65,GOLD_I,99,16,15923,234,206,GOLD_IV,78,16,15217,339,325,PLATINUM_I,48,12,9915,85,68,GOLD_I,55,15,14256,36,24,GOLD_I,68,14,12583,46,59,GOLD_III,68,15,13456,200,184,PLATINUM_III,58,13,10610,32,38,GOLD_IV,72,12,9801
0,53,50,PLATINUM_IV,47,12,9949,53,50,PLATINUM_IV,47,11,7964,20,17,SILVER_IV,88,12,9589,64,72,GOLD_IV,0,12,9312,158,132,BRONZE_III,60,10,6732,158,132,BRONZE_III,60,12,8733,80,82,GOLD_IV,12,10,6871,5,8,SILVER_IV,16,11,7520,21,36,SILVER_II,71,10,6771,119,92,PLATINUM_IV,49,10,6783
1,21,36,SILVER_II,71,15,13633,20,19,GOLD_I,96,13,10779,20,19,GOLD_I,96,15,14554,32,44,SILVER_III,61,14,11536,32,44,SILVER_III,61,14,12577,44,34,SILVER_I,64,17,18288,35,33,SILVER_IV,85,17,16916,80,82,GOLD_IV,12,15,14524,21,36,SILVER_II,71,14,12843,119,92,PLATINUM_IV,49,16,14762
0,28,33,SILVER_II,7,17,18204,28,33,SILVER_II,7,15,13150,28,33,SILVER_II,7,15,13492,195,165,PLATINUM_IV,0,15,13777,48,68,GOLD_IV,41,15,13924,21,36,SILVER_II,71,14,12959,35,33,SILVER_IV,85,14,12612,80,82,GOLD_IV,12,14,11885,68,59,SILVER_III,16,14,12340,119,92,PLATINUM_IV,49,13,11223
1,343,332,SILVER_IV,59,15,14370,133,152,BRONZE_I,63,14,11543,27,24,BRONZE_II,57,16,15180,36,20,GOLD_III,70,15,14300,91,74,BRONZE_II,37,14,12213,21,36,SILVER_II,71,17,17659,35,33,SILVER_IV,85,16,16022,80,82,GOLD_IV,12,16,16122,68,59,SILVER_III,16,15,14416,119,92,PLATINUM_IV,49,15,13827
0,658,653,PLATINUM_IV,46,13,11050,74,74,PLATINUM_IV,25,14,11892,320,312,PLATINUM_II,44,13,11288,333,315,PLATINUM_IV,13,12,9418,114,123,PLATINUM_III,28,11,8378,164,140,DIAMOND_II,0,13,10515,174,138,PLATINUM_IV,91,11,8514,91,80,PLATINUM_IV,63,12,8674,70,76,PLATINUM_IV,2,9,5755,119,92,PLATINUM_IV,49,10,6715
1,125,132,PLATINUM_III,91,16,16305,199,184,PLATINUM_II,5,16,16460,303,287,PLATINUM_IV,73,16,15383,594,603,PLATINUM_III,55,12,9383,179,180,PLATINUM_III,35,13,9997,46,43,PLATINUM_III,62,17,18247,65,50,PLATINUM_I,17,15,14677,84,80,PLATINUM_IV,0,18,18659,59,88,PLATINUM_IV,0,15,13322,119,92,PLATINUM_IV,49,16,15069
1,401,402,PLATINUM_IV,48,18,18863,372,366,PLATINUM_IV,0,15,13667,288,274,PLATINUM_III,35,15,14302,146,128,PLATINUM_II,69,15,13713,203,183,PLATINUM_II,84,14,11604,552,560,PLATINUM_III,67,16,15674,65,50,PLATINUM_I,17,18,19260,22,18,GOLD_I,78,16,15524,224,194,DIAMOND_III,33,16,15181,119,92,PLATINUM_IV,49,17,16855
0,69,60,GOLD_I,11,14,12441,87,66,PLATINUM_IV,0,12,9350,486,462,PLATINUM_IV,0,13,10584,659,627,PLATINUM_IV,62,12,9752,88,88,GOLD_I,51,13,11354,53,54,PLATINUM_IV,64,15,14593,373,380,PLATINUM_IV,59,13,10405,275,257,PLATINUM_III,57,16,16230,585,568,PLATINUM_IV,72,15,14498,31,28,PLATINUM_IV,0,11,8212
0,234,209,GOLD_II,56,15,13415,87,66,PLATINUM_IV,0,14,12006,96,101,PLATINUM_III,75,16,15729,122,105,PLATINUM_IV,48,14,11481,74,70,PLATINUM_IV,47,11,8214,113,112,PLATINUM_IV,61,17,17037,213,208,PLATINUM_IV,29,15,14681,77,88,PLATINUM_IV,0,15,13714,159,145,PLATINUM_III,13,16,15493,244,246,PLATINUM_IV,25,14,12264
0,83,79,PLATINUM_IV,72,18,23694,87,66,PLATINUM_IV,0,18,22185,326,303,PLATINUM_IV,38,18,21962,70,63,GOLD_I,100,18,20243,187,186,GOLD_I,75,15,14136,220,198,PLATINUM_IV,15,18,25649,235,231,PLATINUM_IV,33,18,25188,273,256,PLATINUM_IV,29,18,19043,215,204,PLATINUM_IV,0,17,17766,161,147,PLATINUM_IV,69,17,16822
0,221,194,PLATINUM_IV,30,17,16785,87,66,PLATINUM_IV,0,16,14969,231,208,GOLD_I,0,17,17063,113,95,PLATINUM_III,15,16,15251,187,180,PLATINUM_III,39,13,10255,310,294,PLATINUM_III,64,18,20363,459,427,PLATINUM_IV,73,17,16917,195,180,PLATINUM_IV,13,16,16476,183,167,PLATINUM_III,79,16,15187,190,205,PLATINUM_II,50,14,12169
0,89,83,PLATINUM_IV,91,18,20194,87,66,PLATINUM_IV,0,18,23550,261,220,GOLD_II,47,18,20389,354,326,PLATINUM_IV,13,18,21609,38,34,GOLD_I,39,17,17014,145,117,PLATINUM_III,0,18,19538,106,103,GOLD_III,42,17,17299,100,72,PLATINUM_II,0,18,23561,317,306,PLATINUM_IV,0,18,22434,120,115,PLATINUM_IV,0,18,19431
0,530,515,PLATINUM_IV,54,16,15272,87,66,PLATINUM_IV,0,14,12820,317,329,GOLD_IV,61,14,12164,330,342,PLATINUM_IV,66,14,11959,373,372,GOLD_I,23,15,13067,539,558,PLATINUM_IV,11,18,20543,142,126,PLATINUM_IV,0,15,14557,293,305,PLATINUM_IV,66,17,17006,148,152,GOLD_II,24,13,10933,164,174,GOLD_I,20,13,9974
1,262,262,GOLD_I,0,13,11079,87,66,PLATINUM_IV,0,13,10496,142,127,PLATINUM_III,17,14,12621,70,80,GOLD_II,76,12,9212,490,464,GOLD_I,65,10,6798,495,480,PLATINUM_III,76,13,10120,165,130,PLATINUM_III,14,13,9964,180,159,PLATINUM_II,55,12,9263,171,178,PLATINUM_IV,0,11,8427,109,110,PLATINUM_IV,94,10,6802
0,191,196,PLATINUM_IV,0,16,14760,179,171,GOLD_II,7,17,17108,226,222,GOLD_I,0,17,17179,359,351,GOLD_II,36,15,13124,66,56,GOLD_III,81,15,13097,76,66,GOLD_II,65,18,20025,149,158,GOLD_II,77,16,15709,200,206,GOLD_II,70,16,14777,54,69,GOLD_II,72,17,18325,535,546,GOLD_I,98,15,14064
0,191,196,PLATINUM_IV,0,13,10634,548,454,PLATINUM_III,28,17,17518,280,273,PLATINUM_IV,0,15,13714,184,186,PLATINUM_IV,13,16,16076,163,152,GOLD_IV,85,14,12647,331,332,PLATINUM_IV,23,16,16321,1044,1009,GOLD_I,67,15,13329,78,92,GOLD_III,62,17,18261,145,115,GOLD_I,81,16,15589,157,145,PLATINUM_IV,23,17,17915
0,191,196,PLATINUM_IV,0,16,15143,317,299,GOLD_I,0,14,12863,68,67,GOLD_II,33,16,16293,151,173,GOLD_I,31,15,14473,149,158,GOLD_II,77,16,15309,105,110,PLATINUM_IV,10,15,13956,170,171,GOLD_I,47,18,20416,244,267,PLATINUM_IV,26,17,18258,122,125,GOLD_I,0,16,15288,176,181,PLATINUM_IV,36,15,14414
0,191,196,PLATINUM_IV,0,15,13554,363,366,GOLD_II,71,18,19352,344,340,PLATINUM_IV,51,17,17557,348,329,PLATINUM_IV,0,15,13491,139,129,GOLD_I,0,14,11982,209,198,PLATINUM_IV,38,18,18530,169,160,PLATINUM_IV,12,17,16544,388,380,GOLD_I,39,17,17676,175,157,PLATINUM_IV,46,17,17872,103,99,GOLD_I,36,16,15278
0,191,196,PLATINUM_IV,0,18,19397,124,115,PLATINUM_III,28,18,19550,169,160,PLATINUM_IV,12,17,18320,208,215,GOLD_III,11,16,15510,296,302,PLATINUM_IV,0,17,16880,405,396,PLATINUM_IV,69,18,24453,368,340,PLATINUM_IV,1,18,22851,356,316,GOLD_I,48,18,19820,274,238,PLATINUM_IV,99,18,21332,79,78,PLATINUM_IV,14,17,16641
1,191,196,PLATINUM_IV,0,12,9829,264,253,GOLD_II,39,15,13488,193,193,GOLD_II,74,13,10739,101,90,PLATINUM_IV,4,14,11514,404,391,PLATINUM_IV,14,12,8775,422,413,GOLD_II,92,13,10148,45,43,GOLD_II,18,13,11266,276,261,GOLD_II,53,12,9859,34,30,PLATINUM_IV,0,12,9303,65,60,GOLD_IV,4,10,6822
1,191,196,PLATINUM_IV,0,17,16488,262,234,GOLD_I,59,18,19431,428,407,PLATINUM_IV,39,17,17289,35,39,GOLD_II,77,18,24186,117,96,GOLD_II,30,16,15744,39,46,GOLD_II,62,17,17622,349,368,PLATINUM_IV,35,18,18558,79,73,GOLD_II,65,18,18676,457,460,PLATINUM_IV,64,16,15170,695,695,PLATINUM_IV,43,17,16973
0,173,141,PLATINUM_III,39,14,12663,63,56,PLATINUM_III,29,12,9941,165,152,PLATINUM_II,14,14,12067,141,147,PLATINUM_III,58,13,10808,42,38,GOLD_I,81,12,8875,194,181,PLATINUM_IV,75,13,10903,65,46,PLATINUM_IV,67,11,8382,48,32,PLATINUM_III,71,13,11071,126,98,PLATINUM_IV,30,11,8273,39,23,PLATINUM_III,47,11,7624
0,88,69,PLATINUM_I,34,18,19208,341,326,DIAMOND_III,2,16,16251,169,163,PLATINUM_IV,12,17,17057,138,126,PLATINUM_IV,0,18,18441,453,435,PLATINUM_II,38,16,15331,218,205,PLATINUM_III,5,17,18239,116,100,PLATINUM_III,64,18,18466,328,340,PLATINUM_II,39,18,18509,126,98,PLATINUM_IV,30,15,14149,39,23,PLATINUM_III,47,14,11794
1,225,210,PLATINUM_III,6,11,7668,202,220,PLATINUM_IV,15,8,4589,109,143,PLATINUM_III,17,11,7410,142,134,PLATINUM_II,14,8,4291,35,30,PLATINUM_IV,22,8,4145,340,324,PLATINUM_IV,19,11,7882,106,92,PLATINUM_III,44,10,6682,91,75,PLATINUM_III,53,12,8621,126,98,PLATINUM_IV,30,9,5573,39,23,PLATINUM_III,47,8,4257
0,24,34,GOLD_I,73,14,12783,206,185,PLATINUM_III,18,14,11717,466,498,PLATINUM_IV,33,13,11164,233,220,PLATINUM_III,5,14,12101,84,82,PLATINUM_III,22,12,9528,33,31,GOLD_I,100,12,9688,338,329,PLATINUM_II,40,12,9406,390,389,PLATINUM_IV,47,14,12209,126,98,PLATINUM_IV,30,11,7720,870,888,PLATINUM_III,44,10,6991
1,189,178,PLATINUM_IV,87,15,13085,32,19,PLATINUM_IV,19,13,10406,466,498,PLATINUM_IV,33,14,12166,176,149,GOLD_I,39,13,10363,870,888,PLATINUM_III,44,13,10852,395,385,PLATINUM_III,71,16,14995,63,61,GOLD_I,52,16,15387,196,194,PLATINUM_IV,45,15,13994,126,98,PLATINUM_IV,30,14,12130,206,196,PLATINUM_II,14,14,12812
0,248,230,PLATINUM_III,63,18,19189,61,56,PLATINUM_III,15,17,17288,324,320,PLATINUM_IV,30,18,18562,546,548,PLATINUM_III,84,18,20294,71,73,PLATINUM_III,0,18,19916,292,289,PLATINUM_III,16,18,20419,143,138,PLATINUM_III,46,16,15382,170,173,PLATINUM_IV,0,18,18754,126,98,PLATINUM_IV,30,15,13904,39,23,PLATINUM_III,47,14,12327
1,355,342,PLATINUM_III,33,11,8559,262,266,PLATINUM_III,0,10,6597,382,337,PLATINUM_III,12,12,9118,249,198,PLATINUM_II,59,10,6246,226,227,PLATINUM_IV,60,9,5708,98,58,GOLD_I,61,14,12307,341,349,PLATINUM_IV,14,11,8088,71,73,PLATINUM_III,0,12,9451,126,98,PLATINUM_IV,30,10,7262,39,23,PLATINUM_III,47,10,6204
0,94,86,PLATINUM_IV,1,14,12708,25,22,GOLD_I,64,15,14197,17,14,GOLD_II,66,16,15185,192,180,PLATINUM_IV,72,15,14454,33,29,PLATINUM_IV,0,14,12602,99,72,PLATINUM_I,18,14,12584,79,75,GOLD_I,41,13,10958,80,72,PLATINUM_III,6,14,12041,57,45,PLATINUM_IV,0,12,9911,210,196,PLATINUM_III,47,12,9165
1,231,212,GOLD_II,29,12,9874,496,457,PLATINUM_IV,14,11,8140,329,338,GOLD_IV,98,13,11098,478,457,GOLD_II,3,10,6727,179,171,GOLD_III,42,9,5663,262,253,GOLD_I,54,15,14550,468,444,GOLD_II,46,15,13505,169,172,GOLD_II,42,14,12443,57,45,PLATINUM_IV,0,13,10018,118,133,GOLD_IV,0,11,8410
0,190,195,GOLD_II,5,16,16312,125,94,GOLD_I,0,14,12716,118,114,GOLD_II,40,16,16245,142,129,PLATINUM_IV,0,15,13568,353,315,PLATINUM_III,26,13,10552,161,161,GOLD_II,0,13,11067,64,64,GOLD_IV,94,14,12273,361,354,GOLD_IV,46,16,15941,57,45,PLATINUM_IV,0,13,10951,118,133,GOLD_IV,0,12,9464
1,326,345,GOLD_I,42,13,10306,273,280,PLATINUM_IV,13,14,12804,85,71,GOLD_IV,23,15,14586,409,392,GOLD_II,60,13,11069,136,121,GOLD_IV,60,12,8685,290,242,PLATINUM_IV,74,16,15708,65,55,GOLD_II,71,15,14592,33,36,GOLD_II,49,16,16392,57,45,PLATINUM_IV,0,15,14008,118,133,GOLD_IV,0,13,10881
0,167,160,GOLD_II,48,17,17607,273,280,PLATINUM_IV,13,17,17598,85,71,GOLD_IV,23,16,15458,62,80,PLATINUM_IV,13,14,12402,91,90,GOLD_IV,75,14,12857,223,228,GOLD_IV,0,16,15681,272,280,GOLD_III,0,16,14876,185,204,GOLD_III,2,14,12216,57,45,PLATINUM_IV,0,13,11230,118,133,GOLD_IV,0,12,9526
1,329,306,GOLD_II,18,12,9630,156,151,PLATINUM_IV,34,11,8123,32,37,GOLD_IV,30,13,10425,305,285,GOLD_II,70,12,9022,85,90,GOLD_III,69,10,6957,197,201,GOLD_II,45,15,13164,157,151,GOLD_II,81,13,11303,196,181,GOLD_II,31,15,14022,57,45,PLATINUM_IV,0,12,9841,118,133,GOLD_IV,0,12,8992
1,113,70,GOLD_I,40,13,10420,66,31,GOLD_IV,91,13,10937,405,390,GOLD_III,75,13,10212,178,179,GOLD_IV,0,12,8701,679,697,GOLD_III,81,11,7688,689,683,PLATINUM_IV,54,15,14417,141,137,GOLD_II,59,15,13655,342,355,GOLD_III,4,14,12404,57,45,PLATINUM_IV,0,13,11413,118,133,GOLD_IV,0,13,10482
1,141,130,PLATINUM_III,27,16,15023,142,147,GOLD_II,20,15,13776,160,151,PLATINUM_IV,7,16,15180,453,450,PLATINUM_IV,26,15,13426,99,91,PLATINUM_III,94,14,11516,107,104,PLATINUM_IV,1,18,18580,32,30,PLATINUM_IV,15,18,19628,109,104,PLATINUM_IV,66,17,18357,144,150,PLATINUM_IV,72,16,14780,177,171,PLATINUM_IV,0,15,13148
0,135,121,PLATINUM_III,73,15,13302,191,197,PLATINUM_IV,15,15,14035,436,421,PLATINUM_IV,45,14,12585,22,19,GOLD_I,40,13,11292,116,110,PLATINUM_IV,66,12,9458,823,836,PLATINUM_III,92,13,10246,32,30,PLATINUM_IV,15,12,9674,222,218,PLATINUM_IV,78,13,10554,32,41,GOLD_II,80,11,8500,84,84,PLATINUM_IV,39,11,8386
0,135,131,PLATINUM_IV,25,17,17183,191,194,PLATINUM_IV,19,15,13482,220,210,PLATINUM_IV,0,16,15573,105,96,PLATINUM_IV,84,15,14398,538,503,PLATINUM_III,46,13,11285,212,201,PLATINUM_III,0,14,12636,32,30,PLATINUM_IV,15,13,10318,211,183,PLATINUM_III,85,15,14677,350,368,PLATINUM_IV,4,13,11129,164,175,PLATINUM_III,28,12,8628
0,43,43,PLATINUM_IV,19,17,16608,188,192,PLATINUM_IV,20,16,15694,215,213,PLATINUM_IV,13,18,19766,309,305,PLATINUM_IV,45,15,14133,381,360,PLATINUM_III,59,16,15002,206,181,PLATINUM_IV,31,16,16167,32,30,PLATINUM_IV,15,15,14046,941,891,PLATINUM_III,42,14,12725,399,355,PLATINUM_III,42,14,12795,538,503,PLATINUM_III,46,14,12032
0,139,149,PLATINUM_IV,14,15,13935,60,50,PLATINUM_II,1,14,12685,39,41,PLATINUM_IV,19,14,12714,83,80,PLATINUM_IV,3,14,12762,294,287,PLATINUM_IV,14,13,10144,204,203,PLATINUM_III,28,16,14708,189,164,PLATINUM_I,0,16,15470,334,312,GOLD_I,62,16,14871,48,58,GOLD_IV,52,12,9788,37,44,GOLD_IV,69,14,11697
0,92,96,PLATINUM_IV,75,15,14178,174,175,PLATINUM_IV,0,16,15249,39,41,PLATINUM_IV,19,14,12027,109,123,PLATINUM_IV,0,15,13990,232,208,PLATINUM_II,75,15,13280,88,109,PLATINUM_III,0,15,14231,161,146,PLATINUM_III,70,14,12526,461,434,PLATINUM_II,30,16,16213,352,357,GOLD_II,56,14,12686,200,190,PLATINUM_III,75,13,11063
0,642,600,PLATINUM_II,88,15,13329,123,117,PLATINUM_IV,0,14,12273,39,41,PLATINUM_IV,19,16,15772,594,590,PLATINUM_III,3,14,12876,234,218,GOLD_I,14,12,9638,87,66,PLATINUM_I,1,17,16932,380,403,GOLD_IV,74,15,14149,82,75,PLATINUM_IV,32,16,15515,446,442,PLATINUM_II,41,15,14488,319,299,PLATINUM_IV,75,13,10403
0,327,326,PLATINUM_IV,3,15,14692,145,136,PLATINUM_III,75,17,16998,39,41,PLATINUM_IV,19,15,14587,186,200,PLATINUM_IV,26,15,13047,433,415,PLATINUM_IV,0,13,11240,160,160,PLATINUM_II,0,18,18602,547,541,GOLD_II,0,14,12729,66,45,PLATINUM_III,10,15,14008,438,433,PLATINUM_III,35,14,12451,384,370,PLATINUM_I,2,14,11600
1,115,122,PLATINUM_IV,27,14,12082,309,325,PLATINUM_IV,33,13,10756,39,41,PLATINUM_IV,19,15,14580,168,168,PLATINUM_III,88,14,11663,262,256,PLATINUM_III,0,12,9902,69,43,PLATINUM_III,77,15,13027,403,409,PLATINUM_IV,8,12,9951,71,70,PLATINUM_IV,22,14,12041,81,84,PLATINUM_IV,14,13,10371,433,415,PLATINUM_IV,0,11,7964
1,188,197,PLATINUM_IV,0,16,15896,247,257,PLATINUM_IV,75,17,16618,39,41,PLATINUM_IV,19,15,14247,316,309,PLATINUM_III,16,15,13755,332,342,PLATINUM_IV,10,15,13234,154,140,PLATINUM_II,19,14,11817,45,36,PLATINUM_IV,0,15,13775,109,96,PLATINUM_IV,67,16,15439,37,32,PLATINUM_III,0,14,12276,342,327,PLATINUM_III,32,13,10812
