result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,76,83,DIAMOND_III,56,18,24711,212,242,PLATINUM_IV,25,17,17434,103,113,PLATINUM_I,100,18,22215,41,26,PLATINUM_II,67,18,19228,94,106,DIAMOND_IV,36,16,15803,85,103,PLATINUM_I,60,18,20829,26,36,PLATINUM_II,42,18,19591,26,36,PLATINUM_II,42,18,24270,55,61,PLATINUM_I,68,18,18964,184,187,DIAMOND_III,48,16,16097
1,311,306,DIAMOND_III,61,16,14778,198,177,PLATINUM_III,14,14,11735,200,183,DIAMOND_III,34,14,12312,41,26,PLATINUM_II,67,13,10525,126,153,PLATINUM_III,44,13,10038,145,137,PLATINUM_I,75,14,11816,693,706,DIAMOND_III,21,12,9757,80,81,PLATINUM_I,42,13,10520,54,44,PLATINUM_I,90,12,8944,442,435,DIAMOND_II,95,11,7339
0,146,144,DIAMOND_III,17,11,8538,166,170,DIAMOND_III,0,10,7177,482,475,DIAMOND_IV,6,11,7340,41,26,PLATINUM_II,67,9,6041,156,165,PLATINUM_II,0,9,5632,53,29,PLATINUM_I,100,12,8866,213,199,DIAMOND_II,92,11,8535,279,274,DIAMOND_IV,1,12,8586,151,154,PLATINUM_I,69,12,9744,112,96,PLATINUM_I,75,11,7920
1,700,697,DIAMOND_IV,63,15,13124,206,194,DIAMOND_III,0,14,11739,108,102,PLATINUM_II,45,13,10203,41,26,PLATINUM_II,67,12,9743,231,199,DIAMOND_I,75,12,8734,149,148,DIAMOND_III,7,13,9966,254,223,MASTER_I,29,13,10596,357,357,PLATINUM_II,32,12,9214,692,643,DIAMOND_III,94,10,6278,153,134,DIAMOND_III,35,9,5303
0,460,459,PLATINUM_III,7,15,13989,27,33,PLATINUM_II,59,14,12762,178,191,PLATINUM_I,75,15,13780,41,26,PLATINUM_II,67,14,12035,82,95,PLATINUM_I,0,11,8287,293,236,MASTER_I,90,16,15193,289,241,DIAMOND_I,33,16,16114,235,220,DIAMOND_II,32,14,12986,261,264,DIAMOND_IV,15,16,15148,552,556,DIAMOND_IV,53,16,16159
0,537,521,PLATINUM_IV,58,16,15828,291,272,PLATINUM_I,56,15,14467,252,249,DIAMOND_III,72,15,14504,91,53,DIAMOND_I,100,16,15599,266,254,PLATINUM_II,34,15,14281,239,225,PLATINUM_III,60,17,16756,44,44,PLATINUM_IV,75,13,11407,223,215,PLATINUM_II,0,17,17014,406,411,PLATINUM_I,54,15,14576,20,9,PLATINUM_II,78,12,9825
0,105,114,SILVER_I,69,15,14294,59,71,PLATINUM_III,5,15,13125,59,71,PLATINUM_III,5,15,13792,179,179,DIAMOND_I,75,15,14024,126,120,DIAMOND_III,18,14,12540,20,9,PLATINUM_II,78,13,11257,54,54,PLATINUM_I,58,13,11219,100,88,PLATINUM_I,63,14,12949,44,44,PLATINUM_IV,75,12,9225,20,9,PLATINUM_II,78,11,8064
0,102,95,PLATINUM_I,65,17,18347,165,165,PLATINUM_IV,0,16,15981,19,17,PLATINUM_IV,0,18,18431,22,16,PLATINUM_IV,23,14,12819,15,17,GOLD_I,65,14,11674,126,120,DIAMOND_III,18,18,18784,54,54,PLATINUM_I,58,16,16286,100,88,PLATINUM_I,63,17,17363,44,44,PLATINUM_IV,75,15,13786,20,9,PLATINUM_II,78,14,12211
0,46,36,DIAMOND_II,25,15,14359,180,188,PLATINUM_III,43,14,12830,45,42,PLATINUM_IV,91,14,12612,37,37,PLATINUM_I,75,15,13408,37,37,PLATINUM_I,75,14,12619,37,37,PLATINUM_I,75,16,15264,54,54,PLATINUM_I,58,15,13812,100,88,PLATINUM_I,63,15,13182,44,44,PLATINUM_IV,75,14,11821,20,9,PLATINUM_II,78,12,9592
1,36,27,PLATINUM_I,100,11,8285,167,168,PLATINUM_I,75,11,7959,20,16,PLATINUM_I,75,11,8091,9,10,PLATINUM_IV,18,6,2480,9,10,PLATINUM_IV,18,8,4571,14,21,PLATINUM_IV,66,12,9105,44,44,PLATINUM_IV,75,10,7280,15,7,PLATINUM_II,44,11,8345,36,32,PLATINUM_III,46,11,7599,20,9,PLATINUM_II,78,10,6317
1,271,282,PLATINUM_I,6,13,10217,45,38,PLATINUM_I,75,13,9963,164,172,DIAMOND_IV,38,13,10167,80,64,PLATINUM_I,75,11,7946,37,30,PLATINUM_II,1,11,7392,72,65,PLATINUM_II,14,15,13401,159,162,DIAMOND_IV,1,14,12230,24,15,PLATINUM_I,0,15,14650,44,44,PLATINUM_IV,75,11,8421,20,9,PLATINUM_II,78,12,9137
0,20,25,PLATINUM_II,63,15,13217,19,26,PLATINUM_III,22,13,10712,95,60,DIAMOND_I,0,15,13764,57,59,DIAMOND_IV,70,13,11183,48,36,PLATINUM_I,75,13,10255,110,92,DIAMOND_I,75,14,11477,250,245,DIAMOND_IV,0,12,9709,207,228,PLATINUM_II,58,12,8984,44,44,PLATINUM_IV,75,12,9373,20,9,PLATINUM_II,78,12,8901
1,285,295,PLATINUM_I,22,12,8674,117,108,PLATINUM_I,0,13,10319,337,326,DIAMOND_IV,1,12,9933,90,61,PLATINUM_II,17,11,7939,129,143,PLATINUM_II,56,11,7690,358,342,PLATINUM_III,62,12,8960,91,71,PLATINUM_I,45,11,7433,247,262,PLATINUM_II,43,11,7629,51,47,PLATINUM_II,3,9,5957,156,142,PLATINUM_I,9,8,4408
1,88,81,PLATINUM_II,71,14,12874,10,10,PLATINUM_III,47,16,15630,178,179,PLATINUM_II,41,16,14877,32,21,PLATINUM_III,24,14,12647,129,143,PLATINUM_II,56,16,14923,21,15,PLATINUM_IV,21,15,13552,28,27,PLATINUM_II,46,14,11942,6,10,PLATINUM_IV,66,14,12790,200,206,PLATINUM_II,27,14,12273,828,814,PLATINUM_II,34,13,10881
1,175,152,PLATINUM_I,44,14,12554,10,10,PLATINUM_III,47,14,12843,42,17,PLATINUM_III,10,14,12645,383,370,DIAMOND_IV,1,12,8606,129,143,PLATINUM_II,56,15,13327,24,19,PLATINUM_III,57,14,11988,167,169,PLATINUM_III,99,13,10508,106,106,PLATINUM_II,45,11,8115,161,117,PLATINUM_I,41,12,9520,50,48,PLATINUM_IV,12,11,8289
1,32,20,PLATINUM_IV,55,13,11028,10,10,PLATINUM_III,47,13,11183,31,20,GOLD_I,92,13,10883,274,268,PLATINUM_III,79,12,8695,129,143,PLATINUM_II,56,14,12275,229,194,PLATINUM_III,75,13,10101,697,677,PLATINUM_II,28,13,10121,167,156,PLATINUM_II,16,12,8877,760,759,PLATINUM_III,73,11,8050,123,106,PLATINUM_II,3,10,6759
1,180,160,PLATINUM_II,29,12,9280,10,10,PLATINUM_III,47,12,8944,69,59,PLATINUM_III,18,12,8893,284,282,PLATINUM_II,68,10,6263,129,143,PLATINUM_II,56,13,10779,438,419,PLATINUM_III,89,12,8880,39,28,PLATINUM_II,21,11,8236,327,318,PLATINUM_III,81,12,8822,42,35,PLATINUM_IV,28,9,5924,39,31,GOLD_II,65,9,5196
0,378,356,DIAMOND_IV,0,16,15750,10,10,PLATINUM_III,47,18,22041,49,44,PLATINUM_III,11,15,14289,1191,1172,PLATINUM_I,24,15,13221,129,143,PLATINUM_II,56,17,18177,55,32,PLATINUM_IV,35,16,15471,145,131,PLATINUM_II,16,17,17866,82,69,PLATINUM_I,64,18,18663,190,157,DIAMOND_IV,1,16,15881,80,68,PLATINUM_II,46,16,15300
1,13,6,GOLD_II,29,12,9805,281,288,PLATINUM_II,2,12,9188,318,306,PLATINUM_III,64,12,9659,141,115,PLATINUM_II,1,12,9381,129,143,PLATINUM_II,56,11,7535,24,21,PLATINUM_IV,45,11,8070,316,324,PLATINUM_IV,75,10,6256,137,125,PLATINUM_III,74,11,8388,73,66,PLATINUM_III,59,10,6643,469,460,PLATINUM_II,26,9,5439
0,424,416,PLATINUM_II,57,14,12659,113,96,PLATINUM_II,48,13,11120,131,102,PLATINUM_I,15,13,10796,464,448,PLATINUM_I,49,12,9060,95,97,DIAMOND_IV,0,10,7138,264,238,PLATINUM_I,29,16,16347,125,119,PLATINUM_I,100,15,13298,84,105,PLATINUM_III,51,15,14698,209,189,PLATINUM_I,100,15,14002,173,127,PLATINUM_I,22,13,10218
0,427,398,PLATINUM_I,100,14,12411,113,96,PLATINUM_II,48,13,10220,424,405,PLATINUM_II,48,14,12784,183,186,PLATINUM_I,17,13,10500,95,88,PLATINUM_II,59,11,7397,519,467,PLATINUM_I,12,14,11794,74,54,PLATINUM_I,50,16,15376,642,607,PLATINUM_II,45,15,13378,173,162,PLATINUM_I,44,13,11107,255,245,PLATINUM_I,1,13,11310
1,514,494,PLATINUM_II,61,14,12447,113,96,PLATINUM_II,48,15,13562,231,233,PLATINUM_II,43,16,15113,179,177,PLATINUM_II,29,13,10351,142,133,PLATINUM_I,4,12,9237,188,212,PLATINUM_II,40,14,11771,196,198,PLATINUM_II,34,13,10867,399,381,PLATINUM_III,76,13,10639,675,671,PLATINUM_I,100,13,10867,199,188,PLATINUM_I,4,10,7202
0,214,206,PLATINUM_IV,18,13,10473,113,96,PLATINUM_II,48,12,9036,325,299,PLATINUM_II,29,12,9229,212,201,PLATINUM_III,74,11,7558,30,24,GOLD_III,72,9,5215,102,80,DIAMOND_IV,1,14,11935,68,48,PLATINUM_II,24,13,11368,145,166,PLATINUM_III,63,13,10057,248,230,PLATINUM_III,63,12,8613,414,400,PLATINUM_III,92,10,7102
0,105,106,PLATINUM_II,97,14,12666,113,96,PLATINUM_II,48,15,13311,41,29,PLATINUM_II,0,17,16793,115,88,PLATINUM_IV,44,13,11154,51,52,PLATINUM_IV,0,13,9981,242,217,PLATINUM_II,29,17,16872,20,15,PLATINUM_IV,28,15,14163,281,259,PLATINUM_II,41,16,15082,74,78,PLATINUM_II,13,15,13975,10,8,GOLD_I,3,14,11853
1,87,83,PLATINUM_III,49,17,16990,113,96,PLATINUM_II,48,17,17480,167,167,PLATINUM_III,2,14,12769,326,306,PLATINUM_III,30,14,12943,30,24,GOLD_III,72,15,13976,349,323,PLATINUM_II,6,14,12860,467,444,PLATINUM_IV,0,14,11735,329,320,PLATINUM_II,0,16,15260,30,43,PLATINUM_IV,70,13,10040,144,142,PLATINUM_II,3,14,12340
0,152,139,PLATINUM_II,37,17,17412,113,96,PLATINUM_II,48,16,15666,51,52,PLATINUM_IV,0,16,16442,191,172,PLATINUM_IV,56,17,16998,44,34,PLATINUM_III,53,14,12559,162,168,PLATINUM_IV,53,18,21480,813,788,PLATINUM_III,47,18,18422,453,457,PLATINUM_III,66,17,17504,189,184,PLATINUM_III,72,17,16577,47,54,PLATINUM_IV,83,15,14407
0,75,85,PLATINUM_III,75,15,13916,176,168,PLATINUM_II,7,13,10904,39,26,PLATINUM_III,34,14,11489,17,24,PLATINUM_III,19,11,8363,124,91,PLATINUM_II,37,11,8346,374,338,PLATINUM_I,7,17,16785,121,123,PLATINUM_I,0,16,15937,9,10,PLATINUM_II,10,14,11824,369,367,PLATINUM_II,32,14,11461,329,345,PLATINUM_II,28,13,10227
0,100,89,PLATINUM_II,54,13,11214,235,206,PLATINUM_II,59,13,10379,146,98,PLATINUM_I,65,14,13009,99,94,DIAMOND_IV,30,12,8808,124,91,PLATINUM_II,37,13,11351,185,176,PLATINUM_II,74,16,15662,592,598,PLATINUM_II,0,13,10763,312,249,PLATINUM_II,80,16,15909,62,69,PLATINUM_II,71,15,13568,381,369,PLATINUM_III,75,13,10457
1,304,296,PLATINUM_II,75,18,20077,328,293,DIAMOND_IV,0,18,19988,90,58,PLATINUM_I,59,15,14504,191,168,DIAMOND_IV,22,14,11732,124,91,PLATINUM_II,37,16,16318,90,88,PLATINUM_II,66,16,16056,92,93,PLATINUM_IV,35,14,12166,57,52,PLATINUM_III,72,15,14592,601,593,PLATINUM_III,47,14,12671,197,171,PLATINUM_I,26,13,10065
1,39,49,PLATINUM_II,25,18,18598,593,563,PLATINUM_III,67,17,16833,105,85,PLATINUM_II,37,18,19363,84,101,PLATINUM_II,17,15,14243,124,91,PLATINUM_II,37,17,17059,116,112,PLATINUM_II,12,15,14425,381,390,PLATINUM_IV,75,16,15363,335,329,PLATINUM_II,0,16,15566,47,40,PLATINUM_III,20,17,16545,69,66,PLATINUM_II,14,14,11597
1,296,293,PLATINUM_II,52,15,13521,383,372,PLATINUM_II,0,14,12305,223,205,PLATINUM_III,20,13,10620,75,69,PLATINUM_II,90,13,10894,124,91,PLATINUM_II,37,14,11888,132,118,PLATINUM_II,0,14,11776,183,179,PLATINUM_III,62,12,9494,347,308,PLATINUM_II,14,12,8901,49,56,PLATINUM_II,0,11,7755,45,57,PLATINUM_III,59,10,7293
0,85,87,PLATINUM_IV,71,14,12913,212,246,PLATINUM_III,13,15,13528,134,137,PLATINUM_III,40,14,12949,378,346,PLATINUM_II,23,13,11188,124,91,PLATINUM_II,37,14,12486,581,600,PLATINUM_III,90,15,14451,400,385,PLATINUM_III,60,16,14882,52,39,PLATINUM_III,15,17,16639,447,422,PLATINUM_II,18,15,13953,192,195,PLATINUM_II,20,14,12140
0,147,124,PLATINUM_II,66,18,19788,226,202,PLATINUM_IV,75,18,19135,183,176,PLATINUM_I,25,18,19085,128,139,PLATINUM_IV,60,16,15088,124,91,PLATINUM_II,37,17,18011,137,142,PLATINUM_II,62,18,21684,88,92,PLATINUM_I,15,18,19488,286,283,PLATINUM_II,14,16,15763,128,135,PLATINUM_II,0,18,19768,318,300,PLATINUM_III,1,16,15128
1,95,94,GOLD_II,41,16,16185,157,158,GOLD_III,42,16,14880,30,41,BRONZE_I,16,15,13556,30,41,BRONZE_I,16,13,11432,209,222,GOLD_III,88,13,10343,1,11,SILVER_III,46,17,17358,61,57,PLATINUM_IV,29,16,15396,122,112,PLATINUM_II,20,18,18751,122,112,PLATINUM_II,20,15,14143,226,235,PLATINUM_IV,0,15,14227
0,179,198,SILVER_IV,20,16,15976,124,126,SILVER_III,79,16,15917,164,169,SILVER_IV,44,15,13176,41,38,GOLD_III,13,17,16886,21,15,GOLD_IV,80,16,16012,21,15,GOLD_IV,80,15,14143,1,11,SILVER_III,46,14,12816,122,112,PLATINUM_II,20,13,10418,103,125,SILVER_IV,92,16,14930,61,57,PLATINUM_IV,29,15,13206
0,47,39,PLATINUM_IV,27,17,18157,285,272,PLATINUM_II,22,17,18196,212,228,PLATINUM_IV,38,16,15741,154,137,DIAMOND_IV,29,18,18777,148,120,DIAMOND_III,4,14,12608,461,444,PLATINUM_II,67,15,13802,244,243,PLATINUM_II,26,16,15954,122,112,PLATINUM_II,20,17,17163,265,249,PLATINUM_II,71,16,14747,337,324,DIAMOND_III,16,13,9998
1,46,39,GOLD_I,90,15,13308,256,235,PLATINUM_II,48,15,13205,45,30,PLATINUM_III,46,15,13063,26,23,PLATINUM_IV,52,16,16199,29,25,PLATINUM_IV,1,14,12010,82,80,PLATINUM_III,75,15,14170,26,34,PLATINUM_IV,0,16,15252,122,112,PLATINUM_II,20,18,18719,47,38,PLATINUM_IV,0,16,15668,61,57,PLATINUM_IV,29,16,15679
0,16,10,PLATINUM_IV,26,16,15289,438,419,PLATINUM_II,12,16,15386,111,93,PLATINUM_II,65,17,16514,398,383,PLATINUM_II,12,16,15136,98,79,PLATINUM_III,28,14,12258,205,199,PLATINUM_III,73,14,11906,195,157,PLATINUM_II,26,14,11769,122,112,PLATINUM_II,20,15,13512,139,132,PLATINUM_IV,75,13,11064,61,57,PLATINUM_IV,29,12,8949
0,93,105,PLATINUM_IV,44,15,13756,166,144,PLATINUM_III,20,14,12128,327,347,PLATINUM_III,0,15,13638,157,160,PLATINUM_IV,39,14,11867,122,135,PLATINUM_IV,15,11,7629,72,61,PLATINUM_III,79,12,9352,438,396,DIAMOND_III,58,14,12259,122,112,PLATINUM_II,20,13,10028,61,57,PLATINUM_IV,29,12,8864,471,464,PLATINUM_III,54,11,7836
1,305,274,PLATINUM_III,74,15,14677,442,441,PLATINUM_III,14,15,13435,262,240,PLATINUM_II,75,15,14317,188,176,PLATINUM_II,36,14,12079,180,168,PLATINUM_IV,0,13,9995,134,121,PLATINUM_III,56,16,14718,275,293,PLATINUM_IV,43,16,15267,122,112,PLATINUM_II,20,16,16381,61,57,PLATINUM_IV,29,14,12586,239,234,PLATINUM_III,28,14,12080
1,106,110,PLATINUM_IV,23,15,13251,106,110,PLATINUM_IV,23,13,10172,537,539,PLATINUM_II,0,12,9042,191,153,GOLD_IV,73,12,8846,178,130,DIAMOND_IV,4,11,7898,59,50,GOLD_IV,6,13,10013,30,39,SILVER_II,73,13,11360,131,124,PLATINUM_IV,0,12,9135,383,377,PLATINUM_IV,75,12,8582,66,47,GOLD_II,61,10,6899
0,347,339,PLATINUM_II,23,14,12374,530,521,PLATINUM_II,28,14,11718,537,539,PLATINUM_II,0,12,8614,407,423,PLATINUM_II,0,17,17877,73,72,PLATINUM_III,13,15,13238,360,338,PLATINUM_II,41,16,16122,83,76,PLATINUM_III,72,17,17748,407,397,PLATINUM_II,86,17,16664,216,224,PLATINUM_I,24,13,10229,197,204,PLATINUM_I,13,14,12583
1,311,319,PLATINUM_IV,15,14,12983,155,156,PLATINUM_III,59,13,10263,537,539,PLATINUM_II,0,12,9699,328,326,PLATINUM_III,5,13,10812,142,129,PLATINUM_III,50,11,7336,76,67,PLATINUM_IV,79,11,7549,132,98,PLATINUM_III,0,11,7662,73,72,PLATINUM_III,13,12,9103,476,464,PLATINUM_III,19,11,8502,355,359,PLATINUM_IV,82,10,7199
1,106,110,PLATINUM_IV,23,17,17964,133,149,PLATINUM_IV,44,18,18487,537,539,PLATINUM_II,0,12,9957,133,149,PLATINUM_IV,44,16,15280,178,130,DIAMOND_IV,4,16,14867,142,158,GOLD_III,34,14,12610,91,83,PLATINUM_III,34,14,12571,345,332,DIAMOND_IV,59,16,15077,40,34,PLATINUM_IV,62,14,12684,40,34,PLATINUM_IV,62,13,10908
0,61,59,PLATINUM_IV,57,14,12682,148,130,PLATINUM_IV,0,13,11241,537,539,PLATINUM_II,0,13,10323,143,161,PLATINUM_III,0,13,9972,52,43,PLATINUM_IV,0,12,9230,54,59,GOLD_II,87,15,13409,535,489,PLATINUM_III,20,14,12092,127,118,PLATINUM_III,3,16,14815,146,132,PLATINUM_II,3,14,12542,342,333,PLATINUM_III,45,12,8597
0,166,145,PLATINUM_IV,75,13,10033,148,130,PLATINUM_IV,0,12,9379,537,539,PLATINUM_II,0,12,9853,130,111,PLATINUM_IV,64,13,11003,142,143,PLATINUM_IV,60,11,7555,131,120,PLATINUM_III,48,14,12642,204,194,PLATINUM_III,16,16,14873,87,83,PLATINUM_IV,53,14,12069,232,213,PLATINUM_III,56,14,11502,25,22,GOLD_I,81,12,9327
0,148,130,PLATINUM_IV,0,15,13776,142,129,PLATINUM_III,0,15,13927,537,539,PLATINUM_II,0,17,16700,326,302,PLATINUM_III,18,15,14646,101,89,PLATINUM_III,56,12,9722,830,828,PLATINUM_III,8,16,15929,52,45,PLATINUM_II,11,16,15469,383,354,GOLD_I,100,15,13565,91,83,PLATINUM_III,60,15,14486,228,215,PLATINUM_III,87,13,10701
0,265,249,MASTER_I,20,15,14022,150,139,DIAMOND_I,0,13,11031,35,26,PLATINUM_I,49,14,11844,166,159,PLATINUM_III,28,13,11096,115,78,DIAMOND_II,75,13,10530,6,10,PLATINUM_II,90,14,12625,88,96,PLATINUM_I,63,14,11559,259,271,PLATINUM_I,99,14,11983,14,14,GOLD_IV,57,10,7271,69,60,PLATINUM_I,100,11,7877
0,377,389,PLATINUM_II,74,17,17834,110,98,DIAMOND_II,75,18,19066,157,154,PLATINUM_I,15,16,14775,54,53,PLATINUM_IV,15,16,15558,560,562,DIAMOND_III,75,18,19259,6,10,PLATINUM_II,90,16,16161,259,271,PLATINUM_I,99,17,18084,18,12,PLATINUM_II,63,17,17310,17,23,GOLD_II,70,15,13294,117,100,PLATINUM_I,60,16,14874
1,176,166,PLATINUM_IV,62,13,9965,176,166,PLATINUM_IV,62,14,12299,284,289,PLATINUM_III,34,11,8427,314,302,PLATINUM_III,60,13,11114,194,166,MASTER_I,355,16,16287,6,10,PLATINUM_II,90,16,14899,259,271,PLATINUM_I,99,17,17679,18,12,PLATINUM_II,63,15,13111,17,23,GOLD_II,70,13,10564,117,100,PLATINUM_I,60,16,14928
1,29,15,PLATINUM_IV,87,11,7934,54,47,PLATINUM_IV,46,12,9521,139,162,DIAMOND_I,0,10,6522,142,130,DIAMOND_II,41,13,10895,144,132,PLATINUM_II,15,11,8101,6,10,PLATINUM_II,90,13,10604,259,271,PLATINUM_I,99,15,13681,18,12,PLATINUM_II,63,13,11268,17,23,GOLD_II,70,11,8324,117,100,PLATINUM_I,60,13,11082
0,35,23,PLATINUM_I,32,14,12313,171,173,DIAMOND_I,50,15,14698,58,57,PLATINUM_I,12,15,13925,101,106,PLATINUM_I,100,16,15704,37,35,DIAMOND_III,5,14,11603,6,10,PLATINUM_II,90,14,11938,259,271,PLATINUM_I,99,15,13475,64,51,DIAMOND_IV,22,14,11843,56,32,PLATINUM_II,34,13,10256,61,70,PLATINUM_I,65,11,8076
1,51,55,PLATINUM_II,77,17,17144,94,79,PLATINUM_I,51,13,11417,187,170,DIAMOND_III,31,16,16296,59,60,PLATINUM_I,2,15,14333,109,107,PLATINUM_I,100,13,10124,6,10,PLATINUM_II,90,16,16008,259,271,PLATINUM_I,99,17,17665,104,118,DIAMOND_IV,3,17,17072,166,146,DIAMOND_IV,35,16,14977,202,183,PLATINUM_II,32,14,12972
0,79,53,PLATINUM_I,81,12,9199,152,138,DIAMOND_IV,92,12,8944,59,60,PLATINUM_I,2,12,9670,48,25,DIAMOND_IV,48,12,9306,26,23,DIAMOND_IV,1,10,7179,6,10,PLATINUM_II,90,12,9366,188,166,DIAMOND_III,83,10,6994,259,271,PLATINUM_I,99,11,8107,27,16,DIAMOND_IV,1,10,7169,426,414,DIAMOND_I,3,10,6170
1,261,238,PLATINUM_IV,61,18,19572,290,261,PLATINUM_II,32,18,21126,45,42,PLATINUM_IV,24,18,20803,115,109,PLATINUM_III,26,18,18380,28,28,PLATINUM_IV,72,16,15177,227,234,PLATINUM_III,15,18,21022,288,245,PLATINUM_II,12,16,16356,210,191,PLATINUM_IV,0,18,20927,47,43,PLATINUM_III,13,18,22482,29,27,GOLD_I,100,16,16266
1,261,238,PLATINUM_IV,61,15,14498,290,261,PLATINUM_II,32,14,12132,295,269,PLATINUM_III,56,16,14898,185,174,PLATINUM_III,58,15,14113,52,36,GOLD_I,100,13,11307,68,59,PLATINUM_III,2,14,12291,170,173,PLATINUM_IV,47,13,11066,358,342,PLATINUM_III,14,14,12292,441,438,PLATINUM_III,0,12,9309,164,147,PLATINUM_III,0,11,8384
1,261,238,PLATINUM_IV,61,15,13395,290,261,PLATINUM_II,32,15,14653,316,276,PLATINUM_III,14,14,12459,207,199,PLATINUM_II,50,15,14276,133,132,PLATINUM_II,0,13,10517,218,200,PLATINUM_IV,75,14,12463,29,32,PLATINUM_IV,15,14,11882,25,27,PLATINUM_II,24,15,14245,154,137,PLATINUM_IV,92,13,10995,271,245,PLATINUM_II,6,12,8652
1,261,238,PLATINUM_IV,61,15,13755,290,261,PLATINUM_II,32,15,14525,88,75,PLATINUM_III,3,17,17693,312,300,PLATINUM_III,32,15,13075,267,268,PLATINUM_III,0,13,11261,333,316,PLATINUM_I,14,16,15945,365,337,PLATINUM_III,0,17,17731,283,309,PLATINUM_IV,51,15,13908,55,46,PLATINUM_IV,21,13,9977,207,213,GOLD_II,55,12,8867
0,174,191,PLATINUM_III,16,15,13571,290,261,PLATINUM_II,32,16,15159,470,484,PLATINUM_III,48,14,11667,310,293,PLATINUM_II,0,14,12683,167,185,PLATINUM_III,90,13,10765,409,406,PLATINUM_II,1,16,15060,69,57,PLATINUM_III,22,17,17414,326,310,PLATINUM_II,75,16,15764,246,243,PLATINUM_III,93,16,15607,174,141,PLATINUM_IV,0,14,12431
0,514,500,PLATINUM_III,78,14,11755,290,261,PLATINUM_II,32,14,11986,105,98,PLATINUM_III,66,12,9565,116,122,PLATINUM_III,64,13,10040,53,42,PLATINUM_III,43,11,8231,103,102,PLATINUM_III,6,14,12966,227,223,PLATINUM_III,39,14,12485,191,173,PLATINUM_II,38,15,13938,185,190,PLATINUM_II,10,13,11174,48,66,PLATINUM_III,49,11,8287
0,62,36,PLATINUM_IV,18,15,13026,290,261,PLATINUM_II,32,14,11564,53,55,PLATINUM_I,11,14,12877,127,112,PLATINUM_II,51,12,9789,383,370,DIAMOND_IV,1,12,9093,64,65,PLATINUM_I,0,16,16321,91,86,PLATINUM_II,14,14,12324,320,301,PLATINUM_II,78,16,15055,299,291,PLATINUM_II,24,14,13005,141,117,PLATINUM_II,86,13,10714
0,357,325,DIAMOND_III,37,17,17084,105,75,PLATINUM_I,53,15,13786,72,65,PLATINUM_I,100,17,16758,24,20,PLATINUM_II,75,14,12443,91,80,PLATINUM_I,75,14,11566,167,158,PLATINUM_II,14,15,14035,65,79,PLATINUM_IV,11,17,17444,136,145,DIAMOND_IV,75,16,15307,400,404,DIAMOND_III,6,15,13159,14,23,PLATINUM_II,34,14,12210
0,59,56,PLATINUM_I,33,13,10231,149,151,PLATINUM_III,49,12,8777,59,49,PLATINUM_IV,51,11,8437,24,20,PLATINUM_II,75,11,7755,73,69,DIAMOND_III,36,10,6448,61,68,GOLD_I,90,12,9940,43,33,PLATINUM_III,80,13,11065,39,35,DIAMOND_II,29,15,13259,43,33,PLATINUM_III,80,12,9750,51,47,PLATINUM_I,81,11,7693
1,78,77,PLATINUM_IV,0,14,12558,169,186,PLATINUM_I,15,13,10320,197,191,PLATINUM_IV,64,14,11930,24,20,PLATINUM_II,75,14,11581,363,378,PLATINUM_II,0,13,10547,64,78,PLATINUM_III,75,13,11192,20,34,PLATINUM_IV,36,13,11223,67,100,GOLD_II,75,12,9782,66,72,PLATINUM_IV,56,11,7875,48,39,PLATINUM_II,19,10,6836
1,78,77,PLATINUM_IV,0,15,13646,413,390,PLATINUM_II,24,14,12227,176,186,PLATINUM_III,54,15,13817,24,20,PLATINUM_II,75,12,9781,359,362,PLATINUM_IV,8,14,12574,68,56,PLATINUM_III,31,15,14342,396,360,DIAMOND_II,50,13,10608,345,343,PLATINUM_III,45,14,12404,175,167,PLATINUM_II,58,12,8877,80,61,PLATINUM_I,42,12,8880
0,5,7,PLATINUM_IV,1,11,7893,22,25,GOLD_II,39,10,7126,48,35,DIAMOND_II,0,10,7101,24,20,PLATINUM_II,75,5,1891,17,12,GOLD_I,28,8,4153,473,403,DIAMOND_II,16,11,7755,18,7,GOLD_I,49,11,8467,18,7,GOLD_III,75,10,6797,59,40,PLATINUM_I,75,10,6658,469,437,DIAMOND_III,92,9,6114
