result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience
0,422,368,SILVER_III,25,15,14069,160,163,SILVER_II,13,17,17068,52,57,SILVER_IV,0,18,22385,19,15,GOLD_I,61,18,21709,92,93,GOLD_IV,45,18,20849,59,58,GOLD_II,12,17,17234,50,53,SILVER_I,41,17,17851,138,125,GOLD_IV,24,17,18024,18,18,GOLD_IV,0,15,13498,138,125,GOLD_IV,24,17,17552
0,5,9,SILVER_III,73,12,9570,124,105,GOLD_II,31,11,7700,124,105,GOLD_II,31,10,6650,7,11,SILVER_II,21,11,8302,3,10,BRONZE_III,21,9,6098,3,10,BRONZE_III,21,8,4495,18,18,GOLD_IV,0,8,4117,50,53,SILVER_I,41,10,6511,18,18,GOLD_IV,0,8,4188,138,125,GOLD_IV,24,10,6186
1,138,125,GOLD_IV,24,16,15544,156,150,SILVER_III,25,16,16420,157,166,SILVER_IV,47,15,13063,35,40,GOLD_IV,24,14,12714,35,40,GOLD_IV,24,13,11353,35,40,GOLD_IV,24,15,14580,59,58,GOLD_II,12,16,15706,50,53,SILVER_I,41,16,14705,18,18,GOLD_IV,0,18,20347,138,125,GOLD_IV,24,14,12640
0,86,99,GOLD_IV,68,18,19364,39,42,GOLD_IV,0,16,14858,62,79,SILVER_III,58,15,13605,109,115,GOLD_IV,60,16,14891,34,53,GOLD_IV,91,14,11443,111,97,GOLD_III,43,15,13215,38,38,GOLD_IV,1,16,15134,278,261,GOLD_I,17,17,18062,18,18,GOLD_IV,0,14,12353,103,103,GOLD_IV,0,14,12670
0,34,53,GOLD_IV,91,11,8029,45,48,PLATINUM_IV,33,13,10183,8,4,SILVER_I,15,12,9163,253,251,DIAMOND_IV,29,14,11620,57,46,GOLD_IV,62,9,6038,56,63,GOLD_IV,0,15,13032,75,71,GOLD_II,20,13,11307,152,141,GOLD_I,0,12,9333,105,123,GOLD_I,60,14,12344,154,162,PLATINUM_I,45,14,12943
1,85,93,SILVER_I,60,18,20505,85,93,SILVER_I,60,16,15918,45,48,PLATINUM_IV,33,17,17817,53,46,PLATINUM_IV,0,17,17542,57,46,GOLD_IV,62,14,11649,76,81,GOLD_III,21,16,15666,84,81,GOLD_III,16,16,15180,15,25,PLATINUM_IV,32,16,15098,173,179,GOLD_I,42,15,13478,64,70,GOLD_III,56,14,11498
1,119,125,BRONZE_I,81,17,18161,45,48,PLATINUM_IV,33,16,15531,8,4,SILVER_I,15,15,13646,8,11,BRONZE_III,18,14,11503,57,46,GOLD_IV,62,15,14490,57,46,GOLD_IV,62,14,12932,57,46,GOLD_IV,62,14,12461,64,49,GOLD_III,42,14,12024,66,45,GOLD_I,72,12,8794,66,45,GOLD_I,72,11,8247
1,119,125,BRONZE_I,81,11,7699,45,48,PLATINUM_IV,33,12,9630,8,4,SILVER_I,15,10,6275,8,11,BRONZE_III,18,9,5127,57,46,GOLD_IV,62,11,7732,49,51,SILVER_IV,75,10,6753,26,29,SILVER_I,38,10,6134,26,29,SILVER_I,38,10,6897,36,42,SILVER_II,25,8,4880,36,42,SILVER_II,25,7,3902
0,306,303,GOLD_III,5,13,10923,306,303,GOLD_III,5,12,9812,5,5,SILVER_II,31,12,9550,5,5,SILVER_II,31,10,7001,57,46,GOLD_IV,62,13,11365,50,53,GOLD_II,80,15,13590,465,471,PLATINUM_IV,0,13,10599,85,72,PLATINUM_III,31,14,12492,40,59,SILVER_I,41,11,7395,64,49,GOLD_I,34,11,8061
1,35,20,PLATINUM_III,28,18,19658,35,20,PLATINUM_III,28,16,16415,164,169,GOLD_IV,1,16,15750,88,88,SILVER_III,25,15,13420,57,46,GOLD_IV,62,16,14817,69,54,PLATINUM_IV,46,17,17568,28,33,SILVER_I,90,16,15489,55,41,GOLD_III,14,18,19007,10,7,SILVER_I,0,15,14335,7,3,SILVER_II,82,16,14869
1,35,20,PLATINUM_III,28,16,15701,35,20,PLATINUM_III,28,13,10932,164,169,GOLD_IV,1,14,12724,88,88,SILVER_III,25,11,8223,57,46,GOLD_IV,62,13,11278,258,220,GOLD_II,46,13,10591,422,390,DIAMOND_IV,86,13,10177,347,343,DIAMOND_II,52,14,11483,116,105,GOLD_II,4,13,10455,134,124,GOLD_III,8,12,8705
1,320,292,SILVER_III,22,14,12890,156,150,SILVER_II,26,13,10989,80,85,SILVER_III,78,14,11678,295,267,GOLD_IV,24,12,9737,266,239,SILVER_IV,63,13,10242,128,114,SILVER_I,0,13,9971,32,40,SILVER_III,28,11,8339,219,237,SILVER_III,55,12,9782,22,25,SILVER_IV,81,12,9030,200,221,SILVER_III,70,11,7611
1,76,74,GOLD_IV,52,17,16905,205,215,SILVER_II,0,13,11253,146,151,SILVER_IV,57,15,14331,295,267,GOLD_IV,24,13,11057,266,239,SILVER_IV,63,13,10712,143,146,SILVER_III,44,13,10857,193,204,SILVER_III,42,13,10792,239,239,SILVER_III,46,14,11756,272,252,SILVER_III,60,12,9752,143,146,SILVER_III,58,12,8703
0,756,723,SILVER_II,12,15,14479,266,239,SILVER_IV,63,16,14936,63,91,SILVER_III,27,14,11941,295,267,GOLD_IV,24,16,14964,491,463,SILVER_III,67,13,10238,81,84,SILVER_II,46,17,18286,325,319,SILVER_III,75,15,14180,20,19,SILVER_II,64,17,17538,30,35,SILVER_IV,0,15,13352,108,117,SILVER_II,0,16,14925
0,266,239,SILVER_IV,63,9,5847,608,627,SILVER_III,91,11,7685,110,90,SILVER_II,61,10,7166,295,267,GOLD_IV,24,13,10401,122,129,SILVER_II,14,9,5954,148,151,SILVER_IV,11,13,11264,288,283,GOLD_IV,11,13,10298,140,143,SILVER_III,84,12,9816,106,126,SILVER_III,75,11,8432,253,249,SILVER_III,98,10,6615
0,219,218,SILVER_II,39,16,14926,266,239,SILVER_IV,63,15,13644,230,196,SILVER_II,0,14,12885,295,267,GOLD_IV,24,16,15076,104,84,SILVER_II,16,14,11748,215,202,GOLD_IV,1,17,17728,11,3,BRONZE_II,91,17,17423,479,470,SILVER_II,16,16,14932,41,32,SILVER_III,12,17,16841,38,33,SILVER_II,44,16,14781
0,266,239,SILVER_IV,63,15,14369,114,136,SILVER_III,34,15,13781,304,279,SILVER_II,19,15,13580,295,267,GOLD_IV,24,15,13264,148,149,SILVER_III,75,13,11101,192,181,SILVER_II,10,17,16805,301,296,GOLD_IV,9,16,16441,206,185,SILVER_III,0,17,16742,25,37,SILVER_III,26,16,16231,565,555,SILVER_II,36,14,12832
0,266,239,SILVER_IV,63,14,11702,431,424,SILVER_II,0,13,11225,83,65,SILVER_II,1,12,9586,295,267,GOLD_IV,24,12,8830,150,175,SILVER_II,0,11,7467,188,191,SILVER_II,83,14,13019,65,55,SILVER_II,57,14,12420,100,68,SILVER_II,58,15,14659,42,54,SILVER_III,91,13,10982,84,82,SILVER_II,78,13,10045
1,235,237,GOLD_IV,35,17,17529,132,94,PLATINUM_III,75,16,15887,132,94,PLATINUM_III,75,17,17565,246,253,BRONZE_III,29,16,16226,46,59,GOLD_II,74,14,12462,191,166,GOLD_III,64,18,20087,96,110,SILVER_III,31,16,15983,19,10,SILVER_II,55,17,17969,194,183,SILVER_II,0,15,14071,194,183,SILVER_II,0,14,12429
1,235,237,GOLD_IV,35,16,15417,162,157,GOLD_II,14,17,17244,95,97,GOLD_III,55,16,16102,61,64,GOLD_IV,75,14,12903,46,59,GOLD_II,74,13,11421,62,67,GOLD_IV,30,14,11993,144,112,GOLD_III,28,14,12567,159,157,GOLD_III,89,15,13930,128,126,PLATINUM_IV,20,15,13347,510,509,GOLD_III,75,14,11575
0,235,237,GOLD_IV,35,15,13755,294,276,GOLD_II,0,17,16523,197,186,GOLD_III,44,16,15615,85,77,GOLD_III,50,16,14916,46,59,GOLD_II,74,14,11600,122,92,GOLD_II,20,16,16207,25,21,SILVER_I,72,18,21281,51,46,GOLD_I,50,17,17205,227,198,GOLD_II,70,16,15517,131,133,GOLD_III,68,16,15266
1,235,237,GOLD_IV,35,15,13247,46,59,GOLD_II,74,13,9997,10,30,BRONZE_III,47,12,9616,246,253,BRONZE_III,29,12,9240,106,101,SILVER_IV,48,10,6689,126,111,GOLD_IV,9,12,9537,126,111,GOLD_IV,9,11,8449,150,158,SILVER_I,11,14,12943,4,12,BRONZE_IV,72,11,8061,67,55,GOLD_IV,1,11,8357
0,235,237,GOLD_IV,35,17,17025,9,6,SILVER_IV,26,18,18525,46,59,GOLD_II,74,15,14662,25,26,SILVER_III,22,16,15953,246,253,BRONZE_III,29,14,12761,207,171,SILVER_IV,45,18,20121,29,26,BRONZE_I,48,16,16165,14,27,SILVER_III,43,17,16635,115,99,GOLD_II,42,18,20017,115,99,GOLD_II,42,17,17046
0,235,237,GOLD_IV,35,15,14614,72,70,SILVER_I,36,16,16158,45,45,GOLD_IV,1,17,17216,77,79,GOLD_IV,71,18,19871,22,22,SILVER_II,75,13,11235,70,73,GOLD_IV,0,18,21100,32,32,SILVER_I,34,18,19201,32,31,SILVER_I,85,18,21055,61,60,SILVER_I,86,17,16652,152,153,GOLD_IV,6,16,14848
0,235,237,GOLD_IV,35,15,13470,353,400,GOLD_IV,0,14,11874,254,237,GOLD_IV,89,13,10769,200,195,SILVER_I,41,13,10503,294,303,GOLD_IV,56,12,8722,93,92,GOLD_IV,63,15,14548,91,86,GOLD_IV,1,14,12156,128,118,GOLD_IV,74,15,14324,248,269,GOLD_IV,19,13,10937,228,187,GOLD_III,89,12,9739
0,119,114,SILVER_II,32,13,10240,231,238,GOLD_IV,75,12,9405,52,46,GOLD_IV,60,13,10003,105,105,GOLD_IV,69,11,7653,65,77,SILVER_II,61,9,5651,174,166,SILVER_II,18,11,7808,66,73,SILVER_I,21,10,6392,80,104,GOLD_IV,13,12,9418,189,196,SILVER_I,72,10,7099,118,113,GOLD_IV,0,9,5829
1,288,277,GOLD_IV,62,18,21904,327,324,GOLD_III,0,18,20952,65,75,GOLD_IV,36,18,19869,371,348,GOLD_IV,8,18,20466,103,112,SILVER_IV,0,16,15578,118,114,SILVER_II,98,18,20860,53,55,SILVER_II,61,18,18381,247,227,GOLD_III,24,18,20774,346,364,GOLD_IV,91,17,17732,535,498,GOLD_III,10,15,14588
1,853,880,GOLD_IV,4,18,20588,183,185,GOLD_IV,52,16,14721,65,75,GOLD_IV,36,16,15058,109,107,GOLD_IV,52,16,15341,109,117,SILVER_II,74,15,14499,128,132,GOLD_IV,0,16,16444,77,87,GOLD_IV,8,16,15397,425,412,GOLD_III,0,15,14138,179,171,SILVER_I,10,15,13072,133,141,GOLD_IV,11,13,10428
1,148,137,SILVER_I,31,16,15719,683,640,GOLD_IV,69,14,12648,65,75,GOLD_IV,36,13,11147,512,510,SILVER_I,16,13,11165,424,417,SILVER_I,15,14,11506,71,53,SILVER_I,67,14,11464,299,281,GOLD_II,75,13,10452,146,154,GOLD_IV,12,15,13590,242,254,SILVER_II,9,12,9894,203,194,GOLD_IV,53,12,9639
0,73,80,GOLD_III,0,12,8687,141,120,GOLD_IV,40,10,6927,65,75,GOLD_IV,36,10,7124,138,113,GOLD_III,72,12,8603,281,277,SILVER_II,6,9,5357,155,160,SILVER_II,13,13,10329,113,104,SILVER_II,15,13,11206,140,147,GOLD_IV,39,13,10120,368,366,GOLD_II,24,11,7443,116,139,GOLD_IV,69,10,7237
0,18,21,SILVER_II,67,16,15065,328,320,GOLD_IV,75,14,11949,65,75,GOLD_IV,36,14,11926,128,138,GOLD_IV,42,15,14143,172,163,GOLD_IV,1,14,11661,151,170,GOLD_IV,45,15,14536,282,270,GOLD_III,0,16,15822,189,178,GOLD_IV,26,14,12743,320,315,SILVER_III,66,16,15635,49,49,SILVER_I,4,15,13346
0,685,646,GOLD_IV,39,13,10585,634,643,SILVER_II,35,14,11736,65,75,GOLD_IV,36,14,12243,123,133,GOLD_IV,81,12,9436,130,122,GOLD_IV,1,11,7729,524,487,GOLD_IV,51,16,15336,129,137,GOLD_IV,0,16,15047,227,253,GOLD_IV,30,15,14140,77,88,GOLD_IV,5,12,8915,91,107,GOLD_IV,13,14,11889
0,389,376,GOLD_IV,66,15,13205,108,110,SILVER_III,75,13,10313,65,75,GOLD_IV,36,13,10126,580,588,SILVER_I,60,14,12738,155,147,SILVER_IV,75,13,11080,30,31,SILVER_II,75,16,14972,234,223,SILVER_III,77,14,12413,41,35,SILVER_II,80,14,12709,74,84,SILVER_I,0,15,13477,52,45,SILVER_II,28,14,12111
0,153,152,GOLD_IV,39,17,17598,172,176,GOLD_III,57,17,16914,76,66,GOLD_II,33,17,17385,213,207,GOLD_III,47,16,15129,133,137,GOLD_II,64,15,13996,203,137,PLATINUM_III,14,17,16901,32,30,GOLD_IV,1,15,13183,76,66,GOLD_III,39,15,13339,524,518,GOLD_III,41,14,11463,73,69,GOLD_III,85,13,10968
0,832,798,PLATINUM_IV,9,13,11429,109,92,GOLD_I,91,15,14222,280,277,GOLD_III,31,14,11904,57,67,GOLD_II,35,11,8567,49,46,GOLD_IV,16,12,9261,524,518,GOLD_III,41,12,9291,32,30,GOLD_IV,1,12,8984,76,66,GOLD_III,39,11,8319,167,160,GOLD_IV,0,12,8839,96,101,GOLD_III,91,10,7242
1,14,24,SILVER_I,29,12,9834,158,161,GOLD_II,13,12,9660,20,15,GOLD_IV,0,12,8985,38,27,GOLD_IV,54,12,8731,133,131,GOLD_IV,84,10,6877,189,189,GOLD_III,86,14,12085,32,30,GOLD_IV,1,13,9975,96,109,GOLD_III,50,14,12887,260,283,GOLD_IV,54,13,10672,395,378,GOLD_I,100,13,10235
0,285,259,GOLD_III,56,15,13985,34,35,GOLD_IV,57,15,13115,64,58,GOLD_II,0,15,14665,58,39,GOLD_II,37,13,10803,62,54,SILVER_I,58,13,10894,109,88,GOLD_III,14,13,10556,32,30,GOLD_IV,1,14,12097,123,115,GOLD_II,0,12,9138,164,164,GOLD_III,11,13,9997,63,60,GOLD_II,57,11,7951
0,402,422,GOLD_IV,28,17,18125,667,650,PLATINUM_III,2,17,17228,904,905,GOLD_IV,75,16,15956,34,36,GOLD_I,7,15,13764,54,55,SILVER_II,0,14,12223,238,264,GOLD_IV,30,14,12695,32,30,GOLD_IV,1,15,14372,76,66,GOLD_III,39,14,12605,24,18,GOLD_III,3,14,12618,184,182,GOLD_II,17,13,10561
1,125,138,GOLD_IV,47,17,17805,186,160,GOLD_III,25,14,12434,49,54,GOLD_IV,1,16,15446,306,281,GOLD_II,80,16,14765,62,59,GOLD_IV,74,13,11244,76,66,GOLD_III,39,16,15951,32,30,GOLD_IV,1,17,17885,366,339,GOLD_I,77,17,17819,141,137,GOLD_I,9,16,16010,239,244,GOLD_IV,70,14,11823
0,411,400,GOLD_IV,93,12,8832,114,108,GOLD_II,44,10,6977,238,248,PLATINUM_IV,0,11,7798,164,163,GOLD_IV,54,11,7562,53,32,GOLD_IV,21,9,5638,252,247,GOLD_IV,29,11,8031,32,30,GOLD_IV,1,10,7227,102,114,GOLD_II,0,9,5578,76,66,GOLD_III,39,9,5129,293,293,GOLD_III,78,7,3968
0,226,225,SILVER_I,53,17,17276,190,197,GOLD_IV,0,15,14645,551,529,GOLD_III,0,16,16071,569,547,SILVER_I,69,15,13043,116,96,GOLD_III,31,14,12345,135,124,GOLD_IV,0,16,16061,68,66,GOLD_IV,0,14,12520,547,549,GOLD_IV,42,16,15202,86,96,GOLD_IV,17,13,10537,108,87,GOLD_IV,16,11,7788
0,120,112,GOLD_III,30,13,10187,166,182,SILVER_II,38,11,7783,289,280,GOLD_III,46,12,9583,131,119,GOLD_III,13,11,8113,139,121,GOLD_IV,0,9,5741,419,379,GOLD_IV,65,12,9801,68,66,GOLD_IV,0,10,7063,552,520,GOLD_IV,32,11,8347,163,184,GOLD_IV,0,10,7197,213,212,GOLD_III,15,7,3371
1,54,49,GOLD_IV,24,15,14398,67,71,GOLD_IV,24,15,13557,33,25,GOLD_IV,33,16,15958,106,100,GOLD_IV,75,15,13547,55,57,GOLD_IV,66,12,9924,114,95,GOLD_IV,22,17,16694,68,66,GOLD_IV,0,15,13949,138,143,GOLD_III,6,16,15664,244,275,GOLD_IV,0,15,13327,141,133,SILVER_II,15,13,11118
0,220,171,PLATINUM_IV,66,9,5536,98,82,GOLD_III,75,8,4257,301,278,GOLD_III,54,8,4169,286,272,GOLD_III,37,6,2953,173,192,SILVER_IV,75,5,2375,38,43,SILVER_I,59,7,3737,68,66,GOLD_IV,0,1,0,124,111,SILVER_IV,0,9,5384,126,123,GOLD_IV,83,6,2733,111,102,GOLD_IV,94,7,3388
0,219,231,GOLD_III,30,18,18653,144,159,GOLD_III,22,15,14676,103,112,GOLD_III,0,17,17640,195,188,GOLD_IV,26,16,15657,168,172,SILVER_I,0,15,14015,229,226,SILVER_II,33,15,14467,68,66,GOLD_IV,0,16,16163,251,249,GOLD_IV,23,16,15302,77,72,SILVER_II,91,15,13190,330,305,GOLD_IV,15,14,11498
0,147,161,GOLD_II,71,18,22869,272,275,GOLD_IV,29,18,20838,386,372,GOLD_III,8,18,25403,215,197,GOLD_IV,57,18,21066,209,221,GOLD_III,74,18,23100,211,208,SILVER_II,15,18,21143,68,66,GOLD_IV,0,16,15523,140,165,GOLD_IV,0,18,20653,85,97,GOLD_IV,69,17,17862,140,130,GOLD_IV,1,16,15728
0,151,150,PLATINUM_IV,0,14,11798,295,306,GOLD_IV,65,14,11749,242,216,GOLD_I,47,14,12250,145,138,GOLD_II,29,13,11005,161,153,GOLD_IV,62,12,9700,183,190,GOLD_IV,74,11,8563,68,66,GOLD_IV,0,12,9573,471,449,GOLD_III,19,12,9032,344,359,GOLD_IV,0,11,8280,132,153,SILVER_I,20,10,6755
0,114,83,GOLD_IV,4,16,15475,266,278,SILVER_III,34,14,12587,49,53,SILVER_II,55,15,13343,251,257,GOLD_IV,0,14,11616,47,54,SILVER_II,46,13,10630,179,161,GOLD_III,43,16,15788,97,88,SILVER_II,52,15,14370,206,190,GOLD_II,26,18,19479,130,135,GOLD_IV,38,16,15032,132,146,GOLD_IV,0,14,11766
0,38,41,BRONZE_IV,89,18,19375,17,14,GOLD_IV,46,18,21298,47,54,SILVER_II,46,15,14382,251,257,GOLD_IV,0,16,15178,251,257,GOLD_IV,0,14,12244,53,63,BRONZE_IV,96,18,19215,211,205,GOLD_IV,85,18,20026,86,84,BRONZE_II,61,18,20178,14,8,SILVER_IV,73,17,18151,49,46,BRONZE_II,35,16,16315
1,38,41,BRONZE_IV,89,14,12155,17,14,GOLD_IV,46,17,17940,47,54,SILVER_II,46,15,14586,251,257,GOLD_IV,0,15,13590,251,257,GOLD_IV,0,17,17140,75,90,BRONZE_II,49,15,13956,88,105,SILVER_III,17,13,10926,92,93,SILVER_III,28,15,14205,225,197,SILVER_IV,59,14,12112,28,27,SILVER_IV,68,13,11029
0,33,47,SILVER_III,56,11,7775,47,54,SILVER_II,46,11,8059,39,50,SILVER_II,44,12,8598,251,257,GOLD_IV,0,9,5452,62,64,SILVER_I,27,9,5773,329,313,GOLD_III,37,13,11335,294,251,GOLD_III,15,12,8992,108,71,GOLD_IV,0,12,9739,71,72,SILVER_II,46,10,7280,27,21,GOLD_IV,25,10,7127
0,38,41,BRONZE_IV,89,16,16216,98,60,PLATINUM_III,50,17,17667,10,18,BRONZE_III,39,15,14499,251,257,GOLD_IV,0,16,15366,47,54,SILVER_II,46,16,15484,116,109,SILVER_III,45,18,22008,436,395,GOLD_III,67,17,18304,344,346,GOLD_IV,22,17,18193,40,47,SILVER_III,31,17,16684,16,34,BRONZE_III,76,17,17133
1,645,600,GOLD_IV,12,15,13089,38,41,BRONZE_IV,89,13,11403,143,151,SILVER_IV,0,14,12802,251,257,GOLD_IV,0,13,11287,47,54,SILVER_II,46,13,10022,27,34,SILVER_IV,70,13,10479,15,12,BRONZE_I,60,12,8671,15,12,BRONZE_I,60,13,10013,63,52,SILVER_III,12,11,7962,9,11,BRONZE_III,21,11,7609
0,17,19,SILVER_IV,0,18,27697,23,20,GOLD_IV,0,18,24566,171,174,SILVER_II,52,18,24140,251,257,GOLD_IV,0,18,21818,38,41,BRONZE_IV,89,18,19892,38,41,BRONZE_IV,89,18,31493,38,41,BRONZE_IV,89,18,29010,36,34,BRONZE_III,15,18,26309,46,57,BRONZE_II,80,18,23662,11,19,BRONZE_I,21,18,25948
0,116,119,SILVER_I,48,15,13675,271,253,GOLD_III,49,16,15224,170,154,GOLD_IV,40,17,17782,400,393,GOLD_IV,49,16,16440,259,257,SILVER_III,40,13,11367,357,337,GOLD_IV,0,14,12405,116,121,GOLD_IV,50,16,15066,282,285,GOLD_IV,2,15,14293,96,109,SILVER_I,5,14,12075,182,186,GOLD_IV,0,12,9329
0,17,32,SILVER_II,44,16,15889,199,210,GOLD_IV,0,15,14323,29,32,SILVER_II,49,15,13109,145,137,SILVER_I,58,14,12538,144,125,SILVER_I,93,13,10600,357,337,GOLD_IV,0,15,13079,13,19,SILVER_II,33,12,9765,97,102,SILVER_I,27,14,12385,68,68,SILVER_I,54,12,9205,35,39,SILVER_II,71,11,8153
0,237,251,GOLD_IV,14,15,14354,213,203,GOLD_IV,42,16,15603,364,357,GOLD_IV,37,16,15610,126,113,GOLD_III,8,14,11947,125,108,GOLD_IV,79,15,13358,357,337,GOLD_IV,0,15,13827,69,75,GOLD_IV,0,14,12024,125,126,GOLD_IV,26,14,11489,128,156,GOLD_IV,11,14,12420,50,54,GOLD_IV,0,12,9250
1,53,59,SILVER_II,91,13,10946,60,66,GOLD_IV,16,10,7048,194,194,GOLD_IV,2,11,7969,147,149,SILVER_III,32,11,8146,180,171,GOLD_III,49,8,4929,357,337,GOLD_IV,0,15,13230,31,35,SILVER_I,17,14,11685,373,347,GOLD_IV,12,14,12827,68,64,GOLD_IV,17,13,10917,168,166,GOLD_IV,14,12,9279
1,62,72,GOLD_IV,0,14,11665,259,276,GOLD_IV,2,13,11380,136,130,GOLD_IV,0,14,13019,68,58,SILVER_III,77,11,8557,80,80,GOLD_IV,0,10,7270,357,337,GOLD_IV,0,15,13377,112,95,SILVER_II,76,15,13935,425,444,GOLD_IV,45,15,13392,122,127,GOLD_IV,18,14,12737,81,86,SILVER_I,65,12,9925
0,368,364,GOLD_IV,14,17,17201,219,236,GOLD_IV,0,14,12928,28,28,SILVER_I,23,16,14765,17,18,SILVER_I,23,14,12591,145,136,SILVER_I,67,12,9817,357,337,GOLD_IV,0,13,10714,64,70,GOLD_IV,29,14,12664,175,172,SILVER_I,31,14,12164,96,108,GOLD_IV,9,13,10496,201,219,GOLD_IV,12,12,8816
1,160,142,GOLD_IV,48,10,6556,316,330,GOLD_IV,12,6,2761,235,229,GOLD_IV,13,10,6244,312,313,GOLD_IV,26,9,5396,141,149,GOLD_IV,21,8,4946,357,337,GOLD_IV,0,11,7645,116,118,GOLD_IV,0,10,6530,112,112,GOLD_IV,20,11,8059,142,135,GOLD_IV,21,10,6353,270,236,SILVER_I,72,8,4402
0,312,280,SILVER_I,36,15,13847,244,247,SILVER_II,35,14,12706,307,308,SILVER_III,47,16,15333,88,76,SILVER_I,19,14,11592,78,67,SILVER_I,75,13,10538,39,46,SILVER_I,32,14,11773,43,52,SILVER_III,19,12,9886,113,105,SILVER_IV,75,14,12415,143,142,SILVER_IV,77,14,11486,64,77,GOLD_IV,0,11,8300
0,605,594,GOLD_IV,58,16,15615,76,83,GOLD_III,31,15,14016,130,125,GOLD_III,43,14,11920,163,157,GOLD_III,30,13,11170,102,99,SILVER_I,15,14,12819,177,162,GOLD_III,22,16,14753,80,103,GOLD_IV,0,15,13710,307,301,GOLD_IV,0,14,12984,370,344,GOLD_III,45,15,13539,64,77,GOLD_IV,0,13,11308
0,308,308,GOLD_II,58,16,16404,113,96,GOLD_II,37,14,12553,152,156,GOLD_IV,0,15,14203,424,426,GOLD_IV,44,14,11607,103,88,GOLD_IV,13,13,11244,95,89,GOLD_IV,49,14,11649,80,103,GOLD_IV,0,13,10801,41,44,GOLD_IV,19,15,13270,28,26,SILVER_I,54,14,11457,64,77,GOLD_IV,0,11,8384
1,258,251,GOLD_IV,0,14,12263,208,214,SILVER_III,50,12,8975,57,53,SILVER_II,0,13,11018,38,32,SILVER_I,100,11,8556,347,350,GOLD_III,48,10,7027,740,740,GOLD_IV,13,14,12933,273,237,GOLD_III,13,13,11245,113,105,SILVER_IV,75,13,10383,71,80,SILVER_II,30,14,12998,64,77,GOLD_IV,0,12,9021
0,278,263,SILVER_I,52,12,9764,197,188,GOLD_IV,16,15,13270,266,252,SILVER_II,73,14,11858,311,302,SILVER_II,71,10,7284,97,83,SILVER_I,28,10,6701,418,367,GOLD_IV,74,12,8748,618,597,GOLD_IV,5,10,6794,113,105,SILVER_IV,75,10,7089,80,78,SILVER_I,64,11,7635,64,77,GOLD_IV,0,9,5811
0,119,104,GOLD_III,33,14,12326,155,124,SILVER_II,19,14,12027,531,516,GOLD_III,13,14,12211,117,130,GOLD_III,63,14,12027,83,117,SILVER_I,3,14,11886,40,42,SILVER_III,98,14,11675,33,29,SILVER_I,100,12,8737,113,105,SILVER_IV,75,13,10412,210,170,SILVER_II,17,11,7790,64,77,GOLD_IV,0,10,6548
1,142,126,GOLD_IV,57,16,15632,247,265,SILVER_III,46,15,14391,68,89,SILVER_IV,0,15,13335,87,78,GOLD_IV,47,15,13745,237,225,GOLD_IV,22,12,9857,89,87,SILVER_I,4,17,17359,23,31,SILVER_IV,63,15,14196,113,105,SILVER_IV,75,15,13698,47,43,SILVER_II,37,16,14895,64,77,GOLD_IV,0,14,12172
1,68,62,PLATINUM_III,52,3,752,308,281,DIAMOND_IV,16,3,984,9,12,GOLD_III,79,3,904,131,106,DIAMOND_IV,1,1,0,26,30,GOLD_I,72,2,511,285,280,PLATINUM_IV,0,3,1025,219,225,PLATINUM_IV,11,3,801,163,153,GOLD_II,43,3,744,108,95,GOLD_IV,0,3,791,29,41,GOLD_III,62,2,569
1,108,95,PLATINUM_III,61,18,27592,85,72,PLATINUM_III,7,18,19249,42,34,PLATINUM_III,75,18,24431,118,127,GOLD_IV,35,18,21057,25,12,GOLD_IV,47,16,15775,285,280,PLATINUM_IV,0,18,20385,219,225,PLATINUM_IV,11,18,21437,163,153,GOLD_II,43,18,30184,108,95,GOLD_IV,0,18,20798,29,41,GOLD_III,62,17,16835
1,62,63,GOLD_I,17,10,6720,62,63,GOLD_I,17,8,4870,25,33,GOLD_IV,92,12,8652,58,81,SILVER_II,28,11,7358,58,81,SILVER_II,28,10,6743,285,280,PLATINUM_IV,0,13,10075,219,225,PLATINUM_IV,11,12,9052,163,153,GOLD_II,43,13,10321,108,95,GOLD_IV,0,10,6731,29,41,GOLD_III,62,9,5364
